"","step","S","E","I","R","simu","Langage"
"36",35,0.28995,0.25125,0.2752,0.1836,"Netlogo_H_17","Net_H"
"37",36,0.24,0.2504,0.2961,0.2135,"Netlogo_H_17","Net_H"
"38",37,0.19695,0.2357,0.32165,0.2457,"Netlogo_H_17","Net_H"
"39",38,0.1585,0.22245,0.34,0.27905,"Netlogo_H_17","Net_H"
"40",39,0.1258,0.20325,0.3563,0.31465,"Netlogo_H_17","Net_H"
"41",40,0.09705,0.1843,0.3609,0.35775,"Netlogo_H_17","Net_H"
"42",41,0.07555,0.16155,0.36265,0.40025,"Netlogo_H_17","Net_H"
"43",42,0.05845,0.1381,0.3642,0.43925,"Netlogo_H_17","Net_H"
"44",43,0.04575,0.117,0.35625,0.481,"Netlogo_H_17","Net_H"
"45",44,0.0375,0.0992,0.34085,0.52245,"Netlogo_H_17","Net_H"
"46",45,0.0306,0.0813,0.3275,0.5606,"Netlogo_H_17","Net_H"
"47",46,0.0252,0.0672,0.30975,0.59785,"Netlogo_H_17","Net_H"
"48",47,0.0218,0.0546,0.28955,0.63405,"Netlogo_H_17","Net_H"
"49",48,0.0195,0.0454,0.26785,0.66725,"Netlogo_H_17","Net_H"
"50",49,0.0175,0.037,0.2453,0.7002,"Netlogo_H_17","Net_H"
"51",50,0.0172,0.03035,0.22415,0.7283,"Netlogo_H_17","Net_H"
"52",51,0.0165,0.0255,0.20325,0.75475,"Netlogo_H_17","Net_H"
"53",52,0.01685,0.02085,0.1839,0.7784,"Netlogo_H_17","Net_H"
"54",53,0.0177,0.0169,0.1659,0.7995,"Netlogo_H_17","Net_H"
"55",54,0.01855,0.01355,0.14775,0.82015,"Netlogo_H_17","Net_H"
"56",55,0.0192,0.01205,0.1316,0.83715,"Netlogo_H_17","Net_H"
"57",56,0.02,0.01075,0.1168,0.85245,"Netlogo_H_17","Net_H"
"58",57,0.02155,0.0094,0.1053,0.86375,"Netlogo_H_17","Net_H"
"59",58,0.02295,0.0079,0.0945,0.87465,"Netlogo_H_17","Net_H"
"60",59,0.02445,0.0075,0.08235,0.8857,"Netlogo_H_17","Net_H"
"61",60,0.0249,0.0072,0.0725,0.8954,"Netlogo_H_17","Net_H"
"62",61,0.02695,0.00655,0.06465,0.90185,"Netlogo_H_17","Net_H"
"63",62,0.0293,0.0062,0.05905,0.90545,"Netlogo_H_17","Net_H"
"64",63,0.03065,0.00575,0.05275,0.91085,"Netlogo_H_17","Net_H"
"65",64,0.03305,0.0054,0.04675,0.9148,"Netlogo_H_17","Net_H"
"66",65,0.03495,0.0046,0.04265,0.9178,"Netlogo_H_17","Net_H"
"67",66,0.03685,0.00465,0.03785,0.92065,"Netlogo_H_17","Net_H"
"68",67,0.03865,0.0047,0.0328,0.92385,"Netlogo_H_17","Net_H"
"69",68,0.0417,0.0043,0.0296,0.9244,"Netlogo_H_17","Net_H"
"70",69,0.0436,0.00375,0.02675,0.9259,"Netlogo_H_17","Net_H"
"71",70,0.0463,0.0036,0.0239,0.9262,"Netlogo_H_17","Net_H"
"72",71,0.0492,0.0032,0.02075,0.92685,"Netlogo_H_17","Net_H"
"73",72,0.0519,0.00315,0.01805,0.9269,"Netlogo_H_17","Net_H"
"74",73,0.05495,0.00305,0.01585,0.92615,"Netlogo_H_17","Net_H"
"75",74,0.058,0.00265,0.0147,0.92465,"Netlogo_H_17","Net_H"
"76",75,0.06035,0.00245,0.01315,0.92405,"Netlogo_H_17","Net_H"
"77",76,0.0636,0.0022,0.0121,0.9221,"Netlogo_H_17","Net_H"
"78",77,0.06685,0.0024,0.01075,0.92,"Netlogo_H_17","Net_H"
"79",78,0.06915,0.00255,0.00995,0.91835,"Netlogo_H_17","Net_H"
"80",79,0.0719,0.00235,0.0095,0.91625,"Netlogo_H_17","Net_H"
"81",80,0.07405,0.0025,0.0086,0.91485,"Netlogo_H_17","Net_H"
"82",81,0.0768,0.0022,0.0083,0.9127,"Netlogo_H_17","Net_H"
"83",82,0.0798,0.00225,0.0077,0.91025,"Netlogo_H_17","Net_H"
"84",83,0.0818,0.0024,0.0072,0.9086,"Netlogo_H_17","Net_H"
"85",84,0.08465,0.00225,0.0067,0.9064,"Netlogo_H_17","Net_H"
"86",85,0.08775,0.0016,0.00655,0.9041,"Netlogo_H_17","Net_H"
"87",86,0.0901,0.00145,0.00625,0.9022,"Netlogo_H_17","Net_H"
"88",87,0.09295,0.00165,0.00565,0.89975,"Netlogo_H_17","Net_H"
"89",88,0.0957,0.00155,0.0053,0.89745,"Netlogo_H_17","Net_H"
"90",89,0.09905,0.00155,0.0051,0.8943,"Netlogo_H_17","Net_H"
"91",90,0.10185,0.0013,0.0049,0.89195,"Netlogo_H_17","Net_H"
"92",91,0.10425,0.00155,0.0045,0.8897,"Netlogo_H_17","Net_H"
"93",92,0.1057,0.00145,0.00415,0.8887,"Netlogo_H_17","Net_H"
"94",93,0.10835,0.00145,0.00365,0.88655,"Netlogo_H_17","Net_H"
"95",94,0.1108,0.00165,0.0033,0.88425,"Netlogo_H_17","Net_H"
"96",95,0.1139,0.0015,0.0034,0.8812,"Netlogo_H_17","Net_H"
"97",96,0.11615,0.0012,0.00335,0.8793,"Netlogo_H_17","Net_H"
"98",97,0.11925,0.00125,0.0031,0.8764,"Netlogo_H_17","Net_H"
"99",98,0.12305,0.00145,0.0031,0.8724,"Netlogo_H_17","Net_H"
"100",99,0.1254,0.0014,0.0029,0.8703,"Netlogo_H_17","Net_H"
"101",100,0.12775,0.00155,0.00275,0.86795,"Netlogo_H_17","Net_H"
"102",101,0.1305,0.0015,0.0029,0.8651,"Netlogo_H_17","Net_H"
"103",102,0.13315,0.00135,0.0031,0.8624,"Netlogo_H_17","Net_H"
"104",103,0.1359,0.00135,0.00285,0.8599,"Netlogo_H_17","Net_H"
"105",104,0.13775,0.00115,0.0029,0.8582,"Netlogo_H_17","Net_H"
"106",105,0.13985,0.0011,0.0027,0.85635,"Netlogo_H_17","Net_H"
"107",106,0.14255,7e-04,0.0028,0.85395,"Netlogo_H_17","Net_H"
"108",107,0.14495,0.00105,0.00235,0.85165,"Netlogo_H_17","Net_H"
"109",108,0.14775,0.0011,0.00215,0.849,"Netlogo_H_17","Net_H"
"110",109,0.15005,0.001,0.0023,0.84665,"Netlogo_H_17","Net_H"
"111",110,0.1524,7e-04,0.0024,0.8445,"Netlogo_H_17","Net_H"
"112",111,0.155,6e-04,0.00245,0.84195,"Netlogo_H_17","Net_H"
"113",112,0.15755,0.00105,0.00235,0.83905,"Netlogo_H_17","Net_H"
"114",113,0.16015,0.00115,0.0022,0.8365,"Netlogo_H_17","Net_H"
"115",114,0.16245,0.00115,0.0021,0.8343,"Netlogo_H_17","Net_H"
"116",115,0.1649,0.0011,0.00195,0.83205,"Netlogo_H_17","Net_H"
"117",116,0.16675,0.001,0.0019,0.83035,"Netlogo_H_17","Net_H"
"118",117,0.1694,9e-04,0.00185,0.82785,"Netlogo_H_17","Net_H"
"119",118,0.1715,0.001,0.0019,0.8256,"Netlogo_H_17","Net_H"
"120",119,0.17405,0.00105,0.0017,0.8232,"Netlogo_H_17","Net_H"
"121",120,0.17615,0.0012,0.0017,0.82095,"Netlogo_H_17","Net_H"
"122",121,0.17815,0.0013,0.00185,0.8187,"Netlogo_H_17","Net_H"
"123",122,0.18055,0.001,0.002,0.81645,"Netlogo_H_17","Net_H"
"124",123,0.1828,8e-04,0.0022,0.8142,"Netlogo_H_17","Net_H"
"125",124,0.1852,9e-04,0.0021,0.8118,"Netlogo_H_17","Net_H"
"126",125,0.1878,0.0011,0.00195,0.80915,"Netlogo_H_17","Net_H"
"127",126,0.1892,0.00105,0.0018,0.80795,"Netlogo_H_17","Net_H"
"128",127,0.1913,0.00105,0.0019,0.80575,"Netlogo_H_17","Net_H"
"129",128,0.1935,0.0012,0.002,0.8033,"Netlogo_H_17","Net_H"
"130",129,0.1959,0.00125,0.00185,0.801,"Netlogo_H_17","Net_H"
"131",130,0.19755,0.0012,0.0018,0.79945,"Netlogo_H_17","Net_H"
"132",131,0.199,0.0013,0.00175,0.79795,"Netlogo_H_17","Net_H"
"133",132,0.20155,0.00115,0.00195,0.79535,"Netlogo_H_17","Net_H"
"134",133,0.20375,0.0012,0.002,0.79305,"Netlogo_H_17","Net_H"
"135",134,0.2055,0.00135,0.002,0.79115,"Netlogo_H_17","Net_H"
"136",135,0.2073,0.00125,0.00215,0.7893,"Netlogo_H_17","Net_H"
"137",136,0.2099,0.00115,0.0019,0.78705,"Netlogo_H_17","Net_H"
"138",137,0.21245,0.00115,0.00195,0.78445,"Netlogo_H_17","Net_H"
"139",138,0.2146,0.00105,0.00185,0.7825,"Netlogo_H_17","Net_H"
"140",139,0.21655,0.00095,0.0021,0.7804,"Netlogo_H_17","Net_H"
"141",140,0.21845,8e-04,0.0023,0.77845,"Netlogo_H_17","Net_H"
"142",141,0.2204,0.0011,0.0023,0.7762,"Netlogo_H_17","Net_H"
"143",142,0.2224,0.00095,0.0022,0.77445,"Netlogo_H_17","Net_H"
"144",143,0.22465,0.00135,0.0021,0.7719,"Netlogo_H_17","Net_H"
"145",144,0.22695,0.0013,0.0021,0.76965,"Netlogo_H_17","Net_H"
"146",145,0.2292,0.00125,0.00215,0.7674,"Netlogo_H_17","Net_H"
"147",146,0.2311,0.0016,0.00205,0.76525,"Netlogo_H_17","Net_H"
"148",147,0.23335,0.0017,0.00215,0.7628,"Netlogo_H_17","Net_H"
"149",148,0.2351,0.0018,0.00235,0.76075,"Netlogo_H_17","Net_H"
"150",149,0.23685,0.00175,0.0026,0.7588,"Netlogo_H_17","Net_H"
"151",150,0.23885,0.0019,0.0024,0.75685,"Netlogo_H_17","Net_H"
"152",151,0.2413,0.00175,0.0027,0.75425,"Netlogo_H_17","Net_H"
"153",152,0.2427,0.00215,0.00265,0.7525,"Netlogo_H_17","Net_H"
"154",153,0.24415,0.0023,0.00285,0.7507,"Netlogo_H_17","Net_H"
"155",154,0.2461,0.0018,0.0034,0.7487,"Netlogo_H_17","Net_H"
"156",155,0.2478,0.00215,0.0033,0.74675,"Netlogo_H_17","Net_H"
"157",156,0.2494,0.00205,0.00345,0.7451,"Netlogo_H_17","Net_H"
"158",157,0.251,0.00195,0.00365,0.7434,"Netlogo_H_17","Net_H"
"159",158,0.25295,0.00195,0.00345,0.74165,"Netlogo_H_17","Net_H"
"160",159,0.25495,0.00235,0.00325,0.73945,"Netlogo_H_17","Net_H"
"161",160,0.25645,0.00225,0.00365,0.73765,"Netlogo_H_17","Net_H"
"162",161,0.25755,0.0027,0.00345,0.7363,"Netlogo_H_17","Net_H"
"163",162,0.25885,0.00275,0.00365,0.73475,"Netlogo_H_17","Net_H"
"164",163,0.25995,0.00255,0.00405,0.73345,"Netlogo_H_17","Net_H"
"165",164,0.2607,0.00335,0.0042,0.73175,"Netlogo_H_17","Net_H"
"166",165,0.26195,0.0035,0.00445,0.7301,"Netlogo_H_17","Net_H"
"167",166,0.2633,0.00335,0.0047,0.72865,"Netlogo_H_17","Net_H"
"168",167,0.2647,0.00325,0.0048,0.72725,"Netlogo_H_17","Net_H"
"169",168,0.2662,0.00295,0.00515,0.7257,"Netlogo_H_17","Net_H"
"170",169,0.2685,0.0027,0.0056,0.7232,"Netlogo_H_17","Net_H"
"171",170,0.26975,0.0029,0.00535,0.722,"Netlogo_H_17","Net_H"
"172",171,0.27005,0.0037,0.0052,0.72105,"Netlogo_H_17","Net_H"
"173",172,0.27175,0.00375,0.00535,0.71915,"Netlogo_H_17","Net_H"
"174",173,0.27375,0.0028,0.006,0.71745,"Netlogo_H_17","Net_H"
"175",174,0.27465,0.00335,0.00585,0.71615,"Netlogo_H_17","Net_H"
"176",175,0.27625,0.0037,0.0058,0.71425,"Netlogo_H_17","Net_H"
"177",176,0.27815,0.00385,0.006,0.712,"Netlogo_H_17","Net_H"
"178",177,0.2794,0.00385,0.00615,0.7106,"Netlogo_H_17","Net_H"
"179",178,0.2801,0.00435,0.0063,0.70925,"Netlogo_H_17","Net_H"
"180",179,0.2815,0.0044,0.0064,0.7077,"Netlogo_H_17","Net_H"
"181",180,0.2816,0.0048,0.00665,0.70695,"Netlogo_H_17","Net_H"
"182",181,0.2827,0.005,0.00695,0.70535,"Netlogo_H_17","Net_H"
"183",182,0.2832,0.0052,0.0075,0.7041,"Netlogo_H_17","Net_H"
"184",183,0.284,0.005,0.00835,0.70265,"Netlogo_H_17","Net_H"
"185",184,0.28485,0.00525,0.0081,0.7018,"Netlogo_H_17","Net_H"
"186",185,0.2857,0.0054,0.0085,0.7004,"Netlogo_H_17","Net_H"
"187",186,0.28675,0.00625,0.00825,0.69875,"Netlogo_H_17","Net_H"
"188",187,0.28745,0.0068,0.00825,0.6975,"Netlogo_H_17","Net_H"
"189",188,0.28835,0.0069,0.00895,0.6958,"Netlogo_H_17","Net_H"
"190",189,0.2887,0.0069,0.00945,0.69495,"Netlogo_H_17","Net_H"
"191",190,0.28875,0.0071,0.01045,0.6937,"Netlogo_H_17","Net_H"
"192",191,0.28825,0.00765,0.0104,0.6937,"Netlogo_H_17","Net_H"
"193",192,0.2892,0.0067,0.0108,0.6933,"Netlogo_H_17","Net_H"
"194",193,0.2895,0.0074,0.01065,0.69245,"Netlogo_H_17","Net_H"
"195",194,0.28875,0.0086,0.01065,0.692,"Netlogo_H_17","Net_H"
"196",195,0.28825,0.00945,0.011,0.6913,"Netlogo_H_17","Net_H"
"197",196,0.28865,0.00945,0.01185,0.69005,"Netlogo_H_17","Net_H"
"198",197,0.28895,0.00895,0.01285,0.68925,"Netlogo_H_17","Net_H"
"199",198,0.28745,0.01005,0.0136,0.6889,"Netlogo_H_17","Net_H"
"200",199,0.2879,0.0103,0.0139,0.6879,"Netlogo_H_17","Net_H"
"201",200,0.2876,0.01045,0.01425,0.6877,"Netlogo_H_17","Net_H"
"202",201,0.28705,0.01055,0.0152,0.6872,"Netlogo_H_17","Net_H"
"203",202,0.2864,0.01135,0.01545,0.6868,"Netlogo_H_17","Net_H"
"204",203,0.28495,0.01255,0.0161,0.6864,"Netlogo_H_17","Net_H"
"205",204,0.28435,0.01295,0.01645,0.68625,"Netlogo_H_17","Net_H"
"206",205,0.2828,0.01385,0.01725,0.6861,"Netlogo_H_17","Net_H"
"207",206,0.2819,0.0147,0.0182,0.6852,"Netlogo_H_17","Net_H"
"208",207,0.2802,0.0152,0.0195,0.6851,"Netlogo_H_17","Net_H"
"209",208,0.27825,0.01535,0.02155,0.68485,"Netlogo_H_17","Net_H"
"210",209,0.27695,0.01575,0.0221,0.6852,"Netlogo_H_17","Net_H"
"211",210,0.27455,0.0166,0.02245,0.6864,"Netlogo_H_17","Net_H"
"212",211,0.2733,0.01655,0.02385,0.6863,"Netlogo_H_17","Net_H"
"213",212,0.2709,0.01705,0.0257,0.68635,"Netlogo_H_17","Net_H"
"214",213,0.269,0.01835,0.0261,0.68655,"Netlogo_H_17","Net_H"
"215",214,0.26595,0.0204,0.02685,0.6868,"Netlogo_H_17","Net_H"
"216",215,0.2628,0.02115,0.02835,0.6877,"Netlogo_H_17","Net_H"
"217",216,0.25965,0.0214,0.0303,0.68865,"Netlogo_H_17","Net_H"
"218",217,0.2562,0.02245,0.03115,0.6902,"Netlogo_H_17","Net_H"
"219",218,0.2536,0.02265,0.0325,0.69125,"Netlogo_H_17","Net_H"
"220",219,0.2507,0.02225,0.03455,0.6925,"Netlogo_H_17","Net_H"
"221",220,0.24705,0.02345,0.0358,0.6937,"Netlogo_H_17","Net_H"
"222",221,0.2443,0.02345,0.0363,0.69595,"Netlogo_H_17","Net_H"
"223",222,0.241,0.02435,0.0379,0.69675,"Netlogo_H_17","Net_H"
"224",223,0.23645,0.0261,0.03805,0.6994,"Netlogo_H_17","Net_H"
"225",224,0.2318,0.0269,0.03915,0.70215,"Netlogo_H_17","Net_H"
"226",225,0.22845,0.0271,0.0408,0.70365,"Netlogo_H_17","Net_H"
"227",226,0.2247,0.027,0.0426,0.7057,"Netlogo_H_17","Net_H"
"228",227,0.22055,0.0283,0.04255,0.7086,"Netlogo_H_17","Net_H"
"229",228,0.21625,0.02895,0.04345,0.71135,"Netlogo_H_17","Net_H"
"230",229,0.21375,0.0285,0.0446,0.71315,"Netlogo_H_17","Net_H"
"231",230,0.2095,0.0283,0.046,0.7162,"Netlogo_H_17","Net_H"
"232",231,0.2057,0.02865,0.0469,0.71875,"Netlogo_H_17","Net_H"
"233",232,0.2008,0.03025,0.0473,0.72165,"Netlogo_H_17","Net_H"
"234",233,0.1964,0.0309,0.04765,0.72505,"Netlogo_H_17","Net_H"
"235",234,0.1931,0.0303,0.0493,0.7273,"Netlogo_H_17","Net_H"
"236",235,0.1895,0.02985,0.05125,0.7294,"Netlogo_H_17","Net_H"
"237",236,0.1846,0.0301,0.0531,0.7322,"Netlogo_H_17","Net_H"
"238",237,0.1803,0.03065,0.0535,0.73555,"Netlogo_H_17","Net_H"
"239",238,0.1763,0.03125,0.05385,0.7386,"Netlogo_H_17","Net_H"
"240",239,0.1736,0.03095,0.05485,0.7406,"Netlogo_H_17","Net_H"
"241",240,0.1697,0.03105,0.055,0.74425,"Netlogo_H_17","Net_H"
"242",241,0.167,0.0302,0.05605,0.74675,"Netlogo_H_17","Net_H"
"243",242,0.16525,0.02925,0.05535,0.75015,"Netlogo_H_17","Net_H"
"244",243,0.16275,0.02905,0.05525,0.75295,"Netlogo_H_17","Net_H"
"245",244,0.15975,0.02885,0.0545,0.7569,"Netlogo_H_17","Net_H"
"246",245,0.15735,0.0282,0.0538,0.76065,"Netlogo_H_17","Net_H"
"247",246,0.1533,0.0276,0.05475,0.76435,"Netlogo_H_17","Net_H"
"248",247,0.15215,0.0267,0.05445,0.7667,"Netlogo_H_17","Net_H"
"249",248,0.15035,0.0254,0.0543,0.76995,"Netlogo_H_17","Net_H"
"250",249,0.1479,0.0245,0.054,0.7736,"Netlogo_H_17","Net_H"
"251",250,0.14645,0.02345,0.0536,0.7765,"Netlogo_H_17","Net_H"
"252",251,0.1457,0.0223,0.0529,0.7791,"Netlogo_H_17","Net_H"
"253",252,0.14345,0.02365,0.0508,0.7821,"Netlogo_H_17","Net_H"
"254",253,0.1422,0.02385,0.049,0.78495,"Netlogo_H_17","Net_H"
"255",254,0.1413,0.0215,0.0491,0.7881,"Netlogo_H_17","Net_H"
"256",255,0.1402,0.02135,0.0474,0.79105,"Netlogo_H_17","Net_H"
"257",256,0.13795,0.0219,0.04635,0.7938,"Netlogo_H_17","Net_H"
"258",257,0.13705,0.02185,0.0447,0.7964,"Netlogo_H_17","Net_H"
"259",258,0.1372,0.0202,0.04495,0.79765,"Netlogo_H_17","Net_H"
"260",259,0.13655,0.01945,0.0438,0.8002,"Netlogo_H_17","Net_H"
"261",260,0.13575,0.0191,0.0434,0.80175,"Netlogo_H_17","Net_H"
"262",261,0.1359,0.019,0.0419,0.8032,"Netlogo_H_17","Net_H"
"263",262,0.1355,0.01935,0.0413,0.80385,"Netlogo_H_17","Net_H"
"264",263,0.1359,0.01935,0.0401,0.80465,"Netlogo_H_17","Net_H"
"265",264,0.1356,0.0193,0.03915,0.80595,"Netlogo_H_17","Net_H"
"266",265,0.13645,0.01785,0.03845,0.80725,"Netlogo_H_17","Net_H"
"267",266,0.13685,0.0172,0.0374,0.80855,"Netlogo_H_17","Net_H"
"268",267,0.1379,0.016,0.0373,0.8088,"Netlogo_H_17","Net_H"
"269",268,0.13865,0.0157,0.0374,0.80825,"Netlogo_H_17","Net_H"
"270",269,0.1396,0.01555,0.0361,0.80875,"Netlogo_H_17","Net_H"
"271",270,0.13885,0.01625,0.0352,0.8097,"Netlogo_H_17","Net_H"
"272",271,0.1398,0.0157,0.03505,0.80945,"Netlogo_H_17","Net_H"
"273",272,0.1407,0.0151,0.03395,0.81025,"Netlogo_H_17","Net_H"
"274",273,0.1399,0.0157,0.03335,0.81105,"Netlogo_H_17","Net_H"
"275",274,0.1399,0.01605,0.03275,0.8113,"Netlogo_H_17","Net_H"
"276",275,0.1414,0.01505,0.0318,0.81175,"Netlogo_H_17","Net_H"
"277",276,0.14105,0.0151,0.0319,0.81195,"Netlogo_H_17","Net_H"
"278",277,0.14275,0.01395,0.0316,0.8117,"Netlogo_H_17","Net_H"
"279",278,0.14425,0.0139,0.0306,0.81125,"Netlogo_H_17","Net_H"
"280",279,0.1458,0.01385,0.02945,0.8109,"Netlogo_H_17","Net_H"
"281",280,0.14655,0.01355,0.02825,0.81165,"Netlogo_H_17","Net_H"
"282",281,0.1495,0.01275,0.02795,0.8098,"Netlogo_H_17","Net_H"
"283",282,0.1516,0.0125,0.0264,0.8095,"Netlogo_H_17","Net_H"
"284",283,0.15345,0.0129,0.0259,0.80775,"Netlogo_H_17","Net_H"
"285",284,0.1557,0.0129,0.02495,0.80645,"Netlogo_H_17","Net_H"
"286",285,0.15695,0.0126,0.0253,0.80515,"Netlogo_H_17","Net_H"
"287",286,0.15875,0.0121,0.0253,0.80385,"Netlogo_H_17","Net_H"
"288",287,0.16145,0.01215,0.0249,0.8015,"Netlogo_H_17","Net_H"
"289",288,0.1636,0.01215,0.02475,0.7995,"Netlogo_H_17","Net_H"
"290",289,0.1649,0.01295,0.0243,0.79785,"Netlogo_H_17","Net_H"
"291",290,0.1662,0.01295,0.02395,0.7969,"Netlogo_H_17","Net_H"
"292",291,0.16735,0.01285,0.02365,0.79615,"Netlogo_H_17","Net_H"
"293",292,0.1688,0.01285,0.0235,0.79485,"Netlogo_H_17","Net_H"
"294",293,0.16995,0.0122,0.02365,0.7942,"Netlogo_H_17","Net_H"
"295",294,0.17175,0.0126,0.02315,0.7925,"Netlogo_H_17","Net_H"
"296",295,0.17385,0.01285,0.0234,0.7899,"Netlogo_H_17","Net_H"
"297",296,0.1757,0.01245,0.02295,0.7889,"Netlogo_H_17","Net_H"
"298",297,0.1771,0.01245,0.02245,0.788,"Netlogo_H_17","Net_H"
"299",298,0.1772,0.01315,0.0227,0.78695,"Netlogo_H_17","Net_H"
"300",299,0.1791,0.0123,0.023,0.7856,"Netlogo_H_17","Net_H"
"301",300,0.1797,0.01265,0.023,0.78465,"Netlogo_H_17","Net_H"
"302",301,0.18075,0.0132,0.0229,0.78315,"Netlogo_H_17","Net_H"
"303",302,0.1815,0.0125,0.02395,0.78205,"Netlogo_H_17","Net_H"
"304",303,0.1826,0.01265,0.02415,0.7806,"Netlogo_H_17","Net_H"
"305",304,0.183,0.0131,0.0242,0.7797,"Netlogo_H_17","Net_H"
"306",305,0.1846,0.01415,0.0238,0.77745,"Netlogo_H_17","Net_H"
"307",306,0.18625,0.0141,0.0233,0.77635,"Netlogo_H_17","Net_H"
"308",307,0.18775,0.01405,0.0224,0.7758,"Netlogo_H_17","Net_H"
"309",308,0.1898,0.01325,0.02215,0.7748,"Netlogo_H_17","Net_H"
"310",309,0.19135,0.01335,0.0218,0.7735,"Netlogo_H_17","Net_H"
"311",310,0.19285,0.0132,0.022,0.77195,"Netlogo_H_17","Net_H"
"312",311,0.1943,0.01285,0.0225,0.77035,"Netlogo_H_17","Net_H"
"313",312,0.1954,0.0125,0.0228,0.7693,"Netlogo_H_17","Net_H"
"314",313,0.1963,0.01335,0.0225,0.76785,"Netlogo_H_17","Net_H"
"315",314,0.1982,0.01225,0.0227,0.76685,"Netlogo_H_17","Net_H"
"316",315,0.1992,0.01295,0.02255,0.7653,"Netlogo_H_17","Net_H"
"317",316,0.19935,0.0144,0.02175,0.7645,"Netlogo_H_17","Net_H"
"318",317,0.2,0.01445,0.0223,0.76325,"Netlogo_H_17","Net_H"
"319",318,0.2018,0.01395,0.0221,0.76215,"Netlogo_H_17","Net_H"
"320",319,0.202,0.0138,0.0236,0.7606,"Netlogo_H_17","Net_H"
"321",320,0.2031,0.0144,0.0239,0.7586,"Netlogo_H_17","Net_H"
"322",321,0.2055,0.0138,0.02425,0.75645,"Netlogo_H_17","Net_H"
"323",322,0.20685,0.0137,0.0248,0.75465,"Netlogo_H_17","Net_H"
"324",323,0.20825,0.01395,0.0247,0.7531,"Netlogo_H_17","Net_H"
"325",324,0.20815,0.01525,0.02485,0.75175,"Netlogo_H_17","Net_H"
"326",325,0.209,0.01605,0.02495,0.75,"Netlogo_H_17","Net_H"
"327",326,0.2097,0.0156,0.02535,0.74935,"Netlogo_H_17","Net_H"
"328",327,0.21075,0.0153,0.0261,0.74785,"Netlogo_H_17","Net_H"
"329",328,0.21115,0.01635,0.0262,0.7463,"Netlogo_H_17","Net_H"
"330",329,0.2117,0.01685,0.027,0.74445,"Netlogo_H_17","Net_H"
"331",330,0.2118,0.0176,0.02745,0.74315,"Netlogo_H_17","Net_H"
"332",331,0.2125,0.01805,0.02825,0.7412,"Netlogo_H_17","Net_H"
"333",332,0.2133,0.01795,0.0288,0.73995,"Netlogo_H_17","Net_H"
"334",333,0.2138,0.01735,0.02955,0.7393,"Netlogo_H_17","Net_H"
