"","step","S","E","I","R","simu","Langage"
"1",0,0.999,0,0.001,0,"Netlogo_H_1","Net_H"
"2",1,0.9983,7e-04,0.001,0,"Netlogo_H_1","Net_H"
"3",2,0.9976,0.0014,0.00085,0.00015,"Netlogo_H_1","Net_H"
"4",3,0.9971,0.00175,0.00095,2e-04,"Netlogo_H_1","Net_H"
"5",4,0.9962,0.00245,0.00095,4e-04,"Netlogo_H_1","Net_H"
"6",5,0.9958,0.00245,0.00125,5e-04,"Netlogo_H_1","Net_H"
"7",6,0.9952,0.00215,0.002,0.00065,"Netlogo_H_1","Net_H"
"8",7,0.9935,0.00335,0.0024,0.00075,"Netlogo_H_1","Net_H"
"9",8,0.9919,0.00445,0.0024,0.00125,"Netlogo_H_1","Net_H"
"10",9,0.99055,0.00475,0.00325,0.00145,"Netlogo_H_1","Net_H"
"11",10,0.9883,0.0062,0.00375,0.00175,"Netlogo_H_1","Net_H"
"12",11,0.98605,0.00755,0.0042,0.0022,"Netlogo_H_1","Net_H"
"13",12,0.9839,0.0084,0.00485,0.00285,"Netlogo_H_1","Net_H"
"14",13,0.9813,0.0091,0.0064,0.0032,"Netlogo_H_1","Net_H"
"15",14,0.97705,0.0115,0.00745,0.004,"Netlogo_H_1","Net_H"
"16",15,0.9717,0.0152,0.0085,0.0046,"Netlogo_H_1","Net_H"
"17",16,0.9666,0.01775,0.01035,0.0053,"Netlogo_H_1","Net_H"
"18",17,0.9594,0.02145,0.0129,0.00625,"Netlogo_H_1","Net_H"
"19",18,0.9506,0.02635,0.01555,0.0075,"Netlogo_H_1","Net_H"
"20",19,0.941,0.0312,0.0189,0.0089,"Netlogo_H_1","Net_H"
"21",20,0.92925,0.0369,0.0232,0.01065,"Netlogo_H_1","Net_H"
"22",21,0.91285,0.04675,0.02785,0.01255,"Netlogo_H_1","Net_H"
"23",22,0.89685,0.05475,0.03335,0.01505,"Netlogo_H_1","Net_H"
"24",23,0.8756,0.06475,0.04145,0.0182,"Netlogo_H_1","Net_H"
"25",24,0.85095,0.0774,0.04905,0.0226,"Netlogo_H_1","Net_H"
"26",25,0.8217,0.0926,0.05875,0.02695,"Netlogo_H_1","Net_H"
"27",26,0.78985,0.10535,0.07175,0.03305,"Netlogo_H_1","Net_H"
"28",27,0.75075,0.1238,0.08605,0.0394,"Netlogo_H_1","Net_H"
"29",28,0.7065,0.144,0.10115,0.04835,"Netlogo_H_1","Net_H"
"30",29,0.6593,0.1644,0.1175,0.0588,"Netlogo_H_1","Net_H"
"31",30,0.6068,0.1827,0.13975,0.07075,"Netlogo_H_1","Net_H"
"32",31,0.5521,0.2002,0.16175,0.08595,"Netlogo_H_1","Net_H"
"33",32,0.4924,0.21765,0.1883,0.10165,"Netlogo_H_1","Net_H"
"34",33,0.4348,0.2308,0.21415,0.12025,"Netlogo_H_1","Net_H"
"35",34,0.37515,0.2401,0.24285,0.1419,"Netlogo_H_1","Net_H"
"36",35,0.31085,0.2532,0.26885,0.1671,"Netlogo_H_1","Net_H"
"37",36,0.25945,0.2512,0.2955,0.19385,"Netlogo_H_1","Net_H"
"38",37,0.21065,0.24505,0.3166,0.2277,"Netlogo_H_1","Net_H"
"39",38,0.1701,0.22855,0.3416,0.25975,"Netlogo_H_1","Net_H"
"40",39,0.1341,0.2156,0.35375,0.29655,"Netlogo_H_1","Net_H"
"41",40,0.10415,0.1959,0.3621,0.33785,"Netlogo_H_1","Net_H"
"42",41,0.08045,0.17485,0.3661,0.3786,"Netlogo_H_1","Net_H"
"43",42,0.06335,0.1492,0.36525,0.4222,"Netlogo_H_1","Net_H"
"44",43,0.04915,0.1263,0.3618,0.46275,"Netlogo_H_1","Net_H"
"45",44,0.03955,0.1057,0.35025,0.5045,"Netlogo_H_1","Net_H"
"46",45,0.0307,0.08935,0.3362,0.54375,"Netlogo_H_1","Net_H"
"47",46,0.02655,0.0723,0.3172,0.58395,"Netlogo_H_1","Net_H"
"48",47,0.0227,0.05975,0.2974,0.62015,"Netlogo_H_1","Net_H"
"49",48,0.02025,0.04915,0.2752,0.6554,"Netlogo_H_1","Net_H"
"50",49,0.01855,0.03885,0.2519,0.6907,"Netlogo_H_1","Net_H"
"51",50,0.017,0.0327,0.2298,0.7205,"Netlogo_H_1","Net_H"
"52",51,0.0166,0.02575,0.2112,0.74645,"Netlogo_H_1","Net_H"
"53",52,0.0175,0.0209,0.1896,0.772,"Netlogo_H_1","Net_H"
"54",53,0.01815,0.0179,0.17195,0.792,"Netlogo_H_1","Net_H"
"55",54,0.0183,0.0148,0.154,0.8129,"Netlogo_H_1","Net_H"
"56",55,0.01885,0.0127,0.13855,0.8299,"Netlogo_H_1","Net_H"
"57",56,0.01915,0.01095,0.1242,0.8457,"Netlogo_H_1","Net_H"
"58",57,0.02,0.0095,0.1112,0.8593,"Netlogo_H_1","Net_H"
"59",58,0.02155,0.0083,0.09835,0.8718,"Netlogo_H_1","Net_H"
"60",59,0.0231,0.0083,0.0875,0.8811,"Netlogo_H_1","Net_H"
"61",60,0.02425,0.0075,0.07765,0.8906,"Netlogo_H_1","Net_H"
"62",61,0.0262,0.0072,0.06805,0.89855,"Netlogo_H_1","Net_H"
"63",62,0.02795,0.0064,0.06115,0.9045,"Netlogo_H_1","Net_H"
"64",63,0.0299,0.00575,0.05465,0.9097,"Netlogo_H_1","Net_H"
"65",64,0.03215,0.00505,0.04865,0.91415,"Netlogo_H_1","Net_H"
"66",65,0.0343,0.0047,0.04345,0.91755,"Netlogo_H_1","Net_H"
"67",66,0.03655,0.00465,0.03795,0.92085,"Netlogo_H_1","Net_H"
"68",67,0.0382,0.00455,0.03365,0.9236,"Netlogo_H_1","Net_H"
"69",68,0.04115,0.0043,0.03025,0.9243,"Netlogo_H_1","Net_H"
"70",69,0.0434,0.0039,0.0274,0.9253,"Netlogo_H_1","Net_H"
"71",70,0.04615,0.00395,0.0242,0.9257,"Netlogo_H_1","Net_H"
"72",71,0.04885,0.0039,0.02195,0.9253,"Netlogo_H_1","Net_H"
"73",72,0.0506,0.00395,0.0198,0.92565,"Netlogo_H_1","Net_H"
"74",73,0.05315,0.0035,0.0176,0.92575,"Netlogo_H_1","Net_H"
"75",74,0.0555,0.00325,0.0161,0.92515,"Netlogo_H_1","Net_H"
"76",75,0.0574,0.00335,0.0145,0.92475,"Netlogo_H_1","Net_H"
"77",76,0.0602,0.00315,0.0134,0.92325,"Netlogo_H_1","Net_H"
"78",77,0.06235,0.00315,0.0125,0.922,"Netlogo_H_1","Net_H"
"79",78,0.06535,0.0032,0.011,0.92045,"Netlogo_H_1","Net_H"
"80",79,0.068,0.0028,0.01065,0.91855,"Netlogo_H_1","Net_H"
"81",80,0.07095,0.00265,0.00965,0.91675,"Netlogo_H_1","Net_H"
"82",81,0.07395,0.00245,0.00895,0.91465,"Netlogo_H_1","Net_H"
"83",82,0.0769,0.00245,0.00845,0.9122,"Netlogo_H_1","Net_H"
"84",83,0.0798,0.0026,0.0076,0.91,"Netlogo_H_1","Net_H"
"85",84,0.08235,0.0025,0.0072,0.90795,"Netlogo_H_1","Net_H"
"86",85,0.0849,0.0021,0.00665,0.90635,"Netlogo_H_1","Net_H"
"87",86,0.0875,0.0018,0.0067,0.904,"Netlogo_H_1","Net_H"
"88",87,0.09015,0.0017,0.0062,0.90195,"Netlogo_H_1","Net_H"
"89",88,0.0926,0.00165,0.0057,0.90005,"Netlogo_H_1","Net_H"
"90",89,0.09555,0.00145,0.0054,0.8976,"Netlogo_H_1","Net_H"
"91",90,0.09835,0.0016,0.00535,0.8947,"Netlogo_H_1","Net_H"
"92",91,0.09995,0.00155,0.00485,0.89365,"Netlogo_H_1","Net_H"
"93",92,0.10315,0.0014,0.00505,0.8904,"Netlogo_H_1","Net_H"
"94",93,0.1054,0.00185,0.00465,0.8881,"Netlogo_H_1","Net_H"
"95",94,0.10795,0.00195,0.00395,0.88615,"Netlogo_H_1","Net_H"
"96",95,0.11105,0.0016,0.0037,0.88365,"Netlogo_H_1","Net_H"
"97",96,0.11385,0.0014,0.00385,0.8809,"Netlogo_H_1","Net_H"
"98",97,0.11645,0.0013,0.00375,0.8785,"Netlogo_H_1","Net_H"
"99",98,0.119,0.0014,0.0033,0.8763,"Netlogo_H_1","Net_H"
"100",99,0.1211,0.0012,0.00335,0.87435,"Netlogo_H_1","Net_H"
"101",100,0.1236,0.00115,0.0032,0.87205,"Netlogo_H_1","Net_H"
"102",101,0.12615,9e-04,0.0029,0.87005,"Netlogo_H_1","Net_H"
"103",102,0.1289,0.00105,0.0027,0.86735,"Netlogo_H_1","Net_H"
"104",103,0.13145,0.00115,0.00255,0.86485,"Netlogo_H_1","Net_H"
"105",104,0.13375,0.0012,0.00225,0.8628,"Netlogo_H_1","Net_H"
"106",105,0.1363,0.001,0.00255,0.86015,"Netlogo_H_1","Net_H"
"107",106,0.13875,9e-04,0.0024,0.85795,"Netlogo_H_1","Net_H"
"108",107,0.14125,0.00105,0.00225,0.85545,"Netlogo_H_1","Net_H"
"109",108,0.1444,0.0011,0.0022,0.8523,"Netlogo_H_1","Net_H"
"110",109,0.14725,0.00095,0.00195,0.84985,"Netlogo_H_1","Net_H"
"111",110,0.14895,0.001,0.0021,0.84795,"Netlogo_H_1","Net_H"
"112",111,0.15125,0.001,0.00205,0.8457,"Netlogo_H_1","Net_H"
"113",112,0.1538,8e-04,0.00215,0.84325,"Netlogo_H_1","Net_H"
"114",113,0.15555,0.00095,0.00205,0.84145,"Netlogo_H_1","Net_H"
