"","step","S","E","I","R","simu","Langage"
"127",126,0.1908,0.0011,0.00195,0.80615,"Netlogo_H_28","Net_H"
"128",127,0.1931,0.0011,0.00165,0.80415,"Netlogo_H_28","Net_H"
"129",128,0.19525,9e-04,0.00195,0.8019,"Netlogo_H_28","Net_H"
"130",129,0.198,0.00095,0.0017,0.79935,"Netlogo_H_28","Net_H"
"131",130,0.20085,0.00105,0.0016,0.7965,"Netlogo_H_28","Net_H"
"132",131,0.20335,9e-04,0.00145,0.7943,"Netlogo_H_28","Net_H"
"133",132,0.2049,0.00085,0.00165,0.7926,"Netlogo_H_28","Net_H"
"134",133,0.2071,0.00085,0.00165,0.7904,"Netlogo_H_28","Net_H"
"135",134,0.2093,0.00095,0.00135,0.7884,"Netlogo_H_28","Net_H"
"136",135,0.21185,0.00075,0.00145,0.78595,"Netlogo_H_28","Net_H"
"137",136,0.21385,0.00085,0.0015,0.7838,"Netlogo_H_28","Net_H"
"138",137,0.2156,9e-04,0.00145,0.78205,"Netlogo_H_28","Net_H"
"139",138,0.21785,9e-04,0.0015,0.77975,"Netlogo_H_28","Net_H"
"140",139,0.2198,0.001,0.0013,0.7779,"Netlogo_H_28","Net_H"
"141",140,0.22175,0.001,0.0013,0.77595,"Netlogo_H_28","Net_H"
"142",141,0.22365,9e-04,0.00145,0.774,"Netlogo_H_28","Net_H"
"143",142,0.2262,0.00085,0.00145,0.7715,"Netlogo_H_28","Net_H"
"144",143,0.2273,0.00125,0.0013,0.77015,"Netlogo_H_28","Net_H"
"145",144,0.2288,0.0015,0.00125,0.76845,"Netlogo_H_28","Net_H"
"146",145,0.23095,0.00125,0.00155,0.76625,"Netlogo_H_28","Net_H"
"147",146,0.23325,0.00105,0.00175,0.76395,"Netlogo_H_28","Net_H"
"148",147,0.23465,0.0013,0.0018,0.76225,"Netlogo_H_28","Net_H"
"149",148,0.23705,0.0013,0.0016,0.76005,"Netlogo_H_28","Net_H"
"150",149,0.2387,0.0012,0.00195,0.75815,"Netlogo_H_28","Net_H"
"151",150,0.24065,0.0012,0.0018,0.75635,"Netlogo_H_28","Net_H"
"152",151,0.24305,0.00135,0.0018,0.7538,"Netlogo_H_28","Net_H"
"153",152,0.245,0.0015,0.0019,0.7516,"Netlogo_H_28","Net_H"
"154",153,0.2468,0.00145,0.0019,0.74985,"Netlogo_H_28","Net_H"
"155",154,0.2484,0.00145,0.0019,0.74825,"Netlogo_H_28","Net_H"
"156",155,0.2507,0.00125,0.00195,0.7461,"Netlogo_H_28","Net_H"
"157",156,0.25245,0.00135,0.00195,0.74425,"Netlogo_H_28","Net_H"
"158",157,0.25455,0.0016,0.00185,0.742,"Netlogo_H_28","Net_H"
"159",158,0.25635,0.00165,0.00195,0.74005,"Netlogo_H_28","Net_H"
"160",159,0.25875,0.00165,0.00215,0.73745,"Netlogo_H_28","Net_H"
"161",160,0.26055,0.00145,0.0022,0.7358,"Netlogo_H_28","Net_H"
"162",161,0.26265,0.00165,0.00225,0.73345,"Netlogo_H_28","Net_H"
"163",162,0.26425,0.0018,0.0022,0.73175,"Netlogo_H_28","Net_H"
"164",163,0.26595,0.00195,0.0022,0.7299,"Netlogo_H_28","Net_H"
"165",164,0.26755,0.00165,0.0025,0.7283,"Netlogo_H_28","Net_H"
"166",165,0.26875,0.00175,0.00235,0.72715,"Netlogo_H_28","Net_H"
"167",166,0.27025,0.0015,0.0024,0.72585,"Netlogo_H_28","Net_H"
"168",167,0.27255,0.00135,0.0024,0.7237,"Netlogo_H_28","Net_H"
"169",168,0.27405,0.0013,0.00275,0.7219,"Netlogo_H_28","Net_H"
"170",169,0.2764,0.00145,0.00265,0.7195,"Netlogo_H_28","Net_H"
"171",170,0.27805,0.00135,0.00255,0.71805,"Netlogo_H_28","Net_H"
"172",171,0.2788,0.0017,0.00235,0.71715,"Netlogo_H_28","Net_H"
"173",172,0.281,0.00185,0.0024,0.71475,"Netlogo_H_28","Net_H"
"174",173,0.283,0.0016,0.00265,0.71275,"Netlogo_H_28","Net_H"
"175",174,0.2847,0.00165,0.00285,0.7108,"Netlogo_H_28","Net_H"
"176",175,0.2868,0.00185,0.00275,0.7086,"Netlogo_H_28","Net_H"
"177",176,0.28865,0.00205,0.00275,0.70655,"Netlogo_H_28","Net_H"
"178",177,0.2901,0.0022,0.0029,0.7048,"Netlogo_H_28","Net_H"
"179",178,0.29125,0.00205,0.00305,0.70365,"Netlogo_H_28","Net_H"
"180",179,0.2925,0.0024,0.003,0.7021,"Netlogo_H_28","Net_H"
"181",180,0.294,0.00255,0.0029,0.70055,"Netlogo_H_28","Net_H"
"182",181,0.29525,0.0026,0.00315,0.699,"Netlogo_H_28","Net_H"
"183",182,0.29615,0.0029,0.00345,0.6975,"Netlogo_H_28","Net_H"
"184",183,0.29815,0.00305,0.00385,0.69495,"Netlogo_H_28","Net_H"
"185",184,0.29905,0.0036,0.00405,0.6933,"Netlogo_H_28","Net_H"
"186",185,0.29965,0.00365,0.0045,0.6922,"Netlogo_H_28","Net_H"
"187",186,0.3013,0.00375,0.0049,0.69005,"Netlogo_H_28","Net_H"
"188",187,0.3017,0.0043,0.0051,0.6889,"Netlogo_H_28","Net_H"
"189",188,0.3035,0.0043,0.00555,0.68665,"Netlogo_H_28","Net_H"
"190",189,0.3038,0.0044,0.006,0.6858,"Netlogo_H_28","Net_H"
"191",190,0.3047,0.00465,0.0063,0.68435,"Netlogo_H_28","Net_H"
"192",191,0.3053,0.00505,0.00645,0.6832,"Netlogo_H_28","Net_H"
"193",192,0.30575,0.00605,0.0064,0.6818,"Netlogo_H_28","Net_H"
"194",193,0.30615,0.0064,0.007,0.68045,"Netlogo_H_28","Net_H"
"195",194,0.307,0.0065,0.0078,0.6787,"Netlogo_H_28","Net_H"
"196",195,0.30735,0.0069,0.00805,0.6777,"Netlogo_H_28","Net_H"
"197",196,0.30775,0.0071,0.00785,0.6773,"Netlogo_H_28","Net_H"
"198",197,0.30885,0.00625,0.00885,0.67605,"Netlogo_H_28","Net_H"
"199",198,0.30875,0.00675,0.0094,0.6751,"Netlogo_H_28","Net_H"
"200",199,0.30925,0.00705,0.0095,0.6742,"Netlogo_H_28","Net_H"
"201",200,0.3097,0.0067,0.01035,0.67325,"Netlogo_H_28","Net_H"
"202",201,0.3095,0.00675,0.01115,0.6726,"Netlogo_H_28","Net_H"
"203",202,0.3088,0.0073,0.0112,0.6727,"Netlogo_H_28","Net_H"
"204",203,0.30805,0.0089,0.01105,0.672,"Netlogo_H_28","Net_H"
"205",204,0.308,0.0097,0.0114,0.6709,"Netlogo_H_28","Net_H"
"206",205,0.30745,0.01035,0.0121,0.6701,"Netlogo_H_28","Net_H"
"207",206,0.3077,0.0103,0.01315,0.66885,"Netlogo_H_28","Net_H"
"208",207,0.30795,0.0097,0.0142,0.66815,"Netlogo_H_28","Net_H"
"209",208,0.30705,0.01055,0.015,0.6674,"Netlogo_H_28","Net_H"
"210",209,0.3069,0.01125,0.0154,0.66645,"Netlogo_H_28","Net_H"
"211",210,0.30615,0.01135,0.0164,0.6661,"Netlogo_H_28","Net_H"
"212",211,0.30455,0.0125,0.0164,0.66655,"Netlogo_H_28","Net_H"
"213",212,0.30325,0.0133,0.01685,0.6666,"Netlogo_H_28","Net_H"
"214",213,0.30165,0.01435,0.01795,0.66605,"Netlogo_H_28","Net_H"
"215",214,0.2999,0.0156,0.01865,0.66585,"Netlogo_H_28","Net_H"
"216",215,0.2977,0.0165,0.0199,0.6659,"Netlogo_H_28","Net_H"
"217",216,0.29555,0.0175,0.0205,0.66645,"Netlogo_H_28","Net_H"
"218",217,0.2934,0.01785,0.02195,0.6668,"Netlogo_H_28","Net_H"
"219",218,0.29085,0.01855,0.02265,0.66795,"Netlogo_H_28","Net_H"
"220",219,0.28865,0.01935,0.0246,0.6674,"Netlogo_H_28","Net_H"
"221",220,0.2863,0.0187,0.02705,0.66795,"Netlogo_H_28","Net_H"
"222",221,0.2828,0.0204,0.0278,0.669,"Netlogo_H_28","Net_H"
"223",222,0.28015,0.02125,0.0292,0.6694,"Netlogo_H_28","Net_H"
"224",223,0.27735,0.02235,0.0296,0.6707,"Netlogo_H_28","Net_H"
"225",224,0.27475,0.0231,0.03015,0.672,"Netlogo_H_28","Net_H"
"226",225,0.27085,0.02435,0.03125,0.67355,"Netlogo_H_28","Net_H"
"227",226,0.26705,0.02515,0.0328,0.675,"Netlogo_H_28","Net_H"
"228",227,0.26215,0.02725,0.0341,0.6765,"Netlogo_H_28","Net_H"
"229",228,0.25765,0.0288,0.0356,0.67795,"Netlogo_H_28","Net_H"
"230",229,0.2541,0.02915,0.0368,0.67995,"Netlogo_H_28","Net_H"
"231",230,0.24975,0.0288,0.03965,0.6818,"Netlogo_H_28","Net_H"
"232",231,0.2455,0.0286,0.0422,0.6837,"Netlogo_H_28","Net_H"
"233",232,0.2417,0.0285,0.04325,0.68655,"Netlogo_H_28","Net_H"
"234",233,0.2361,0.02945,0.04495,0.6895,"Netlogo_H_28","Net_H"
"235",234,0.2313,0.0303,0.04535,0.69305,"Netlogo_H_28","Net_H"
"236",235,0.22675,0.0313,0.04645,0.6955,"Netlogo_H_28","Net_H"
"237",236,0.22145,0.0327,0.0471,0.69875,"Netlogo_H_28","Net_H"
"238",237,0.2167,0.03285,0.04855,0.7019,"Netlogo_H_28","Net_H"
"239",238,0.2124,0.0326,0.0487,0.7063,"Netlogo_H_28","Net_H"
"240",239,0.2085,0.03115,0.0508,0.70955,"Netlogo_H_28","Net_H"
"241",240,0.2048,0.03035,0.05165,0.7132,"Netlogo_H_28","Net_H"
"242",241,0.2009,0.03025,0.05165,0.7172,"Netlogo_H_28","Net_H"
"243",242,0.19685,0.0297,0.0529,0.72055,"Netlogo_H_28","Net_H"
"244",243,0.19335,0.0295,0.05365,0.7235,"Netlogo_H_28","Net_H"
"245",244,0.1888,0.03055,0.0536,0.72705,"Netlogo_H_28","Net_H"
"246",245,0.1845,0.03115,0.0535,0.73085,"Netlogo_H_28","Net_H"
"247",246,0.18045,0.03125,0.05355,0.73475,"Netlogo_H_28","Net_H"
"248",247,0.17785,0.0306,0.0533,0.73825,"Netlogo_H_28","Net_H"
"249",248,0.1752,0.0291,0.05365,0.74205,"Netlogo_H_28","Net_H"
"250",249,0.17085,0.0301,0.05315,0.7459,"Netlogo_H_28","Net_H"
"251",250,0.16835,0.02965,0.0529,0.7491,"Netlogo_H_28","Net_H"
"252",251,0.16465,0.0285,0.05475,0.7521,"Netlogo_H_28","Net_H"
"253",252,0.1629,0.02595,0.0559,0.75525,"Netlogo_H_28","Net_H"
"254",253,0.1594,0.0268,0.0555,0.7583,"Netlogo_H_28","Net_H"
"255",254,0.1564,0.02755,0.05465,0.7614,"Netlogo_H_28","Net_H"
"256",255,0.15515,0.0268,0.05335,0.7647,"Netlogo_H_28","Net_H"
"257",256,0.15325,0.02535,0.05365,0.76775,"Netlogo_H_28","Net_H"
"258",257,0.15115,0.0246,0.0535,0.77075,"Netlogo_H_28","Net_H"
"259",258,0.1493,0.02455,0.05195,0.7742,"Netlogo_H_28","Net_H"
"260",259,0.14835,0.02435,0.05175,0.77555,"Netlogo_H_28","Net_H"
"261",260,0.1464,0.02405,0.05065,0.7789,"Netlogo_H_28","Net_H"
"262",261,0.1452,0.0238,0.0495,0.7815,"Netlogo_H_28","Net_H"
"263",262,0.14425,0.0235,0.04835,0.7839,"Netlogo_H_28","Net_H"
"264",263,0.1435,0.0229,0.04675,0.78685,"Netlogo_H_28","Net_H"
"265",264,0.14195,0.0218,0.0464,0.78985,"Netlogo_H_28","Net_H"
"266",265,0.14075,0.02135,0.04525,0.79265,"Netlogo_H_28","Net_H"
"267",266,0.13955,0.02075,0.04455,0.79515,"Netlogo_H_28","Net_H"
"268",267,0.1382,0.02035,0.0442,0.79725,"Netlogo_H_28","Net_H"
"269",268,0.1379,0.01965,0.043,0.79945,"Netlogo_H_28","Net_H"
"270",269,0.13805,0.0192,0.0424,0.80035,"Netlogo_H_28","Net_H"
"271",270,0.13755,0.0186,0.0425,0.80135,"Netlogo_H_28","Net_H"
"272",271,0.1393,0.01795,0.04155,0.8012,"Netlogo_H_28","Net_H"
"273",272,0.1395,0.01725,0.04095,0.8023,"Netlogo_H_28","Net_H"
"274",273,0.13875,0.01815,0.0392,0.8039,"Netlogo_H_28","Net_H"
"275",274,0.1397,0.0176,0.03775,0.80495,"Netlogo_H_28","Net_H"
"276",275,0.1399,0.0175,0.03675,0.80585,"Netlogo_H_28","Net_H"
"277",276,0.14065,0.017,0.03595,0.8064,"Netlogo_H_28","Net_H"
"278",277,0.14145,0.01635,0.0351,0.8071,"Netlogo_H_28","Net_H"
"279",278,0.1428,0.0156,0.03365,0.80795,"Netlogo_H_28","Net_H"
"280",279,0.1421,0.0156,0.03365,0.80865,"Netlogo_H_28","Net_H"
"281",280,0.14275,0.0152,0.0334,0.80865,"Netlogo_H_28","Net_H"
"282",281,0.1437,0.0143,0.0331,0.8089,"Netlogo_H_28","Net_H"
"283",282,0.14395,0.0144,0.03245,0.8092,"Netlogo_H_28","Net_H"
"284",283,0.1455,0.0148,0.0305,0.8092,"Netlogo_H_28","Net_H"
"285",284,0.14705,0.0143,0.03015,0.8085,"Netlogo_H_28","Net_H"
"286",285,0.14835,0.01325,0.03015,0.80825,"Netlogo_H_28","Net_H"
"287",286,0.14885,0.0133,0.03085,0.807,"Netlogo_H_28","Net_H"
"288",287,0.15025,0.0132,0.0297,0.80685,"Netlogo_H_28","Net_H"
"289",288,0.1505,0.01365,0.0288,0.80705,"Netlogo_H_28","Net_H"
"290",289,0.1504,0.0134,0.02795,0.80825,"Netlogo_H_28","Net_H"
"291",290,0.1517,0.01355,0.02775,0.807,"Netlogo_H_28","Net_H"
"292",291,0.15275,0.0132,0.02775,0.8063,"Netlogo_H_28","Net_H"
"293",292,0.15385,0.0126,0.027,0.80655,"Netlogo_H_28","Net_H"
"294",293,0.1548,0.01255,0.0254,0.80725,"Netlogo_H_28","Net_H"
"295",294,0.15655,0.0122,0.02585,0.8054,"Netlogo_H_28","Net_H"
"296",295,0.15885,0.01295,0.02465,0.80355,"Netlogo_H_28","Net_H"
"297",296,0.16075,0.01285,0.02415,0.80225,"Netlogo_H_28","Net_H"
"298",297,0.1623,0.01205,0.02455,0.8011,"Netlogo_H_28","Net_H"
"299",298,0.1645,0.01235,0.02435,0.7988,"Netlogo_H_28","Net_H"
"300",299,0.1657,0.01165,0.0241,0.79855,"Netlogo_H_28","Net_H"
"301",300,0.16765,0.01165,0.0235,0.7972,"Netlogo_H_28","Net_H"
"302",301,0.1698,0.0124,0.0227,0.7951,"Netlogo_H_28","Net_H"
"303",302,0.1718,0.01175,0.023,0.79345,"Netlogo_H_28","Net_H"
"304",303,0.17335,0.01125,0.02295,0.79245,"Netlogo_H_28","Net_H"
"305",304,0.17515,0.0115,0.0228,0.79055,"Netlogo_H_28","Net_H"
"306",305,0.17595,0.0123,0.02155,0.7902,"Netlogo_H_28","Net_H"
"307",306,0.1782,0.01275,0.02085,0.7882,"Netlogo_H_28","Net_H"
"308",307,0.17915,0.0124,0.02095,0.7875,"Netlogo_H_28","Net_H"
"309",308,0.1819,0.01145,0.02155,0.7851,"Netlogo_H_28","Net_H"
"310",309,0.1839,0.01115,0.0218,0.78315,"Netlogo_H_28","Net_H"
"311",310,0.1851,0.01145,0.0216,0.78185,"Netlogo_H_28","Net_H"
"312",311,0.1867,0.01165,0.0214,0.78025,"Netlogo_H_28","Net_H"
"313",312,0.1881,0.01175,0.02145,0.7787,"Netlogo_H_28","Net_H"
"314",313,0.18955,0.0121,0.02135,0.777,"Netlogo_H_28","Net_H"
"315",314,0.191,0.01275,0.0203,0.77595,"Netlogo_H_28","Net_H"
"316",315,0.19335,0.01215,0.0206,0.7739,"Netlogo_H_28","Net_H"
"317",316,0.1931,0.01325,0.02115,0.7725,"Netlogo_H_28","Net_H"
"318",317,0.194,0.0145,0.02085,0.77065,"Netlogo_H_28","Net_H"
"319",318,0.1953,0.01495,0.0213,0.76845,"Netlogo_H_28","Net_H"
"320",319,0.19745,0.0135,0.02255,0.7665,"Netlogo_H_28","Net_H"
"321",320,0.19895,0.01305,0.0233,0.7647,"Netlogo_H_28","Net_H"
"322",321,0.2007,0.01245,0.02395,0.7629,"Netlogo_H_28","Net_H"
"323",322,0.2027,0.01305,0.0232,0.76105,"Netlogo_H_28","Net_H"
"324",323,0.2034,0.01235,0.02415,0.7601,"Netlogo_H_28","Net_H"
"325",324,0.20395,0.0136,0.02375,0.7587,"Netlogo_H_28","Net_H"
"326",325,0.20525,0.01325,0.02415,0.75735,"Netlogo_H_28","Net_H"
"327",326,0.2058,0.01265,0.02515,0.7564,"Netlogo_H_28","Net_H"
"328",327,0.2069,0.01355,0.02585,0.7537,"Netlogo_H_28","Net_H"
"329",328,0.2086,0.0142,0.02545,0.75175,"Netlogo_H_28","Net_H"
"330",329,0.20925,0.01465,0.0249,0.7512,"Netlogo_H_28","Net_H"
"331",330,0.20975,0.01445,0.0248,0.751,"Netlogo_H_28","Net_H"
"332",331,0.2096,0.01615,0.024,0.75025,"Netlogo_H_28","Net_H"
"333",332,0.21025,0.01675,0.0239,0.7491,"Netlogo_H_28","Net_H"
"334",333,0.2111,0.01575,0.02495,0.7482,"Netlogo_H_28","Net_H"
