"","step","S","E","I","R","simu","Langage"
"37",36,0.17325,0.23585,0.3385,0.2524,"Netlogo_H_19","Net_H"
"38",37,0.137,0.2186,0.35705,0.28735,"Netlogo_H_19","Net_H"
"39",38,0.1084,0.19745,0.3654,0.32875,"Netlogo_H_19","Net_H"
"40",39,0.085,0.173,0.3727,0.3693,"Netlogo_H_19","Net_H"
"41",40,0.0668,0.1481,0.37205,0.41305,"Netlogo_H_19","Net_H"
"42",41,0.05265,0.1277,0.36225,0.4574,"Netlogo_H_19","Net_H"
"43",42,0.042,0.1071,0.351,0.4999,"Netlogo_H_19","Net_H"
"44",43,0.03465,0.08905,0.33545,0.54085,"Netlogo_H_19","Net_H"
"45",44,0.029,0.07415,0.31605,0.5808,"Netlogo_H_19","Net_H"
"46",45,0.0245,0.06125,0.29475,0.6195,"Netlogo_H_19","Net_H"
"47",46,0.0219,0.05065,0.27405,0.6534,"Netlogo_H_19","Net_H"
"48",47,0.0199,0.04195,0.2536,0.68455,"Netlogo_H_19","Net_H"
"49",48,0.01855,0.03585,0.2317,0.7139,"Netlogo_H_19","Net_H"
"50",49,0.01785,0.0294,0.2106,0.74215,"Netlogo_H_19","Net_H"
"51",50,0.01735,0.0241,0.1913,0.76725,"Netlogo_H_19","Net_H"
"52",51,0.01815,0.0195,0.17345,0.7889,"Netlogo_H_19","Net_H"
"53",52,0.01825,0.01645,0.15625,0.80905,"Netlogo_H_19","Net_H"
"54",53,0.0196,0.0137,0.14,0.8267,"Netlogo_H_19","Net_H"
"55",54,0.02025,0.0105,0.1267,0.84255,"Netlogo_H_19","Net_H"
"56",55,0.0208,0.00975,0.1135,0.85595,"Netlogo_H_19","Net_H"
"57",56,0.02165,0.00885,0.09965,0.86985,"Netlogo_H_19","Net_H"
"58",57,0.0235,0.00845,0.08915,0.8789,"Netlogo_H_19","Net_H"
"59",58,0.02475,0.0074,0.08095,0.8869,"Netlogo_H_19","Net_H"
"60",59,0.0262,0.007,0.07235,0.89445,"Netlogo_H_19","Net_H"
"61",60,0.02765,0.0068,0.06315,0.9024,"Netlogo_H_19","Net_H"
"62",61,0.0299,0.00625,0.05585,0.908,"Netlogo_H_19","Net_H"
"63",62,0.03175,0.00585,0.05,0.9124,"Netlogo_H_19","Net_H"
"64",63,0.0332,0.0062,0.044,0.9166,"Netlogo_H_19","Net_H"
"65",64,0.0362,0.00555,0.0396,0.91865,"Netlogo_H_19","Net_H"
"66",65,0.0385,0.005,0.03605,0.92045,"Netlogo_H_19","Net_H"
"67",66,0.04075,0.00505,0.03165,0.92255,"Netlogo_H_19","Net_H"
"68",67,0.04245,0.00495,0.029,0.9236,"Netlogo_H_19","Net_H"
"69",68,0.045,0.00445,0.0266,0.92395,"Netlogo_H_19","Net_H"
"70",69,0.0472,0.00425,0.02425,0.9243,"Netlogo_H_19","Net_H"
"71",70,0.04925,0.0038,0.0218,0.92515,"Netlogo_H_19","Net_H"
"72",71,0.05215,0.003,0.0198,0.92505,"Netlogo_H_19","Net_H"
"73",72,0.05515,0.0027,0.01785,0.9243,"Netlogo_H_19","Net_H"
"74",73,0.0573,0.00255,0.01635,0.9238,"Netlogo_H_19","Net_H"
"75",74,0.05955,0.0024,0.01475,0.9233,"Netlogo_H_19","Net_H"
"76",75,0.06225,0.0025,0.0127,0.92255,"Netlogo_H_19","Net_H"
"77",76,0.0644,0.0026,0.0121,0.9209,"Netlogo_H_19","Net_H"
"78",77,0.06735,0.0024,0.0107,0.91955,"Netlogo_H_19","Net_H"
"79",78,0.06965,0.0023,0.0097,0.91835,"Netlogo_H_19","Net_H"
"80",79,0.07215,0.0023,0.00925,0.9163,"Netlogo_H_19","Net_H"
"81",80,0.07465,0.0025,0.0084,0.91445,"Netlogo_H_19","Net_H"
"82",81,0.07775,0.00225,0.00845,0.91155,"Netlogo_H_19","Net_H"
"83",82,0.08,0.0022,0.008,0.9098,"Netlogo_H_19","Net_H"
"84",83,0.0827,0.0024,0.0071,0.9078,"Netlogo_H_19","Net_H"
"85",84,0.08505,0.0022,0.00675,0.906,"Netlogo_H_19","Net_H"
"86",85,0.08775,0.00215,0.0063,0.9038,"Netlogo_H_19","Net_H"
"87",86,0.08985,0.0022,0.00635,0.9016,"Netlogo_H_19","Net_H"
"88",87,0.0931,0.0021,0.00565,0.89915,"Netlogo_H_19","Net_H"
"89",88,0.09545,0.0023,0.00515,0.8971,"Netlogo_H_19","Net_H"
"90",89,0.0979,0.00245,0.00485,0.8948,"Netlogo_H_19","Net_H"
"91",90,0.10095,0.00255,0.0045,0.892,"Netlogo_H_19","Net_H"
"92",91,0.1037,0.00275,0.0038,0.88975,"Netlogo_H_19","Net_H"
"93",92,0.1062,0.0022,0.00415,0.88745,"Netlogo_H_19","Net_H"
"94",93,0.1094,0.0023,0.0042,0.8841,"Netlogo_H_19","Net_H"
"95",94,0.1125,0.00205,0.004,0.88145,"Netlogo_H_19","Net_H"
"96",95,0.115,0.00185,0.0037,0.87945,"Netlogo_H_19","Net_H"
"97",96,0.11745,0.00165,0.0037,0.8772,"Netlogo_H_19","Net_H"
"98",97,0.12025,0.0016,0.0036,0.87455,"Netlogo_H_19","Net_H"
"99",98,0.12285,0.00175,0.00345,0.87195,"Netlogo_H_19","Net_H"
"100",99,0.12545,0.0016,0.00345,0.8695,"Netlogo_H_19","Net_H"
"101",100,0.12855,0.00115,0.0035,0.8668,"Netlogo_H_19","Net_H"
"102",101,0.1311,0.0012,0.00335,0.86435,"Netlogo_H_19","Net_H"
"103",102,0.13405,0.00145,0.00295,0.86155,"Netlogo_H_19","Net_H"
"104",103,0.13665,0.0014,0.0027,0.85925,"Netlogo_H_19","Net_H"
"105",104,0.13905,0.00165,0.00255,0.85675,"Netlogo_H_19","Net_H"
"106",105,0.14165,0.0019,0.00225,0.8542,"Netlogo_H_19","Net_H"
"107",106,0.1439,0.0017,0.00215,0.85225,"Netlogo_H_19","Net_H"
"108",107,0.1457,0.00135,0.0027,0.85025,"Netlogo_H_19","Net_H"
"109",108,0.14815,0.00155,0.0026,0.8477,"Netlogo_H_19","Net_H"
"110",109,0.15075,0.0015,0.0027,0.84505,"Netlogo_H_19","Net_H"
"111",110,0.15335,0.0012,0.00275,0.8427,"Netlogo_H_19","Net_H"
"112",111,0.1562,0.0012,0.00265,0.83995,"Netlogo_H_19","Net_H"
"113",112,0.15795,0.00135,0.00235,0.83835,"Netlogo_H_19","Net_H"
"114",113,0.16055,0.0013,0.0023,0.83585,"Netlogo_H_19","Net_H"
"115",114,0.16285,0.00135,0.00205,0.83375,"Netlogo_H_19","Net_H"
"116",115,0.16505,0.0013,0.002,0.83165,"Netlogo_H_19","Net_H"
"117",116,0.1674,0.0015,0.00175,0.82935,"Netlogo_H_19","Net_H"
"118",117,0.1695,0.0014,0.0018,0.8273,"Netlogo_H_19","Net_H"
"119",118,0.17145,0.0017,0.00175,0.8251,"Netlogo_H_19","Net_H"
"120",119,0.17375,0.0018,0.0016,0.82285,"Netlogo_H_19","Net_H"
"121",120,0.17605,0.0013,0.0022,0.82045,"Netlogo_H_19","Net_H"
"122",121,0.178,0.00145,0.0021,0.81845,"Netlogo_H_19","Net_H"
"123",122,0.18015,0.0014,0.00195,0.8165,"Netlogo_H_19","Net_H"
"124",123,0.18245,0.0014,0.0021,0.81405,"Netlogo_H_19","Net_H"
"125",124,0.1846,0.0011,0.0022,0.8121,"Netlogo_H_19","Net_H"
"126",125,0.1866,0.0012,0.002,0.8102,"Netlogo_H_19","Net_H"
"127",126,0.1885,0.0012,0.002,0.8083,"Netlogo_H_19","Net_H"
"128",127,0.1906,0.00105,0.00185,0.8065,"Netlogo_H_19","Net_H"
"129",128,0.193,0.00105,0.00195,0.804,"Netlogo_H_19","Net_H"
"130",129,0.19535,0.00075,0.0022,0.8017,"Netlogo_H_19","Net_H"
"131",130,0.19755,0.00075,0.00245,0.79925,"Netlogo_H_19","Net_H"
"132",131,0.1997,0.00125,0.0021,0.79695,"Netlogo_H_19","Net_H"
"133",132,0.20165,0.0014,0.0018,0.79515,"Netlogo_H_19","Net_H"
"134",133,0.20365,0.00115,0.00185,0.79335,"Netlogo_H_19","Net_H"
"135",134,0.20545,0.00095,0.0021,0.7915,"Netlogo_H_19","Net_H"
"136",135,0.20695,0.00105,0.00205,0.78995,"Netlogo_H_19","Net_H"
"137",136,0.20935,0.0012,0.00185,0.7876,"Netlogo_H_19","Net_H"
"138",137,0.2114,0.00125,0.00155,0.7858,"Netlogo_H_19","Net_H"
"139",138,0.21385,0.0011,0.0017,0.78335,"Netlogo_H_19","Net_H"
"140",139,0.21565,0.00115,0.002,0.7812,"Netlogo_H_19","Net_H"
"141",140,0.21775,0.0011,0.00205,0.7791,"Netlogo_H_19","Net_H"
"142",141,0.22,0.00085,0.00235,0.7768,"Netlogo_H_19","Net_H"
"143",142,0.22205,0.00095,0.00245,0.77455,"Netlogo_H_19","Net_H"
"144",143,0.22405,0.0015,0.0022,0.77225,"Netlogo_H_19","Net_H"
"145",144,0.22645,0.00155,0.0021,0.7699,"Netlogo_H_19","Net_H"
"146",145,0.22895,0.0014,0.0024,0.76725,"Netlogo_H_19","Net_H"
"147",146,0.2312,0.0012,0.0025,0.7651,"Netlogo_H_19","Net_H"
"148",147,0.23405,0.001,0.00245,0.7625,"Netlogo_H_19","Net_H"
"149",148,0.2356,0.00105,0.0024,0.76095,"Netlogo_H_19","Net_H"
"150",149,0.23735,0.00095,0.00245,0.75925,"Netlogo_H_19","Net_H"
"151",150,0.23945,0.0013,0.0024,0.75685,"Netlogo_H_19","Net_H"
"152",151,0.24145,0.00165,0.0025,0.7544,"Netlogo_H_19","Net_H"
"153",152,0.2434,0.0017,0.0023,0.7526,"Netlogo_H_19","Net_H"
"154",153,0.24515,0.0016,0.00235,0.7509,"Netlogo_H_19","Net_H"
"155",154,0.24705,0.00165,0.00245,0.74885,"Netlogo_H_19","Net_H"
"156",155,0.2491,0.0018,0.00265,0.74645,"Netlogo_H_19","Net_H"
"157",156,0.251,0.0018,0.0026,0.7446,"Netlogo_H_19","Net_H"
"158",157,0.2528,0.0015,0.0026,0.7431,"Netlogo_H_19","Net_H"
"159",158,0.2548,0.0015,0.0028,0.7409,"Netlogo_H_19","Net_H"
"160",159,0.25715,0.00145,0.00275,0.73865,"Netlogo_H_19","Net_H"
"161",160,0.25825,0.00195,0.00265,0.73715,"Netlogo_H_19","Net_H"
"162",161,0.25985,0.00215,0.0028,0.7352,"Netlogo_H_19","Net_H"
"163",162,0.26085,0.00255,0.0029,0.7337,"Netlogo_H_19","Net_H"
"164",163,0.26215,0.00245,0.0031,0.7323,"Netlogo_H_19","Net_H"
"165",164,0.26365,0.0025,0.0032,0.73065,"Netlogo_H_19","Net_H"
"166",165,0.26545,0.00265,0.00345,0.72845,"Netlogo_H_19","Net_H"
"167",166,0.26715,0.00335,0.00365,0.72585,"Netlogo_H_19","Net_H"
"168",167,0.2691,0.00315,0.004,0.72375,"Netlogo_H_19","Net_H"
"169",168,0.27045,0.0034,0.0043,0.72185,"Netlogo_H_19","Net_H"
"170",169,0.272,0.0034,0.0047,0.7199,"Netlogo_H_19","Net_H"
"171",170,0.2733,0.0034,0.00495,0.71835,"Netlogo_H_19","Net_H"
"172",171,0.27405,0.00385,0.00485,0.71725,"Netlogo_H_19","Net_H"
"173",172,0.275,0.0038,0.0052,0.716,"Netlogo_H_19","Net_H"
"174",173,0.27665,0.00355,0.00575,0.71405,"Netlogo_H_19","Net_H"
"175",174,0.27825,0.004,0.00615,0.7116,"Netlogo_H_19","Net_H"
"176",175,0.2788,0.00435,0.00645,0.7104,"Netlogo_H_19","Net_H"
"177",176,0.2799,0.00475,0.00605,0.7093,"Netlogo_H_19","Net_H"
"178",177,0.281,0.00495,0.0062,0.70785,"Netlogo_H_19","Net_H"
"179",178,0.2814,0.0051,0.00675,0.70675,"Netlogo_H_19","Net_H"
"180",179,0.28175,0.00605,0.0068,0.7054,"Netlogo_H_19","Net_H"
"181",180,0.28325,0.00635,0.0069,0.7035,"Netlogo_H_19","Net_H"
"182",181,0.28425,0.00655,0.00755,0.70165,"Netlogo_H_19","Net_H"
"183",182,0.2846,0.00675,0.0079,0.70075,"Netlogo_H_19","Net_H"
"184",183,0.28515,0.0069,0.00865,0.6993,"Netlogo_H_19","Net_H"
"185",184,0.28475,0.00745,0.0089,0.6989,"Netlogo_H_19","Net_H"
"186",185,0.28495,0.0077,0.0096,0.69775,"Netlogo_H_19","Net_H"
"187",186,0.285,0.0082,0.0102,0.6966,"Netlogo_H_19","Net_H"
"188",187,0.28555,0.0085,0.01045,0.6955,"Netlogo_H_19","Net_H"
"189",188,0.2861,0.0079,0.01145,0.69455,"Netlogo_H_19","Net_H"
"190",189,0.28535,0.0087,0.0123,0.69365,"Netlogo_H_19","Net_H"
"191",190,0.2838,0.0107,0.0126,0.6929,"Netlogo_H_19","Net_H"
"192",191,0.28415,0.0111,0.01345,0.6913,"Netlogo_H_19","Net_H"
"193",192,0.2833,0.0117,0.0139,0.6911,"Netlogo_H_19","Net_H"
"194",193,0.28225,0.01175,0.0153,0.6907,"Netlogo_H_19","Net_H"
"195",194,0.28165,0.0127,0.0159,0.68975,"Netlogo_H_19","Net_H"
"196",195,0.2806,0.0131,0.01705,0.68925,"Netlogo_H_19","Net_H"
"197",196,0.2784,0.0146,0.01775,0.68925,"Netlogo_H_19","Net_H"
"198",197,0.27645,0.0147,0.0192,0.68965,"Netlogo_H_19","Net_H"
"199",198,0.2756,0.01455,0.0197,0.69015,"Netlogo_H_19","Net_H"
"200",199,0.274,0.0141,0.02135,0.69055,"Netlogo_H_19","Net_H"
"201",200,0.27155,0.01655,0.02115,0.69075,"Netlogo_H_19","Net_H"
"202",201,0.27085,0.01605,0.02275,0.69035,"Netlogo_H_19","Net_H"
"203",202,0.2685,0.01725,0.024,0.69025,"Netlogo_H_19","Net_H"
"204",203,0.26605,0.01885,0.02435,0.69075,"Netlogo_H_19","Net_H"
"205",204,0.2625,0.02015,0.0253,0.69205,"Netlogo_H_19","Net_H"
"206",205,0.2613,0.02015,0.0264,0.69215,"Netlogo_H_19","Net_H"
"207",206,0.25795,0.02125,0.027,0.6938,"Netlogo_H_19","Net_H"
"208",207,0.2543,0.0223,0.0284,0.695,"Netlogo_H_19","Net_H"
"209",208,0.25115,0.0227,0.03,0.69615,"Netlogo_H_19","Net_H"
"210",209,0.24835,0.0232,0.0307,0.69775,"Netlogo_H_19","Net_H"
"211",210,0.2459,0.0231,0.03175,0.69925,"Netlogo_H_19","Net_H"
"212",211,0.24285,0.0227,0.0348,0.69965,"Netlogo_H_19","Net_H"
"213",212,0.2389,0.0233,0.0361,0.7017,"Netlogo_H_19","Net_H"
"214",213,0.23535,0.02445,0.03725,0.70295,"Netlogo_H_19","Net_H"
"215",214,0.23145,0.026,0.0374,0.70515,"Netlogo_H_19","Net_H"
"216",215,0.2283,0.02665,0.03835,0.7067,"Netlogo_H_19","Net_H"
"217",216,0.22495,0.0262,0.0394,0.70945,"Netlogo_H_19","Net_H"
"218",217,0.2213,0.0264,0.0409,0.7114,"Netlogo_H_19","Net_H"
"219",218,0.2172,0.0265,0.04175,0.71455,"Netlogo_H_19","Net_H"
"220",219,0.2146,0.02585,0.04405,0.7155,"Netlogo_H_19","Net_H"
"221",220,0.20995,0.02705,0.04545,0.71755,"Netlogo_H_19","Net_H"
"222",221,0.20615,0.0274,0.04605,0.7204,"Netlogo_H_19","Net_H"
"223",222,0.2021,0.02805,0.0461,0.72375,"Netlogo_H_19","Net_H"
"224",223,0.19805,0.02765,0.0465,0.7278,"Netlogo_H_19","Net_H"
"225",224,0.19455,0.02695,0.0478,0.7307,"Netlogo_H_19","Net_H"
"226",225,0.1918,0.02735,0.0475,0.73335,"Netlogo_H_19","Net_H"
"227",226,0.18685,0.0279,0.0478,0.73745,"Netlogo_H_19","Net_H"
"228",227,0.1833,0.0283,0.04875,0.73965,"Netlogo_H_19","Net_H"
"229",228,0.18055,0.02825,0.049,0.7422,"Netlogo_H_19","Net_H"
"230",229,0.17755,0.0285,0.049,0.74495,"Netlogo_H_19","Net_H"
"231",230,0.17405,0.0288,0.04955,0.7476,"Netlogo_H_19","Net_H"
"232",231,0.17055,0.0292,0.0494,0.75085,"Netlogo_H_19","Net_H"
"233",232,0.1656,0.0296,0.05025,0.75455,"Netlogo_H_19","Net_H"
"234",233,0.16195,0.02875,0.05085,0.75845,"Netlogo_H_19","Net_H"
"235",234,0.1589,0.02785,0.05205,0.7612,"Netlogo_H_19","Net_H"
"236",235,0.1563,0.02715,0.05235,0.7642,"Netlogo_H_19","Net_H"
"237",236,0.15355,0.02655,0.0522,0.7677,"Netlogo_H_19","Net_H"
"238",237,0.152,0.02585,0.0512,0.77095,"Netlogo_H_19","Net_H"
"239",238,0.14945,0.0254,0.0502,0.77495,"Netlogo_H_19","Net_H"
"240",239,0.1473,0.02455,0.05015,0.778,"Netlogo_H_19","Net_H"
"241",240,0.14595,0.02345,0.0501,0.7805,"Netlogo_H_19","Net_H"
"242",241,0.14475,0.02245,0.0486,0.7842,"Netlogo_H_19","Net_H"
"243",242,0.14265,0.02215,0.0478,0.7874,"Netlogo_H_19","Net_H"
"244",243,0.1412,0.0225,0.04705,0.78925,"Netlogo_H_19","Net_H"
"245",244,0.13965,0.02305,0.0456,0.7917,"Netlogo_H_19","Net_H"
"246",245,0.1385,0.0223,0.0459,0.7933,"Netlogo_H_19","Net_H"
"247",246,0.13875,0.0202,0.0456,0.79545,"Netlogo_H_19","Net_H"
"248",247,0.13905,0.01975,0.04525,0.79595,"Netlogo_H_19","Net_H"
"249",248,0.1389,0.01895,0.0444,0.79775,"Netlogo_H_19","Net_H"
"250",249,0.1395,0.0182,0.04255,0.79975,"Netlogo_H_19","Net_H"
"251",250,0.13915,0.01885,0.04145,0.80055,"Netlogo_H_19","Net_H"
"252",251,0.14015,0.0176,0.03995,0.8023,"Netlogo_H_19","Net_H"
"253",252,0.13945,0.0164,0.04015,0.804,"Netlogo_H_19","Net_H"
"254",253,0.13885,0.01715,0.0387,0.8053,"Netlogo_H_19","Net_H"
"255",254,0.13855,0.0175,0.0371,0.80685,"Netlogo_H_19","Net_H"
"256",255,0.1384,0.01725,0.0361,0.80825,"Netlogo_H_19","Net_H"
"257",256,0.13855,0.01675,0.03675,0.80795,"Netlogo_H_19","Net_H"
"258",257,0.13975,0.0171,0.03615,0.807,"Netlogo_H_19","Net_H"
"259",258,0.13945,0.0172,0.0347,0.80865,"Netlogo_H_19","Net_H"
"260",259,0.1401,0.01625,0.03455,0.8091,"Netlogo_H_19","Net_H"
"261",260,0.14085,0.01545,0.0347,0.809,"Netlogo_H_19","Net_H"
"262",261,0.1413,0.01535,0.0338,0.80955,"Netlogo_H_19","Net_H"
"263",262,0.1413,0.0157,0.03285,0.81015,"Netlogo_H_19","Net_H"
"264",263,0.14245,0.01555,0.03185,0.81015,"Netlogo_H_19","Net_H"
"265",264,0.1435,0.015,0.03145,0.81005,"Netlogo_H_19","Net_H"
"266",265,0.1439,0.0158,0.03025,0.81005,"Netlogo_H_19","Net_H"
"267",266,0.1443,0.0158,0.0298,0.8101,"Netlogo_H_19","Net_H"
"268",267,0.14515,0.01485,0.0302,0.8098,"Netlogo_H_19","Net_H"
"269",268,0.1468,0.01425,0.03055,0.8084,"Netlogo_H_19","Net_H"
"270",269,0.1483,0.01375,0.0294,0.80855,"Netlogo_H_19","Net_H"
"271",270,0.14925,0.0137,0.0296,0.80745,"Netlogo_H_19","Net_H"
"272",271,0.1504,0.0136,0.02935,0.80665,"Netlogo_H_19","Net_H"
"273",272,0.1507,0.01325,0.02975,0.8063,"Netlogo_H_19","Net_H"
"274",273,0.15125,0.01495,0.0283,0.8055,"Netlogo_H_19","Net_H"
"275",274,0.15165,0.0156,0.02665,0.8061,"Netlogo_H_19","Net_H"
"276",275,0.1524,0.01485,0.02705,0.8057,"Netlogo_H_19","Net_H"
"277",276,0.15355,0.01395,0.02795,0.80455,"Netlogo_H_19","Net_H"
"278",277,0.15435,0.01395,0.02715,0.80455,"Netlogo_H_19","Net_H"
"279",278,0.15585,0.0133,0.0267,0.80415,"Netlogo_H_19","Net_H"
"280",279,0.1581,0.01335,0.0257,0.80285,"Netlogo_H_19","Net_H"
"281",280,0.15865,0.01315,0.02555,0.80265,"Netlogo_H_19","Net_H"
"282",281,0.1606,0.0132,0.02525,0.80095,"Netlogo_H_19","Net_H"
"283",282,0.1625,0.0129,0.0249,0.7997,"Netlogo_H_19","Net_H"
"284",283,0.16375,0.01255,0.02515,0.79855,"Netlogo_H_19","Net_H"
"285",284,0.16485,0.01345,0.02385,0.79785,"Netlogo_H_19","Net_H"
"286",285,0.16635,0.0133,0.0238,0.79655,"Netlogo_H_19","Net_H"
"287",286,0.16735,0.0131,0.02365,0.7959,"Netlogo_H_19","Net_H"
"288",287,0.1696,0.01335,0.02295,0.7941,"Netlogo_H_19","Net_H"
"289",288,0.17065,0.0131,0.02335,0.7929,"Netlogo_H_19","Net_H"
"290",289,0.17315,0.0122,0.0234,0.79125,"Netlogo_H_19","Net_H"
"291",290,0.17445,0.01195,0.02325,0.79035,"Netlogo_H_19","Net_H"
"292",291,0.1763,0.0115,0.0236,0.7886,"Netlogo_H_19","Net_H"
"293",292,0.17765,0.0119,0.0236,0.78685,"Netlogo_H_19","Net_H"
"294",293,0.17745,0.0129,0.024,0.78565,"Netlogo_H_19","Net_H"
"295",294,0.1795,0.0134,0.0233,0.7838,"Netlogo_H_19","Net_H"
"296",295,0.18125,0.0121,0.02395,0.7827,"Netlogo_H_19","Net_H"
"297",296,0.18245,0.01255,0.02385,0.78115,"Netlogo_H_19","Net_H"
"298",297,0.18345,0.01385,0.0232,0.7795,"Netlogo_H_19","Net_H"
"299",298,0.18465,0.0138,0.0238,0.77775,"Netlogo_H_19","Net_H"
"300",299,0.1865,0.013,0.024,0.7765,"Netlogo_H_19","Net_H"
"301",300,0.18905,0.0128,0.0242,0.77395,"Netlogo_H_19","Net_H"
"302",301,0.1901,0.01285,0.02455,0.7725,"Netlogo_H_19","Net_H"
"303",302,0.19105,0.01355,0.0242,0.7712,"Netlogo_H_19","Net_H"
"304",303,0.192,0.0138,0.024,0.7702,"Netlogo_H_19","Net_H"
"305",304,0.1929,0.01475,0.024,0.76835,"Netlogo_H_19","Net_H"
"306",305,0.1937,0.01465,0.0247,0.76695,"Netlogo_H_19","Net_H"
"307",306,0.19415,0.0154,0.02435,0.7661,"Netlogo_H_19","Net_H"
"308",307,0.19545,0.0157,0.0244,0.76445,"Netlogo_H_19","Net_H"
"309",308,0.1963,0.0144,0.026,0.7633,"Netlogo_H_19","Net_H"
"310",309,0.19655,0.0149,0.02605,0.7625,"Netlogo_H_19","Net_H"
"311",310,0.1974,0.01505,0.0261,0.76145,"Netlogo_H_19","Net_H"
"312",311,0.1981,0.01515,0.02595,0.7608,"Netlogo_H_19","Net_H"
"313",312,0.19755,0.0159,0.026,0.76055,"Netlogo_H_19","Net_H"
"314",313,0.19895,0.01495,0.02625,0.75985,"Netlogo_H_19","Net_H"
"315",314,0.19965,0.01495,0.0263,0.7591,"Netlogo_H_19","Net_H"
"316",315,0.20025,0.01645,0.0258,0.7575,"Netlogo_H_19","Net_H"
"317",316,0.20205,0.01585,0.0256,0.7565,"Netlogo_H_19","Net_H"
"318",317,0.20275,0.01595,0.02615,0.75515,"Netlogo_H_19","Net_H"
"319",318,0.20395,0.0161,0.02615,0.7538,"Netlogo_H_19","Net_H"
"320",319,0.2051,0.0159,0.02705,0.75195,"Netlogo_H_19","Net_H"
"321",320,0.20675,0.01555,0.0276,0.7501,"Netlogo_H_19","Net_H"
"322",321,0.2074,0.015,0.0283,0.7493,"Netlogo_H_19","Net_H"
"323",322,0.2079,0.0154,0.02835,0.74835,"Netlogo_H_19","Net_H"
"324",323,0.2076,0.01635,0.02815,0.7479,"Netlogo_H_19","Net_H"
"325",324,0.209,0.01715,0.0271,0.74675,"Netlogo_H_19","Net_H"
"326",325,0.2099,0.0163,0.0271,0.7467,"Netlogo_H_19","Net_H"
"327",326,0.21105,0.0164,0.02765,0.7449,"Netlogo_H_19","Net_H"
"328",327,0.21155,0.01685,0.02775,0.74385,"Netlogo_H_19","Net_H"
"329",328,0.21075,0.01725,0.0288,0.7432,"Netlogo_H_19","Net_H"
"330",329,0.21085,0.0178,0.0291,0.74225,"Netlogo_H_19","Net_H"
"331",330,0.2107,0.01825,0.02935,0.7417,"Netlogo_H_19","Net_H"
"332",331,0.21185,0.0169,0.03075,0.7405,"Netlogo_H_19","Net_H"
"333",332,0.2118,0.0188,0.03025,0.73915,"Netlogo_H_19","Net_H"
"334",333,0.21255,0.0188,0.03055,0.7381,"Netlogo_H_19","Net_H"
