"","step","S","E","I","R","simu","Langage"
"70",69,0.0463,0.00455,0.0241,0.92505,"Netlogo_H_11","Net_H"
"71",70,0.0487,0.0039,0.02185,0.92555,"Netlogo_H_11","Net_H"
"72",71,0.0513,0.0033,0.0199,0.9255,"Netlogo_H_11","Net_H"
"73",72,0.0533,0.0036,0.0181,0.925,"Netlogo_H_11","Net_H"
"74",73,0.05525,0.00335,0.01645,0.92495,"Netlogo_H_11","Net_H"
"75",74,0.0582,0.00295,0.0151,0.92375,"Netlogo_H_11","Net_H"
"76",75,0.0613,0.0028,0.0135,0.9224,"Netlogo_H_11","Net_H"
"77",76,0.06385,0.003,0.0123,0.92085,"Netlogo_H_11","Net_H"
"78",77,0.0666,0.00295,0.01115,0.9193,"Netlogo_H_11","Net_H"
"79",78,0.0694,0.0027,0.0103,0.9176,"Netlogo_H_11","Net_H"
"80",79,0.07215,0.0025,0.00955,0.9158,"Netlogo_H_11","Net_H"
"81",80,0.07525,0.002,0.009,0.91375,"Netlogo_H_11","Net_H"
"82",81,0.0782,0.00215,0.00855,0.9111,"Netlogo_H_11","Net_H"
"83",82,0.0804,0.00245,0.00785,0.9093,"Netlogo_H_11","Net_H"
"84",83,0.0825,0.0025,0.00725,0.90775,"Netlogo_H_11","Net_H"
"85",84,0.08485,0.0022,0.0068,0.90615,"Netlogo_H_11","Net_H"
"86",85,0.0879,0.00185,0.0065,0.90375,"Netlogo_H_11","Net_H"
"87",86,0.09055,0.00185,0.0058,0.9018,"Netlogo_H_11","Net_H"
"88",87,0.0934,0.00185,0.0057,0.89905,"Netlogo_H_11","Net_H"
"89",88,0.0967,0.00215,0.0054,0.89575,"Netlogo_H_11","Net_H"
"90",89,0.0994,0.0019,0.0052,0.8935,"Netlogo_H_11","Net_H"
"91",90,0.10225,0.00215,0.0052,0.8904,"Netlogo_H_11","Net_H"
"92",91,0.1047,0.00215,0.0047,0.88845,"Netlogo_H_11","Net_H"
"93",92,0.10765,0.002,0.0046,0.88575,"Netlogo_H_11","Net_H"
"94",93,0.11065,0.00155,0.00445,0.88335,"Netlogo_H_11","Net_H"
"95",94,0.11295,0.00165,0.0043,0.8811,"Netlogo_H_11","Net_H"
"96",95,0.1156,0.0015,0.00385,0.87905,"Netlogo_H_11","Net_H"
"97",96,0.1184,0.0015,0.0036,0.8765,"Netlogo_H_11","Net_H"
"98",97,0.12145,0.00125,0.00335,0.87395,"Netlogo_H_11","Net_H"
"99",98,0.1239,0.0011,0.0033,0.8717,"Netlogo_H_11","Net_H"
"100",99,0.127,0.00105,0.00285,0.8691,"Netlogo_H_11","Net_H"
"101",100,0.12905,0.001,0.00275,0.8672,"Netlogo_H_11","Net_H"
"102",101,0.13155,0.00115,0.00255,0.86475,"Netlogo_H_11","Net_H"
"103",102,0.13515,0.001,0.00255,0.8613,"Netlogo_H_11","Net_H"
"104",103,0.1377,0.00085,0.0025,0.85895,"Netlogo_H_11","Net_H"
"105",104,0.13995,8e-04,0.0021,0.85715,"Netlogo_H_11","Net_H"
"106",105,0.1432,7e-04,0.00195,0.85415,"Netlogo_H_11","Net_H"
"107",106,0.1453,0.00095,0.0018,0.85195,"Netlogo_H_11","Net_H"
"108",107,0.14785,9e-04,0.0017,0.84955,"Netlogo_H_11","Net_H"
"109",108,0.15065,0.00095,0.0016,0.8468,"Netlogo_H_11","Net_H"
"110",109,0.1532,0.00075,0.0018,0.84425,"Netlogo_H_11","Net_H"
"111",110,0.1556,0.00055,0.00155,0.8423,"Netlogo_H_11","Net_H"
"112",111,0.15845,0.00055,0.00145,0.83955,"Netlogo_H_11","Net_H"
"113",112,0.16055,5e-04,0.0016,0.83735,"Netlogo_H_11","Net_H"
"114",113,0.16265,0.00065,0.00145,0.83525,"Netlogo_H_11","Net_H"
"115",114,0.1656,7e-04,0.00135,0.83235,"Netlogo_H_11","Net_H"
"116",115,0.16855,0.00075,0.0014,0.8293,"Netlogo_H_11","Net_H"
"117",116,0.17085,9e-04,0.0013,0.82695,"Netlogo_H_11","Net_H"
"118",117,0.17325,9e-04,0.0014,0.82445,"Netlogo_H_11","Net_H"
"119",118,0.176,0.00075,0.0014,0.82185,"Netlogo_H_11","Net_H"
"120",119,0.1785,8e-04,0.00135,0.81935,"Netlogo_H_11","Net_H"
"121",120,0.18085,0.00075,0.00145,0.81695,"Netlogo_H_11","Net_H"
"122",121,0.18275,8e-04,0.0015,0.81495,"Netlogo_H_11","Net_H"
"123",122,0.18445,0.001,0.00145,0.8131,"Netlogo_H_11","Net_H"
"124",123,0.1865,0.001,0.0017,0.8108,"Netlogo_H_11","Net_H"
"125",124,0.18835,0.00105,0.0017,0.8089,"Netlogo_H_11","Net_H"
"126",125,0.19035,9e-04,0.00195,0.8068,"Netlogo_H_11","Net_H"
"127",126,0.19285,0.00095,0.002,0.8042,"Netlogo_H_11","Net_H"
"128",127,0.195,0.0011,0.002,0.8019,"Netlogo_H_11","Net_H"
"129",128,0.19735,0.00125,0.00205,0.79935,"Netlogo_H_11","Net_H"
"130",129,0.19965,0.00125,0.00185,0.79725,"Netlogo_H_11","Net_H"
"131",130,0.2014,0.0012,0.00215,0.79525,"Netlogo_H_11","Net_H"
"132",131,0.2033,0.00155,0.0022,0.79295,"Netlogo_H_11","Net_H"
"133",132,0.205,0.0018,0.00215,0.79105,"Netlogo_H_11","Net_H"
"134",133,0.20685,0.0018,0.00215,0.7892,"Netlogo_H_11","Net_H"
"135",134,0.2088,0.00225,0.00195,0.787,"Netlogo_H_11","Net_H"
"136",135,0.2107,0.0024,0.00205,0.78485,"Netlogo_H_11","Net_H"
"137",136,0.21315,0.0021,0.0024,0.78235,"Netlogo_H_11","Net_H"
"138",137,0.2155,0.00195,0.00275,0.7798,"Netlogo_H_11","Net_H"
"139",138,0.21795,0.00175,0.00285,0.77745,"Netlogo_H_11","Net_H"
"140",139,0.22,0.0017,0.003,0.7753,"Netlogo_H_11","Net_H"
"141",140,0.2218,0.0017,0.0029,0.7736,"Netlogo_H_11","Net_H"
"142",141,0.2239,0.0018,0.00285,0.77145,"Netlogo_H_11","Net_H"
"143",142,0.226,0.00155,0.00315,0.7693,"Netlogo_H_11","Net_H"
"144",143,0.2271,0.00165,0.00325,0.768,"Netlogo_H_11","Net_H"
"145",144,0.2284,0.0019,0.0033,0.7664,"Netlogo_H_11","Net_H"
"146",145,0.2299,0.0024,0.00325,0.76445,"Netlogo_H_11","Net_H"
"147",146,0.232,0.00235,0.00315,0.7625,"Netlogo_H_11","Net_H"
"148",147,0.23355,0.00275,0.0034,0.7603,"Netlogo_H_11","Net_H"
"149",148,0.23505,0.00275,0.0036,0.7586,"Netlogo_H_11","Net_H"
"150",149,0.2364,0.0027,0.00415,0.75675,"Netlogo_H_11","Net_H"
"151",150,0.23745,0.0029,0.00455,0.7551,"Netlogo_H_11","Net_H"
"152",151,0.2387,0.0033,0.00465,0.75335,"Netlogo_H_11","Net_H"
"153",152,0.2399,0.0031,0.00515,0.75185,"Netlogo_H_11","Net_H"
"154",153,0.24135,0.00385,0.0051,0.7497,"Netlogo_H_11","Net_H"
"155",154,0.2423,0.004,0.00515,0.74855,"Netlogo_H_11","Net_H"
"156",155,0.244,0.0035,0.0057,0.7468,"Netlogo_H_11","Net_H"
"157",156,0.24525,0.00335,0.006,0.7454,"Netlogo_H_11","Net_H"
"158",157,0.24615,0.00415,0.00585,0.74385,"Netlogo_H_11","Net_H"
"159",158,0.24725,0.00435,0.006,0.7424,"Netlogo_H_11","Net_H"
"160",159,0.24845,0.0046,0.0058,0.74115,"Netlogo_H_11","Net_H"
"161",160,0.24985,0.0046,0.0056,0.73995,"Netlogo_H_11","Net_H"
"162",161,0.25085,0.0044,0.0066,0.73815,"Netlogo_H_11","Net_H"
"163",162,0.25215,0.00445,0.00705,0.73635,"Netlogo_H_11","Net_H"
"164",163,0.25315,0.0051,0.00715,0.7346,"Netlogo_H_11","Net_H"
"165",164,0.25385,0.00535,0.0073,0.7335,"Netlogo_H_11","Net_H"
"166",165,0.25505,0.00545,0.0077,0.7318,"Netlogo_H_11","Net_H"
"167",166,0.2557,0.00575,0.00795,0.7306,"Netlogo_H_11","Net_H"
"168",167,0.2557,0.0061,0.00805,0.73015,"Netlogo_H_11","Net_H"
"169",168,0.2567,0.00565,0.0085,0.72915,"Netlogo_H_11","Net_H"
"170",169,0.25745,0.00525,0.0091,0.7282,"Netlogo_H_11","Net_H"
"171",170,0.25805,0.0051,0.00965,0.7272,"Netlogo_H_11","Net_H"
"172",171,0.25865,0.0058,0.00935,0.7262,"Netlogo_H_11","Net_H"
"173",172,0.25965,0.00615,0.00945,0.72475,"Netlogo_H_11","Net_H"
"174",173,0.25985,0.00695,0.00985,0.72335,"Netlogo_H_11","Net_H"
"175",174,0.26085,0.00745,0.0097,0.722,"Netlogo_H_11","Net_H"
"176",175,0.2618,0.0076,0.0095,0.7211,"Netlogo_H_11","Net_H"
"177",176,0.26255,0.0077,0.01005,0.7197,"Netlogo_H_11","Net_H"
"178",177,0.2621,0.0089,0.00965,0.71935,"Netlogo_H_11","Net_H"
"179",178,0.2628,0.0084,0.01015,0.71865,"Netlogo_H_11","Net_H"
"180",179,0.2632,0.00845,0.01115,0.7172,"Netlogo_H_11","Net_H"
"181",180,0.2623,0.00865,0.01255,0.7165,"Netlogo_H_11","Net_H"
"182",181,0.2619,0.00945,0.0132,0.71545,"Netlogo_H_11","Net_H"
"183",182,0.2614,0.01005,0.01345,0.7151,"Netlogo_H_11","Net_H"
"184",183,0.26135,0.0102,0.01435,0.7141,"Netlogo_H_11","Net_H"
"185",184,0.261,0.01005,0.01515,0.7138,"Netlogo_H_11","Net_H"
"186",185,0.26095,0.0106,0.0156,0.71285,"Netlogo_H_11","Net_H"
"187",186,0.26035,0.01105,0.0163,0.7123,"Netlogo_H_11","Net_H"
"188",187,0.2589,0.0118,0.01695,0.71235,"Netlogo_H_11","Net_H"
"189",188,0.2576,0.0123,0.01745,0.71265,"Netlogo_H_11","Net_H"
"190",189,0.25675,0.0134,0.01755,0.7123,"Netlogo_H_11","Net_H"
"191",190,0.2561,0.01315,0.01885,0.7119,"Netlogo_H_11","Net_H"
"192",191,0.2544,0.01425,0.0198,0.71155,"Netlogo_H_11","Net_H"
"193",192,0.25275,0.0152,0.0205,0.71155,"Netlogo_H_11","Net_H"
"194",193,0.25205,0.0153,0.0202,0.71245,"Netlogo_H_11","Net_H"
"195",194,0.2512,0.0153,0.0222,0.7113,"Netlogo_H_11","Net_H"
"196",195,0.2494,0.01675,0.0227,0.71115,"Netlogo_H_11","Net_H"
"197",196,0.24825,0.017,0.02345,0.7113,"Netlogo_H_11","Net_H"
"198",197,0.2463,0.0172,0.02495,0.71155,"Netlogo_H_11","Net_H"
"199",198,0.2442,0.01715,0.0272,0.71145,"Netlogo_H_11","Net_H"
"200",199,0.24185,0.0174,0.0283,0.71245,"Netlogo_H_11","Net_H"
"201",200,0.2393,0.0196,0.0281,0.713,"Netlogo_H_11","Net_H"
"202",201,0.2375,0.02015,0.0288,0.71355,"Netlogo_H_11","Net_H"
"203",202,0.23445,0.02115,0.0302,0.7142,"Netlogo_H_11","Net_H"
"204",203,0.23195,0.0221,0.03145,0.7145,"Netlogo_H_11","Net_H"
"205",204,0.2282,0.02275,0.0328,0.71625,"Netlogo_H_11","Net_H"
"206",205,0.22565,0.0232,0.03355,0.7176,"Netlogo_H_11","Net_H"
"207",206,0.22255,0.0239,0.0341,0.71945,"Netlogo_H_11","Net_H"
"208",207,0.22025,0.0245,0.0342,0.72105,"Netlogo_H_11","Net_H"
"209",208,0.21765,0.02445,0.03655,0.72135,"Netlogo_H_11","Net_H"
"210",209,0.2148,0.0251,0.03725,0.72285,"Netlogo_H_11","Net_H"
"211",210,0.21135,0.02585,0.0374,0.7254,"Netlogo_H_11","Net_H"
"212",211,0.2089,0.0246,0.0387,0.7278,"Netlogo_H_11","Net_H"
"213",212,0.20635,0.02395,0.04045,0.72925,"Netlogo_H_11","Net_H"
"214",213,0.2044,0.02365,0.04085,0.7311,"Netlogo_H_11","Net_H"
"215",214,0.20145,0.02535,0.0409,0.7323,"Netlogo_H_11","Net_H"
"216",215,0.19895,0.02515,0.0426,0.7333,"Netlogo_H_11","Net_H"
"217",216,0.19545,0.02565,0.0432,0.7357,"Netlogo_H_11","Net_H"
"218",217,0.1927,0.0249,0.04375,0.73865,"Netlogo_H_11","Net_H"
"219",218,0.1894,0.02595,0.04385,0.7408,"Netlogo_H_11","Net_H"
"220",219,0.1869,0.026,0.0429,0.7442,"Netlogo_H_11","Net_H"
"221",220,0.18395,0.0253,0.0449,0.74585,"Netlogo_H_11","Net_H"
"222",221,0.1822,0.0251,0.04535,0.74735,"Netlogo_H_11","Net_H"
"223",222,0.17965,0.0246,0.04515,0.7506,"Netlogo_H_11","Net_H"
"224",223,0.1779,0.0241,0.0451,0.7529,"Netlogo_H_11","Net_H"
"225",224,0.1758,0.02345,0.0456,0.75515,"Netlogo_H_11","Net_H"
"226",225,0.17275,0.02395,0.04515,0.75815,"Netlogo_H_11","Net_H"
"227",226,0.171,0.0242,0.04475,0.76005,"Netlogo_H_11","Net_H"
"228",227,0.1689,0.0244,0.0448,0.7619,"Netlogo_H_11","Net_H"
"229",228,0.1676,0.02415,0.04455,0.7637,"Netlogo_H_11","Net_H"
"230",229,0.16535,0.02385,0.04415,0.76665,"Netlogo_H_11","Net_H"
"231",230,0.1636,0.0242,0.044,0.7682,"Netlogo_H_11","Net_H"
"232",231,0.1624,0.0242,0.04205,0.77135,"Netlogo_H_11","Net_H"
"233",232,0.1612,0.02395,0.042,0.77285,"Netlogo_H_11","Net_H"
"234",233,0.15955,0.0232,0.0427,0.77455,"Netlogo_H_11","Net_H"
"235",234,0.1578,0.02315,0.0426,0.77645,"Netlogo_H_11","Net_H"
"236",235,0.1577,0.0215,0.0437,0.7771,"Netlogo_H_11","Net_H"
"237",236,0.1569,0.022,0.0432,0.7779,"Netlogo_H_11","Net_H"
"238",237,0.15465,0.0222,0.04285,0.7803,"Netlogo_H_11","Net_H"
"239",238,0.1536,0.0217,0.0434,0.7813,"Netlogo_H_11","Net_H"
"240",239,0.1514,0.02175,0.0436,0.78325,"Netlogo_H_11","Net_H"
"241",240,0.15115,0.021,0.04335,0.7845,"Netlogo_H_11","Net_H"
"242",241,0.1504,0.021,0.04275,0.78585,"Netlogo_H_11","Net_H"
"243",242,0.14935,0.021,0.0414,0.78825,"Netlogo_H_11","Net_H"
"244",243,0.1486,0.0209,0.04055,0.78995,"Netlogo_H_11","Net_H"
"245",244,0.14865,0.0202,0.03945,0.7917,"Netlogo_H_11","Net_H"
"246",245,0.1486,0.01875,0.0403,0.79235,"Netlogo_H_11","Net_H"
"247",246,0.1487,0.01925,0.0408,0.79125,"Netlogo_H_11","Net_H"
"248",247,0.14785,0.01995,0.03975,0.79245,"Netlogo_H_11","Net_H"
"249",248,0.1486,0.01895,0.03995,0.7925,"Netlogo_H_11","Net_H"
"250",249,0.148,0.0197,0.0388,0.7935,"Netlogo_H_11","Net_H"
"251",250,0.14815,0.0198,0.0383,0.79375,"Netlogo_H_11","Net_H"
"252",251,0.14875,0.01875,0.03835,0.79415,"Netlogo_H_11","Net_H"
"253",252,0.14975,0.017,0.0376,0.79565,"Netlogo_H_11","Net_H"
"254",253,0.15,0.01655,0.03735,0.7961,"Netlogo_H_11","Net_H"
"255",254,0.1505,0.01605,0.0365,0.79695,"Netlogo_H_11","Net_H"
"256",255,0.1513,0.0143,0.037,0.7974,"Netlogo_H_11","Net_H"
"257",256,0.1519,0.0148,0.03665,0.79665,"Netlogo_H_11","Net_H"
"258",257,0.15195,0.01555,0.03555,0.79695,"Netlogo_H_11","Net_H"
"259",258,0.15195,0.01615,0.03485,0.79705,"Netlogo_H_11","Net_H"
"260",259,0.15175,0.01675,0.0337,0.7978,"Netlogo_H_11","Net_H"
"261",260,0.1519,0.0164,0.03295,0.79875,"Netlogo_H_11","Net_H"
"262",261,0.1532,0.01575,0.03335,0.7977,"Netlogo_H_11","Net_H"
"263",262,0.15365,0.01575,0.0321,0.7985,"Netlogo_H_11","Net_H"
"264",263,0.15465,0.01545,0.0326,0.7973,"Netlogo_H_11","Net_H"
"265",264,0.15545,0.0154,0.0315,0.79765,"Netlogo_H_11","Net_H"
"266",265,0.1569,0.0145,0.0308,0.7978,"Netlogo_H_11","Net_H"
"267",266,0.15745,0.01515,0.03005,0.79735,"Netlogo_H_11","Net_H"
"268",267,0.15895,0.01445,0.0306,0.796,"Netlogo_H_11","Net_H"
"269",268,0.1602,0.0146,0.03,0.7952,"Netlogo_H_11","Net_H"
"270",269,0.16115,0.01465,0.0302,0.794,"Netlogo_H_11","Net_H"
"271",270,0.1626,0.01505,0.02925,0.7931,"Netlogo_H_11","Net_H"
"272",271,0.1628,0.0146,0.0294,0.7932,"Netlogo_H_11","Net_H"
"273",272,0.16335,0.015,0.02895,0.7927,"Netlogo_H_11","Net_H"
"274",273,0.16435,0.0151,0.02815,0.7924,"Netlogo_H_11","Net_H"
"275",274,0.16605,0.0142,0.02795,0.7918,"Netlogo_H_11","Net_H"
"276",275,0.1674,0.0134,0.02875,0.79045,"Netlogo_H_11","Net_H"
"277",276,0.1698,0.01255,0.02885,0.7888,"Netlogo_H_11","Net_H"
"278",277,0.1715,0.01335,0.02775,0.7874,"Netlogo_H_11","Net_H"
"279",278,0.1736,0.01325,0.0273,0.78585,"Netlogo_H_11","Net_H"
"280",279,0.1745,0.0132,0.0269,0.7854,"Netlogo_H_11","Net_H"
"281",280,0.17505,0.01305,0.02725,0.78465,"Netlogo_H_11","Net_H"
"282",281,0.176,0.01435,0.026,0.78365,"Netlogo_H_11","Net_H"
"283",282,0.17545,0.0153,0.02575,0.7835,"Netlogo_H_11","Net_H"
"284",283,0.1769,0.01545,0.02505,0.7826,"Netlogo_H_11","Net_H"
"285",284,0.17845,0.0144,0.02555,0.7816,"Netlogo_H_11","Net_H"
"286",285,0.18,0.01375,0.0253,0.78095,"Netlogo_H_11","Net_H"
"287",286,0.18145,0.0135,0.02525,0.7798,"Netlogo_H_11","Net_H"
"288",287,0.18145,0.0142,0.02525,0.7791,"Netlogo_H_11","Net_H"
"289",288,0.18225,0.0143,0.0247,0.77875,"Netlogo_H_11","Net_H"
"290",289,0.18385,0.0142,0.0247,0.77725,"Netlogo_H_11","Net_H"
"291",290,0.18595,0.01325,0.0251,0.7757,"Netlogo_H_11","Net_H"
"292",291,0.18635,0.01445,0.02525,0.77395,"Netlogo_H_11","Net_H"
"293",292,0.1878,0.01445,0.0255,0.77225,"Netlogo_H_11","Net_H"
"294",293,0.1889,0.01495,0.02575,0.7704,"Netlogo_H_11","Net_H"
"295",294,0.19045,0.0145,0.02565,0.7694,"Netlogo_H_11","Net_H"
"296",295,0.19135,0.01475,0.02585,0.76805,"Netlogo_H_11","Net_H"
"297",296,0.19235,0.01535,0.02615,0.76615,"Netlogo_H_11","Net_H"
"298",297,0.19295,0.01555,0.0254,0.7661,"Netlogo_H_11","Net_H"
"299",298,0.1944,0.0148,0.02575,0.76505,"Netlogo_H_11","Net_H"
"300",299,0.19555,0.0153,0.0255,0.76365,"Netlogo_H_11","Net_H"
"301",300,0.1952,0.0168,0.02585,0.76215,"Netlogo_H_11","Net_H"
"302",301,0.1969,0.01685,0.025,0.76125,"Netlogo_H_11","Net_H"
"303",302,0.1978,0.01625,0.02585,0.7601,"Netlogo_H_11","Net_H"
"304",303,0.19845,0.0155,0.0268,0.75925,"Netlogo_H_11","Net_H"
"305",304,0.19865,0.016,0.02795,0.7574,"Netlogo_H_11","Net_H"
"306",305,0.19885,0.0163,0.0288,0.75605,"Netlogo_H_11","Net_H"
"307",306,0.19985,0.016,0.02895,0.7552,"Netlogo_H_11","Net_H"
"308",307,0.20035,0.01675,0.0289,0.754,"Netlogo_H_11","Net_H"
"309",308,0.2008,0.01735,0.02885,0.753,"Netlogo_H_11","Net_H"
"310",309,0.20075,0.017,0.03,0.75225,"Netlogo_H_11","Net_H"
"311",310,0.20105,0.0165,0.0312,0.75125,"Netlogo_H_11","Net_H"
"312",311,0.20095,0.0176,0.02995,0.7515,"Netlogo_H_11","Net_H"
"313",312,0.2024,0.0174,0.0294,0.7508,"Netlogo_H_11","Net_H"
"314",313,0.2022,0.01855,0.02955,0.7497,"Netlogo_H_11","Net_H"
"315",314,0.20365,0.01775,0.03015,0.74845,"Netlogo_H_11","Net_H"
"316",315,0.20465,0.01775,0.03045,0.74715,"Netlogo_H_11","Net_H"
"317",316,0.20385,0.0185,0.03135,0.7463,"Netlogo_H_11","Net_H"
"318",317,0.20295,0.0194,0.0316,0.74605,"Netlogo_H_11","Net_H"
"319",318,0.20295,0.01995,0.03155,0.74555,"Netlogo_H_11","Net_H"
"320",319,0.20255,0.0199,0.0322,0.74535,"Netlogo_H_11","Net_H"
"321",320,0.20275,0.0191,0.03325,0.7449,"Netlogo_H_11","Net_H"
"322",321,0.20285,0.0196,0.0328,0.74475,"Netlogo_H_11","Net_H"
"323",322,0.202,0.0207,0.0327,0.7446,"Netlogo_H_11","Net_H"
"324",323,0.20145,0.02055,0.03245,0.74555,"Netlogo_H_11","Net_H"
"325",324,0.20065,0.02155,0.0334,0.7444,"Netlogo_H_11","Net_H"
"326",325,0.20045,0.02235,0.0331,0.7441,"Netlogo_H_11","Net_H"
"327",326,0.2004,0.02195,0.034,0.74365,"Netlogo_H_11","Net_H"
"328",327,0.2003,0.021,0.03625,0.74245,"Netlogo_H_11","Net_H"
"329",328,0.1998,0.02115,0.0364,0.74265,"Netlogo_H_11","Net_H"
"330",329,0.1994,0.02105,0.03735,0.7422,"Netlogo_H_11","Net_H"
"331",330,0.19815,0.0218,0.0385,0.74155,"Netlogo_H_11","Net_H"
"332",331,0.1972,0.02245,0.0382,0.74215,"Netlogo_H_11","Net_H"
"333",332,0.1958,0.0228,0.0377,0.7437,"Netlogo_H_11","Net_H"
"334",333,0.19595,0.022,0.03895,0.7431,"Netlogo_H_11","Net_H"
