step,S,E,I,R
0,0.99995,0.0,5.0e-5,0.0
1,0.9999,5.0e-5,5.0e-5,0.0
2,0.9999,5.0e-5,5.0e-5,0.0
3,0.9999,5.0e-5,5.0e-5,0.0
4,0.9999,5.0e-5,5.0e-5,0.0
5,0.9998,0.00015,5.0e-5,0.0
6,0.99975,0.00015,0.0001,0.0
7,0.99965,0.00015,0.0002,0.0
8,0.99945,0.00035,0.00015,5.0e-5
9,0.9993,0.0005,0.00015,5.0e-5
10,0.9992,0.0005,0.00025,5.0e-5
11,0.999,0.00065,0.0003,5.0e-5
12,0.99865,0.0009,0.00035,0.0001
13,0.9983,0.0011,0.0005,0.0001
14,0.9979,0.0013,0.0007,0.0001
15,0.99755,0.00155,0.0008,0.0001
16,0.9968,0.0019,0.0011,0.0002
17,0.99575,0.00265,0.00135,0.00025
18,0.99465,0.00345,0.00145,0.00045
19,0.9935,0.004,0.00195,0.00055
20,0.9917,0.0052,0.0022,0.0009
21,0.9896,0.0064,0.0027,0.0013
22,0.9868,0.008,0.00365,0.00155
23,0.9839,0.00975,0.0042,0.00215
24,0.9801,0.0114,0.00595,0.00255
25,0.97395,0.01535,0.00765,0.00305
26,0.96755,0.01915,0.0096,0.0037
27,0.9583,0.025,0.0122,0.0045
28,0.9477,0.03105,0.0159,0.00535
29,0.93385,0.03925,0.0204,0.0065
30,0.9167,0.04915,0.0256,0.00855
31,0.8966,0.0605,0.031,0.0119
32,0.8743,0.0717,0.0388,0.0152
33,0.8454,0.08705,0.0479,0.01965
34,0.812,0.10465,0.0593,0.02405
35,0.7697,0.1262,0.07505,0.02905
36,0.7204,0.15435,0.08985,0.0354
37,0.6643,0.1805,0.1106,0.0446
38,0.60225,0.20775,0.1351,0.0549
39,0.5332,0.23585,0.162,0.06895
40,0.4625,0.2566,0.1966,0.0843
41,0.39275,0.2715,0.2331,0.10265
42,0.32175,0.2836,0.2681,0.12655
43,0.2587,0.2864,0.3015,0.1534
44,0.2068,0.2763,0.3312,0.1857
45,0.15795,0.2629,0.35965,0.2195
46,0.1186,0.2428,0.37985,0.25875
47,0.0883,0.2159,0.39445,0.30135
48,0.0673,0.18455,0.40115,0.347
49,0.0523,0.1565,0.3997,0.3915
50,0.04125,0.1292,0.39235,0.4372
