step,S,E,I,R
0,0.99995,0.0,5.0e-5,0.0
1,0.99995,0.0,5.0e-5,0.0
2,0.9999,5.0e-5,5.0e-5,0.0
3,0.9998,0.00015,5.0e-5,0.0
4,0.99975,0.0002,5.0e-5,0.0
5,0.99975,0.00015,5.0e-5,5.0e-5
6,0.99975,0.0,0.0002,5.0e-5
7,0.99955,0.0002,0.0002,5.0e-5
8,0.9995,0.00025,0.0002,5.0e-5
9,0.9993,0.0004,0.00015,0.00015
10,0.9992,0.0004,0.00025,0.00015
11,0.999,0.0005,0.0003,0.0002
12,0.99895,0.00045,0.0004,0.0002
13,0.9986,0.00065,0.00055,0.0002
14,0.99825,0.0009,0.0006,0.00025
15,0.99775,0.0013,0.00055,0.0004
16,0.9973,0.00155,0.00075,0.0004
17,0.9965,0.0019,0.00115,0.00045
18,0.99515,0.0029,0.0013,0.00065
19,0.9938,0.0038,0.00165,0.00075
20,0.9917,0.00515,0.0023,0.00085
21,0.98915,0.00675,0.0031,0.001
22,0.98645,0.0083,0.004,0.00125
23,0.9832,0.0098,0.0054,0.0016
24,0.9791,0.0122,0.0067,0.002
25,0.97375,0.01535,0.00815,0.00275
26,0.967,0.01975,0.0097,0.00355
27,0.95915,0.02415,0.01205,0.00465
28,0.948,0.03055,0.0155,0.00595
29,0.93605,0.03735,0.01935,0.00725
30,0.92055,0.04615,0.024,0.0093
31,0.90125,0.0572,0.02995,0.0116
32,0.8778,0.0698,0.0373,0.0151
33,0.8485,0.0866,0.04595,0.01895
34,0.8151,0.1044,0.0568,0.0237
35,0.7745,0.12625,0.0702,0.02905
36,0.72935,0.14815,0.08565,0.03685
37,0.67365,0.1751,0.10685,0.0444
38,0.6125,0.20205,0.1313,0.05415
39,0.5503,0.22355,0.15915,0.067
40,0.4777,0.2525,0.18515,0.08465
41,0.4054,0.2759,0.213,0.1057
42,0.3405,0.28385,0.2486,0.12705
43,0.278,0.28355,0.28635,0.1521
44,0.22315,0.27725,0.319,0.1806
45,0.1732,0.2644,0.34695,0.21545
46,0.13325,0.24495,0.36665,0.25515
47,0.10145,0.2219,0.38155,0.2951
48,0.07665,0.19375,0.3902,0.3394
49,0.05965,0.1649,0.3912,0.38425
50,0.0444,0.1398,0.3894,0.4264
51,0.0355,0.11615,0.3754,0.47295
52,0.02875,0.096,0.35505,0.5202
53,0.02575,0.076,0.33615,0.5621
54,0.0214,0.06335,0.31305,0.6022
55,0.0196,0.05035,0.29025,0.6398
56,0.01775,0.04075,0.2663,0.6752
57,0.0177,0.03265,0.2418,0.70785
58,0.01765,0.0258,0.21705,0.7395
59,0.0183,0.0207,0.19545,0.76555
60,0.01955,0.01705,0.1742,0.7892
61,0.021,0.0142,0.15575,0.80905
62,0.0215,0.01235,0.13835,0.8278
63,0.0226,0.01085,0.1211,0.84545
64,0.02405,0.0099,0.1066,0.85945
65,0.02615,0.009,0.09375,0.8711
66,0.02725,0.0088,0.082,0.88195
67,0.0286,0.00825,0.0718,0.89135
68,0.03065,0.00715,0.06385,0.89835
69,0.03235,0.00625,0.0574,0.904
70,0.03495,0.00525,0.05115,0.90865
71,0.037,0.005,0.0451,0.9129
72,0.03885,0.0049,0.04085,0.9154
73,0.04155,0.00475,0.03655,0.91715
74,0.0436,0.0044,0.0325,0.9195
75,0.04585,0.00455,0.0291,0.9205
76,0.04835,0.00365,0.02625,0.92175
77,0.05125,0.00335,0.02305,0.92235
78,0.05255,0.00385,0.0201,0.9235
79,0.05435,0.0039,0.0176,0.92415
80,0.05645,0.00345,0.01635,0.92375
81,0.05835,0.00355,0.01495,0.92315
82,0.06025,0.00315,0.01375,0.92285
83,0.062,0.00285,0.01295,0.9222
84,0.0641,0.00285,0.01155,0.9215
85,0.06715,0.0025,0.0104,0.91995
86,0.0701,0.00235,0.00965,0.9179
87,0.0729,0.00225,0.00825,0.9166
88,0.0752,0.00195,0.0073,0.91555
89,0.07805,0.0019,0.0064,0.91365
90,0.08035,0.002,0.0056,0.91205
91,0.08295,0.00215,0.0052,0.9097
92,0.086,0.00205,0.0045,0.90745
93,0.0884,0.0016,0.00445,0.90555
94,0.0913,0.0017,0.00375,0.90325
95,0.09335,0.0013,0.00355,0.9018
96,0.09575,0.00125,0.00365,0.89935
97,0.09885,0.00125,0.0033,0.8966
98,0.10105,0.00105,0.00295,0.89495
99,0.10315,0.00095,0.00285,0.89305
100,0.10595,0.00085,0.00275,0.89045
101,0.1082,0.0008,0.00255,0.88845
102,0.1113,0.00065,0.00245,0.8856
103,0.1131,0.00075,0.00255,0.8836
104,0.11565,0.0008,0.0023,0.88125
105,0.11755,0.0009,0.0025,0.87905
106,0.1198,0.001,0.00245,0.87675
107,0.122,0.00105,0.0022,0.87475
108,0.12435,0.00105,0.00185,0.87275
109,0.1271,0.0011,0.00185,0.86995
110,0.1297,0.001,0.0018,0.8675
111,0.1318,0.0009,0.00155,0.86575
112,0.1341,0.00075,0.00165,0.8635
113,0.13635,0.00085,0.0016,0.8612
114,0.1383,0.00085,0.00155,0.8593
