step,S,E,I,R
0,0.99995,0.0,5.0e-5,0.0
1,0.9999,5.0e-5,5.0e-5,0.0
2,0.9999,5.0e-5,0.0,5.0e-5
3,0.9999,0.0,5.0e-5,5.0e-5
4,0.9999,0.0,5.0e-5,5.0e-5
5,0.9998,0.0001,5.0e-5,5.0e-5
6,0.9997,0.0002,5.0e-5,5.0e-5
7,0.99965,0.0002,0.0001,5.0e-5
8,0.9994,0.00035,0.0002,5.0e-5
9,0.99915,0.0005,0.0003,5.0e-5
10,0.99885,0.0007,0.0004,5.0e-5
11,0.9985,0.00095,0.0004,0.00015
12,0.99815,0.0011,0.0005,0.00025
13,0.99775,0.0013,0.0007,0.00025
14,0.99695,0.00195,0.00075,0.00035
15,0.99635,0.00235,0.00085,0.00045
16,0.9955,0.0028,0.00115,0.00055
17,0.9944,0.00335,0.00165,0.0006
18,0.993,0.004,0.00215,0.00085
19,0.99085,0.00525,0.003,0.0009
20,0.98845,0.00675,0.00365,0.00115
21,0.98465,0.0094,0.00435,0.0016
22,0.9802,0.01215,0.0057,0.00195
23,0.9745,0.0158,0.00715,0.00255
24,0.9677,0.01925,0.01015,0.0029
25,0.9587,0.02405,0.01345,0.0038
26,0.948,0.031,0.0162,0.0048
27,0.93475,0.0384,0.0202,0.00665
28,0.9202,0.04565,0.0251,0.00905
29,0.90115,0.05645,0.03115,0.01125
30,0.8766,0.0697,0.0399,0.0138
31,0.84685,0.0851,0.0498,0.01825
32,0.80875,0.1059,0.06175,0.0236
33,0.7647,0.1297,0.07685,0.02875
34,0.71795,0.15395,0.0917,0.0364
35,0.66315,0.17805,0.11355,0.04525
36,0.60255,0.2036,0.13675,0.0571
37,0.53465,0.23225,0.1622,0.0709
38,0.46745,0.25375,0.19105,0.08775
39,0.3974,0.2725,0.22315,0.10695
40,0.33275,0.2797,0.257,0.13055
41,0.2682,0.2842,0.29065,0.15695
42,0.21035,0.282,0.3189,0.18875
43,0.163,0.26705,0.348,0.22195
44,0.1268,0.2409,0.37195,0.26035
45,0.09605,0.2144,0.38905,0.3005
46,0.0734,0.18485,0.3947,0.34705
47,0.05595,0.16005,0.3926,0.3914
48,0.0428,0.1344,0.3834,0.4394
49,0.03535,0.10995,0.36745,0.48725
50,0.03,0.0882,0.35165,0.53015
