step,S,E,I,R
0,0.99995,0.0,5.0e-5,0.0
1,0.99995,0.0,5.0e-5,0.0
2,0.9999,5.0e-5,5.0e-5,0.0
3,0.99985,0.0001,5.0e-5,0.0
4,0.9998,0.00015,5.0e-5,0.0
5,0.99975,0.0002,5.0e-5,0.0
6,0.9997,0.00025,0.0,5.0e-5
7,0.9996,0.0002,0.00015,5.0e-5
8,0.99945,0.00025,0.00025,5.0e-5
9,0.99925,0.00045,0.00025,5.0e-5
10,0.99895,0.00075,0.0002,0.0001
11,0.9987,0.00085,0.0003,0.00015
12,0.9985,0.00075,0.0006,0.00015
13,0.99785,0.0011,0.0009,0.00015
14,0.99705,0.00185,0.0009,0.0002
15,0.99655,0.0021,0.001,0.00035
16,0.9948,0.00335,0.0015,0.00035
17,0.9932,0.00445,0.0019,0.00045
18,0.9908,0.006,0.00255,0.00065
19,0.98895,0.0072,0.00295,0.0009
20,0.9861,0.00845,0.0044,0.00105
21,0.98235,0.0106,0.00555,0.0015
22,0.977,0.0139,0.0071,0.002
23,0.97005,0.0177,0.0095,0.00275
24,0.9615,0.0228,0.0119,0.0038
25,0.952,0.02835,0.01475,0.0049
26,0.9382,0.0367,0.0184,0.0067
27,0.92235,0.0462,0.0232,0.00825
28,0.90225,0.05735,0.0302,0.0102
29,0.8783,0.0708,0.03785,0.01305
30,0.84945,0.0864,0.0475,0.01665
31,0.81655,0.1033,0.0587,0.02145
32,0.7762,0.12475,0.07255,0.0265
33,0.7293,0.1481,0.08975,0.03285
34,0.6722,0.1778,0.1088,0.0412
35,0.60985,0.20645,0.1316,0.0521
36,0.542,0.23445,0.15765,0.0659
37,0.47345,0.2579,0.18915,0.0795
38,0.40455,0.27435,0.2233,0.0978
39,0.33385,0.2885,0.2568,0.12085
40,0.267,0.29445,0.29105,0.1475
41,0.2111,0.28645,0.32465,0.1778
42,0.16355,0.2662,0.358,0.21225
43,0.12355,0.2462,0.3797,0.25055
44,0.09345,0.2184,0.39545,0.2927
45,0.0714,0.18995,0.40365,0.335
46,0.0519,0.161,0.40855,0.37855
47,0.0398,0.13465,0.399,0.42655
48,0.0314,0.11135,0.38515,0.4721
49,0.0263,0.09035,0.36415,0.5192
50,0.02275,0.07365,0.33885,0.56475
51,0.0188,0.06075,0.3146,0.60585
52,0.0174,0.0477,0.2906,0.6443
53,0.0168,0.0378,0.2632,0.6822
54,0.01795,0.0304,0.23795,0.7137
55,0.01785,0.024,0.2146,0.74355
56,0.01885,0.0193,0.1927,0.76915
57,0.0195,0.0163,0.17265,0.79155
58,0.02085,0.01415,0.15255,0.81245
59,0.02255,0.0126,0.1347,0.83015
60,0.0239,0.01135,0.1188,0.84595
61,0.0257,0.00925,0.1058,0.85925
62,0.0271,0.00885,0.09365,0.8704
63,0.029,0.0082,0.0819,0.8809
64,0.03095,0.0079,0.07245,0.8887
65,0.0328,0.00745,0.06415,0.8956
66,0.03435,0.00685,0.0569,0.9019
67,0.036,0.00685,0.05045,0.9067
68,0.0373,0.00625,0.04565,0.9108
69,0.03985,0.0057,0.0404,0.91405
70,0.04195,0.00515,0.03605,0.91685
71,0.0452,0.00425,0.0325,0.91805
72,0.048,0.0037,0.0288,0.9195
73,0.0498,0.0033,0.02625,0.92065
74,0.0526,0.003,0.02375,0.92065
75,0.05505,0.0031,0.0212,0.92065
76,0.0581,0.003,0.018,0.9209
77,0.06015,0.00325,0.01565,0.92095
78,0.0627,0.00285,0.01435,0.9201
79,0.06445,0.00275,0.0129,0.9199
80,0.0675,0.00265,0.0115,0.91835
81,0.0698,0.00265,0.01005,0.9175
82,0.0726,0.002,0.0096,0.9158
83,0.07515,0.00185,0.00945,0.91355
84,0.07795,0.00195,0.0083,0.9118
85,0.0814,0.00175,0.00755,0.9093
86,0.08375,0.0016,0.0067,0.90795
87,0.0858,0.00135,0.0059,0.90695
88,0.08835,0.0012,0.0055,0.90495
89,0.09065,0.00125,0.0051,0.903
90,0.0934,0.0012,0.00465,0.90075
91,0.09585,0.0012,0.00415,0.8988
92,0.0982,0.00115,0.0036,0.89705
93,0.10055,0.00115,0.00305,0.89525
94,0.1036,0.0011,0.0028,0.8925
95,0.106,0.00095,0.00265,0.8904
96,0.1093,0.0009,0.0022,0.8876
97,0.11265,0.00075,0.002,0.8846
98,0.11465,0.0009,0.0017,0.88275
99,0.11725,0.00065,0.00185,0.88025
100,0.1206,0.00065,0.00165,0.8771
101,0.1232,0.0007,0.00145,0.87465
102,0.1258,0.00075,0.0013,0.87215
103,0.1282,0.0007,0.00135,0.86975
104,0.1308,0.0006,0.00115,0.86745
105,0.13385,0.00035,0.00115,0.86465
106,0.1366,0.00035,0.00125,0.8618
107,0.1393,0.0005,0.00125,0.85895
108,0.14155,0.00055,0.0011,0.8568
109,0.14405,0.0006,0.00115,0.8542
110,0.1473,0.0005,0.0011,0.8511
111,0.14975,0.0005,0.00105,0.8487
112,0.15285,0.0004,0.0011,0.84565
113,0.1554,0.0004,0.00105,0.84315
114,0.158,0.0005,0.0009,0.8406
