step,S,E,I,R
0,0.99995,0.0,5.0e-5,0.0
1,0.9999,5.0e-5,5.0e-5,0.0
2,0.9998,0.00015,5.0e-5,0.0
3,0.9998,0.00015,0.0,5.0e-5
4,0.9998,0.00015,0.0,5.0e-5
5,0.9998,0.00015,0.0,5.0e-5
6,0.99975,0.00015,5.0e-5,5.0e-5
7,0.99975,5.0e-5,0.00015,5.0e-5
8,0.9997,0.0001,0.00015,5.0e-5
9,0.99965,0.0001,0.00015,0.0001
10,0.9995,0.00025,0.0001,0.00015
11,0.9994,0.0003,0.00015,0.00015
12,0.99925,0.0004,0.0002,0.00015
13,0.99905,0.0005,0.0003,0.00015
14,0.99855,0.0009,0.0004,0.00015
15,0.99835,0.00095,0.00055,0.00015
16,0.9979,0.00115,0.0007,0.00025
17,0.9973,0.00165,0.0008,0.00025
18,0.99625,0.00245,0.001,0.0003
19,0.9956,0.0027,0.00135,0.00035
20,0.9939,0.0037,0.0018,0.0006
21,0.99265,0.0045,0.00195,0.0009
22,0.9906,0.00575,0.0027,0.00095
23,0.98845,0.00705,0.00315,0.00135
24,0.98555,0.00845,0.0044,0.0016
25,0.9827,0.01035,0.00495,0.002
26,0.97815,0.01285,0.00655,0.00245
27,0.97215,0.0167,0.00795,0.0032
28,0.96495,0.02115,0.0101,0.0038
29,0.9564,0.02605,0.01315,0.0044
30,0.9455,0.03135,0.0175,0.00565
31,0.9307,0.0405,0.0214,0.0074
32,0.9127,0.05015,0.0276,0.00955
33,0.8924,0.06235,0.03275,0.0125
34,0.8666,0.07585,0.0417,0.01585
35,0.83515,0.09155,0.054,0.0193
36,0.79545,0.1141,0.0662,0.02425
37,0.75005,0.13835,0.08055,0.03105
38,0.6995,0.1651,0.09655,0.03885
39,0.6434,0.18845,0.1195,0.04865
40,0.5793,0.2157,0.14395,0.06105
41,0.51275,0.2391,0.1731,0.07505
42,0.44435,0.25955,0.20465,0.09145
43,0.37255,0.27935,0.2371,0.111
44,0.30305,0.28935,0.2728,0.1348
45,0.24235,0.29035,0.30455,0.16275
46,0.1901,0.27605,0.3395,0.19435
47,0.14485,0.2598,0.3639,0.23145
48,0.10995,0.23565,0.3837,0.2707
49,0.0832,0.20895,0.39535,0.3125
50,0.0621,0.18125,0.3987,0.35795
