step,S,E,I,R
0,0.99995,0.0,5.0e-5,0.0
1,0.9999,5.0e-5,5.0e-5,0.0
2,0.9998,0.00015,5.0e-5,0.0
3,0.9998,0.00015,5.0e-5,0.0
4,0.99965,0.00025,0.0001,0.0
5,0.9995,0.0004,0.0001,0.0
6,0.99935,0.00055,0.0001,0.0
7,0.99925,0.0005,0.00025,0.0
8,0.999,0.0006,0.0004,0.0
9,0.9987,0.00085,0.00045,0.0
10,0.9983,0.00115,0.0005,5.0e-5
11,0.9978,0.0015,0.0006,0.0001
12,0.9975,0.00165,0.0007,0.00015
13,0.9968,0.002,0.0009,0.0003
14,0.99595,0.00255,0.00105,0.00045
15,0.995,0.0028,0.00165,0.00055
16,0.9933,0.00395,0.00205,0.0007
17,0.99165,0.0051,0.0025,0.00075
18,0.9895,0.00615,0.00325,0.0011
19,0.9867,0.0078,0.0042,0.0013
20,0.98405,0.0091,0.0051,0.00175
21,0.97965,0.01175,0.0064,0.0022
22,0.9743,0.01495,0.0083,0.00245
23,0.9682,0.01785,0.01075,0.0032
24,0.95895,0.024,0.0131,0.00395
25,0.9469,0.03145,0.01655,0.0051
26,0.9336,0.03955,0.02035,0.0065
27,0.9177,0.04815,0.02525,0.0089
28,0.8962,0.0597,0.03325,0.01085
29,0.8708,0.0746,0.0399,0.0147
30,0.8416,0.0899,0.05005,0.01845
31,0.8068,0.107,0.06315,0.02305
32,0.7656,0.1281,0.07685,0.02945
33,0.7162,0.15225,0.0939,0.03765
34,0.66025,0.1781,0.11615,0.0455
35,0.59805,0.2064,0.1381,0.05745
36,0.5322,0.232,0.1642,0.0716
37,0.4653,0.2537,0.19315,0.08785
38,0.3976,0.27275,0.22375,0.1059
39,0.3326,0.2792,0.25825,0.12995
40,0.2689,0.281,0.2928,0.1573
41,0.2124,0.27805,0.32105,0.1885
42,0.16585,0.2614,0.34715,0.2256
43,0.129,0.24055,0.36615,0.2643
44,0.09805,0.2181,0.38275,0.3011
45,0.0728,0.1905,0.3917,0.345
46,0.0571,0.16225,0.39025,0.3904
47,0.0444,0.13475,0.38605,0.4348
48,0.0346,0.11265,0.37315,0.4796
49,0.0284,0.09255,0.3556,0.52345
50,0.0246,0.07645,0.33355,0.5654
51,0.0216,0.06135,0.31305,0.604
