step,S,E,I,R
0,0.99995,0.0,5.0e-5,0.0
1,0.99985,0.0001,5.0e-5,0.0
2,0.9998,0.00015,5.0e-5,0.0
3,0.99975,0.00015,0.0001,0.0
4,0.9997,0.00015,0.00015,0.0
5,0.99955,0.00025,0.0002,0.0
6,0.9994,0.0004,0.0002,0.0
7,0.9993,0.0004,0.00025,5.0e-5
8,0.99885,0.00075,0.00035,5.0e-5
9,0.99865,0.00095,0.0003,0.0001
10,0.99835,0.0011,0.0004,0.00015
11,0.99805,0.0013,0.00045,0.0002
12,0.99765,0.00155,0.00055,0.00025
13,0.99755,0.00135,0.00075,0.00035
14,0.9968,0.0017,0.0011,0.0004
15,0.99545,0.0027,0.0013,0.00055
16,0.9946,0.00315,0.0015,0.00075
17,0.993,0.0043,0.0015,0.0012
18,0.9919,0.0046,0.0021,0.0014
19,0.99025,0.00545,0.0027,0.0016
20,0.98825,0.00655,0.00325,0.00195
21,0.98525,0.00805,0.00445,0.00225
22,0.98085,0.01105,0.0055,0.0026
23,0.97665,0.01355,0.00675,0.00305
24,0.96925,0.0182,0.00885,0.0037
25,0.96165,0.0229,0.0109,0.00455
26,0.9526,0.02815,0.01335,0.0059
27,0.94195,0.03365,0.01675,0.00765
28,0.92745,0.04175,0.02195,0.00885
29,0.9112,0.0496,0.028,0.0112
30,0.88735,0.0635,0.03545,0.0137
31,0.8616,0.07775,0.0429,0.01775
32,0.83125,0.0937,0.05275,0.0223
33,0.7939,0.11535,0.0632,0.02755
34,0.75125,0.1367,0.07805,0.034
35,0.7009,0.1602,0.0981,0.0408
36,0.6451,0.18505,0.11865,0.0512
37,0.5841,0.21235,0.1398,0.06375
38,0.51925,0.23425,0.169,0.0775
39,0.4493,0.2563,0.20065,0.09375
40,0.38145,0.27215,0.2327,0.1137
41,0.31775,0.27715,0.26755,0.13755
42,0.2566,0.2813,0.2974,0.1647
43,0.20215,0.27495,0.3267,0.1962
44,0.1556,0.26405,0.3494,0.23095
45,0.1199,0.23715,0.3739,0.26905
46,0.08965,0.214,0.3867,0.30965
47,0.0676,0.1855,0.39385,0.35305
48,0.05175,0.1574,0.392,0.39885
49,0.0409,0.1296,0.38475,0.44475
50,0.0326,0.10635,0.3703,0.49075
51,0.02735,0.0878,0.3499,0.53495
52,0.02385,0.06975,0.3287,0.5777
53,0.0221,0.0563,0.3044,0.6172
54,0.021,0.04535,0.281,0.65265
55,0.01995,0.03515,0.2599,0.685
56,0.0191,0.02955,0.2355,0.71585
57,0.0184,0.0247,0.21265,0.74425
58,0.01865,0.02195,0.18895,0.77045
59,0.01925,0.01805,0.16965,0.79305
60,0.02005,0.0156,0.15145,0.8129
61,0.0217,0.01265,0.13505,0.8306
62,0.02265,0.0121,0.12015,0.8451
63,0.0244,0.01035,0.1074,0.85785
64,0.02515,0.0093,0.09615,0.8694
65,0.02705,0.0079,0.0852,0.87985
66,0.02895,0.00725,0.07425,0.88955
67,0.0305,0.00675,0.0676,0.89515
68,0.0321,0.0072,0.0607,0.9
69,0.0332,0.0062,0.05535,0.90525
70,0.0356,0.00625,0.04835,0.9098
71,0.0381,0.00565,0.0423,0.91395
72,0.03935,0.0058,0.03775,0.9171
73,0.0408,0.00605,0.034,0.91915
74,0.043,0.00515,0.03075,0.9211
75,0.04535,0.0047,0.02895,0.921
76,0.04865,0.00475,0.02575,0.92085
77,0.05055,0.0047,0.0232,0.92155
78,0.05415,0.0041,0.02015,0.9216
79,0.05745,0.00345,0.0176,0.9215
80,0.0613,0.0031,0.01585,0.91975
81,0.06405,0.00225,0.0145,0.9192
82,0.06655,0.00195,0.01245,0.91905
83,0.069,0.00215,0.011,0.91785
84,0.07105,0.00225,0.0095,0.9172
85,0.07385,0.00215,0.0086,0.9154
86,0.0765,0.002,0.00815,0.91335
87,0.07935,0.0021,0.00745,0.9111
88,0.08195,0.00235,0.00665,0.90905
89,0.08455,0.0023,0.00605,0.9071
90,0.08775,0.0026,0.0054,0.90425
91,0.0907,0.0024,0.0053,0.9016
92,0.0936,0.00185,0.0052,0.89935
93,0.096,0.0016,0.00455,0.89785
94,0.0988,0.0013,0.00415,0.89575
95,0.10135,0.0015,0.00395,0.8932
96,0.1043,0.0014,0.0037,0.8906
97,0.1074,0.00115,0.00385,0.8876
98,0.10995,0.0012,0.0032,0.88565
99,0.11295,0.00105,0.0029,0.8831
100,0.1157,0.0008,0.00265,0.88085
101,0.11865,0.001,0.0027,0.87765
102,0.12135,0.0012,0.00255,0.8749
103,0.12435,0.00115,0.0024,0.8721
104,0.12755,0.00105,0.0021,0.8693
105,0.12975,0.0009,0.00225,0.8671
106,0.1318,0.00085,0.00215,0.8652
