step,S,E,I,R
0,0.999,0,0.001,0
1,0.999,0,0.001,0
2,0.9979,0.0011,0.001,0
3,0.99735,0.00165,8e-04,2e-04
4,0.99705,0.0016,0.00115,2e-04
5,0.9959,0.00235,0.00155,2e-04
6,0.995,0.0028,0.0018,4e-04
7,0.9937,0.00365,0.002,0.00065
8,0.992,0.0046,0.0024,0.001
9,0.99035,0.00545,0.0031,0.0011
10,0.98745,0.00725,0.00375,0.00155
11,0.98475,0.0086,0.00455,0.0021
12,0.98105,0.01095,0.0056,0.0024
13,0.9773,0.0123,0.00735,0.00305
14,0.97205,0.01545,0.00885,0.00365
15,0.96485,0.0197,0.01105,0.0044
16,0.9568,0.0247,0.01305,0.00545
17,0.94725,0.02965,0.01615,0.00695
18,0.93495,0.03615,0.02,0.0089
19,0.91955,0.0442,0.0255,0.01075
20,0.9005,0.05525,0.0312,0.01305
21,0.87715,0.06825,0.0374,0.0172
22,0.85155,0.08085,0.0468,0.0208
23,0.8217,0.095,0.05895,0.02435
24,0.7848,0.1135,0.07125,0.03045
25,0.74335,0.1338,0.0857,0.03715
26,0.6948,0.1567,0.1036,0.0449
27,0.64015,0.1824,0.12225,0.0552
28,0.57645,0.2104,0.14565,0.0675
29,0.51335,0.23145,0.17195,0.08325
30,0.4484,0.2484,0.20305,0.10015
31,0.38265,0.26445,0.2323,0.1206
32,0.31985,0.27245,0.26365,0.14405
33,0.261,0.2709,0.29605,0.17205
34,0.20885,0.2655,0.322,0.20365
35,0.16415,0.2472,0.35175,0.2369
36,0.12515,0.23095,0.36735,0.27655
37,0.0949,0.20815,0.3816,0.31535
38,0.072,0.1843,0.38525,0.35845
39,0.0546,0.1567,0.3848,0.4039
40,0.04055,0.1307,0.37985,0.4489
41,0.0308,0.10795,0.3699,0.49135
42,0.02405,0.0887,0.3533,0.53395
43,0.0201,0.0711,0.33355,0.57525
44,0.01695,0.05875,0.30735,0.61695
45,0.01485,0.04795,0.28345,0.65375
46,0.0138,0.03725,0.2603,0.68865
47,0.01315,0.03025,0.23505,0.72155
48,0.01335,0.0243,0.2132,0.74915
49,0.01315,0.0206,0.1922,0.77405
50,0.0141,0.0162,0.17305,0.79665
51,0.0146,0.01335,0.15495,0.8171
52,0.016,0.0115,0.13775,0.83475
53,0.01725,0.0095,0.12245,0.8508
54,0.01855,0.00795,0.10885,0.86465
55,0.02045,0.0078,0.0963,0.87545
56,0.02185,0.0073,0.0844,0.88645
57,0.02415,0.0067,0.07475,0.8944
58,0.02665,0.0064,0.0666,0.90035
59,0.029,0.006,0.06015,0.90485
60,0.03105,0.00635,0.0534,0.9092
61,0.0331,0.0057,0.04655,0.91465
62,0.03475,0.0052,0.04195,0.9181
63,0.0364,0.00545,0.038,0.92015
64,0.039,0.0048,0.0344,0.9218
65,0.0418,0.0046,0.03105,0.92255
66,0.0442,0.0044,0.0277,0.9237
67,0.04625,0.00405,0.02495,0.92475
68,0.04775,0.0044,0.0225,0.92535
69,0.05035,0.0043,0.0207,0.92465
70,0.053,0.00425,0.0183,0.92445
71,0.0555,0.0038,0.0168,0.9239
72,0.0583,0.00365,0.0148,0.92325
73,0.0606,0.0036,0.013,0.9228
74,0.0633,0.00315,0.01235,0.9212
75,0.0657,0.00315,0.01165,0.9195
76,0.0683,0.0031,0.01055,0.91805
77,0.07095,0.00305,0.0101,0.9159
78,0.07425,0.0031,0.0097,0.91295
79,0.07695,0.00305,0.009,0.911
80,0.0792,0.00295,0.00855,0.9093
81,0.08135,0.00285,0.00785,0.90795
82,0.08445,0.00265,0.0076,0.9053
83,0.087,0.00185,0.0075,0.90365
84,0.08955,0.00195,0.00675,0.90175
85,0.09225,0.0021,0.0061,0.89955
86,0.09505,0.00175,0.00555,0.89765
87,0.0978,0.0018,0.00535,0.89505
88,0.1004,0.0017,0.0053,0.8926
89,0.10345,0.0017,0.00465,0.8902
90,0.1064,0.0014,0.0048,0.8874
91,0.10895,0.00155,0.0045,0.885
92,0.11145,0.0016,0.0042,0.88275
93,0.1137,0.00145,0.004,0.88085
94,0.11705,0.0012,0.0042,0.87755
95,0.12005,0.0012,0.00365,0.8751
96,0.1233,0.00125,0.0034,0.87205
97,0.1263,0.0015,0.003,0.8692
98,0.1295,0.0014,0.00285,0.86625
99,0.1314,0.00145,0.0027,0.86445
100,0.13415,0.00135,0.00255,0.86195
101,0.13705,0.0012,0.00255,0.8592
102,0.13945,0.00125,0.00255,0.85675
103,0.1415,0.0013,0.0026,0.8546
104,0.1436,0.0013,0.00235,0.85275
105,0.14665,0.0012,0.0023,0.84985
106,0.14995,0.00115,0.0025,0.8464
107,0.15305,0.0012,0.00235,0.8434
108,0.15545,0.00095,0.00245,0.84115
109,0.15745,9e-04,0.00245,0.8392
110,0.1593,0.001,0.0022,0.8375
111,0.16115,9e-04,0.00235,0.8356
112,0.16325,0.00115,0.00245,0.83315
113,0.1652,0.00125,0.00225,0.8313
114,0.1674,0.0015,0.002,0.8291
115,0.16925,0.00155,0.00205,0.82715
116,0.171,0.00175,0.0019,0.82535
117,0.17345,0.00175,0.00205,0.82275
118,0.1764,0.00165,0.00205,0.8199
119,0.17825,0.00175,0.002,0.818
120,0.18045,0.00185,0.002,0.8157
121,0.1826,0.0017,0.0021,0.8136
122,0.18465,0.00185,0.00225,0.81125
123,0.18645,0.00215,0.002,0.8094
124,0.1889,0.0022,0.00215,0.80675
125,0.1912,0.002,0.00245,0.80435
126,0.19325,0.0022,0.00265,0.8019
127,0.1955,0.00205,0.00265,0.7998
128,0.19725,0.0018,0.00295,0.798
129,0.19985,0.0019,0.00325,0.795
130,0.2017,0.0023,0.0032,0.7928
131,0.20355,0.0025,0.00305,0.7909
132,0.2056,0.00185,0.0037,0.78885
133,0.2077,0.00185,0.0039,0.78655
134,0.20885,0.0022,0.0036,0.78535
135,0.2108,0.0025,0.0034,0.7833
136,0.2125,0.00255,0.00355,0.7814
137,0.2147,0.0025,0.0036,0.7792
138,0.21675,0.00245,0.00375,0.77705
139,0.21805,0.00265,0.0035,0.7758
140,0.2202,0.0024,0.00375,0.77365
141,0.22215,0.00255,0.00375,0.77155
142,0.224,0.00255,0.0038,0.76965
143,0.2263,0.00225,0.00445,0.767
144,0.22785,0.00225,0.0042,0.7657
145,0.22925,0.0025,0.00415,0.7641
146,0.2305,0.00255,0.00405,0.7629
147,0.23265,0.0027,0.0038,0.76085
148,0.2339,0.00295,0.00375,0.7594
149,0.2354,0.0031,0.00405,0.75745
150,0.23685,0.003,0.00435,0.7558
151,0.2383,0.0031,0.00435,0.75425
152,0.24045,0.00315,0.0046,0.7518
153,0.24135,0.0032,0.005,0.75045
154,0.24325,0.00325,0.0047,0.7488
155,0.2448,0.003,0.00495,0.74725
156,0.246,0.0036,0.0049,0.7455
157,0.2472,0.00395,0.0053,0.74355
158,0.24865,0.0039,0.00565,0.7418
159,0.25025,0.0041,0.00595,0.7397
160,0.2512,0.0043,0.0058,0.7387
161,0.2524,0.00415,0.00655,0.7369
162,0.2537,0.0045,0.00685,0.73495
163,0.2542,0.00525,0.00685,0.7337
164,0.25575,0.00565,0.00685,0.73175
165,0.25675,0.00535,0.00725,0.73065
166,0.258,0.00485,0.0083,0.72885
167,0.259,0.0056,0.00865,0.72675
168,0.26015,0.0057,0.0088,0.72535
169,0.26085,0.00645,0.00855,0.72415
170,0.2612,0.007,0.00885,0.72295
171,0.2612,0.007,0.00965,0.72215
172,0.2612,0.0074,0.0106,0.7208
173,0.26105,0.0081,0.0111,0.71975
174,0.26175,0.00855,0.01145,0.71825
175,0.26245,0.00845,0.0122,0.7169
176,0.2628,0.0089,0.01305,0.71525
