step,S,E,I,R
0,0.999,0,0.001,0
1,0.999,0,0.001,0
2,0.9985,5e-04,0.001,0
3,0.99805,0.00095,0.001,0
4,0.997,0.0019,0.00105,5e-05
5,0.9963,0.0022,0.0013,2e-04
6,0.99535,0.00285,0.0015,3e-04
7,0.99455,0.0033,0.0017,0.00045
8,0.9933,0.00375,0.00235,6e-04
9,0.992,0.00435,0.0028,0.00085
10,0.99015,0.0053,0.0035,0.00105
11,0.9873,0.0072,0.0042,0.0013
12,0.98435,0.00905,0.005,0.0016
13,0.97975,0.0118,0.0064,0.00205
14,0.9756,0.0138,0.00805,0.00255
15,0.971,0.0156,0.01015,0.00325
16,0.96355,0.01995,0.01245,0.00405
17,0.9534,0.0263,0.015,0.0053
18,0.94265,0.0325,0.0182,0.00665
19,0.92875,0.0411,0.0218,0.00835
20,0.91325,0.0482,0.0279,0.01065
21,0.89445,0.05685,0.0351,0.0136
22,0.8698,0.06955,0.04375,0.0169
23,0.8424,0.08425,0.05145,0.0219
24,0.80945,0.10125,0.0623,0.027
25,0.7713,0.1201,0.0749,0.0337
26,0.7288,0.1399,0.091,0.0403
27,0.68095,0.16015,0.10935,0.04955
28,0.6262,0.1823,0.13165,0.05985
29,0.56435,0.20975,0.1535,0.0724
30,0.5025,0.23035,0.17995,0.0872
31,0.4346,0.2506,0.208,0.1068
32,0.3675,0.2656,0.23825,0.12865
33,0.3086,0.27045,0.2683,0.15265
34,0.2502,0.27055,0.29995,0.1793
35,0.1976,0.2642,0.3271,0.2111
36,0.15265,0.2527,0.3466,0.24805
37,0.1167,0.23225,0.363,0.28805
38,0.0886,0.2046,0.3804,0.3264
39,0.06535,0.18025,0.38635,0.36805
40,0.04875,0.15325,0.38415,0.41385
41,0.03755,0.1271,0.3755,0.45985
42,0.0281,0.10525,0.36265,0.504
43,0.02275,0.0858,0.34355,0.5479
44,0.0186,0.069,0.32305,0.58935
45,0.01665,0.05495,0.30315,0.62525
46,0.0148,0.04355,0.27745,0.6642
47,0.0145,0.0351,0.2507,0.6997
48,0.0145,0.0278,0.22905,0.72865
49,0.0146,0.0224,0.20495,0.75805
50,0.01435,0.0187,0.18525,0.7817
51,0.01425,0.01585,0.1681,0.8018
52,0.0141,0.0148,0.15015,0.82095
53,0.01495,0.01255,0.13225,0.84025
54,0.01665,0.01065,0.1177,0.855
55,0.0171,0.0094,0.10355,0.86995
56,0.01925,0.0081,0.0929,0.87975
57,0.02095,0.0072,0.083,0.88885
58,0.02185,0.00715,0.07305,0.89795
59,0.0242,0.00645,0.0654,0.90395
60,0.02505,0.006,0.05835,0.9106
61,0.0274,0.00565,0.05135,0.9156
62,0.02995,0.0051,0.04565,0.9193
63,0.03235,0.00455,0.04075,0.92235
64,0.0347,0.00465,0.037,0.92365
65,0.0372,0.0045,0.0334,0.9249
66,0.0394,0.00385,0.0302,0.92655
67,0.0413,0.00425,0.0278,0.92665
68,0.04435,0.0042,0.02515,0.9263
69,0.04715,0.00375,0.02235,0.92675
70,0.0501,0.00355,0.0204,0.92595
71,0.05275,0.0034,0.0188,0.92505
72,0.0552,0.0031,0.0168,0.9249
73,0.05755,0.0032,0.0149,0.92435
74,0.0597,0.00325,0.0137,0.92335
75,0.0624,0.00355,0.0125,0.92155
76,0.06545,0.00305,0.0112,0.9203
77,0.0676,0.00295,0.0107,0.91875
78,0.0703,0.00275,0.00975,0.9172
79,0.0724,0.0026,0.00915,0.91585
80,0.07555,0.0023,0.0084,0.91375
81,0.0789,0.0018,0.00805,0.91125
82,0.08225,0.0018,0.0074,0.90855
83,0.0845,0.00185,0.00685,0.9068
84,0.0873,0.0017,0.0062,0.9048
85,0.0896,0.00175,0.0059,0.90275
86,0.0929,0.00155,0.00565,0.8999
87,0.09535,0.00145,0.0054,0.8978
88,0.0979,0.00155,0.0042,0.89635
89,0.101,0.0013,0.00415,0.89355
90,0.104,0.00155,0.00355,0.8909
91,0.1072,0.00155,0.0034,0.88785
92,0.11005,0.00155,0.00315,0.88525
93,0.113,0.0015,0.00325,0.88225
94,0.1157,0.0015,0.00315,0.87965
95,0.1186,0.0012,0.00345,0.87675
96,0.1207,0.00125,0.00345,0.8746
97,0.12335,0.001,0.00365,0.872
98,0.12595,8e-04,0.00325,0.87
99,0.1292,7e-04,0.0029,0.8672
100,0.1314,9e-04,0.0025,0.8652
101,0.13445,0.00095,0.00235,0.86225
102,0.1364,0.00095,0.00215,0.8605
103,0.1381,0.001,0.00205,0.85885
104,0.14,0.00135,0.00185,0.8568
105,0.143,0.0011,0.002,0.8539
106,0.1454,0.00115,0.00215,0.8513
107,0.148,0.0011,0.0021,0.8488
108,0.1512,0.00105,0.00205,0.8457
109,0.15355,0.001,0.00215,0.8433
110,0.15505,0.0014,0.0021,0.84145
111,0.1574,0.00155,0.00195,0.8391
112,0.1594,0.0015,0.00175,0.83735
113,0.162,0.00135,0.0019,0.83475
114,0.16405,0.0015,0.0019,0.83255
115,0.16625,0.0013,0.00195,0.8305
116,0.1682,0.00145,0.00205,0.8283
117,0.17045,0.00125,0.00235,0.82595
118,0.17245,0.00115,0.0024,0.824
119,0.1743,0.00125,0.0024,0.82205
120,0.17585,0.00145,0.00245,0.82025
121,0.17855,0.0016,0.0024,0.81745
122,0.18055,0.00175,0.00235,0.81535
123,0.1822,0.0016,0.00245,0.81375
124,0.1835,0.00175,0.00235,0.8124
125,0.1856,0.0018,0.0022,0.8104
126,0.1872,0.00185,0.0025,0.80845
127,0.18945,0.0017,0.0024,0.80645
128,0.1919,0.0016,0.00245,0.80405
129,0.1941,0.00115,0.0029,0.80185
130,0.1962,0.0011,0.00295,0.79975
131,0.19795,0.00095,0.0025,0.7986
132,0.1997,0.0013,0.0023,0.7967
133,0.2019,0.00165,0.00195,0.7945
134,0.20355,0.0017,0.0023,0.79245
135,0.2054,0.0015,0.0026,0.7905
136,0.20835,0.00155,0.00245,0.78765
137,0.2104,0.00195,0.0026,0.78505
138,0.2123,0.0018,0.00285,0.78305
139,0.2138,0.0022,0.00275,0.78125
140,0.21675,0.0021,0.00315,0.778
141,0.21855,0.00205,0.00345,0.77595
142,0.22055,0.00225,0.0035,0.7737
143,0.2225,0.0024,0.0033,0.7718
144,0.2244,0.00245,0.0034,0.76975
145,0.226,0.00275,0.00355,0.7677
146,0.22855,0.0028,0.0035,0.76515
147,0.23055,0.00295,0.0032,0.7633
148,0.2322,0.00275,0.00365,0.7614
149,0.23355,0.00235,0.0041,0.76
150,0.2353,0.00235,0.00445,0.7579
151,0.23675,0.0026,0.00465,0.756
152,0.2375,0.0033,0.00475,0.75445
153,0.239,0.00395,0.00475,0.7523
154,0.23965,0.0041,0.0052,0.75105
155,0.2411,0.0043,0.00535,0.74925
156,0.2426,0.0038,0.00625,0.74735
157,0.243,0.004,0.0065,0.7465
158,0.24405,0.00405,0.00645,0.74545
159,0.24525,0.0043,0.0068,0.74365
160,0.24555,0.0051,0.0069,0.74245
161,0.246,0.00535,0.00745,0.7412
162,0.24645,0.00555,0.00745,0.74055
163,0.2472,0.00535,0.00795,0.7395
164,0.24845,0.0057,0.0082,0.73765
165,0.24915,0.0055,0.0087,0.73665
166,0.2498,0.0057,0.0091,0.7354
167,0.25025,0.007,0.0091,0.73365
168,0.2512,0.00725,0.0091,0.73245
169,0.25165,0.00765,0.0093,0.7314
170,0.2522,0.00775,0.0099,0.73015
171,0.25235,0.0076,0.0107,0.72935
172,0.2529,0.00715,0.0111,0.72885
173,0.2523,0.00865,0.01125,0.7278
174,0.2523,0.00865,0.01225,0.7268
175,0.252,0.0093,0.0126,0.7261
176,0.2513,0.00975,0.0133,0.72565
