step,S,E,I,R
0,0.999,0,0.001,0
1,0.999,0,0.001,0
2,0.99845,0.00055,0.001,0
3,0.99775,0.00125,0.001,0
4,0.99675,0.0021,0.0011,5e-05
5,0.9958,0.0028,0.0012,2e-04
6,0.995,0.0031,0.00165,0.00025
7,0.99335,0.004,0.0022,0.00045
8,0.99165,0.00485,0.0028,7e-04
9,0.98925,0.0064,0.00345,9e-04
10,0.9866,0.00795,0.00435,0.0011
11,0.9827,0.0105,0.00525,0.00155
12,0.9786,0.0127,0.0065,0.0022
13,0.97295,0.01615,0.008,0.0029
14,0.9667,0.01955,0.0101,0.00365
15,0.95865,0.02365,0.01315,0.00455
16,0.94925,0.02815,0.01685,0.00575
17,0.9375,0.03485,0.01975,0.0079
18,0.9241,0.04185,0.02445,0.0096
19,0.9048,0.0529,0.0308,0.0115
20,0.88315,0.06495,0.03735,0.01455
21,0.85795,0.079,0.0453,0.01775
22,0.82625,0.0953,0.05625,0.0222
23,0.792,0.1124,0.0693,0.0263
24,0.749,0.1327,0.0852,0.0331
25,0.70005,0.15735,0.1007,0.0419
26,0.64615,0.1792,0.12205,0.0526
27,0.58755,0.201,0.1468,0.06465
28,0.5228,0.22615,0.1718,0.07925
29,0.4581,0.24495,0.19985,0.0971
30,0.3909,0.26225,0.22935,0.1175
31,0.32405,0.2713,0.2635,0.14115
32,0.2637,0.2756,0.29235,0.16835
33,0.2101,0.2695,0.31845,0.20195
34,0.1641,0.2547,0.3459,0.2353
35,0.1246,0.234,0.36855,0.27285
36,0.09315,0.2127,0.38035,0.3138
37,0.07035,0.18375,0.3897,0.3562
38,0.05315,0.1552,0.3921,0.39955
39,0.0401,0.1325,0.3816,0.4458
40,0.03005,0.11185,0.36755,0.49055
41,0.0245,0.0893,0.34915,0.53705
42,0.02075,0.07065,0.32955,0.57905
43,0.0177,0.0558,0.30915,0.61735
44,0.01485,0.045,0.28375,0.6564
45,0.01405,0.0363,0.25955,0.6901
46,0.0134,0.02865,0.2377,0.72025
47,0.0132,0.023,0.2139,0.7499
48,0.01345,0.0198,0.191,0.77575
49,0.01405,0.01635,0.171,0.7986
50,0.01465,0.0137,0.1522,0.81945
51,0.01485,0.012,0.1344,0.83875
52,0.01605,0.0111,0.1183,0.85455
53,0.0179,0.00895,0.10615,0.867
54,0.0187,0.0083,0.09575,0.87725
55,0.0196,0.008,0.0858,0.8866
56,0.0213,0.00735,0.0758,0.89555
57,0.02375,0.0066,0.06755,0.9021
58,0.02555,0.00625,0.0595,0.9087
59,0.02785,0.0059,0.0525,0.91375
60,0.03015,0.00565,0.0462,0.918
61,0.03325,0.00535,0.04135,0.92005
62,0.03585,0.00485,0.0367,0.9226
63,0.0386,0.00445,0.03285,0.9241
64,0.0415,0.00435,0.02995,0.9242
65,0.043,0.00415,0.02805,0.9248
66,0.04545,0.00355,0.0253,0.9257
67,0.04815,0.00345,0.02255,0.92585
68,0.0502,0.0031,0.0201,0.9266
69,0.05365,0.0031,0.0179,0.92535
70,0.05615,0.0029,0.016,0.92495
71,0.05905,0.00295,0.0141,0.9239
72,0.06105,0.0031,0.01265,0.9232
73,0.06345,0.0029,0.01205,0.9216
74,0.0661,0.00295,0.0109,0.92005
75,0.06955,0.0027,0.0102,0.91755
76,0.07195,0.0023,0.00985,0.9159
77,0.07455,0.00235,0.00905,0.91405
78,0.07715,0.00235,0.0079,0.9126
79,0.07915,0.0023,0.0071,0.91145
80,0.0816,0.00215,0.0063,0.90995
81,0.08395,0.00225,0.0062,0.9076
82,0.08625,0.00215,0.0058,0.9058
83,0.08865,0.0023,0.0055,0.90355
84,0.09105,0.0024,0.0052,0.90135
85,0.09375,0.0026,0.00505,0.8986
86,0.09615,0.00265,0.005,0.8962
87,0.09895,0.00225,0.0047,0.8941
88,0.1016,0.00205,0.00455,0.8918
89,0.1042,0.0022,0.00425,0.88935
90,0.10655,0.00185,0.004,0.8876
91,0.1093,0.0018,0.004,0.8849
92,0.1127,0.00135,0.004,0.88195
93,0.115,0.00145,0.00355,0.88
94,0.11775,0.0015,0.00325,0.8775
95,0.1204,0.0013,0.0032,0.8751
96,0.12235,0.00135,0.00315,0.87315
97,0.12505,0.00125,0.0029,0.8708
98,0.1274,0.0013,0.0028,0.8685
99,0.12995,0.00105,0.0029,0.8661
100,0.13295,0.00135,0.00275,0.86295
101,0.1358,0.0015,0.00255,0.86015
102,0.13785,0.00175,0.0022,0.8582
103,0.13965,0.00135,0.0024,0.8566
104,0.14265,0.001,0.00245,0.8539
105,0.145,9e-04,0.0023,0.8518
106,0.147,0.00095,0.0022,0.84985
107,0.14975,9e-04,0.0019,0.84745
108,0.1518,0.0011,0.00155,0.84555
109,0.15455,0.00085,0.00175,0.84285
110,0.15705,0.00085,0.00175,0.84035
111,0.15905,0.001,0.0016,0.83835
112,0.16135,0.00115,0.00175,0.83575
113,0.16395,0.001,0.0019,0.83315
114,0.1658,0.00105,0.00185,0.8313
115,0.16875,0.00125,0.00165,0.82835
116,0.1712,0.00095,0.0017,0.82615
117,0.17415,0.00085,0.0021,0.8229
118,0.1766,0.00075,0.0021,0.82055
119,0.1787,0.00095,0.00215,0.8182
120,0.1808,0.00115,0.00175,0.8163
121,0.18275,0.0012,0.0018,0.81425
122,0.1844,0.00095,0.0021,0.81255
123,0.1868,0.00105,0.0022,0.80995
124,0.18895,0.00115,0.00235,0.80755
125,0.1911,0.00125,0.00235,0.8053
126,0.19305,0.0014,0.00235,0.8032
127,0.19525,0.0016,0.00215,0.801
128,0.19745,0.00175,0.0022,0.7986
129,0.19935,0.00165,0.00215,0.79685
130,0.2016,0.00165,0.0021,0.79465
131,0.20375,0.00195,0.002,0.7923
132,0.2055,0.0021,0.0022,0.7902
133,0.2073,0.00195,0.0022,0.78855
134,0.20915,0.00175,0.00235,0.78675
135,0.21105,0.0016,0.0027,0.78465
136,0.21335,0.0018,0.0026,0.78225
137,0.21525,0.0019,0.00295,0.7799
138,0.2173,0.0022,0.00295,0.77755
139,0.2199,0.0018,0.00305,0.77525
140,0.22215,0.00185,0.0031,0.7729
141,0.22425,0.0018,0.0031,0.77085
142,0.22615,0.0016,0.00335,0.7689
143,0.22795,0.0016,0.0032,0.76725
144,0.2299,0.0014,0.00325,0.76545
145,0.2319,0.00155,0.0029,0.76365
146,0.2338,0.00165,0.003,0.76155
147,0.236,0.0022,0.0031,0.7587
148,0.2376,0.00225,0.0028,0.75735
149,0.23925,0.0022,0.00275,0.7558
150,0.2409,0.0024,0.0028,0.7539
151,0.2431,0.00245,0.00295,0.7515
152,0.2445,0.0025,0.00315,0.74985
153,0.24605,0.00275,0.0031,0.7481
154,0.24845,0.00265,0.00315,0.74575
155,0.2496,0.0026,0.0034,0.7444
156,0.2509,0.00305,0.0035,0.74255
157,0.25295,0.003,0.00365,0.7404
158,0.2549,0.00295,0.00415,0.738
159,0.2561,0.00325,0.0045,0.73615
160,0.25725,0.00365,0.00475,0.73435
161,0.2596,0.0038,0.00455,0.73205
162,0.26085,0.0039,0.0047,0.73055
163,0.26155,0.00415,0.00485,0.72945
164,0.26215,0.00435,0.0052,0.7283
165,0.26375,0.00445,0.0055,0.7263
166,0.2652,0.00425,0.006,0.72455
167,0.2657,0.0053,0.0057,0.7233
168,0.2671,0.00515,0.0062,0.72155
169,0.26805,0.00545,0.0068,0.7197
170,0.26895,0.0057,0.00675,0.7186
171,0.2694,0.0059,0.00725,0.71745
172,0.26965,0.00625,0.0078,0.7163
173,0.27105,0.006,0.008,0.71495
174,0.27165,0.0064,0.0081,0.71385
175,0.27215,0.00665,0.0086,0.7126
176,0.27225,0.00675,0.00915,0.71185
