step,S,E,I,R
0,0.999,0,0.001,0
1,0.999,0,0.001,0
2,0.9984,6e-04,0.001,0
3,0.9975,0.0015,0.00095,5e-05
4,0.9971,0.0017,0.00105,0.00015
5,0.9962,0.0023,0.0012,3e-04
6,0.9956,0.00245,0.00145,5e-04
7,0.99455,0.0027,0.002,0.00075
8,0.9933,0.00335,0.00235,0.001
9,0.992,0.00395,0.00275,0.0013
10,0.9893,0.006,0.003,0.0017
11,0.98685,0.00755,0.00365,0.00195
12,0.98345,0.00935,0.00515,0.00205
13,0.97985,0.0111,0.00645,0.0026
14,0.97505,0.01435,0.0075,0.0031
15,0.96935,0.017,0.0097,0.00395
16,0.96195,0.02135,0.01205,0.00465
17,0.9519,0.02765,0.0145,0.00595
18,0.9412,0.0334,0.01835,0.00705
19,0.92675,0.04125,0.02345,0.00855
20,0.9097,0.05065,0.0292,0.01045
21,0.889,0.0625,0.0347,0.0138
22,0.8632,0.07675,0.0434,0.01665
23,0.83325,0.09195,0.05375,0.02105
24,0.7999,0.10825,0.06625,0.0256
25,0.7617,0.12495,0.08165,0.0317
26,0.71445,0.1485,0.0972,0.03985
27,0.66395,0.1703,0.11435,0.0514
28,0.6056,0.1943,0.13715,0.06295
29,0.54415,0.2181,0.162,0.07575
30,0.4791,0.2402,0.18655,0.09415
31,0.4132,0.25715,0.2172,0.11245
32,0.3489,0.2674,0.24925,0.13445
33,0.2871,0.2709,0.2823,0.1597
34,0.22995,0.2711,0.3093,0.18965
35,0.18085,0.2619,0.33365,0.2236
36,0.1409,0.2419,0.35785,0.25935
37,0.107,0.2198,0.37675,0.29645
38,0.0801,0.192,0.3921,0.3358
39,0.05835,0.16835,0.3909,0.3824
40,0.04455,0.1411,0.3865,0.42785
41,0.0349,0.1151,0.37525,0.47475
42,0.0269,0.095,0.362,0.5161
43,0.02205,0.0789,0.34015,0.5589
44,0.01775,0.0638,0.3177,0.60075
45,0.01525,0.0517,0.29675,0.6363
46,0.01475,0.0412,0.27345,0.6706
47,0.0141,0.03255,0.24885,0.7045
48,0.014,0.02455,0.2254,0.73605
49,0.0144,0.01995,0.2042,0.76145
50,0.0148,0.01665,0.18305,0.7855
51,0.01555,0.01435,0.16365,0.80645
52,0.0163,0.01255,0.1466,0.82455
53,0.01665,0.01105,0.1307,0.8416
54,0.0175,0.01015,0.11535,0.857
55,0.01845,0.009,0.1039,0.86865
56,0.02005,0.00845,0.09155,0.87995
57,0.02055,0.00775,0.08225,0.88945
58,0.02185,0.007,0.07365,0.8975
59,0.0221,0.00695,0.0651,0.90585
60,0.02395,0.00675,0.0579,0.9114
61,0.0259,0.0059,0.05285,0.91535
62,0.0288,0.0047,0.0462,0.9203
63,0.0311,0.00475,0.0412,0.92295
64,0.0332,0.00545,0.0367,0.92465
65,0.0371,0.0053,0.0326,0.925
66,0.03965,0.0047,0.02965,0.926
67,0.0419,0.0041,0.02725,0.92675
68,0.0444,0.00375,0.02415,0.9277
69,0.0469,0.0038,0.0222,0.9271
70,0.0488,0.0035,0.0199,0.9278
71,0.05035,0.00285,0.01895,0.92785
72,0.05235,0.0029,0.0165,0.92825
73,0.0547,0.00295,0.01485,0.9275
74,0.0577,0.0028,0.0129,0.9266
75,0.05955,0.00295,0.0118,0.9257
76,0.06345,0.0022,0.01125,0.9231
77,0.06655,0.0019,0.01005,0.9215
78,0.069,0.00185,0.0091,0.92005
79,0.07265,0.00175,0.00815,0.91745
80,0.0764,0.00175,0.0076,0.91425
81,0.0796,0.00155,0.00675,0.9121
82,0.08255,0.0013,0.00605,0.9101
83,0.08485,0.00145,0.0055,0.9082
84,0.08775,0.0015,0.00505,0.9057
85,0.0905,0.00145,0.00455,0.9035
86,0.09335,0.00145,0.0044,0.9008
87,0.09635,0.0014,0.00385,0.8984
88,0.09865,0.00125,0.00385,0.89625
89,0.1005,0.0013,0.0037,0.8945
90,0.10325,0.0014,0.0033,0.89205
91,0.1059,0.00135,0.00285,0.8899
92,0.1079,0.00165,0.00285,0.8876
93,0.10985,0.0018,0.0027,0.88565
94,0.11295,0.0014,0.00275,0.8829
95,0.1148,0.00125,0.00285,0.8811
96,0.11725,0.00155,0.0028,0.8784
97,0.12045,0.00125,0.0029,0.8754
98,0.1229,0.00135,0.00295,0.8728
99,0.12565,0.00125,0.003,0.8701
100,0.12825,0.0015,0.00305,0.8672
101,0.1304,0.0015,0.0028,0.8653
102,0.13325,0.00135,0.0025,0.8629
103,0.13635,0.0017,0.0023,0.85965
104,0.13895,0.0014,0.00255,0.8571
105,0.1413,0.0015,0.0024,0.8548
106,0.14365,0.00115,0.0027,0.8525
107,0.1462,0.00115,0.0028,0.84985
108,0.1484,0.00145,0.00265,0.8475
109,0.15045,0.00155,0.0026,0.8454
110,0.1515,0.00215,0.0023,0.84405
111,0.15425,0.0022,0.0023,0.84125
112,0.1569,0.00195,0.0028,0.83835
113,0.1589,0.0018,0.00325,0.83605
114,0.16155,0.0019,0.00315,0.8334
115,0.16415,0.00175,0.0032,0.8309
116,0.16645,0.00175,0.00325,0.82855
117,0.16845,0.00215,0.0033,0.8261
118,0.17,0.00235,0.0032,0.82445
119,0.1713,0.00255,0.00305,0.8231
120,0.1736,0.00255,0.0031,0.82075
121,0.17605,0.0024,0.0033,0.81825
122,0.178,0.00205,0.0038,0.81615
123,0.17955,0.0024,0.0039,0.81415
124,0.1815,0.0024,0.00405,0.81205
125,0.18295,0.00235,0.00425,0.81045
126,0.18495,0.00245,0.00465,0.80795
127,0.18705,0.00265,0.00465,0.80565
128,0.18865,0.00285,0.0044,0.8041
129,0.19095,0.0029,0.00465,0.8015
130,0.1928,0.0031,0.00435,0.79975
131,0.1949,0.00305,0.0043,0.79775
132,0.19705,0.00285,0.0049,0.7952
133,0.1982,0.00325,0.00535,0.7932
134,0.19945,0.0037,0.00555,0.7913
135,0.201,0.00375,0.00555,0.7897
136,0.2021,0.0041,0.0056,0.7882
137,0.20355,0.004,0.0058,0.78665
138,0.20515,0.00405,0.00585,0.78495
139,0.20665,0.0035,0.00625,0.7836
140,0.2076,0.00345,0.0066,0.78235
141,0.2096,0.0034,0.00645,0.78055
142,0.2109,0.0034,0.00635,0.77935
143,0.2122,0.00335,0.0064,0.77805
144,0.21335,0.0037,0.00625,0.7767
145,0.21485,0.00365,0.0064,0.7751
146,0.2161,0.00375,0.0067,0.77345
147,0.21795,0.00375,0.00675,0.77155
148,0.22005,0.0042,0.0069,0.76885
149,0.2213,0.00395,0.007,0.76775
150,0.2226,0.00415,0.0068,0.76645
151,0.22335,0.00445,0.0065,0.7657
152,0.2252,0.00455,0.00655,0.7637
153,0.22625,0.0047,0.00655,0.7625
154,0.22695,0.00515,0.00705,0.76085
155,0.2277,0.00525,0.00735,0.7597
156,0.22885,0.0057,0.007,0.75845
157,0.22985,0.00545,0.0077,0.757
158,0.2309,0.00565,0.008,0.75545
159,0.23255,0.00585,0.00815,0.75345
160,0.2324,0.00685,0.00845,0.7523
161,0.2334,0.007,0.0088,0.7508
162,0.2337,0.00695,0.00955,0.7498
163,0.235,0.00675,0.0102,0.74805
164,0.23465,0.00785,0.0101,0.7474
165,0.23455,0.0089,0.01045,0.7461
166,0.23575,0.0085,0.0104,0.74535
167,0.2359,0.0086,0.01135,0.74415
168,0.23635,0.00895,0.0117,0.743
169,0.23675,0.00865,0.0127,0.7419
170,0.2368,0.00945,0.01345,0.7403
171,0.2373,0.00965,0.01415,0.7389
172,0.23755,0.00915,0.0149,0.7384
173,0.23735,0.00955,0.01485,0.73825
174,0.23755,0.0098,0.0155,0.73715
175,0.2367,0.01095,0.01585,0.7365
176,0.236,0.0119,0.01595,0.73615
