"","step","S","E","I","R","simu","Langage"
"33",32,0.2152,0.2856,0.32165,0.17755,"Python_0","Pyt_H"
"34",33,0.1657,0.2691,0.3547,0.2105,"Python_0","Pyt_H"
"35",34,0.1235,0.24885,0.37935,0.2483,"Python_0","Pyt_H"
"36",35,0.09195,0.22015,0.3962,0.2917,"Python_0","Pyt_H"
"37",36,0.0671,0.1902,0.4063,0.3364,"Python_0","Pyt_H"
"38",37,0.0489,0.1595,0.40875,0.38285,"Python_0","Pyt_H"
"39",38,0.03645,0.13215,0.40235,0.42905,"Python_0","Pyt_H"
"40",39,0.02775,0.1087,0.38765,0.4759,"Python_0","Pyt_H"
"41",40,0.02255,0.08545,0.37045,0.52155,"Python_0","Pyt_H"
"42",41,0.0186,0.06815,0.34675,0.5665,"Python_0","Pyt_H"
"43",42,0.0159,0.0547,0.31895,0.61045,"Python_0","Pyt_H"
"44",43,0.01505,0.04255,0.29235,0.65005,"Python_0","Pyt_H"
"45",44,0.01355,0.03435,0.2686,0.6835,"Python_0","Pyt_H"
"46",45,0.01295,0.0279,0.24325,0.7159,"Python_0","Pyt_H"
"47",46,0.0124,0.02265,0.21905,0.7459,"Python_0","Pyt_H"
"48",47,0.01375,0.01815,0.19795,0.77015,"Python_0","Pyt_H"
"49",48,0.01455,0.014,0.17865,0.7928,"Python_0","Pyt_H"
"50",49,0.0156,0.0127,0.1584,0.8133,"Python_0","Pyt_H"
"51",50,0.0164,0.011,0.1411,0.8315,"Python_0","Pyt_H"
"52",51,0.0175,0.0098,0.1249,0.8478,"Python_0","Pyt_H"
"53",52,0.01915,0.0081,0.11105,0.8617,"Python_0","Pyt_H"
"54",53,0.0207,0.00735,0.0997,0.87225,"Python_0","Pyt_H"
"55",54,0.02185,0.0074,0.0876,0.88315,"Python_0","Pyt_H"
"56",55,0.02365,0.00665,0.0774,0.8923,"Python_0","Pyt_H"
"57",56,0.02575,0.006,0.06825,0.9,"Python_0","Pyt_H"
"58",57,0.0281,0.00505,0.0614,0.90545,"Python_0","Pyt_H"
"59",58,0.02965,0.0044,0.05495,0.911,"Python_0","Pyt_H"
"60",59,0.0315,0.00485,0.04845,0.9152,"Python_0","Pyt_H"
"61",60,0.03345,0.005,0.04275,0.9188,"Python_0","Pyt_H"
"62",61,0.036,0.0046,0.03815,0.92125,"Python_0","Pyt_H"
"63",62,0.03855,0.0051,0.03355,0.9228,"Python_0","Pyt_H"
"64",63,0.04145,0.00495,0.02955,0.92405,"Python_0","Pyt_H"
"65",64,0.0436,0.0047,0.02615,0.92555,"Python_0","Pyt_H"
"66",65,0.0465,0.0043,0.0239,0.9253,"Python_0","Pyt_H"
"67",66,0.04835,0.00405,0.02195,0.92565,"Python_0","Pyt_H"
"68",67,0.05095,0.0035,0.02035,0.9252,"Python_0","Pyt_H"
"69",68,0.0537,0.00395,0.01795,0.9244,"Python_0","Pyt_H"
"70",69,0.05575,0.00395,0.0162,0.9241,"Python_0","Pyt_H"
"71",70,0.05845,0.00385,0.01515,0.92255,"Python_0","Pyt_H"
"72",71,0.06085,0.0036,0.0132,0.92235,"Python_0","Pyt_H"
"73",72,0.0629,0.0038,0.0123,0.921,"Python_0","Pyt_H"
"74",73,0.06535,0.0037,0.01185,0.9191,"Python_0","Pyt_H"
"75",74,0.068,0.0033,0.0107,0.918,"Python_0","Pyt_H"
"76",75,0.0704,0.0031,0.0102,0.9163,"Python_0","Pyt_H"
"77",76,0.07285,0.0031,0.00925,0.9148,"Python_0","Pyt_H"
"78",77,0.07595,0.00275,0.0087,0.9126,"Python_0","Pyt_H"
"79",78,0.0786,0.0026,0.0083,0.9105,"Python_0","Pyt_H"
"80",79,0.08175,0.00225,0.00815,0.90785,"Python_0","Pyt_H"
"81",80,0.08435,0.0026,0.0073,0.90575,"Python_0","Pyt_H"
"82",81,0.08745,0.0025,0.00665,0.9034,"Python_0","Pyt_H"
"83",82,0.0903,0.00215,0.00635,0.9012,"Python_0","Pyt_H"
"84",83,0.0927,0.00205,0.0058,0.89945,"Python_0","Pyt_H"
"85",84,0.0949,0.0017,0.0052,0.8982,"Python_0","Pyt_H"
"86",85,0.09675,0.00175,0.0047,0.8968,"Python_0","Pyt_H"
"87",86,0.0996,0.0014,0.00455,0.89445,"Python_0","Pyt_H"
"88",87,0.10255,0.0013,0.0044,0.89175,"Python_0","Pyt_H"
"89",88,0.1059,0.00125,0.0041,0.88875,"Python_0","Pyt_H"
"90",89,0.1085,0.0014,0.00385,0.88625,"Python_0","Pyt_H"
"91",90,0.1115,0.0012,0.00345,0.88385,"Python_0","Pyt_H"
"92",91,0.1142,0.00125,0.00335,0.8812,"Python_0","Pyt_H"
"93",92,0.117,0.00115,0.00335,0.8785,"Python_0","Pyt_H"
"94",93,0.1196,0.00095,0.0032,0.87625,"Python_0","Pyt_H"
"95",94,0.1215,9e-04,0.0029,0.8747,"Python_0","Pyt_H"
"96",95,0.1246,0.0011,0.00275,0.87155,"Python_0","Pyt_H"
"97",96,0.12635,0.00155,0.00255,0.86955,"Python_0","Pyt_H"
"98",97,0.12925,0.0016,0.0024,0.86675,"Python_0","Pyt_H"
"99",98,0.13225,0.0013,0.0024,0.86405,"Python_0","Pyt_H"
"100",99,0.13495,0.0013,0.00235,0.8614,"Python_0","Pyt_H"
"101",100,0.13715,0.00145,0.0021,0.8593,"Python_0","Pyt_H"
"102",101,0.1396,0.0012,0.0022,0.857,"Python_0","Pyt_H"
"103",102,0.1419,0.0011,0.0023,0.8547,"Python_0","Pyt_H"
"104",103,0.14475,0.0012,0.00225,0.8518,"Python_0","Pyt_H"
"105",104,0.1475,0.00115,0.00215,0.8492,"Python_0","Pyt_H"
"106",105,0.14965,0.00135,0.002,0.847,"Python_0","Pyt_H"
"107",106,0.1524,0.0013,0.002,0.8443,"Python_0","Pyt_H"
"108",107,0.1548,0.00105,0.0019,0.84225,"Python_0","Pyt_H"
"109",108,0.15745,0.0012,0.00165,0.8397,"Python_0","Pyt_H"
"110",109,0.15985,0.00125,0.00155,0.83735,"Python_0","Pyt_H"
"111",110,0.16225,0.00125,0.00145,0.83505,"Python_0","Pyt_H"
"112",111,0.16475,0.0013,0.0016,0.83235,"Python_0","Pyt_H"
"113",112,0.1669,0.00125,0.0017,0.83015,"Python_0","Pyt_H"
"114",113,0.1692,0.0011,0.00185,0.82785,"Python_0","Pyt_H"
"115",114,0.1717,0.001,0.002,0.8253,"Python_0","Pyt_H"
"116",115,0.17455,0.00075,0.00215,0.82255,"Python_0","Pyt_H"
"117",116,0.1758,0.00105,0.00205,0.8211,"Python_0","Pyt_H"
"118",117,0.17765,0.0013,0.00215,0.8189,"Python_0","Pyt_H"
"119",118,0.1796,0.00155,0.00205,0.8168,"Python_0","Pyt_H"
"120",119,0.18155,0.00155,0.00215,0.81475,"Python_0","Pyt_H"
"121",120,0.1835,0.0015,0.0022,0.8128,"Python_0","Pyt_H"
"122",121,0.18565,0.0015,0.00215,0.8107,"Python_0","Pyt_H"
"123",122,0.1881,0.0014,0.00245,0.80805,"Python_0","Pyt_H"
"124",123,0.18985,0.00145,0.00235,0.80635,"Python_0","Pyt_H"
"125",124,0.19235,0.0013,0.00255,0.8038,"Python_0","Pyt_H"
"126",125,0.1943,0.0016,0.0022,0.8019,"Python_0","Pyt_H"
"127",126,0.1961,0.00145,0.0023,0.80015,"Python_0","Pyt_H"
"128",127,0.1976,0.00165,0.0024,0.79835,"Python_0","Pyt_H"
"129",128,0.19965,0.00175,0.00235,0.79625,"Python_0","Pyt_H"
"130",129,0.20225,0.00165,0.00245,0.79365,"Python_0","Pyt_H"
"131",130,0.20425,0.0018,0.00255,0.7914,"Python_0","Pyt_H"
"132",131,0.20645,0.002,0.00235,0.7892,"Python_0","Pyt_H"
"133",132,0.2092,0.0018,0.00255,0.78645,"Python_0","Pyt_H"
"134",133,0.21165,0.0018,0.0028,0.78375,"Python_0","Pyt_H"
"135",134,0.2135,0.0014,0.00325,0.78185,"Python_0","Pyt_H"
"136",135,0.2149,0.00155,0.00325,0.7803,"Python_0","Pyt_H"
"137",136,0.2164,0.00175,0.00335,0.7785,"Python_0","Pyt_H"
"138",137,0.2184,0.0021,0.00295,0.77655,"Python_0","Pyt_H"
"139",138,0.22015,0.0021,0.003,0.77475,"Python_0","Pyt_H"
"140",139,0.2222,0.00195,0.0031,0.77275,"Python_0","Pyt_H"
"141",140,0.22405,0.00205,0.0032,0.7707,"Python_0","Pyt_H"
"142",141,0.22625,0.0024,0.0031,0.76825,"Python_0","Pyt_H"
"143",142,0.22785,0.00275,0.00305,0.76635,"Python_0","Pyt_H"
"144",143,0.23025,0.0023,0.0033,0.76415,"Python_0","Pyt_H"
"145",144,0.2318,0.0024,0.00375,0.76205,"Python_0","Pyt_H"
"146",145,0.2334,0.00225,0.00415,0.7602,"Python_0","Pyt_H"
"147",146,0.23465,0.00245,0.00395,0.75895,"Python_0","Pyt_H"
"148",147,0.23655,0.0026,0.0043,0.75655,"Python_0","Pyt_H"
"149",148,0.23845,0.00305,0.00425,0.75425,"Python_0","Pyt_H"
"150",149,0.23985,0.00305,0.0043,0.7528,"Python_0","Pyt_H"
"151",150,0.24145,0.0033,0.0045,0.75075,"Python_0","Pyt_H"
"152",151,0.2433,0.00335,0.00475,0.7486,"Python_0","Pyt_H"
"153",152,0.24445,0.00325,0.0051,0.7472,"Python_0","Pyt_H"
"154",153,0.2452,0.00355,0.00525,0.746,"Python_0","Pyt_H"
"155",154,0.2473,0.0034,0.0054,0.7439,"Python_0","Pyt_H"
"156",155,0.24825,0.004,0.00565,0.7421,"Python_0","Pyt_H"
"157",156,0.2496,0.0041,0.00565,0.74065,"Python_0","Pyt_H"
"158",157,0.25065,0.0041,0.0056,0.73965,"Python_0","Pyt_H"
"159",158,0.25225,0.0039,0.00625,0.7376,"Python_0","Pyt_H"
"160",159,0.25365,0.0043,0.0064,0.73565,"Python_0","Pyt_H"
"161",160,0.255,0.00435,0.0064,0.73425,"Python_0","Pyt_H"
"162",161,0.2563,0.0046,0.00625,0.73285,"Python_0","Pyt_H"
"163",162,0.25705,0.00495,0.0064,0.7316,"Python_0","Pyt_H"
"164",163,0.25795,0.0049,0.0066,0.73055,"Python_0","Pyt_H"
"165",164,0.2582,0.00545,0.0065,0.72985,"Python_0","Pyt_H"
"166",165,0.25925,0.00575,0.0072,0.7278,"Python_0","Pyt_H"
"167",166,0.2599,0.006,0.00745,0.72665,"Python_0","Pyt_H"
"168",167,0.26085,0.0058,0.0085,0.72485,"Python_0","Pyt_H"
"169",168,0.26065,0.00625,0.00895,0.72415,"Python_0","Pyt_H"
"170",169,0.26175,0.0064,0.00915,0.7227,"Python_0","Pyt_H"
"171",170,0.2624,0.0068,0.01,0.7208,"Python_0","Pyt_H"
"172",171,0.26265,0.00715,0.0106,0.7196,"Python_0","Pyt_H"
"173",172,0.2633,0.0076,0.0105,0.7186,"Python_0","Pyt_H"
"174",173,0.26285,0.00835,0.0111,0.7177,"Python_0","Pyt_H"
"175",174,0.2631,0.0088,0.01085,0.71725,"Python_0","Pyt_H"
"176",175,0.262,0.0098,0.01215,0.71605,"Python_0","Pyt_H"
"177",176,0.26215,0.0104,0.01275,0.7147,"Python_0","Pyt_H"
"178",177,0.2618,0.01085,0.0138,0.71355,"Python_0","Pyt_H"
"179",178,0.26225,0.0103,0.0149,0.71255,"Python_0","Pyt_H"
"180",179,0.2611,0.01115,0.0153,0.71245,"Python_0","Pyt_H"
"181",180,0.26025,0.01245,0.01585,0.71145,"Python_0","Pyt_H"
"182",181,0.25975,0.0124,0.01655,0.7113,"Python_0","Pyt_H"
"183",182,0.2593,0.01295,0.0167,0.71105,"Python_0","Pyt_H"
"184",183,0.2576,0.01405,0.0174,0.71095,"Python_0","Pyt_H"
"185",184,0.2563,0.01535,0.0178,0.71055,"Python_0","Pyt_H"
"186",185,0.2549,0.01575,0.01875,0.7106,"Python_0","Pyt_H"
"187",186,0.25295,0.0164,0.0206,0.71005,"Python_0","Pyt_H"
"188",187,0.2508,0.01665,0.02195,0.7106,"Python_0","Pyt_H"
"189",188,0.249,0.01735,0.0231,0.71055,"Python_0","Pyt_H"
"190",189,0.2466,0.01775,0.02475,0.7109,"Python_0","Pyt_H"
"191",190,0.24505,0.01845,0.02645,0.71005,"Python_0","Pyt_H"
"192",191,0.243,0.0195,0.0273,0.7102,"Python_0","Pyt_H"
"193",192,0.23975,0.02165,0.02875,0.70985,"Python_0","Pyt_H"
"194",193,0.23745,0.02245,0.02965,0.71045,"Python_0","Pyt_H"
"195",194,0.2327,0.02445,0.03035,0.7125,"Python_0","Pyt_H"
"196",195,0.22905,0.0246,0.03245,0.7139,"Python_0","Pyt_H"
"197",196,0.22465,0.02635,0.03435,0.71465,"Python_0","Pyt_H"
"198",197,0.22155,0.02705,0.0367,0.7147,"Python_0","Pyt_H"
"199",198,0.21755,0.0269,0.0389,0.71665,"Python_0","Pyt_H"
"200",199,0.2136,0.0273,0.0403,0.7188,"Python_0","Pyt_H"
"201",200,0.20845,0.02855,0.0415,0.7215,"Python_0","Pyt_H"
"202",201,0.20405,0.02835,0.04335,0.72425,"Python_0","Pyt_H"
"203",202,0.19955,0.02885,0.045,0.7266,"Python_0","Pyt_H"
"204",203,0.1953,0.0294,0.04675,0.72855,"Python_0","Pyt_H"
"205",204,0.19105,0.0293,0.0485,0.73115,"Python_0","Pyt_H"
"206",205,0.18725,0.02975,0.04915,0.73385,"Python_0","Pyt_H"
"207",206,0.1837,0.03075,0.048,0.73755,"Python_0","Pyt_H"
"208",207,0.18035,0.0303,0.04915,0.7402,"Python_0","Pyt_H"
"209",208,0.1768,0.0293,0.0508,0.7431,"Python_0","Pyt_H"
"210",209,0.17275,0.02895,0.05215,0.74615,"Python_0","Pyt_H"
"211",210,0.1691,0.0299,0.0515,0.7495,"Python_0","Pyt_H"
"212",211,0.1642,0.03085,0.05175,0.7532,"Python_0","Pyt_H"
"213",212,0.1612,0.0297,0.05315,0.75595,"Python_0","Pyt_H"
"214",213,0.15715,0.03015,0.05275,0.75995,"Python_0","Pyt_H"
"215",214,0.1544,0.0291,0.05355,0.76295,"Python_0","Pyt_H"
"216",215,0.1505,0.0292,0.054,0.7663,"Python_0","Pyt_H"
"217",216,0.14765,0.02725,0.05615,0.76895,"Python_0","Pyt_H"
"218",217,0.14415,0.02855,0.0534,0.7739,"Python_0","Pyt_H"
"219",218,0.14175,0.02935,0.05285,0.77605,"Python_0","Pyt_H"
"220",219,0.139,0.0278,0.0535,0.7797,"Python_0","Pyt_H"
"221",220,0.1364,0.02785,0.05295,0.7828,"Python_0","Pyt_H"
"222",221,0.135,0.0277,0.0518,0.7855,"Python_0","Pyt_H"
"223",222,0.1335,0.0256,0.0523,0.7886,"Python_0","Pyt_H"
"224",223,0.13155,0.0254,0.0526,0.79045,"Python_0","Pyt_H"
"225",224,0.1302,0.0253,0.05225,0.79225,"Python_0","Pyt_H"
"226",225,0.1292,0.0243,0.0521,0.7944,"Python_0","Pyt_H"
"227",226,0.12735,0.0248,0.0506,0.79725,"Python_0","Pyt_H"
"228",227,0.1265,0.02425,0.0507,0.79855,"Python_0","Pyt_H"
"229",228,0.1249,0.02445,0.0489,0.80175,"Python_0","Pyt_H"
"230",229,0.124,0.02275,0.0475,0.80575,"Python_0","Pyt_H"
"231",230,0.1237,0.02235,0.047,0.80695,"Python_0","Pyt_H"
"232",231,0.1244,0.0209,0.04625,0.80845,"Python_0","Pyt_H"
"233",232,0.12505,0.01965,0.04525,0.81005,"Python_0","Pyt_H"
"234",233,0.1253,0.0186,0.04535,0.81075,"Python_0","Pyt_H"
"235",234,0.12425,0.01945,0.0436,0.8127,"Python_0","Pyt_H"
"236",235,0.12405,0.0187,0.0419,0.81535,"Python_0","Pyt_H"
"237",236,0.1237,0.0182,0.04,0.8181,"Python_0","Pyt_H"
"238",237,0.12245,0.01825,0.0401,0.8192,"Python_0","Pyt_H"
"239",238,0.12145,0.0191,0.03865,0.8208,"Python_0","Pyt_H"
"240",239,0.12135,0.0186,0.03845,0.8216,"Python_0","Pyt_H"
"241",240,0.12285,0.018,0.0375,0.82165,"Python_0","Pyt_H"
"242",241,0.1229,0.0175,0.03725,0.82235,"Python_0","Pyt_H"
"243",242,0.1232,0.01705,0.0369,0.82285,"Python_0","Pyt_H"
"244",243,0.12395,0.01685,0.03655,0.82265,"Python_0","Pyt_H"
"245",244,0.1248,0.01615,0.03575,0.8233,"Python_0","Pyt_H"
"246",245,0.1252,0.01595,0.0351,0.82375,"Python_0","Pyt_H"
"247",246,0.12505,0.01685,0.03425,0.82385,"Python_0","Pyt_H"
"248",247,0.1262,0.01615,0.03405,0.8236,"Python_0","Pyt_H"
"249",248,0.1273,0.0163,0.03335,0.82305,"Python_0","Pyt_H"
"250",249,0.12745,0.0164,0.0328,0.82335,"Python_0","Pyt_H"
"251",250,0.1283,0.0157,0.03265,0.82335,"Python_0","Pyt_H"
"252",251,0.12915,0.01525,0.03255,0.82305,"Python_0","Pyt_H"
"253",252,0.1292,0.01575,0.032,0.82305,"Python_0","Pyt_H"
"254",253,0.13005,0.0159,0.0309,0.82315,"Python_0","Pyt_H"
"255",254,0.1319,0.0145,0.03085,0.82275,"Python_0","Pyt_H"
"256",255,0.1328,0.0141,0.03025,0.82285,"Python_0","Pyt_H"
"257",256,0.13435,0.01405,0.0295,0.8221,"Python_0","Pyt_H"
"258",257,0.136,0.01415,0.0284,0.82145,"Python_0","Pyt_H"
"259",258,0.13765,0.0144,0.0277,0.82025,"Python_0","Pyt_H"
"260",259,0.1386,0.01465,0.02675,0.82,"Python_0","Pyt_H"
"261",260,0.1406,0.0139,0.0269,0.8186,"Python_0","Pyt_H"
"262",261,0.14225,0.01395,0.02785,0.81595,"Python_0","Pyt_H"
"263",262,0.14285,0.01375,0.029,0.8144,"Python_0","Pyt_H"
"264",263,0.14555,0.01305,0.02875,0.81265,"Python_0","Pyt_H"
"265",264,0.14605,0.0137,0.0279,0.81235,"Python_0","Pyt_H"
"266",265,0.14775,0.01295,0.02765,0.81165,"Python_0","Pyt_H"
"267",266,0.14945,0.01315,0.02725,0.81015,"Python_0","Pyt_H"
"268",267,0.1513,0.01325,0.0254,0.81005,"Python_0","Pyt_H"
"269",268,0.1532,0.0137,0.0252,0.8079,"Python_0","Pyt_H"
"270",269,0.1546,0.0131,0.02615,0.80615,"Python_0","Pyt_H"
"271",270,0.15545,0.0129,0.0261,0.80555,"Python_0","Pyt_H"
"272",271,0.1581,0.0122,0.0258,0.8039,"Python_0","Pyt_H"
"273",272,0.16045,0.01275,0.02505,0.80175,"Python_0","Pyt_H"
"274",273,0.16065,0.01415,0.02405,0.80115,"Python_0","Pyt_H"
"275",274,0.16195,0.01375,0.0242,0.8001,"Python_0","Pyt_H"
"276",275,0.16395,0.0135,0.02425,0.7983,"Python_0","Pyt_H"
"277",276,0.16445,0.01315,0.0254,0.797,"Python_0","Pyt_H"
"278",277,0.1652,0.01405,0.0252,0.79555,"Python_0","Pyt_H"
"279",278,0.1666,0.0137,0.0252,0.7945,"Python_0","Pyt_H"
"280",279,0.168,0.0135,0.0253,0.7932,"Python_0","Pyt_H"
"281",280,0.16905,0.0134,0.02595,0.7916,"Python_0","Pyt_H"
"282",281,0.17225,0.0121,0.02645,0.7892,"Python_0","Pyt_H"
"283",282,0.17355,0.0127,0.02625,0.7875,"Python_0","Pyt_H"
"284",283,0.17515,0.01345,0.0257,0.7857,"Python_0","Pyt_H"
"285",284,0.1759,0.01345,0.0256,0.78505,"Python_0","Pyt_H"
"286",285,0.17735,0.01435,0.02515,0.78315,"Python_0","Pyt_H"
"287",286,0.17825,0.01505,0.02505,0.78165,"Python_0","Pyt_H"
"288",287,0.1804,0.0148,0.0256,0.7792,"Python_0","Pyt_H"
"289",288,0.1825,0.01515,0.02575,0.7766,"Python_0","Pyt_H"
"290",289,0.1829,0.0162,0.02575,0.77515,"Python_0","Pyt_H"
"291",290,0.18235,0.01695,0.0266,0.7741,"Python_0","Pyt_H"
"292",291,0.18375,0.0172,0.027,0.77205,"Python_0","Pyt_H"
"293",292,0.18505,0.01715,0.0273,0.7705,"Python_0","Pyt_H"
"294",293,0.18515,0.01775,0.0274,0.7697,"Python_0","Pyt_H"
"295",294,0.1846,0.01905,0.02785,0.7685,"Python_0","Pyt_H"
"296",295,0.18535,0.0195,0.0282,0.76695,"Python_0","Pyt_H"
"297",296,0.18545,0.0195,0.0293,0.76575,"Python_0","Pyt_H"
"298",297,0.1861,0.0187,0.0312,0.764,"Python_0","Pyt_H"
"299",298,0.1858,0.01925,0.0313,0.76365,"Python_0","Pyt_H"
"300",299,0.1859,0.01885,0.0326,0.76265,"Python_0","Pyt_H"
"301",300,0.18585,0.0194,0.03325,0.7615,"Python_0","Pyt_H"
"302",301,0.18565,0.02065,0.0333,0.7604,"Python_0","Pyt_H"
"303",302,0.18465,0.02125,0.033,0.7611,"Python_0","Pyt_H"
"304",303,0.1839,0.0221,0.03415,0.75985,"Python_0","Pyt_H"
"305",304,0.1841,0.02215,0.03445,0.7593,"Python_0","Pyt_H"
"306",305,0.1828,0.02135,0.037,0.75885,"Python_0","Pyt_H"
"307",306,0.18195,0.02185,0.0375,0.7587,"Python_0","Pyt_H"
"308",307,0.1808,0.02205,0.038,0.75915,"Python_0","Pyt_H"
"309",308,0.1792,0.02255,0.03805,0.7602,"Python_0","Pyt_H"
"310",309,0.17835,0.02275,0.0382,0.7607,"Python_0","Pyt_H"
"311",310,0.17635,0.0238,0.0388,0.76105,"Python_0","Pyt_H"
"312",311,0.17455,0.02475,0.03915,0.76155,"Python_0","Pyt_H"
"313",312,0.1739,0.02555,0.03955,0.761,"Python_0","Pyt_H"
"314",313,0.17295,0.0244,0.0409,0.76175,"Python_0","Pyt_H"
"315",314,0.1726,0.0243,0.0417,0.7614,"Python_0","Pyt_H"
"316",315,0.17145,0.0253,0.0425,0.76075,"Python_0","Pyt_H"
"317",316,0.1713,0.0253,0.043,0.7604,"Python_0","Pyt_H"
"318",317,0.17035,0.02495,0.04405,0.76065,"Python_0","Pyt_H"
"319",318,0.1691,0.0246,0.04425,0.76205,"Python_0","Pyt_H"
"320",319,0.1685,0.02435,0.0441,0.76305,"Python_0","Pyt_H"
"321",320,0.16705,0.0248,0.0445,0.76365,"Python_0","Pyt_H"
"322",321,0.16515,0.0266,0.0439,0.76435,"Python_0","Pyt_H"
"323",322,0.16445,0.0273,0.044,0.76425,"Python_0","Pyt_H"
"324",323,0.165,0.0262,0.04435,0.76445,"Python_0","Pyt_H"
"325",324,0.1649,0.02605,0.0446,0.76445,"Python_0","Pyt_H"
"326",325,0.16525,0.0254,0.04545,0.7639,"Python_0","Pyt_H"
"327",326,0.1641,0.02445,0.0467,0.76475,"Python_0","Pyt_H"
"328",327,0.1639,0.02435,0.04685,0.7649,"Python_0","Pyt_H"
"329",328,0.1631,0.02395,0.0471,0.76585,"Python_0","Pyt_H"
"330",329,0.16225,0.02525,0.04665,0.76585,"Python_0","Pyt_H"
"331",330,0.16045,0.02565,0.0458,0.7681,"Python_0","Pyt_H"
"332",331,0.15925,0.0258,0.04625,0.7687,"Python_0","Pyt_H"
"333",332,0.15735,0.0272,0.0463,0.76915,"Python_0","Pyt_H"
"334",333,0.1561,0.0269,0.04675,0.77025,"Python_0","Pyt_H"
"335",334,0.1551,0.0265,0.04725,0.77115,"Python_0","Pyt_H"
"336",335,0.1532,0.02685,0.04745,0.7725,"Python_0","Pyt_H"
"337",336,0.15275,0.0258,0.0477,0.77375,"Python_0","Pyt_H"
"338",337,0.1517,0.0246,0.04815,0.77555,"Python_0","Pyt_H"
"339",338,0.14995,0.02555,0.0484,0.7761,"Python_0","Pyt_H"
"340",339,0.1491,0.02575,0.04785,0.7773,"Python_0","Pyt_H"
"341",340,0.1484,0.02525,0.04785,0.7785,"Python_0","Pyt_H"
"342",341,0.14855,0.0248,0.04805,0.7786,"Python_0","Pyt_H"
"343",342,0.14655,0.02585,0.04745,0.78015,"Python_0","Pyt_H"
"344",343,0.14625,0.02565,0.0472,0.7809,"Python_0","Pyt_H"
"345",344,0.1444,0.026,0.0486,0.781,"Python_0","Pyt_H"
"346",345,0.14325,0.0266,0.04785,0.7823,"Python_0","Pyt_H"
"347",346,0.14155,0.02665,0.0485,0.7833,"Python_0","Pyt_H"
"348",347,0.1408,0.02535,0.0489,0.78495,"Python_0","Pyt_H"
"349",348,0.14155,0.0241,0.04825,0.7861,"Python_0","Pyt_H"
"350",349,0.1406,0.02525,0.04695,0.7872,"Python_0","Pyt_H"
"351",350,0.1412,0.0249,0.04695,0.78695,"Python_0","Pyt_H"
"352",351,0.1414,0.024,0.0472,0.7874,"Python_0","Pyt_H"
"353",352,0.14135,0.0236,0.0476,0.78745,"Python_0","Pyt_H"
"354",353,0.1423,0.0239,0.0477,0.7861,"Python_0","Pyt_H"
"355",354,0.1413,0.0244,0.0469,0.7874,"Python_0","Pyt_H"
"356",355,0.1408,0.02435,0.04615,0.7887,"Python_0","Pyt_H"
"357",356,0.1412,0.02365,0.04635,0.7888,"Python_0","Pyt_H"
"358",357,0.1419,0.0237,0.04625,0.78815,"Python_0","Pyt_H"
"359",358,0.1421,0.02295,0.0461,0.78885,"Python_0","Pyt_H"
