"","step","S","E","I","R","simu","Langage"
"35",34,0.08365,0.20675,0.3995,0.3101,"Python_25","Pyt_H"
"36",35,0.0618,0.17955,0.4044,0.35425,"Python_25","Pyt_H"
"37",36,0.0455,0.151,0.4025,0.401,"Python_25","Pyt_H"
"38",37,0.0331,0.12555,0.39425,0.4471,"Python_25","Pyt_H"
"39",38,0.02465,0.1031,0.3803,0.49195,"Python_25","Pyt_H"
"40",39,0.02015,0.08235,0.3616,0.5359,"Python_25","Pyt_H"
"41",40,0.01585,0.0647,0.3414,0.57805,"Python_25","Pyt_H"
"42",41,0.0138,0.04895,0.32015,0.6171,"Python_25","Pyt_H"
"43",42,0.01325,0.0386,0.2915,0.65665,"Python_25","Pyt_H"
"44",43,0.0122,0.0312,0.26425,0.69235,"Python_25","Pyt_H"
"45",44,0.012,0.02515,0.2395,0.72335,"Python_25","Pyt_H"
"46",45,0.01235,0.02,0.21545,0.7522,"Python_25","Pyt_H"
"47",46,0.013,0.01575,0.193,0.77825,"Python_25","Pyt_H"
"48",47,0.01375,0.0125,0.17255,0.8012,"Python_25","Pyt_H"
"49",48,0.0148,0.0107,0.1513,0.8232,"Python_25","Pyt_H"
"50",49,0.0163,0.0097,0.13325,0.84075,"Python_25","Pyt_H"
"51",50,0.0176,0.0091,0.11715,0.85615,"Python_25","Pyt_H"
"52",51,0.01925,0.00845,0.1028,0.8695,"Python_25","Pyt_H"
"53",52,0.02105,0.0071,0.0913,0.88055,"Python_25","Pyt_H"
"54",53,0.02275,0.007,0.08055,0.8897,"Python_25","Pyt_H"
"55",54,0.0242,0.0075,0.07125,0.89705,"Python_25","Pyt_H"
"56",55,0.0265,0.0061,0.06355,0.90385,"Python_25","Pyt_H"
"57",56,0.02895,0.0054,0.0566,0.90905,"Python_25","Pyt_H"
"58",57,0.0306,0.0053,0.0505,0.9136,"Python_25","Pyt_H"
"59",58,0.03265,0.00535,0.04545,0.91655,"Python_25","Pyt_H"
"60",59,0.03435,0.00495,0.04065,0.92005,"Python_25","Pyt_H"
"61",60,0.03685,0.0047,0.03645,0.922,"Python_25","Pyt_H"
"62",61,0.03925,0.00415,0.0323,0.9243,"Python_25","Pyt_H"
"63",62,0.0419,0.0034,0.02955,0.92515,"Python_25","Pyt_H"
"64",63,0.04435,0.00355,0.02635,0.92575,"Python_25","Pyt_H"
"65",64,0.0464,0.00385,0.0236,0.92615,"Python_25","Pyt_H"
"66",65,0.0489,0.0037,0.0217,0.9257,"Python_25","Pyt_H"
"67",66,0.05075,0.00375,0.01935,0.92615,"Python_25","Pyt_H"
"68",67,0.05285,0.0033,0.01725,0.9266,"Python_25","Pyt_H"
"69",68,0.0558,0.00355,0.0153,0.92535,"Python_25","Pyt_H"
"70",69,0.05925,0.0034,0.0135,0.92385,"Python_25","Pyt_H"
"71",70,0.06185,0.00275,0.01275,0.92265,"Python_25","Pyt_H"
"72",71,0.06525,0.0026,0.01135,0.9208,"Python_25","Pyt_H"
"73",72,0.0675,0.00245,0.01055,0.9195,"Python_25","Pyt_H"
"74",73,0.07065,0.00205,0.01005,0.91725,"Python_25","Pyt_H"
"75",74,0.07265,0.00225,0.0092,0.9159,"Python_25","Pyt_H"
"76",75,0.0759,0.00185,0.00845,0.9138,"Python_25","Pyt_H"
"77",76,0.0785,0.0021,0.00775,0.91165,"Python_25","Pyt_H"
"78",77,0.0818,0.0019,0.00735,0.90895,"Python_25","Pyt_H"
"79",78,0.08455,0.00195,0.0062,0.9073,"Python_25","Pyt_H"
"80",79,0.08785,0.0018,0.00585,0.9045,"Python_25","Pyt_H"
"81",80,0.09025,0.00165,0.0053,0.9028,"Python_25","Pyt_H"
"82",81,0.0926,0.00175,0.0052,0.90045,"Python_25","Pyt_H"
"83",82,0.09555,0.0015,0.0044,0.89855,"Python_25","Pyt_H"
"84",83,0.0982,0.0015,0.0039,0.8964,"Python_25","Pyt_H"
"85",84,0.10075,0.001,0.004,0.89425,"Python_25","Pyt_H"
"86",85,0.10295,0.001,0.0034,0.89265,"Python_25","Pyt_H"
"87",86,0.1059,0.00105,0.0029,0.89015,"Python_25","Pyt_H"
"88",87,0.1078,0.00105,0.00255,0.8886,"Python_25","Pyt_H"
"89",88,0.1102,0.00105,0.0024,0.88635,"Python_25","Pyt_H"
"90",89,0.1129,0.00105,0.0023,0.88375,"Python_25","Pyt_H"
"91",90,0.11535,0.00105,0.00235,0.88125,"Python_25","Pyt_H"
"92",91,0.11795,8e-04,0.00255,0.8787,"Python_25","Pyt_H"
"93",92,0.1203,0.00085,0.00215,0.8767,"Python_25","Pyt_H"
"94",93,0.12305,8e-04,0.00225,0.8739,"Python_25","Pyt_H"
"95",94,0.1257,0.00105,0.00195,0.8713,"Python_25","Pyt_H"
"96",95,0.128,0.001,0.0016,0.8694,"Python_25","Pyt_H"
"97",96,0.13105,0.00075,0.00165,0.86655,"Python_25","Pyt_H"
"98",97,0.134,8e-04,0.0015,0.8637,"Python_25","Pyt_H"
"99",98,0.13645,8e-04,0.00145,0.8613,"Python_25","Pyt_H"
"100",99,0.13865,8e-04,0.00145,0.8591,"Python_25","Pyt_H"
"101",100,0.14175,9e-04,0.00135,0.856,"Python_25","Pyt_H"
"102",101,0.14445,9e-04,0.00125,0.8534,"Python_25","Pyt_H"
"103",102,0.14655,8e-04,0.00135,0.8513,"Python_25","Pyt_H"
"104",103,0.1494,8e-04,0.0012,0.8486,"Python_25","Pyt_H"
"105",104,0.1521,9e-04,0.00115,0.84585,"Python_25","Pyt_H"
"106",105,0.1547,0.00095,0.00105,0.8433,"Python_25","Pyt_H"
"107",106,0.15765,0.00085,0.00105,0.84045,"Python_25","Pyt_H"
"108",107,0.15985,0.00075,0.0012,0.8382,"Python_25","Pyt_H"
"109",108,0.1625,6e-04,0.00125,0.83565,"Python_25","Pyt_H"
"110",109,0.1648,0.00065,0.0012,0.83335,"Python_25","Pyt_H"
"111",110,0.16765,4e-04,0.00155,0.8304,"Python_25","Pyt_H"
"112",111,0.1697,5e-04,0.0014,0.8284,"Python_25","Pyt_H"
"113",112,0.1722,4e-04,0.00135,0.82605,"Python_25","Pyt_H"
"114",113,0.1748,0.00025,0.00145,0.8235,"Python_25","Pyt_H"
"115",114,0.17735,4e-04,0.00125,0.821,"Python_25","Pyt_H"
"116",115,0.17965,6e-04,0.0011,0.81865,"Python_25","Pyt_H"
"117",116,0.18245,0.00055,0.0011,0.8159,"Python_25","Pyt_H"
"118",117,0.18475,5e-04,0.00115,0.8136,"Python_25","Pyt_H"
"119",118,0.1868,6e-04,9e-04,0.8117,"Python_25","Pyt_H"
"120",119,0.1896,6e-04,0.00065,0.80915,"Python_25","Pyt_H"
"121",120,0.19155,5e-04,7e-04,0.80725,"Python_25","Pyt_H"
"122",121,0.19385,0.00055,8e-04,0.8048,"Python_25","Pyt_H"
"123",122,0.1962,0.00065,0.00085,0.8023,"Python_25","Pyt_H"
"124",123,0.19765,0.00075,9e-04,0.8007,"Python_25","Pyt_H"
"125",124,0.19985,0.00085,0.00085,0.79845,"Python_25","Pyt_H"
"126",125,0.20215,0.00095,0.00085,0.79605,"Python_25","Pyt_H"
"127",126,0.2045,9e-04,0.0011,0.7935,"Python_25","Pyt_H"
"128",127,0.20615,0.00085,0.0014,0.7916,"Python_25","Pyt_H"
"129",128,0.20775,8e-04,0.00145,0.79,"Python_25","Pyt_H"
"130",129,0.2094,9e-04,0.00125,0.78845,"Python_25","Pyt_H"
"131",130,0.21145,0.00095,0.00125,0.78635,"Python_25","Pyt_H"
"132",131,0.21245,0.00135,0.00135,0.78485,"Python_25","Pyt_H"
"133",132,0.21495,0.00135,0.00135,0.78235,"Python_25","Pyt_H"
"134",133,0.2172,0.00125,0.00145,0.7801,"Python_25","Pyt_H"
"135",134,0.2194,0.00135,0.0016,0.77765,"Python_25","Pyt_H"
"136",135,0.22055,0.00165,0.00155,0.77625,"Python_25","Pyt_H"
"137",136,0.22305,0.0018,0.0015,0.77365,"Python_25","Pyt_H"
"138",137,0.2248,0.0018,0.00175,0.77165,"Python_25","Pyt_H"
"139",138,0.2267,0.0015,0.00205,0.76975,"Python_25","Pyt_H"
"140",139,0.2287,0.0016,0.00215,0.76755,"Python_25","Pyt_H"
"141",140,0.23065,0.0018,0.00215,0.7654,"Python_25","Pyt_H"
"142",141,0.233,0.00155,0.0023,0.76315,"Python_25","Pyt_H"
"143",142,0.2345,0.0012,0.00245,0.76185,"Python_25","Pyt_H"
"144",143,0.23675,0.0012,0.00255,0.7595,"Python_25","Pyt_H"
"145",144,0.2381,0.00135,0.0028,0.75775,"Python_25","Pyt_H"
"146",145,0.24015,0.00155,0.00265,0.75565,"Python_25","Pyt_H"
"147",146,0.24275,0.0014,0.003,0.75285,"Python_25","Pyt_H"
"148",147,0.24445,0.0014,0.003,0.75115,"Python_25","Pyt_H"
"149",148,0.2461,0.0014,0.00305,0.74945,"Python_25","Pyt_H"
"150",149,0.24715,0.0019,0.00275,0.7482,"Python_25","Pyt_H"
"151",150,0.2491,0.00185,0.0027,0.74635,"Python_25","Pyt_H"
"152",151,0.25075,0.00185,0.00285,0.74455,"Python_25","Pyt_H"
"153",152,0.2518,0.00215,0.0032,0.74285,"Python_25","Pyt_H"
"154",153,0.25335,0.00215,0.00325,0.74125,"Python_25","Pyt_H"
"155",154,0.25455,0.00245,0.00335,0.73965,"Python_25","Pyt_H"
"156",155,0.25575,0.00255,0.0035,0.7382,"Python_25","Pyt_H"
"157",156,0.2573,0.0026,0.0037,0.7364,"Python_25","Pyt_H"
"158",157,0.25855,0.0028,0.00375,0.7349,"Python_25","Pyt_H"
"159",158,0.26065,0.00295,0.00385,0.73255,"Python_25","Pyt_H"
"160",159,0.26205,0.00295,0.00415,0.73085,"Python_25","Pyt_H"
"161",160,0.2627,0.00335,0.00415,0.7298,"Python_25","Pyt_H"
"162",161,0.26385,0.0037,0.00445,0.728,"Python_25","Pyt_H"
"163",162,0.2651,0.00405,0.0048,0.72605,"Python_25","Pyt_H"
"164",163,0.266,0.0045,0.00505,0.72445,"Python_25","Pyt_H"
"165",164,0.26765,0.0042,0.0055,0.72265,"Python_25","Pyt_H"
"166",165,0.2686,0.0047,0.00585,0.72085,"Python_25","Pyt_H"
"167",166,0.2698,0.005,0.00545,0.71975,"Python_25","Pyt_H"
"168",167,0.2706,0.0047,0.00615,0.71855,"Python_25","Pyt_H"
"169",168,0.27115,0.0047,0.00685,0.7173,"Python_25","Pyt_H"
"170",169,0.2719,0.00485,0.0076,0.71565,"Python_25","Pyt_H"
"171",170,0.2726,0.00555,0.0077,0.71415,"Python_25","Pyt_H"
"172",171,0.27335,0.0063,0.0074,0.71295,"Python_25","Pyt_H"
"173",172,0.2744,0.00645,0.00815,0.711,"Python_25","Pyt_H"
"174",173,0.2744,0.00715,0.00875,0.7097,"Python_25","Pyt_H"
"175",174,0.27475,0.00755,0.00915,0.70855,"Python_25","Pyt_H"
"176",175,0.27525,0.0072,0.00995,0.7076,"Python_25","Pyt_H"
"177",176,0.27575,0.0077,0.0101,0.70645,"Python_25","Pyt_H"
"178",177,0.27515,0.00865,0.01015,0.70605,"Python_25","Pyt_H"
"179",178,0.2744,0.0093,0.01105,0.70525,"Python_25","Pyt_H"
"180",179,0.27385,0.01075,0.01065,0.70475,"Python_25","Pyt_H"
"181",180,0.2735,0.01095,0.0123,0.70325,"Python_25","Pyt_H"
"182",181,0.27225,0.01085,0.0137,0.7032,"Python_25","Pyt_H"
"183",182,0.27155,0.01205,0.01415,0.70225,"Python_25","Pyt_H"
"184",183,0.2713,0.0119,0.01555,0.70125,"Python_25","Pyt_H"
"185",184,0.2705,0.01155,0.0173,0.70065,"Python_25","Pyt_H"
"186",185,0.2692,0.01255,0.0179,0.70035,"Python_25","Pyt_H"
"187",186,0.26785,0.014,0.01775,0.7004,"Python_25","Pyt_H"
"188",187,0.2669,0.01425,0.0185,0.70035,"Python_25","Pyt_H"
"189",188,0.26555,0.01495,0.01915,0.70035,"Python_25","Pyt_H"
"190",189,0.2619,0.01725,0.01975,0.7011,"Python_25","Pyt_H"
"191",190,0.25935,0.0182,0.02125,0.7012,"Python_25","Pyt_H"
"192",191,0.2569,0.01895,0.0223,0.70185,"Python_25","Pyt_H"
"193",192,0.2544,0.0194,0.02395,0.70225,"Python_25","Pyt_H"
"194",193,0.2522,0.0199,0.02525,0.70265,"Python_25","Pyt_H"
"195",194,0.2488,0.02105,0.02775,0.7024,"Python_25","Pyt_H"
"196",195,0.24495,0.02215,0.0289,0.704,"Python_25","Pyt_H"
"197",196,0.2408,0.0237,0.0311,0.7044,"Python_25","Pyt_H"
"198",197,0.23785,0.0244,0.0319,0.70585,"Python_25","Pyt_H"
"199",198,0.2344,0.02435,0.0347,0.70655,"Python_25","Pyt_H"
"200",199,0.2303,0.0257,0.035,0.709,"Python_25","Pyt_H"
"201",200,0.22565,0.02705,0.0366,0.7107,"Python_25","Pyt_H"
"202",201,0.22095,0.02775,0.038,0.7133,"Python_25","Pyt_H"
"203",202,0.2165,0.02805,0.0401,0.71535,"Python_25","Pyt_H"
"204",203,0.2119,0.02855,0.0419,0.71765,"Python_25","Pyt_H"
"205",204,0.20765,0.03065,0.0419,0.7198,"Python_25","Pyt_H"
"206",205,0.2043,0.02895,0.0443,0.72245,"Python_25","Pyt_H"
"207",206,0.19945,0.0301,0.0467,0.72375,"Python_25","Pyt_H"
"208",207,0.1944,0.0319,0.04675,0.72695,"Python_25","Pyt_H"
"209",208,0.18925,0.03175,0.0481,0.7309,"Python_25","Pyt_H"
"210",209,0.18335,0.03175,0.05105,0.73385,"Python_25","Pyt_H"
"211",210,0.1788,0.03185,0.05275,0.7366,"Python_25","Pyt_H"
"212",211,0.17485,0.0314,0.0531,0.74065,"Python_25","Pyt_H"
"213",212,0.16975,0.0322,0.05465,0.7434,"Python_25","Pyt_H"
"214",213,0.1659,0.0316,0.0565,0.746,"Python_25","Pyt_H"
"215",214,0.16065,0.03195,0.0577,0.7497,"Python_25","Pyt_H"
"216",215,0.15745,0.03195,0.05705,0.75355,"Python_25","Pyt_H"
"217",216,0.15395,0.03095,0.0577,0.7574,"Python_25","Pyt_H"
"218",217,0.1502,0.0304,0.059,0.7604,"Python_25","Pyt_H"
"219",218,0.14725,0.029,0.0599,0.76385,"Python_25","Pyt_H"
"220",219,0.143,0.0294,0.05935,0.76825,"Python_25","Pyt_H"
"221",220,0.1387,0.03,0.0581,0.7732,"Python_25","Pyt_H"
"222",221,0.13555,0.0294,0.05655,0.7785,"Python_25","Pyt_H"
"223",222,0.13285,0.029,0.0562,0.78195,"Python_25","Pyt_H"
"224",223,0.1318,0.0277,0.05515,0.78535,"Python_25","Pyt_H"
"225",224,0.12995,0.0262,0.0557,0.78815,"Python_25","Pyt_H"
"226",225,0.1277,0.0271,0.05375,0.79145,"Python_25","Pyt_H"
"227",226,0.126,0.026,0.05325,0.79475,"Python_25","Pyt_H"
"228",227,0.12455,0.0253,0.05315,0.797,"Python_25","Pyt_H"
"229",228,0.12375,0.0238,0.0541,0.79835,"Python_25","Pyt_H"
"230",229,0.12155,0.0228,0.05445,0.8012,"Python_25","Pyt_H"
"231",230,0.1204,0.0226,0.0529,0.8041,"Python_25","Pyt_H"
"232",231,0.1201,0.0226,0.0509,0.8064,"Python_25","Pyt_H"
"233",232,0.11855,0.0224,0.0499,0.80915,"Python_25","Pyt_H"
"234",233,0.11765,0.02125,0.04805,0.81305,"Python_25","Pyt_H"
"235",234,0.1172,0.0197,0.0474,0.8157,"Python_25","Pyt_H"
"236",235,0.11695,0.01955,0.0468,0.8167,"Python_25","Pyt_H"
"237",236,0.1171,0.01925,0.04615,0.8175,"Python_25","Pyt_H"
"238",237,0.11625,0.0194,0.0448,0.81955,"Python_25","Pyt_H"
"239",238,0.1165,0.0191,0.04285,0.82155,"Python_25","Pyt_H"
"240",239,0.1166,0.01845,0.0423,0.82265,"Python_25","Pyt_H"
"241",240,0.11665,0.018,0.0418,0.82355,"Python_25","Pyt_H"
"242",241,0.1178,0.01755,0.0402,0.82445,"Python_25","Pyt_H"
"243",242,0.11865,0.0172,0.0395,0.82465,"Python_25","Pyt_H"
"244",243,0.12095,0.01655,0.0379,0.8246,"Python_25","Pyt_H"
"245",244,0.12155,0.01605,0.03645,0.82595,"Python_25","Pyt_H"
"246",245,0.12225,0.01615,0.0353,0.8263,"Python_25","Pyt_H"
"247",246,0.1231,0.0162,0.0345,0.8262,"Python_25","Pyt_H"
"248",247,0.1232,0.01615,0.0341,0.82655,"Python_25","Pyt_H"
"249",248,0.1239,0.0158,0.0332,0.8271,"Python_25","Pyt_H"
"250",249,0.1241,0.01555,0.0326,0.82775,"Python_25","Pyt_H"
"251",250,0.12595,0.01425,0.0322,0.8276,"Python_25","Pyt_H"
"252",251,0.1265,0.01425,0.03165,0.8276,"Python_25","Pyt_H"
"253",252,0.1273,0.0148,0.03035,0.82755,"Python_25","Pyt_H"
"254",253,0.1279,0.0139,0.03005,0.82815,"Python_25","Pyt_H"
"255",254,0.1293,0.01345,0.0287,0.82855,"Python_25","Pyt_H"
"256",255,0.1315,0.0129,0.0272,0.8284,"Python_25","Pyt_H"
"257",256,0.13345,0.0127,0.02725,0.8266,"Python_25","Pyt_H"
"258",257,0.1353,0.0126,0.02675,0.82535,"Python_25","Pyt_H"
"259",258,0.1368,0.01255,0.02665,0.824,"Python_25","Pyt_H"
"260",259,0.13745,0.013,0.02595,0.8236,"Python_25","Pyt_H"
"261",260,0.13925,0.0132,0.0254,0.82215,"Python_25","Pyt_H"
"262",261,0.14,0.01255,0.0259,0.82155,"Python_25","Pyt_H"
"263",262,0.1411,0.0129,0.02525,0.82075,"Python_25","Pyt_H"
"264",263,0.1423,0.0132,0.0249,0.8196,"Python_25","Pyt_H"
"265",264,0.14405,0.0125,0.02415,0.8193,"Python_25","Pyt_H"
"266",265,0.1455,0.0122,0.0242,0.8181,"Python_25","Pyt_H"
"267",266,0.14735,0.01195,0.02385,0.81685,"Python_25","Pyt_H"
"268",267,0.1493,0.0116,0.02485,0.81425,"Python_25","Pyt_H"
"269",268,0.151,0.01175,0.0241,0.81315,"Python_25","Pyt_H"
"270",269,0.15245,0.01185,0.02365,0.81205,"Python_25","Pyt_H"
"271",270,0.1546,0.01275,0.02285,0.8098,"Python_25","Pyt_H"
"272",271,0.1579,0.0127,0.0221,0.8073,"Python_25","Pyt_H"
"273",272,0.1591,0.01245,0.02235,0.8061,"Python_25","Pyt_H"
"274",273,0.16165,0.01165,0.0219,0.8048,"Python_25","Pyt_H"
"275",274,0.16375,0.0113,0.02225,0.8027,"Python_25","Pyt_H"
"276",275,0.16495,0.0117,0.02135,0.802,"Python_25","Pyt_H"
"277",276,0.1667,0.0118,0.0221,0.7994,"Python_25","Pyt_H"
"278",277,0.16865,0.012,0.0227,0.79665,"Python_25","Pyt_H"
"279",278,0.16975,0.012,0.0225,0.79575,"Python_25","Pyt_H"
"280",279,0.17175,0.0121,0.02215,0.794,"Python_25","Pyt_H"
"281",280,0.1734,0.0122,0.02195,0.79245,"Python_25","Pyt_H"
"282",281,0.176,0.01215,0.0217,0.79015,"Python_25","Pyt_H"
"283",282,0.1774,0.01175,0.02205,0.7888,"Python_25","Pyt_H"
"284",283,0.17775,0.01345,0.0217,0.7871,"Python_25","Pyt_H"
"285",284,0.17915,0.0136,0.0218,0.78545,"Python_25","Pyt_H"
"286",285,0.18115,0.0138,0.02225,0.7828,"Python_25","Pyt_H"
"287",286,0.18265,0.014,0.02245,0.7809,"Python_25","Pyt_H"
"288",287,0.18305,0.0149,0.02265,0.7794,"Python_25","Pyt_H"
"289",288,0.18365,0.0152,0.0231,0.77805,"Python_25","Pyt_H"
"290",289,0.1852,0.0147,0.024,0.7761,"Python_25","Pyt_H"
"291",290,0.18545,0.0154,0.02445,0.7747,"Python_25","Pyt_H"
"292",291,0.18635,0.0153,0.0246,0.77375,"Python_25","Pyt_H"
"293",292,0.1878,0.0154,0.02495,0.77185,"Python_25","Pyt_H"
"294",293,0.1893,0.0158,0.02585,0.76905,"Python_25","Pyt_H"
"295",294,0.1899,0.01615,0.0257,0.76825,"Python_25","Pyt_H"
"296",295,0.1897,0.0165,0.0262,0.7676,"Python_25","Pyt_H"
"297",296,0.18955,0.01705,0.0266,0.7668,"Python_25","Pyt_H"
"298",297,0.18945,0.0177,0.0265,0.76635,"Python_25","Pyt_H"
"299",298,0.1901,0.01785,0.0279,0.76415,"Python_25","Pyt_H"
"300",299,0.1907,0.01775,0.02825,0.7633,"Python_25","Pyt_H"
"301",300,0.1907,0.01785,0.0291,0.76235,"Python_25","Pyt_H"
"302",301,0.19,0.0192,0.02885,0.76195,"Python_25","Pyt_H"
"303",302,0.1904,0.01925,0.02945,0.7609,"Python_25","Pyt_H"
"304",303,0.19165,0.01785,0.0309,0.7596,"Python_25","Pyt_H"
"305",304,0.19065,0.0186,0.03145,0.7593,"Python_25","Pyt_H"
"306",305,0.1901,0.0187,0.03205,0.75915,"Python_25","Pyt_H"
"307",306,0.19055,0.01775,0.0331,0.7586,"Python_25","Pyt_H"
"308",307,0.1904,0.01815,0.03305,0.7584,"Python_25","Pyt_H"
"309",308,0.19045,0.0193,0.0334,0.75685,"Python_25","Pyt_H"
"310",309,0.1886,0.0207,0.0339,0.7568,"Python_25","Pyt_H"
"311",310,0.188,0.02095,0.0351,0.75595,"Python_25","Pyt_H"
"312",311,0.1874,0.0216,0.03535,0.75565,"Python_25","Pyt_H"
"313",312,0.18705,0.023,0.03565,0.7543,"Python_25","Pyt_H"
"314",313,0.18685,0.02305,0.03655,0.75355,"Python_25","Pyt_H"
"315",314,0.18575,0.02345,0.0375,0.7533,"Python_25","Pyt_H"
"316",315,0.1848,0.02435,0.0378,0.75305,"Python_25","Pyt_H"
"317",316,0.18435,0.0246,0.0383,0.75275,"Python_25","Pyt_H"
"318",317,0.18355,0.025,0.03875,0.7527,"Python_25","Pyt_H"
"319",318,0.18305,0.0251,0.03805,0.7538,"Python_25","Pyt_H"
"320",319,0.1822,0.02455,0.03975,0.7535,"Python_25","Pyt_H"
"321",320,0.1815,0.025,0.04065,0.75285,"Python_25","Pyt_H"
"322",321,0.18035,0.02515,0.0408,0.7537,"Python_25","Pyt_H"
"323",322,0.1808,0.02335,0.04205,0.7538,"Python_25","Pyt_H"
"324",323,0.17935,0.02435,0.04185,0.75445,"Python_25","Pyt_H"
"325",324,0.17835,0.0244,0.043,0.75425,"Python_25","Pyt_H"
"326",325,0.17705,0.02475,0.0441,0.7541,"Python_25","Pyt_H"
"327",326,0.1768,0.02495,0.04425,0.754,"Python_25","Pyt_H"
"328",327,0.1753,0.0255,0.04445,0.75475,"Python_25","Pyt_H"
"329",328,0.17395,0.026,0.04435,0.7557,"Python_25","Pyt_H"
"330",329,0.1725,0.02745,0.04415,0.7559,"Python_25","Pyt_H"
"331",330,0.1712,0.0275,0.04455,0.75675,"Python_25","Pyt_H"
"332",331,0.1706,0.0262,0.0452,0.758,"Python_25","Pyt_H"
"333",332,0.1692,0.02585,0.0469,0.75805,"Python_25","Pyt_H"
"334",333,0.16825,0.02605,0.04635,0.75935,"Python_25","Pyt_H"
"335",334,0.16845,0.0253,0.04535,0.7609,"Python_25","Pyt_H"
"336",335,0.16785,0.0249,0.04645,0.7608,"Python_25","Pyt_H"
"337",336,0.16625,0.0251,0.04675,0.7619,"Python_25","Pyt_H"
"338",337,0.166,0.0257,0.04745,0.76085,"Python_25","Pyt_H"
"339",338,0.1641,0.02695,0.04615,0.7628,"Python_25","Pyt_H"
"340",339,0.1625,0.0272,0.04595,0.76435,"Python_25","Pyt_H"
"341",340,0.162,0.0269,0.0449,0.7662,"Python_25","Pyt_H"
"342",341,0.1615,0.027,0.0451,0.7664,"Python_25","Pyt_H"
"343",342,0.16135,0.026,0.0464,0.76625,"Python_25","Pyt_H"
"344",343,0.16015,0.0263,0.0462,0.76735,"Python_25","Pyt_H"
"345",344,0.16005,0.0248,0.0463,0.76885,"Python_25","Pyt_H"
"346",345,0.15885,0.02565,0.0465,0.769,"Python_25","Pyt_H"
"347",346,0.15785,0.0268,0.0456,0.76975,"Python_25","Pyt_H"
"348",347,0.1576,0.0262,0.04585,0.77035,"Python_25","Pyt_H"
"349",348,0.15715,0.02515,0.04765,0.77005,"Python_25","Pyt_H"
"350",349,0.15545,0.02485,0.04745,0.77225,"Python_25","Pyt_H"
"351",350,0.15405,0.0257,0.04655,0.7737,"Python_25","Pyt_H"
"352",351,0.1528,0.02505,0.0482,0.77395,"Python_25","Pyt_H"
"353",352,0.152,0.0256,0.04725,0.77515,"Python_25","Pyt_H"
"354",353,0.14985,0.02705,0.0475,0.7756,"Python_25","Pyt_H"
"355",354,0.14965,0.0276,0.0474,0.77535,"Python_25","Pyt_H"
"356",355,0.15005,0.02665,0.04735,0.77595,"Python_25","Pyt_H"
"357",356,0.15085,0.0263,0.0475,0.77535,"Python_25","Pyt_H"
"358",357,0.1501,0.02465,0.04865,0.7766,"Python_25","Pyt_H"
"359",358,0.1487,0.02465,0.04875,0.7779,"Python_25","Pyt_H"
"360",359,0.14765,0.0263,0.04815,0.7779,"Python_25","Pyt_H"
