"","step","S","E","I","R","simu","Langage"
"1",0,0.999,0,0.001,0,"Python_2","Pyt_H"
"2",1,0.99805,0.00095,0.001,0,"Python_2","Pyt_H"
"3",2,0.99715,0.00185,0.00095,5e-05,"Python_2","Pyt_H"
"4",3,0.99625,0.0024,0.00115,2e-04,"Python_2","Pyt_H"
"5",4,0.99535,0.00305,0.00125,0.00035,"Python_2","Pyt_H"
"6",5,0.99385,0.0041,0.00165,4e-04,"Python_2","Pyt_H"
"7",6,0.99215,0.00505,0.00215,0.00065,"Python_2","Pyt_H"
"8",7,0.9901,0.0066,0.00255,0.00075,"Python_2","Pyt_H"
"9",8,0.98755,0.00815,0.00315,0.00115,"Python_2","Pyt_H"
"10",9,0.98455,0.0093,0.005,0.00115,"Python_2","Pyt_H"
"11",10,0.97985,0.0121,0.00625,0.0018,"Python_2","Pyt_H"
"12",11,0.9741,0.01565,0.0081,0.00215,"Python_2","Pyt_H"
"13",12,0.96645,0.0198,0.01055,0.0032,"Python_2","Pyt_H"
"14",13,0.95705,0.0257,0.0135,0.00375,"Python_2","Pyt_H"
"15",14,0.9466,0.0316,0.01675,0.00505,"Python_2","Pyt_H"
"16",15,0.9326,0.04045,0.02025,0.0067,"Python_2","Pyt_H"
"17",16,0.9155,0.05045,0.0249,0.00915,"Python_2","Pyt_H"
"18",17,0.8948,0.06225,0.0317,0.01125,"Python_2","Pyt_H"
"19",18,0.8711,0.07355,0.04115,0.0142,"Python_2","Pyt_H"
"20",19,0.8372,0.09315,0.0516,0.01805,"Python_2","Pyt_H"
"21",20,0.8003,0.1124,0.0645,0.0228,"Python_2","Pyt_H"
"22",21,0.75505,0.13645,0.07865,0.02985,"Python_2","Pyt_H"
"23",22,0.70625,0.1599,0.09615,0.0377,"Python_2","Pyt_H"
"24",23,0.6472,0.18815,0.11645,0.0482,"Python_2","Pyt_H"
"25",24,0.5886,0.21115,0.14115,0.0591,"Python_2","Pyt_H"
"26",25,0.5188,0.23615,0.1722,0.07285,"Python_2","Pyt_H"
"27",26,0.44825,0.2603,0.20175,0.0897,"Python_2","Pyt_H"
"28",27,0.37615,0.27925,0.23395,0.11065,"Python_2","Pyt_H"
"29",28,0.3112,0.28805,0.2657,0.13505,"Python_2","Pyt_H"
"30",29,0.249,0.28895,0.2989,0.16315,"Python_2","Pyt_H"
"31",30,0.19635,0.27535,0.33435,0.19395,"Python_2","Pyt_H"
"32",31,0.15145,0.2581,0.3607,0.22975,"Python_2","Pyt_H"
"33",32,0.11235,0.23735,0.38035,0.26995,"Python_2","Pyt_H"
"34",33,0.08245,0.2085,0.39645,0.3126,"Python_2","Pyt_H"
"35",34,0.06055,0.18355,0.40035,0.35555,"Python_2","Pyt_H"
"36",35,0.0456,0.15095,0.40195,0.4015,"Python_2","Pyt_H"
"37",36,0.0354,0.1233,0.3958,0.4455,"Python_2","Pyt_H"
"38",37,0.0272,0.0995,0.37935,0.49395,"Python_2","Pyt_H"
"39",38,0.0215,0.08005,0.3575,0.54095,"Python_2","Pyt_H"
"40",39,0.01875,0.06255,0.33885,0.57985,"Python_2","Pyt_H"
"41",40,0.0158,0.05095,0.3121,0.62115,"Python_2","Pyt_H"
"42",41,0.01385,0.0403,0.28275,0.6631,"Python_2","Pyt_H"
"43",42,0.01295,0.0329,0.256,0.69815,"Python_2","Pyt_H"
"44",43,0.0124,0.02625,0.2319,0.72945,"Python_2","Pyt_H"
"45",44,0.01265,0.0212,0.2084,0.75775,"Python_2","Pyt_H"
"46",45,0.01245,0.0177,0.18565,0.7842,"Python_2","Pyt_H"
"47",46,0.0128,0.01465,0.16505,0.8075,"Python_2","Pyt_H"
"48",47,0.0141,0.012,0.14605,0.82785,"Python_2","Pyt_H"
"49",48,0.0148,0.01015,0.13145,0.8436,"Python_2","Pyt_H"
"50",49,0.0162,0.00935,0.1159,0.85855,"Python_2","Pyt_H"
"51",50,0.01735,0.00835,0.104,0.8703,"Python_2","Pyt_H"
"52",51,0.0187,0.00735,0.09205,0.8819,"Python_2","Pyt_H"
"53",52,0.02035,0.0072,0.0808,0.89165,"Python_2","Pyt_H"
"54",53,0.0215,0.0069,0.0705,0.9011,"Python_2","Pyt_H"
"55",54,0.0245,0.0058,0.0622,0.9075,"Python_2","Pyt_H"
"56",55,0.02645,0.0057,0.05605,0.9118,"Python_2","Pyt_H"
"57",56,0.0288,0.00525,0.04935,0.9166,"Python_2","Pyt_H"
"58",57,0.03135,0.00445,0.0436,0.9206,"Python_2","Pyt_H"
"59",58,0.0345,0.00405,0.03945,0.922,"Python_2","Pyt_H"
"60",59,0.0366,0.00385,0.035,0.92455,"Python_2","Pyt_H"
"61",60,0.03915,0.0036,0.03125,0.926,"Python_2","Pyt_H"
"62",61,0.0409,0.00355,0.02775,0.9278,"Python_2","Pyt_H"
"63",62,0.04315,0.00355,0.0248,0.9285,"Python_2","Pyt_H"
"64",63,0.04535,0.0032,0.0225,0.92895,"Python_2","Pyt_H"
"65",64,0.04715,0.00305,0.0197,0.9301,"Python_2","Pyt_H"
"66",65,0.0497,0.0032,0.0177,0.9294,"Python_2","Pyt_H"
"67",66,0.0518,0.0032,0.0153,0.9297,"Python_2","Pyt_H"
"68",67,0.0542,0.0029,0.0138,0.9291,"Python_2","Pyt_H"
"69",68,0.05645,0.00305,0.01215,0.92835,"Python_2","Pyt_H"
"70",69,0.05985,0.003,0.01105,0.9261,"Python_2","Pyt_H"
"71",70,0.0623,0.0029,0.0102,0.9246,"Python_2","Pyt_H"
"72",71,0.0651,0.0029,0.00925,0.92275,"Python_2","Pyt_H"
"73",72,0.06795,0.0026,0.0086,0.92085,"Python_2","Pyt_H"
"74",73,0.0705,0.00265,0.00805,0.9188,"Python_2","Pyt_H"
"75",74,0.07295,0.00235,0.0076,0.9171,"Python_2","Pyt_H"
"76",75,0.07585,0.00195,0.007,0.9152,"Python_2","Pyt_H"
"77",76,0.0791,0.0013,0.00665,0.91295,"Python_2","Pyt_H"
"78",77,0.0819,0.00135,0.0059,0.91085,"Python_2","Pyt_H"
"79",78,0.0849,0.0016,0.00505,0.90845,"Python_2","Pyt_H"
"80",79,0.0876,0.00155,0.00485,0.906,"Python_2","Pyt_H"
"81",80,0.0905,0.0014,0.00435,0.90375,"Python_2","Pyt_H"
"82",81,0.0931,0.0015,0.00395,0.90145,"Python_2","Pyt_H"
"83",82,0.09495,0.00135,0.0035,0.9002,"Python_2","Pyt_H"
"84",83,0.09735,0.0013,0.00325,0.8981,"Python_2","Pyt_H"
"85",84,0.1005,0.00115,0.00295,0.8954,"Python_2","Pyt_H"
"86",85,0.10335,0.0012,0.0029,0.89255,"Python_2","Pyt_H"
"87",86,0.1069,0.00105,0.00255,0.8895,"Python_2","Pyt_H"
"88",87,0.10965,0.00095,0.0025,0.8869,"Python_2","Pyt_H"
"89",88,0.11175,9e-04,0.0026,0.88475,"Python_2","Pyt_H"
"90",89,0.1142,0.00095,0.00235,0.8825,"Python_2","Pyt_H"
"91",90,0.1161,0.0012,0.00215,0.88055,"Python_2","Pyt_H"
"92",91,0.11855,0.0012,0.00215,0.8781,"Python_2","Pyt_H"
"93",92,0.122,0.0011,0.0022,0.8747,"Python_2","Pyt_H"
"94",93,0.1245,0.00075,0.0023,0.87245,"Python_2","Pyt_H"
"95",94,0.1271,0.00095,0.0023,0.86965,"Python_2","Pyt_H"
"96",95,0.12955,0.001,0.00225,0.8672,"Python_2","Pyt_H"
"97",96,0.1319,0.001,0.00205,0.86505,"Python_2","Pyt_H"
"98",97,0.1343,0.00095,0.00195,0.8628,"Python_2","Pyt_H"
"99",98,0.1371,0.00105,0.0019,0.85995,"Python_2","Pyt_H"
"100",99,0.13925,0.00115,0.0018,0.8578,"Python_2","Pyt_H"
"101",100,0.14245,0.0012,0.0016,0.85475,"Python_2","Pyt_H"
"102",101,0.14505,0.001,0.0015,0.85245,"Python_2","Pyt_H"
"103",102,0.1475,9e-04,0.0013,0.8503,"Python_2","Pyt_H"
"104",103,0.1507,6e-04,0.00165,0.84705,"Python_2","Pyt_H"
"105",104,0.15305,5e-04,0.0018,0.84465,"Python_2","Pyt_H"
"106",105,0.15545,0.00085,0.0017,0.842,"Python_2","Pyt_H"
"107",106,0.15805,0.00105,0.00145,0.83945,"Python_2","Pyt_H"
"108",107,0.16015,0.0011,0.00135,0.8374,"Python_2","Pyt_H"
"109",108,0.16205,9e-04,0.00165,0.8354,"Python_2","Pyt_H"
"110",109,0.16405,0.00085,0.00185,0.83325,"Python_2","Pyt_H"
"111",110,0.16605,9e-04,0.0019,0.83115,"Python_2","Pyt_H"
"112",111,0.16805,0.00125,0.0017,0.829,"Python_2","Pyt_H"
"113",112,0.1708,0.0012,0.00175,0.82625,"Python_2","Pyt_H"
"114",113,0.17305,0.00125,0.00185,0.82385,"Python_2","Pyt_H"
"115",114,0.17495,0.0013,0.002,0.82175,"Python_2","Pyt_H"
"116",115,0.1765,0.00105,0.00215,0.8203,"Python_2","Pyt_H"
"117",116,0.17815,9e-04,0.0022,0.81875,"Python_2","Pyt_H"
"118",117,0.18045,0.001,0.00205,0.8165,"Python_2","Pyt_H"
"119",118,0.1823,0.00135,0.00195,0.8144,"Python_2","Pyt_H"
"120",119,0.18475,0.0013,0.00175,0.8122,"Python_2","Pyt_H"
"121",120,0.1866,0.0012,0.0019,0.8103,"Python_2","Pyt_H"
"122",121,0.18865,0.00125,0.0019,0.8082,"Python_2","Pyt_H"
"123",122,0.19055,0.00135,0.00205,0.80605,"Python_2","Pyt_H"
"124",123,0.1925,0.0013,0.0022,0.804,"Python_2","Pyt_H"
"125",124,0.19445,0.0012,0.0022,0.80215,"Python_2","Pyt_H"
"126",125,0.19655,0.0012,0.0023,0.79995,"Python_2","Pyt_H"
"127",126,0.19905,0.00115,0.0024,0.7974,"Python_2","Pyt_H"
"128",127,0.2004,0.00145,0.0023,0.79585,"Python_2","Pyt_H"
"129",128,0.20185,0.0014,0.0023,0.79445,"Python_2","Pyt_H"
"130",129,0.20345,0.0015,0.0023,0.79275,"Python_2","Pyt_H"
"131",130,0.2062,0.0013,0.00245,0.79005,"Python_2","Pyt_H"
"132",131,0.208,0.00145,0.0023,0.78825,"Python_2","Pyt_H"
"133",132,0.21,0.0015,0.00225,0.78625,"Python_2","Pyt_H"
"134",133,0.2115,0.00135,0.0024,0.78475,"Python_2","Pyt_H"
"135",134,0.2137,0.00105,0.0026,0.78265,"Python_2","Pyt_H"
"136",135,0.2158,0.00125,0.0023,0.78065,"Python_2","Pyt_H"
