"","step","S","E","I","R","simu","Langage"
"64",63,0.04265,0.00455,0.02785,0.92495,"Python_19","Pyt_H"
"65",64,0.04505,0.00435,0.02505,0.92555,"Python_19","Pyt_H"
"66",65,0.0475,0.0039,0.02365,0.92495,"Python_19","Pyt_H"
"67",66,0.04985,0.0042,0.02095,0.925,"Python_19","Pyt_H"
"68",67,0.0523,0.00395,0.01845,0.9253,"Python_19","Pyt_H"
"69",68,0.05435,0.00345,0.01785,0.92435,"Python_19","Pyt_H"
"70",69,0.0575,0.00375,0.01645,0.9223,"Python_19","Pyt_H"
"71",70,0.06025,0.0032,0.01505,0.9215,"Python_19","Pyt_H"
"72",71,0.0632,0.00295,0.0134,0.92045,"Python_19","Pyt_H"
"73",72,0.06595,0.00315,0.0128,0.9181,"Python_19","Pyt_H"
"74",73,0.06845,0.0027,0.0119,0.91695,"Python_19","Pyt_H"
"75",74,0.07045,0.0031,0.011,0.91545,"Python_19","Pyt_H"
"76",75,0.0734,0.0028,0.01,0.9138,"Python_19","Pyt_H"
"77",76,0.07655,0.0026,0.0092,0.91165,"Python_19","Pyt_H"
"78",77,0.07925,0.00245,0.00875,0.90955,"Python_19","Pyt_H"
"79",78,0.0818,0.00245,0.0079,0.90785,"Python_19","Pyt_H"
"80",79,0.0848,0.0026,0.0076,0.905,"Python_19","Pyt_H"
"81",80,0.08705,0.0025,0.007,0.90345,"Python_19","Pyt_H"
"82",81,0.0896,0.0021,0.00695,0.90135,"Python_19","Pyt_H"
"83",82,0.0927,0.0021,0.0068,0.8984,"Python_19","Pyt_H"
"84",83,0.0955,0.0022,0.0062,0.8961,"Python_19","Pyt_H"
"85",84,0.0982,0.00215,0.00575,0.8939,"Python_19","Pyt_H"
"86",85,0.10145,0.00215,0.0056,0.8908,"Python_19","Pyt_H"
"87",86,0.10365,0.00205,0.0055,0.8888,"Python_19","Pyt_H"
"88",87,0.10665,0.00215,0.00515,0.88605,"Python_19","Pyt_H"
"89",88,0.10875,0.0019,0.005,0.88435,"Python_19","Pyt_H"
"90",89,0.1106,0.0019,0.0049,0.8826,"Python_19","Pyt_H"
"91",90,0.11335,0.0019,0.0046,0.88015,"Python_19","Pyt_H"
"92",91,0.11635,0.0016,0.00455,0.8775,"Python_19","Pyt_H"
"93",92,0.11865,0.0015,0.00415,0.8757,"Python_19","Pyt_H"
"94",93,0.12105,0.00155,0.0036,0.8738,"Python_19","Pyt_H"
"95",94,0.1232,0.00155,0.0035,0.87175,"Python_19","Pyt_H"
"96",95,0.1256,0.00165,0.0033,0.86945,"Python_19","Pyt_H"
"97",96,0.1283,0.00155,0.00355,0.8666,"Python_19","Pyt_H"
"98",97,0.1309,0.00165,0.0035,0.86395,"Python_19","Pyt_H"
"99",98,0.1337,0.0014,0.0036,0.8613,"Python_19","Pyt_H"
"100",99,0.13635,0.0017,0.0034,0.85855,"Python_19","Pyt_H"
"101",100,0.1386,0.00165,0.00285,0.8569,"Python_19","Pyt_H"
"102",101,0.1407,0.00155,0.00265,0.8551,"Python_19","Pyt_H"
"103",102,0.143,0.0011,0.00255,0.85335,"Python_19","Pyt_H"
"104",103,0.14525,0.00125,0.0025,0.851,"Python_19","Pyt_H"
"105",104,0.14745,0.00125,0.00275,0.84855,"Python_19","Pyt_H"
"106",105,0.1498,0.0011,0.00275,0.84635,"Python_19","Pyt_H"
"107",106,0.1521,0.0013,0.0027,0.8439,"Python_19","Pyt_H"
"108",107,0.15485,0.0013,0.00265,0.8412,"Python_19","Pyt_H"
"109",108,0.15735,0.0013,0.0025,0.83885,"Python_19","Pyt_H"
"110",109,0.1601,0.00115,0.00255,0.8362,"Python_19","Pyt_H"
"111",110,0.1624,0.00115,0.0022,0.83425,"Python_19","Pyt_H"
"112",111,0.1649,0.0013,0.0019,0.8319,"Python_19","Pyt_H"
"113",112,0.16755,0.00095,0.0019,0.8296,"Python_19","Pyt_H"
"114",113,0.17005,9e-04,0.00185,0.8272,"Python_19","Pyt_H"
"115",114,0.1726,9e-04,0.002,0.8245,"Python_19","Pyt_H"
"116",115,0.17465,0.00085,0.00205,0.82245,"Python_19","Pyt_H"
"117",116,0.1773,7e-04,0.0018,0.8202,"Python_19","Pyt_H"
"118",117,0.17935,6e-04,0.0018,0.81825,"Python_19","Pyt_H"
"119",118,0.18175,0.00085,0.00165,0.81575,"Python_19","Pyt_H"
"120",119,0.1847,7e-04,0.00155,0.81305,"Python_19","Pyt_H"
"121",120,0.18735,7e-04,0.00155,0.8104,"Python_19","Pyt_H"
"122",121,0.18995,9e-04,0.0012,0.80795,"Python_19","Pyt_H"
"123",122,0.1924,0.00105,0.001,0.80555,"Python_19","Pyt_H"
"124",123,0.19485,0.001,0.001,0.80315,"Python_19","Pyt_H"
"125",124,0.1967,0.00085,0.00125,0.8012,"Python_19","Pyt_H"
"126",125,0.19945,0.00095,0.00125,0.79835,"Python_19","Pyt_H"
"127",126,0.2012,0.0011,0.00125,0.79645,"Python_19","Pyt_H"
"128",127,0.2033,0.00105,0.0012,0.79445,"Python_19","Pyt_H"
"129",128,0.2056,0.001,0.0014,0.792,"Python_19","Pyt_H"
"130",129,0.2084,0.00085,0.00165,0.7891,"Python_19","Pyt_H"
"131",130,0.2102,0.00105,0.00165,0.7871,"Python_19","Pyt_H"
"132",131,0.2124,0.00125,0.00165,0.7847,"Python_19","Pyt_H"
"133",132,0.21445,0.00145,0.0015,0.7826,"Python_19","Pyt_H"
"134",133,0.21715,0.00105,0.00175,0.78005,"Python_19","Pyt_H"
"135",134,0.21985,0.00095,0.00195,0.77725,"Python_19","Pyt_H"
"136",135,0.22195,0.001,0.00185,0.7752,"Python_19","Pyt_H"
"137",136,0.2241,0.00115,0.00195,0.7728,"Python_19","Pyt_H"
"138",137,0.2258,0.00135,0.00205,0.7708,"Python_19","Pyt_H"
"139",138,0.228,0.00165,0.00195,0.7684,"Python_19","Pyt_H"
"140",139,0.2301,0.0016,0.00195,0.76635,"Python_19","Pyt_H"
"141",140,0.23225,0.00175,0.0022,0.7638,"Python_19","Pyt_H"
"142",141,0.2345,0.0021,0.00235,0.76105,"Python_19","Pyt_H"
"143",142,0.23665,0.002,0.00245,0.7589,"Python_19","Pyt_H"
"144",143,0.23865,0.00155,0.0028,0.757,"Python_19","Pyt_H"
"145",144,0.24065,0.0017,0.0029,0.75475,"Python_19","Pyt_H"
"146",145,0.2423,0.00195,0.00265,0.7531,"Python_19","Pyt_H"
"147",146,0.24355,0.00205,0.0026,0.7518,"Python_19","Pyt_H"
"148",147,0.2443,0.00255,0.0028,0.75035,"Python_19","Pyt_H"
"149",148,0.24615,0.00275,0.00295,0.74815,"Python_19","Pyt_H"
"150",149,0.2482,0.0025,0.00305,0.74625,"Python_19","Pyt_H"
"151",150,0.2495,0.0026,0.00345,0.74445,"Python_19","Pyt_H"
"152",151,0.2507,0.003,0.00315,0.74315,"Python_19","Pyt_H"
"153",152,0.25195,0.00295,0.00365,0.74145,"Python_19","Pyt_H"
"154",153,0.25315,0.0031,0.004,0.73975,"Python_19","Pyt_H"
"155",154,0.2545,0.0031,0.00415,0.73825,"Python_19","Pyt_H"
"156",155,0.2552,0.0031,0.00485,0.73685,"Python_19","Pyt_H"
"157",156,0.256,0.00355,0.005,0.73545,"Python_19","Pyt_H"
"158",157,0.25675,0.00415,0.0051,0.734,"Python_19","Pyt_H"
"159",158,0.25765,0.00475,0.0054,0.7322,"Python_19","Pyt_H"
"160",159,0.25925,0.00475,0.00585,0.73015,"Python_19","Pyt_H"
"161",160,0.26005,0.0047,0.00625,0.729,"Python_19","Pyt_H"
"162",161,0.26145,0.0047,0.0068,0.72705,"Python_19","Pyt_H"
"163",162,0.2625,0.0047,0.007,0.7258,"Python_19","Pyt_H"
"164",163,0.2629,0.00485,0.00725,0.725,"Python_19","Pyt_H"
"165",164,0.26395,0.0051,0.0071,0.72385,"Python_19","Pyt_H"
"166",165,0.26475,0.0052,0.00705,0.723,"Python_19","Pyt_H"
"167",166,0.2655,0.0053,0.00795,0.72125,"Python_19","Pyt_H"
"168",167,0.26625,0.00605,0.00815,0.71955,"Python_19","Pyt_H"
"169",168,0.2659,0.0074,0.00835,0.71835,"Python_19","Pyt_H"
"170",169,0.26645,0.0077,0.00875,0.7171,"Python_19","Pyt_H"
"171",170,0.26675,0.0074,0.0096,0.71625,"Python_19","Pyt_H"
"172",171,0.2674,0.00775,0.01005,0.7148,"Python_19","Pyt_H"
"173",172,0.26745,0.0089,0.0099,0.71375,"Python_19","Pyt_H"
"174",173,0.26755,0.00895,0.0105,0.713,"Python_19","Pyt_H"
"175",174,0.268,0.00925,0.0115,0.71125,"Python_19","Pyt_H"
"176",175,0.26815,0.00875,0.01285,0.71025,"Python_19","Pyt_H"
"177",176,0.26805,0.00955,0.01315,0.70925,"Python_19","Pyt_H"
"178",177,0.2685,0.0101,0.01295,0.70845,"Python_19","Pyt_H"
"179",178,0.26765,0.0113,0.01305,0.708,"Python_19","Pyt_H"
"180",179,0.2677,0.0112,0.01385,0.70725,"Python_19","Pyt_H"
"181",180,0.26625,0.0117,0.01535,0.7067,"Python_19","Pyt_H"
"182",181,0.2658,0.0122,0.0154,0.7066,"Python_19","Pyt_H"
"183",182,0.2645,0.0118,0.0173,0.7064,"Python_19","Pyt_H"
"184",183,0.26345,0.0126,0.01785,0.7061,"Python_19","Pyt_H"
"185",184,0.2618,0.01355,0.01865,0.706,"Python_19","Pyt_H"
"186",185,0.2609,0.01365,0.0195,0.70595,"Python_19","Pyt_H"
"187",186,0.25945,0.01485,0.02035,0.70535,"Python_19","Pyt_H"
"188",187,0.25755,0.01595,0.02095,0.70555,"Python_19","Pyt_H"
"189",188,0.2561,0.01615,0.022,0.70575,"Python_19","Pyt_H"
"190",189,0.2539,0.0169,0.023,0.7062,"Python_19","Pyt_H"
"191",190,0.25115,0.0179,0.0235,0.70745,"Python_19","Pyt_H"
"192",191,0.2477,0.0187,0.0249,0.7087,"Python_19","Pyt_H"
"193",192,0.2453,0.01885,0.02655,0.7093,"Python_19","Pyt_H"
"194",193,0.2419,0.02045,0.0275,0.71015,"Python_19","Pyt_H"
"195",194,0.238,0.0218,0.0286,0.7116,"Python_19","Pyt_H"
"196",195,0.2338,0.02395,0.02985,0.7124,"Python_19","Pyt_H"
"197",196,0.2305,0.02395,0.0323,0.71325,"Python_19","Pyt_H"
"198",197,0.2277,0.02325,0.03465,0.7144,"Python_19","Pyt_H"
"199",198,0.22405,0.02325,0.03625,0.71645,"Python_19","Pyt_H"
"200",199,0.22,0.02575,0.0372,0.71705,"Python_19","Pyt_H"
"201",200,0.2164,0.0259,0.0379,0.7198,"Python_19","Pyt_H"
"202",201,0.21255,0.02635,0.03935,0.72175,"Python_19","Pyt_H"
"203",202,0.2086,0.02765,0.0398,0.72395,"Python_19","Pyt_H"
"204",203,0.2045,0.02885,0.0407,0.72595,"Python_19","Pyt_H"
"205",204,0.20075,0.02935,0.0418,0.7281,"Python_19","Pyt_H"
"206",205,0.1962,0.0297,0.04255,0.73155,"Python_19","Pyt_H"
"207",206,0.1922,0.02875,0.04495,0.7341,"Python_19","Pyt_H"
"208",207,0.18795,0.0293,0.04585,0.7369,"Python_19","Pyt_H"
"209",208,0.18545,0.03025,0.04505,0.73925,"Python_19","Pyt_H"
"210",209,0.1822,0.0308,0.0467,0.7403,"Python_19","Pyt_H"
"211",210,0.17885,0.02955,0.04925,0.74235,"Python_19","Pyt_H"
"212",211,0.17375,0.03065,0.04925,0.74635,"Python_19","Pyt_H"
"213",212,0.17045,0.03045,0.0489,0.7502,"Python_19","Pyt_H"
"214",213,0.1673,0.0299,0.05025,0.75255,"Python_19","Pyt_H"
"215",214,0.16335,0.02925,0.05215,0.75525,"Python_19","Pyt_H"
"216",215,0.1613,0.02805,0.0531,0.75755,"Python_19","Pyt_H"
"217",216,0.1588,0.02825,0.05295,0.76,"Python_19","Pyt_H"
"218",217,0.1557,0.0274,0.05375,0.76315,"Python_19","Pyt_H"
"219",218,0.1521,0.0277,0.05295,0.76725,"Python_19","Pyt_H"
"220",219,0.14925,0.0282,0.05215,0.7704,"Python_19","Pyt_H"
"221",220,0.14725,0.0275,0.053,0.77225,"Python_19","Pyt_H"
"222",221,0.14465,0.02675,0.05325,0.77535,"Python_19","Pyt_H"
"223",222,0.1426,0.0267,0.05275,0.77795,"Python_19","Pyt_H"
"224",223,0.14025,0.02675,0.05215,0.78085,"Python_19","Pyt_H"
"225",224,0.1381,0.02635,0.0518,0.78375,"Python_19","Pyt_H"
"226",225,0.1352,0.026,0.0523,0.7865,"Python_19","Pyt_H"
"227",226,0.13255,0.02605,0.05115,0.79025,"Python_19","Pyt_H"
"228",227,0.1315,0.0243,0.05175,0.79245,"Python_19","Pyt_H"
"229",228,0.1305,0.02375,0.05185,0.7939,"Python_19","Pyt_H"
"230",229,0.1291,0.02325,0.0511,0.79655,"Python_19","Pyt_H"
"231",230,0.1279,0.0234,0.0512,0.7975,"Python_19","Pyt_H"
"232",231,0.128,0.02235,0.05095,0.7987,"Python_19","Pyt_H"
"233",232,0.1265,0.0224,0.0497,0.8014,"Python_19","Pyt_H"
"234",233,0.12615,0.02195,0.04765,0.80425,"Python_19","Pyt_H"
"235",234,0.12595,0.0198,0.0473,0.80695,"Python_19","Pyt_H"
"236",235,0.126,0.0191,0.04635,0.80855,"Python_19","Pyt_H"
"237",236,0.12545,0.01895,0.0455,0.8101,"Python_19","Pyt_H"
"238",237,0.12465,0.0187,0.0445,0.81215,"Python_19","Pyt_H"
"239",238,0.12515,0.0182,0.0427,0.81395,"Python_19","Pyt_H"
"240",239,0.1252,0.01835,0.0418,0.81465,"Python_19","Pyt_H"
"241",240,0.12555,0.01875,0.04,0.8157,"Python_19","Pyt_H"
"242",241,0.1252,0.0188,0.0398,0.8162,"Python_19","Pyt_H"
"243",242,0.1258,0.01815,0.03875,0.8173,"Python_19","Pyt_H"
"244",243,0.1253,0.0178,0.03755,0.81935,"Python_19","Pyt_H"
"245",244,0.12525,0.0162,0.0384,0.82015,"Python_19","Pyt_H"
"246",245,0.12585,0.0159,0.03715,0.8211,"Python_19","Pyt_H"
"247",246,0.12635,0.0157,0.03675,0.8212,"Python_19","Pyt_H"
"248",247,0.1275,0.01585,0.0346,0.82205,"Python_19","Pyt_H"
"249",248,0.12805,0.01445,0.0343,0.8232,"Python_19","Pyt_H"
"250",249,0.12805,0.0152,0.03285,0.8239,"Python_19","Pyt_H"
"251",250,0.1295,0.0152,0.0325,0.8228,"Python_19","Pyt_H"
"252",251,0.13125,0.01495,0.03105,0.82275,"Python_19","Pyt_H"
"253",252,0.1332,0.0142,0.03045,0.82215,"Python_19","Pyt_H"
"254",253,0.1348,0.01455,0.0295,0.82115,"Python_19","Pyt_H"
"255",254,0.13735,0.0137,0.0289,0.82005,"Python_19","Pyt_H"
"256",255,0.13915,0.0139,0.0284,0.81855,"Python_19","Pyt_H"
"257",256,0.14025,0.0139,0.0282,0.81765,"Python_19","Pyt_H"
"258",257,0.1414,0.01405,0.02755,0.817,"Python_19","Pyt_H"
"259",258,0.1429,0.0135,0.0268,0.8168,"Python_19","Pyt_H"
"260",259,0.14355,0.0133,0.0275,0.81565,"Python_19","Pyt_H"
"261",260,0.1451,0.01385,0.0266,0.81445,"Python_19","Pyt_H"
"262",261,0.1466,0.0137,0.0262,0.8135,"Python_19","Pyt_H"
"263",262,0.1481,0.01425,0.02575,0.8119,"Python_19","Pyt_H"
"264",263,0.1496,0.01445,0.02595,0.81,"Python_19","Pyt_H"
"265",264,0.1508,0.01435,0.02655,0.8083,"Python_19","Pyt_H"
"266",265,0.1517,0.0145,0.0265,0.8073,"Python_19","Pyt_H"
"267",266,0.1531,0.01405,0.0265,0.80635,"Python_19","Pyt_H"
"268",267,0.1544,0.01375,0.0265,0.80535,"Python_19","Pyt_H"
"269",268,0.1558,0.01275,0.0272,0.80425,"Python_19","Pyt_H"
"270",269,0.1559,0.014,0.02675,0.80335,"Python_19","Pyt_H"
"271",270,0.1566,0.0143,0.0263,0.8028,"Python_19","Pyt_H"
"272",271,0.15775,0.0142,0.0259,0.80215,"Python_19","Pyt_H"
"273",272,0.15835,0.0143,0.0252,0.80215,"Python_19","Pyt_H"
"274",273,0.15955,0.0146,0.02435,0.8015,"Python_19","Pyt_H"
"275",274,0.16075,0.01345,0.02465,0.80115,"Python_19","Pyt_H"
"276",275,0.1628,0.0135,0.0252,0.7985,"Python_19","Pyt_H"
"277",276,0.16385,0.01465,0.02505,0.79645,"Python_19","Pyt_H"
"278",277,0.1655,0.014,0.02555,0.79495,"Python_19","Pyt_H"
"279",278,0.16685,0.0127,0.02645,0.794,"Python_19","Pyt_H"
"280",279,0.1671,0.0142,0.02615,0.79255,"Python_19","Pyt_H"
"281",280,0.1672,0.01535,0.0259,0.79155,"Python_19","Pyt_H"
"282",281,0.1683,0.0148,0.0261,0.7908,"Python_19","Pyt_H"
"283",282,0.17065,0.0152,0.02665,0.7875,"Python_19","Pyt_H"
"284",283,0.1718,0.014,0.02735,0.78685,"Python_19","Pyt_H"
"285",284,0.1728,0.01505,0.0274,0.78475,"Python_19","Pyt_H"
"286",285,0.17405,0.015,0.027,0.78395,"Python_19","Pyt_H"
"287",286,0.1742,0.0157,0.02655,0.78355,"Python_19","Pyt_H"
"288",287,0.17465,0.01665,0.02645,0.78225,"Python_19","Pyt_H"
"289",288,0.17505,0.01665,0.02725,0.78105,"Python_19","Pyt_H"
"290",289,0.1763,0.016,0.0276,0.7801,"Python_19","Pyt_H"
"291",290,0.1783,0.01555,0.02815,0.778,"Python_19","Pyt_H"
"292",291,0.1788,0.01605,0.02865,0.7765,"Python_19","Pyt_H"
"293",292,0.17925,0.01635,0.02905,0.77535,"Python_19","Pyt_H"
"294",293,0.18025,0.01715,0.0288,0.7738,"Python_19","Pyt_H"
"295",294,0.18045,0.01805,0.0282,0.7733,"Python_19","Pyt_H"
"296",295,0.18035,0.01775,0.02915,0.77275,"Python_19","Pyt_H"
"297",296,0.18085,0.01865,0.02925,0.77125,"Python_19","Pyt_H"
"298",297,0.1813,0.01815,0.03,0.77055,"Python_19","Pyt_H"
"299",298,0.1828,0.01865,0.0298,0.76875,"Python_19","Pyt_H"
"300",299,0.18265,0.01875,0.03055,0.76805,"Python_19","Pyt_H"
"301",300,0.183,0.0189,0.03105,0.76705,"Python_19","Pyt_H"
"302",301,0.1839,0.01835,0.0313,0.76645,"Python_19","Pyt_H"
"303",302,0.184,0.01755,0.03195,0.7665,"Python_19","Pyt_H"
"304",303,0.18445,0.0183,0.03205,0.7652,"Python_19","Pyt_H"
"305",304,0.18555,0.0185,0.032,0.76395,"Python_19","Pyt_H"
"306",305,0.1868,0.0183,0.0322,0.7627,"Python_19","Pyt_H"
"307",306,0.18575,0.02015,0.0325,0.7616,"Python_19","Pyt_H"
"308",307,0.1864,0.0205,0.032,0.7611,"Python_19","Pyt_H"
"309",308,0.1869,0.0202,0.0332,0.7597,"Python_19","Pyt_H"
"310",309,0.1853,0.0207,0.03395,0.76005,"Python_19","Pyt_H"
"311",310,0.185,0.0218,0.0343,0.7589,"Python_19","Pyt_H"
"312",311,0.18525,0.0219,0.0343,0.75855,"Python_19","Pyt_H"
"313",312,0.18325,0.0222,0.0357,0.75885,"Python_19","Pyt_H"
"314",313,0.18205,0.0225,0.0369,0.75855,"Python_19","Pyt_H"
"315",314,0.18025,0.02235,0.03845,0.75895,"Python_19","Pyt_H"
"316",315,0.17975,0.02375,0.03765,0.75885,"Python_19","Pyt_H"
"317",316,0.17905,0.02315,0.03815,0.75965,"Python_19","Pyt_H"
"318",317,0.17795,0.0234,0.0388,0.75985,"Python_19","Pyt_H"
"319",318,0.1768,0.02345,0.0404,0.75935,"Python_19","Pyt_H"
"320",319,0.1751,0.0244,0.04085,0.75965,"Python_19","Pyt_H"
"321",320,0.17565,0.02445,0.0399,0.76,"Python_19","Pyt_H"
"322",321,0.1753,0.02345,0.0415,0.75975,"Python_19","Pyt_H"
"323",322,0.17325,0.02475,0.0413,0.7607,"Python_19","Pyt_H"
"324",323,0.17235,0.02425,0.04195,0.76145,"Python_19","Pyt_H"
"325",324,0.17185,0.0242,0.04285,0.7611,"Python_19","Pyt_H"
"326",325,0.17095,0.02335,0.04375,0.76195,"Python_19","Pyt_H"
"327",326,0.17025,0.0235,0.04405,0.7622,"Python_19","Pyt_H"
"328",327,0.169,0.02475,0.04385,0.7624,"Python_19","Pyt_H"
"329",328,0.16875,0.02435,0.0448,0.7621,"Python_19","Pyt_H"
"330",329,0.1663,0.0255,0.0447,0.7635,"Python_19","Pyt_H"
"331",330,0.1644,0.02635,0.04425,0.765,"Python_19","Pyt_H"
"332",331,0.16275,0.027,0.04405,0.7662,"Python_19","Pyt_H"
"333",332,0.1637,0.0266,0.04375,0.76595,"Python_19","Pyt_H"
"334",333,0.1637,0.0249,0.04525,0.76615,"Python_19","Pyt_H"
"335",334,0.16225,0.02535,0.045,0.7674,"Python_19","Pyt_H"
"336",335,0.161,0.02525,0.04555,0.7682,"Python_19","Pyt_H"
"337",336,0.1605,0.0254,0.0454,0.7687,"Python_19","Pyt_H"
"338",337,0.16,0.0265,0.0442,0.7693,"Python_19","Pyt_H"
"339",338,0.15955,0.0261,0.0447,0.76965,"Python_19","Pyt_H"
"340",339,0.159,0.0255,0.0449,0.7706,"Python_19","Pyt_H"
"341",340,0.1585,0.02495,0.04615,0.7704,"Python_19","Pyt_H"
"342",341,0.15745,0.0247,0.0459,0.77195,"Python_19","Pyt_H"
"343",342,0.15725,0.02345,0.0463,0.773,"Python_19","Pyt_H"
"344",343,0.1561,0.02445,0.045,0.77445,"Python_19","Pyt_H"
"345",344,0.15585,0.02425,0.0452,0.7747,"Python_19","Pyt_H"
"346",345,0.15595,0.0238,0.0452,0.77505,"Python_19","Pyt_H"
"347",346,0.1553,0.0232,0.04665,0.77485,"Python_19","Pyt_H"
"348",347,0.1558,0.02235,0.0462,0.77565,"Python_19","Pyt_H"
"349",348,0.15665,0.0224,0.0464,0.77455,"Python_19","Pyt_H"
"350",349,0.1566,0.02275,0.0456,0.77505,"Python_19","Pyt_H"
"351",350,0.15715,0.0229,0.04405,0.7759,"Python_19","Pyt_H"
"352",351,0.15655,0.0242,0.0436,0.77565,"Python_19","Pyt_H"
"353",352,0.1547,0.02485,0.04385,0.7766,"Python_19","Pyt_H"
"354",353,0.15365,0.02495,0.0445,0.7769,"Python_19","Pyt_H"
"355",354,0.1539,0.0245,0.04415,0.77745,"Python_19","Pyt_H"
"356",355,0.15485,0.02405,0.0447,0.7764,"Python_19","Pyt_H"
"357",356,0.1539,0.02425,0.0445,0.77735,"Python_19","Pyt_H"
"358",357,0.1524,0.02455,0.04345,0.7796,"Python_19","Pyt_H"
"359",358,0.15165,0.02475,0.04325,0.78035,"Python_19","Pyt_H"
"360",359,0.1509,0.0246,0.0433,0.7812,"Python_19","Pyt_H"
