"","step","S","E","I","R","simu","Langage"
"99",98,0.1318,0.0015,0.0022,0.8645,"Python_4","Pyt_H"
"100",99,0.1343,0.0011,0.0025,0.8621,"Python_4","Pyt_H"
"101",100,0.1376,0.0011,0.0025,0.8588,"Python_4","Pyt_H"
"102",101,0.13995,0.00115,0.00255,0.85635,"Python_4","Pyt_H"
"103",102,0.1426,0.00165,0.00225,0.8535,"Python_4","Pyt_H"
"104",103,0.1447,0.00165,0.0022,0.85145,"Python_4","Pyt_H"
"105",104,0.1471,0.00175,0.0021,0.84905,"Python_4","Pyt_H"
"106",105,0.14935,0.00175,0.00225,0.84665,"Python_4","Pyt_H"
"107",106,0.1521,0.00155,0.00235,0.844,"Python_4","Pyt_H"
"108",107,0.15455,0.0014,0.00235,0.8417,"Python_4","Pyt_H"
"109",108,0.1572,0.00135,0.0023,0.83915,"Python_4","Pyt_H"
"110",109,0.15965,0.0015,0.002,0.83685,"Python_4","Pyt_H"
"111",110,0.1621,0.00135,0.002,0.83455,"Python_4","Pyt_H"
"112",111,0.1643,0.00125,0.00205,0.8324,"Python_4","Pyt_H"
"113",112,0.16705,0.00105,0.002,0.8299,"Python_4","Pyt_H"
"114",113,0.1688,0.0011,0.002,0.8281,"Python_4","Pyt_H"
"115",114,0.171,0.00115,0.002,0.82585,"Python_4","Pyt_H"
"116",115,0.17295,0.001,0.002,0.82405,"Python_4","Pyt_H"
"117",116,0.17525,0.00115,0.00195,0.82165,"Python_4","Pyt_H"
"118",117,0.1768,0.00135,0.00195,0.8199,"Python_4","Pyt_H"
"119",118,0.17915,0.00135,0.0016,0.8179,"Python_4","Pyt_H"
"120",119,0.1806,0.00135,0.00165,0.8164,"Python_4","Pyt_H"
"121",120,0.1825,0.00105,0.00185,0.8146,"Python_4","Pyt_H"
"122",121,0.18485,0.00085,0.00185,0.81245,"Python_4","Pyt_H"
"123",122,0.18685,9e-04,0.0019,0.81035,"Python_4","Pyt_H"
"124",123,0.18905,0.00085,0.0017,0.8084,"Python_4","Pyt_H"
"125",124,0.19095,0.00085,0.00155,0.80665,"Python_4","Pyt_H"
"126",125,0.19305,9e-04,0.00145,0.8046,"Python_4","Pyt_H"
"127",126,0.1952,0.00075,0.00155,0.8025,"Python_4","Pyt_H"
"128",127,0.1967,0.00075,0.00155,0.801,"Python_4","Pyt_H"
"129",128,0.19885,0.00055,0.0016,0.799,"Python_4","Pyt_H"
"130",129,0.20065,8e-04,0.00135,0.7972,"Python_4","Pyt_H"
"131",130,0.2023,0.00075,0.00135,0.7956,"Python_4","Pyt_H"
"132",131,0.20425,9e-04,0.00135,0.7935,"Python_4","Pyt_H"
"133",132,0.20705,0.00085,0.0013,0.7908,"Python_4","Pyt_H"
"134",133,0.2091,0.00075,0.0014,0.78875,"Python_4","Pyt_H"
"135",134,0.21165,8e-04,0.00145,0.7861,"Python_4","Pyt_H"
"136",135,0.21425,7e-04,0.0016,0.78345,"Python_4","Pyt_H"
"137",136,0.21635,0.001,0.00155,0.7811,"Python_4","Pyt_H"
"138",137,0.21815,0.0011,0.00125,0.7795,"Python_4","Pyt_H"
"139",138,0.22005,0.001,0.0013,0.77765,"Python_4","Pyt_H"
"140",139,0.2223,0.001,0.00155,0.77515,"Python_4","Pyt_H"
"141",140,0.2243,0.0011,0.0015,0.7731,"Python_4","Pyt_H"
"142",141,0.2263,0.00115,0.00155,0.771,"Python_4","Pyt_H"
"143",142,0.22825,0.00095,0.00185,0.76895,"Python_4","Pyt_H"
"144",143,0.2301,0.00125,0.00195,0.7667,"Python_4","Pyt_H"
"145",144,0.23235,0.00145,0.00175,0.76445,"Python_4","Pyt_H"
"146",145,0.23435,0.00135,0.00195,0.76235,"Python_4","Pyt_H"
"147",146,0.23575,0.0014,0.00175,0.7611,"Python_4","Pyt_H"
"148",147,0.2371,0.00155,0.00205,0.7593,"Python_4","Pyt_H"
"149",148,0.2392,0.0016,0.00235,0.75685,"Python_4","Pyt_H"
"150",149,0.24085,0.0017,0.0023,0.75515,"Python_4","Pyt_H"
"151",150,0.24295,0.0015,0.00265,0.7529,"Python_4","Pyt_H"
"152",151,0.24415,0.00145,0.0028,0.7516,"Python_4","Pyt_H"
"153",152,0.24605,0.0016,0.0025,0.74985,"Python_4","Pyt_H"
"154",153,0.24735,0.0016,0.0024,0.74865,"Python_4","Pyt_H"
"155",154,0.24885,0.0018,0.00235,0.747,"Python_4","Pyt_H"
"156",155,0.2503,0.00175,0.00235,0.7456,"Python_4","Pyt_H"
"157",156,0.25235,0.0017,0.00285,0.7431,"Python_4","Pyt_H"
"158",157,0.2537,0.00175,0.003,0.74155,"Python_4","Pyt_H"
"159",158,0.25545,0.0017,0.0031,0.73975,"Python_4","Pyt_H"
"160",159,0.25725,0.0018,0.00325,0.7377,"Python_4","Pyt_H"
"161",160,0.25875,0.002,0.00345,0.7358,"Python_4","Pyt_H"
"162",161,0.2599,0.00215,0.00335,0.7346,"Python_4","Pyt_H"
"163",162,0.26115,0.002,0.0038,0.73305,"Python_4","Pyt_H"
"164",163,0.26195,0.0027,0.00385,0.7315,"Python_4","Pyt_H"
"165",164,0.26335,0.0028,0.00385,0.73,"Python_4","Pyt_H"
"166",165,0.2645,0.00305,0.0039,0.72855,"Python_4","Pyt_H"
"167",166,0.2662,0.0033,0.0038,0.7267,"Python_4","Pyt_H"
"168",167,0.26775,0.0035,0.00415,0.7246,"Python_4","Pyt_H"
"169",168,0.26875,0.0039,0.0045,0.72285,"Python_4","Pyt_H"
"170",169,0.26985,0.00405,0.0048,0.7213,"Python_4","Pyt_H"
"171",170,0.27095,0.0042,0.005,0.71985,"Python_4","Pyt_H"
"172",171,0.2721,0.00425,0.00505,0.7186,"Python_4","Pyt_H"
"173",172,0.2732,0.00445,0.00545,0.7169,"Python_4","Pyt_H"
"174",173,0.27375,0.00465,0.006,0.7156,"Python_4","Pyt_H"
"175",174,0.27485,0.00455,0.0062,0.7144,"Python_4","Pyt_H"
"176",175,0.27535,0.00505,0.0064,0.7132,"Python_4","Pyt_H"
"177",176,0.27625,0.0052,0.0071,0.71145,"Python_4","Pyt_H"
"178",177,0.27685,0.0056,0.00715,0.7104,"Python_4","Pyt_H"
"179",178,0.2767,0.0064,0.00735,0.70955,"Python_4","Pyt_H"
"180",179,0.277,0.00645,0.0081,0.70845,"Python_4","Pyt_H"
"181",180,0.27735,0.00645,0.00925,0.70695,"Python_4","Pyt_H"
"182",181,0.27795,0.0067,0.0098,0.70555,"Python_4","Pyt_H"
"183",182,0.2792,0.00685,0.0102,0.70375,"Python_4","Pyt_H"
"184",183,0.27855,0.00785,0.01015,0.70345,"Python_4","Pyt_H"
"185",184,0.27865,0.00875,0.01005,0.70255,"Python_4","Pyt_H"
"186",185,0.27865,0.00925,0.0109,0.7012,"Python_4","Pyt_H"
"187",186,0.27855,0.0099,0.0122,0.69935,"Python_4","Pyt_H"
"188",187,0.2774,0.0109,0.0123,0.6994,"Python_4","Pyt_H"
"189",188,0.27745,0.01125,0.0123,0.699,"Python_4","Pyt_H"
"190",189,0.2769,0.01185,0.0127,0.69855,"Python_4","Pyt_H"
"191",190,0.27575,0.0123,0.0143,0.69765,"Python_4","Pyt_H"
"192",191,0.27515,0.01255,0.01485,0.69745,"Python_4","Pyt_H"
"193",192,0.27385,0.01255,0.01635,0.69725,"Python_4","Pyt_H"
"194",193,0.27225,0.0133,0.01685,0.6976,"Python_4","Pyt_H"
"195",194,0.272,0.013,0.0174,0.6976,"Python_4","Pyt_H"
"196",195,0.27125,0.0137,0.0179,0.69715,"Python_4","Pyt_H"
"197",196,0.27005,0.0139,0.01905,0.697,"Python_4","Pyt_H"
"198",197,0.2671,0.0162,0.01975,0.69695,"Python_4","Pyt_H"
"199",198,0.26565,0.0169,0.02095,0.6965,"Python_4","Pyt_H"
"200",199,0.2642,0.0171,0.02225,0.69645,"Python_4","Pyt_H"
"201",200,0.2608,0.0182,0.0249,0.6961,"Python_4","Pyt_H"
"202",201,0.2571,0.0202,0.02645,0.69625,"Python_4","Pyt_H"
"203",202,0.2538,0.0219,0.0266,0.6977,"Python_4","Pyt_H"
"204",203,0.2509,0.0226,0.0279,0.6986,"Python_4","Pyt_H"
"205",204,0.24765,0.0234,0.02945,0.6995,"Python_4","Pyt_H"
"206",205,0.2436,0.0248,0.0315,0.7001,"Python_4","Pyt_H"
"207",206,0.2401,0.02535,0.03325,0.7013,"Python_4","Pyt_H"
"208",207,0.23655,0.02635,0.0341,0.703,"Python_4","Pyt_H"
"209",208,0.2334,0.026,0.03585,0.70475,"Python_4","Pyt_H"
"210",209,0.2296,0.0265,0.03825,0.70565,"Python_4","Pyt_H"
"211",210,0.2247,0.02705,0.0396,0.70865,"Python_4","Pyt_H"
"212",211,0.22115,0.028,0.04035,0.7105,"Python_4","Pyt_H"
"213",212,0.2167,0.0291,0.0411,0.7131,"Python_4","Pyt_H"
"214",213,0.21315,0.0294,0.04275,0.7147,"Python_4","Pyt_H"
"215",214,0.2073,0.0307,0.0438,0.7182,"Python_4","Pyt_H"
"216",215,0.2033,0.0313,0.0455,0.7199,"Python_4","Pyt_H"
"217",216,0.19775,0.0321,0.04685,0.7233,"Python_4","Pyt_H"
"218",217,0.1918,0.0326,0.0487,0.7269,"Python_4","Pyt_H"
"219",218,0.1884,0.0328,0.0504,0.7284,"Python_4","Pyt_H"
"220",219,0.1843,0.0324,0.0517,0.7316,"Python_4","Pyt_H"
"221",220,0.18025,0.03245,0.05345,0.73385,"Python_4","Pyt_H"
"222",221,0.1754,0.0336,0.053,0.738,"Python_4","Pyt_H"
"223",222,0.17055,0.0333,0.05495,0.7412,"Python_4","Pyt_H"
"224",223,0.16575,0.0324,0.05685,0.745,"Python_4","Pyt_H"
"225",224,0.1622,0.03145,0.0579,0.74845,"Python_4","Pyt_H"
"226",225,0.15695,0.03305,0.0581,0.7519,"Python_4","Pyt_H"
"227",226,0.15355,0.03365,0.05665,0.75615,"Python_4","Pyt_H"
"228",227,0.15005,0.03305,0.0569,0.76,"Python_4","Pyt_H"
"229",228,0.1463,0.03225,0.05805,0.7634,"Python_4","Pyt_H"
"230",229,0.1423,0.0311,0.0593,0.7673,"Python_4","Pyt_H"
"231",230,0.13885,0.03,0.05965,0.7715,"Python_4","Pyt_H"
"232",231,0.1364,0.02975,0.05875,0.7751,"Python_4","Pyt_H"
"233",232,0.1339,0.0284,0.05865,0.77905,"Python_4","Pyt_H"
"234",233,0.1317,0.02805,0.05745,0.7828,"Python_4","Pyt_H"
"235",234,0.12955,0.02665,0.05725,0.78655,"Python_4","Pyt_H"
"236",235,0.12835,0.0251,0.05645,0.7901,"Python_4","Pyt_H"
"237",236,0.12725,0.02425,0.05395,0.79455,"Python_4","Pyt_H"
"238",237,0.12505,0.0234,0.05315,0.7984,"Python_4","Pyt_H"
"239",238,0.12385,0.02225,0.05185,0.80205,"Python_4","Pyt_H"
"240",239,0.12335,0.0214,0.0511,0.80415,"Python_4","Pyt_H"
"241",240,0.1229,0.02185,0.04955,0.8057,"Python_4","Pyt_H"
"242",241,0.1217,0.0215,0.04635,0.81045,"Python_4","Pyt_H"
"243",242,0.12125,0.02135,0.04535,0.81205,"Python_4","Pyt_H"
"244",243,0.1196,0.02125,0.0441,0.81505,"Python_4","Pyt_H"
"245",244,0.1193,0.02095,0.04185,0.8179,"Python_4","Pyt_H"
"246",245,0.1201,0.01955,0.04155,0.8188,"Python_4","Pyt_H"
"247",246,0.11985,0.0185,0.04065,0.821,"Python_4","Pyt_H"
"248",247,0.1204,0.0168,0.0401,0.8227,"Python_4","Pyt_H"
"249",248,0.1219,0.016,0.03875,0.82335,"Python_4","Pyt_H"
"250",249,0.12105,0.017,0.03745,0.8245,"Python_4","Pyt_H"
"251",250,0.1225,0.01765,0.03615,0.8237,"Python_4","Pyt_H"
"252",251,0.1242,0.0167,0.0354,0.8237,"Python_4","Pyt_H"
"253",252,0.12525,0.01615,0.0341,0.8245,"Python_4","Pyt_H"
"254",253,0.12595,0.01555,0.0328,0.8257,"Python_4","Pyt_H"
"255",254,0.1265,0.01485,0.0327,0.82595,"Python_4","Pyt_H"
"256",255,0.12775,0.0142,0.03095,0.8271,"Python_4","Pyt_H"
"257",256,0.12865,0.0142,0.0307,0.82645,"Python_4","Pyt_H"
"258",257,0.12855,0.0154,0.0302,0.82585,"Python_4","Pyt_H"
"259",258,0.12955,0.01605,0.02935,0.82505,"Python_4","Pyt_H"
"260",259,0.13025,0.0152,0.03,0.82455,"Python_4","Pyt_H"
"261",260,0.132,0.01465,0.02905,0.8243,"Python_4","Pyt_H"
"262",261,0.1342,0.0141,0.02905,0.82265,"Python_4","Pyt_H"
"263",262,0.1352,0.0132,0.0282,0.8234,"Python_4","Pyt_H"
"264",263,0.1365,0.0131,0.02745,0.82295,"Python_4","Pyt_H"
"265",264,0.13725,0.0131,0.02625,0.8234,"Python_4","Pyt_H"
"266",265,0.139,0.01285,0.02675,0.8214,"Python_4","Pyt_H"
"267",266,0.1415,0.01285,0.02615,0.8195,"Python_4","Pyt_H"
"268",267,0.1424,0.0129,0.0254,0.8193,"Python_4","Pyt_H"
"269",268,0.14345,0.01295,0.02535,0.81825,"Python_4","Pyt_H"
"270",269,0.1456,0.0134,0.02485,0.81615,"Python_4","Pyt_H"
"271",270,0.1469,0.0131,0.0247,0.8153,"Python_4","Pyt_H"
"272",271,0.14885,0.0122,0.0244,0.81455,"Python_4","Pyt_H"
"273",272,0.1499,0.01255,0.02445,0.8131,"Python_4","Pyt_H"
"274",273,0.15145,0.0129,0.0231,0.81255,"Python_4","Pyt_H"
"275",274,0.1529,0.0125,0.0235,0.8111,"Python_4","Pyt_H"
"276",275,0.15485,0.0128,0.02335,0.809,"Python_4","Pyt_H"
"277",276,0.15675,0.01275,0.023,0.8075,"Python_4","Pyt_H"
"278",277,0.15905,0.0122,0.02315,0.8056,"Python_4","Pyt_H"
"279",278,0.1598,0.01255,0.0229,0.80475,"Python_4","Pyt_H"
"280",279,0.1613,0.0125,0.0221,0.8041,"Python_4","Pyt_H"
"281",280,0.16325,0.0123,0.0219,0.80255,"Python_4","Pyt_H"
"282",281,0.16535,0.0123,0.0219,0.80045,"Python_4","Pyt_H"
"283",282,0.1675,0.0124,0.0222,0.7979,"Python_4","Pyt_H"
"284",283,0.16885,0.0127,0.02285,0.7956,"Python_4","Pyt_H"
"285",284,0.16995,0.0134,0.02275,0.7939,"Python_4","Pyt_H"
"286",285,0.17175,0.01295,0.0231,0.7922,"Python_4","Pyt_H"
"287",286,0.17405,0.01195,0.0233,0.7907,"Python_4","Pyt_H"
"288",287,0.1759,0.0121,0.0239,0.7881,"Python_4","Pyt_H"
"289",288,0.17765,0.0131,0.0236,0.78565,"Python_4","Pyt_H"
"290",289,0.1792,0.0135,0.02295,0.78435,"Python_4","Pyt_H"
"291",290,0.17995,0.01375,0.02235,0.78395,"Python_4","Pyt_H"
"292",291,0.1793,0.0144,0.02315,0.78315,"Python_4","Pyt_H"
"293",292,0.181,0.0141,0.024,0.7809,"Python_4","Pyt_H"
"294",293,0.1826,0.01405,0.02465,0.7787,"Python_4","Pyt_H"
"295",294,0.1842,0.01505,0.02425,0.7765,"Python_4","Pyt_H"
"296",295,0.18525,0.0148,0.02465,0.7753,"Python_4","Pyt_H"
"297",296,0.18625,0.01595,0.02435,0.77345,"Python_4","Pyt_H"
"298",297,0.1867,0.01575,0.02485,0.7727,"Python_4","Pyt_H"
"299",298,0.18765,0.0154,0.0256,0.77135,"Python_4","Pyt_H"
"300",299,0.18795,0.01605,0.02675,0.76925,"Python_4","Pyt_H"
"301",300,0.1884,0.01735,0.0269,0.76735,"Python_4","Pyt_H"
"302",301,0.18835,0.017,0.0281,0.76655,"Python_4","Pyt_H"
"303",302,0.1881,0.0173,0.0289,0.7657,"Python_4","Pyt_H"
"304",303,0.18735,0.0184,0.0296,0.76465,"Python_4","Pyt_H"
"305",304,0.1878,0.0197,0.02965,0.76285,"Python_4","Pyt_H"
"306",305,0.1874,0.01955,0.0311,0.76195,"Python_4","Pyt_H"
"307",306,0.1879,0.0201,0.03145,0.76055,"Python_4","Pyt_H"
"308",307,0.18765,0.0204,0.0321,0.75985,"Python_4","Pyt_H"
"309",308,0.1874,0.02175,0.0314,0.75945,"Python_4","Pyt_H"
"310",309,0.1877,0.02055,0.03365,0.7581,"Python_4","Pyt_H"
"311",310,0.18635,0.02105,0.0343,0.7583,"Python_4","Pyt_H"
"312",311,0.1869,0.02155,0.03445,0.7571,"Python_4","Pyt_H"
"313",312,0.18655,0.0213,0.03525,0.7569,"Python_4","Pyt_H"
"314",313,0.1851,0.02215,0.03625,0.7565,"Python_4","Pyt_H"
"315",314,0.18475,0.022,0.0362,0.75705,"Python_4","Pyt_H"
"316",315,0.18365,0.0225,0.0361,0.75775,"Python_4","Pyt_H"
"317",316,0.18225,0.0236,0.03625,0.7579,"Python_4","Pyt_H"
"318",317,0.18055,0.0244,0.037,0.75805,"Python_4","Pyt_H"
"319",318,0.17955,0.0244,0.0383,0.75775,"Python_4","Pyt_H"
"320",319,0.1794,0.0241,0.0388,0.7577,"Python_4","Pyt_H"
"321",320,0.1774,0.02445,0.03955,0.7586,"Python_4","Pyt_H"
"322",321,0.1767,0.0241,0.04015,0.75905,"Python_4","Pyt_H"
"323",322,0.17555,0.02455,0.0412,0.7587,"Python_4","Pyt_H"
"324",323,0.17385,0.02555,0.04,0.7606,"Python_4","Pyt_H"
"325",324,0.1724,0.02545,0.0401,0.76205,"Python_4","Pyt_H"
"326",325,0.17275,0.0255,0.03975,0.762,"Python_4","Pyt_H"
"327",326,0.1722,0.02465,0.0412,0.76195,"Python_4","Pyt_H"
"328",327,0.17095,0.02525,0.04165,0.76215,"Python_4","Pyt_H"
"329",328,0.16995,0.025,0.0417,0.76335,"Python_4","Pyt_H"
"330",329,0.1685,0.0246,0.04215,0.76475,"Python_4","Pyt_H"
"331",330,0.16845,0.0246,0.0416,0.76535,"Python_4","Pyt_H"
"332",331,0.1674,0.0245,0.04235,0.76575,"Python_4","Pyt_H"
"333",332,0.16765,0.0232,0.04265,0.7665,"Python_4","Pyt_H"
"334",333,0.16645,0.0233,0.0429,0.76735,"Python_4","Pyt_H"
"335",334,0.166,0.02435,0.0426,0.76705,"Python_4","Pyt_H"
"336",335,0.16465,0.0241,0.04295,0.7683,"Python_4","Pyt_H"
"337",336,0.1634,0.02385,0.04255,0.7702,"Python_4","Pyt_H"
"338",337,0.16295,0.02425,0.04235,0.77045,"Python_4","Pyt_H"
"339",338,0.16195,0.02475,0.04255,0.77075,"Python_4","Pyt_H"
"340",339,0.1612,0.025,0.04255,0.77125,"Python_4","Pyt_H"
"341",340,0.1606,0.02475,0.04225,0.7724,"Python_4","Pyt_H"
"342",341,0.15925,0.0243,0.0424,0.77405,"Python_4","Pyt_H"
"343",342,0.15825,0.02445,0.04165,0.77565,"Python_4","Pyt_H"
"344",343,0.15705,0.02405,0.04245,0.77645,"Python_4","Pyt_H"
"345",344,0.15675,0.02395,0.0437,0.7756,"Python_4","Pyt_H"
"346",345,0.15605,0.0232,0.0435,0.77725,"Python_4","Pyt_H"
"347",346,0.15465,0.02315,0.04415,0.77805,"Python_4","Pyt_H"
"348",347,0.1544,0.02295,0.04475,0.7779,"Python_4","Pyt_H"
"349",348,0.15375,0.0242,0.04265,0.7794,"Python_4","Pyt_H"
"350",349,0.1536,0.02445,0.0422,0.77975,"Python_4","Pyt_H"
"351",350,0.15415,0.02365,0.0427,0.7795,"Python_4","Pyt_H"
"352",351,0.15315,0.0248,0.04265,0.7794,"Python_4","Pyt_H"
"353",352,0.15455,0.02445,0.04165,0.77935,"Python_4","Pyt_H"
"354",353,0.1551,0.02235,0.04235,0.7802,"Python_4","Pyt_H"
"355",354,0.1551,0.02155,0.04325,0.7801,"Python_4","Pyt_H"
"356",355,0.15495,0.02165,0.04265,0.78075,"Python_4","Pyt_H"
"357",356,0.15525,0.0206,0.04235,0.7818,"Python_4","Pyt_H"
"358",357,0.1553,0.02185,0.0412,0.78165,"Python_4","Pyt_H"
"359",358,0.15625,0.021,0.041,0.78175,"Python_4","Pyt_H"
"360",359,0.15695,0.0211,0.04095,0.781,"Python_4","Pyt_H"
