"","step","S","E","I","R","simu","Langage"
"36",35,0.0712,0.19955,0.4058,0.32345,"Python_5","Pyt_H"
"37",36,0.0523,0.1715,0.4061,0.3701,"Python_5","Pyt_H"
"38",37,0.03855,0.14535,0.40005,0.41605,"Python_5","Pyt_H"
"39",38,0.0307,0.11715,0.38955,0.4626,"Python_5","Pyt_H"
"40",39,0.02305,0.09605,0.3717,0.5092,"Python_5","Pyt_H"
"41",40,0.0185,0.0773,0.35175,0.55245,"Python_5","Pyt_H"
"42",41,0.0162,0.06135,0.32735,0.5951,"Python_5","Pyt_H"
"43",42,0.0142,0.04805,0.3023,0.63545,"Python_5","Pyt_H"
"44",43,0.01335,0.03935,0.2763,0.671,"Python_5","Pyt_H"
"45",44,0.01315,0.03125,0.25155,0.70405,"Python_5","Pyt_H"
"46",45,0.01255,0.02435,0.2278,0.7353,"Python_5","Pyt_H"
"47",46,0.0122,0.01955,0.2046,0.76365,"Python_5","Pyt_H"
"48",47,0.01305,0.01575,0.18455,0.78665,"Python_5","Pyt_H"
"49",48,0.01405,0.01355,0.16615,0.80625,"Python_5","Pyt_H"
"50",49,0.01435,0.01145,0.14835,0.82585,"Python_5","Pyt_H"
"51",50,0.01505,0.01055,0.1322,0.8422,"Python_5","Pyt_H"
"52",51,0.0158,0.00925,0.1168,0.85815,"Python_5","Pyt_H"
"53",52,0.017,0.00845,0.1045,0.87005,"Python_5","Pyt_H"
"54",53,0.01935,0.0073,0.0916,0.88175,"Python_5","Pyt_H"
"55",54,0.0213,0.0068,0.08045,0.89145,"Python_5","Pyt_H"
"56",55,0.02225,0.00705,0.07105,0.89965,"Python_5","Pyt_H"
"57",56,0.025,0.00695,0.06175,0.9063,"Python_5","Pyt_H"
"58",57,0.02625,0.00665,0.05515,0.91195,"Python_5","Pyt_H"
"59",58,0.0284,0.0058,0.04935,0.91645,"Python_5","Pyt_H"
"60",59,0.03045,0.00475,0.04385,0.92095,"Python_5","Pyt_H"
"61",60,0.03285,0.00425,0.03875,0.92415,"Python_5","Pyt_H"
"62",61,0.03515,0.00435,0.0335,0.927,"Python_5","Pyt_H"
"63",62,0.0381,0.0042,0.03035,0.92735,"Python_5","Pyt_H"
"64",63,0.0409,0.00385,0.02695,0.9283,"Python_5","Pyt_H"
"65",64,0.044,0.0036,0.02385,0.92855,"Python_5","Pyt_H"
"66",65,0.0473,0.00295,0.0216,0.92815,"Python_5","Pyt_H"
"67",66,0.05005,0.003,0.0197,0.92725,"Python_5","Pyt_H"
"68",67,0.0525,0.0034,0.01775,0.92635,"Python_5","Pyt_H"
"69",68,0.05445,0.00345,0.01555,0.92655,"Python_5","Pyt_H"
"70",69,0.0571,0.0032,0.01385,0.92585,"Python_5","Pyt_H"
"71",70,0.0595,0.00275,0.01235,0.9254,"Python_5","Pyt_H"
"72",71,0.06295,0.00275,0.01155,0.92275,"Python_5","Pyt_H"
"73",72,0.06535,0.0027,0.0111,0.92085,"Python_5","Pyt_H"
"74",73,0.06785,0.0025,0.0101,0.91955,"Python_5","Pyt_H"
"75",74,0.07075,0.0023,0.0093,0.91765,"Python_5","Pyt_H"
"76",75,0.0739,0.0024,0.00855,0.91515,"Python_5","Pyt_H"
"77",76,0.0769,0.0023,0.00785,0.91295,"Python_5","Pyt_H"
"78",77,0.0794,0.00225,0.007,0.91135,"Python_5","Pyt_H"
"79",78,0.08265,0.00205,0.0065,0.9088,"Python_5","Pyt_H"
"80",79,0.0854,0.0019,0.00625,0.90645,"Python_5","Pyt_H"
"81",80,0.0879,0.00195,0.0057,0.90445,"Python_5","Pyt_H"
"82",81,0.09055,0.0019,0.00525,0.9023,"Python_5","Pyt_H"
"83",82,0.0935,0.0017,0.0051,0.8997,"Python_5","Pyt_H"
"84",83,0.0964,0.00175,0.00495,0.8969,"Python_5","Pyt_H"
"85",84,0.0993,0.00145,0.00485,0.8944,"Python_5","Pyt_H"
"86",85,0.10215,0.0017,0.00425,0.8919,"Python_5","Pyt_H"
"87",86,0.1054,0.00175,0.0039,0.88895,"Python_5","Pyt_H"
"88",87,0.1079,0.0017,0.0035,0.8869,"Python_5","Pyt_H"
"89",88,0.1106,0.0016,0.0034,0.8844,"Python_5","Pyt_H"
"90",89,0.11285,0.0016,0.0034,0.88215,"Python_5","Pyt_H"
"91",90,0.11555,0.00145,0.0034,0.8796,"Python_5","Pyt_H"
"92",91,0.11775,0.00135,0.0032,0.8777,"Python_5","Pyt_H"
"93",92,0.12025,0.0012,0.0032,0.87535,"Python_5","Pyt_H"
"94",93,0.12265,0.00125,0.00305,0.87305,"Python_5","Pyt_H"
"95",94,0.12465,0.00135,0.0027,0.8713,"Python_5","Pyt_H"
"96",95,0.12805,0.0012,0.00225,0.8685,"Python_5","Pyt_H"
"97",96,0.1309,0.00115,0.00255,0.8654,"Python_5","Pyt_H"
"98",97,0.1335,0.0012,0.0023,0.863,"Python_5","Pyt_H"
"99",98,0.13555,0.00115,0.0021,0.8612,"Python_5","Pyt_H"
"100",99,0.13865,0.001,0.0021,0.85825,"Python_5","Pyt_H"
"101",100,0.14165,0.00105,0.0018,0.8555,"Python_5","Pyt_H"
"102",101,0.14435,0.00085,0.002,0.8528,"Python_5","Pyt_H"
"103",102,0.146,0.00105,0.00185,0.8511,"Python_5","Pyt_H"
"104",103,0.1483,0.001,0.00195,0.84875,"Python_5","Pyt_H"
"105",104,0.15025,0.00085,0.00205,0.84685,"Python_5","Pyt_H"
"106",105,0.1529,7e-04,0.002,0.8444,"Python_5","Pyt_H"
"107",106,0.1557,0.00085,0.00195,0.8415,"Python_5","Pyt_H"
"108",107,0.15795,0.00085,0.002,0.8392,"Python_5","Pyt_H"
"109",108,0.1599,0.00105,0.00185,0.8372,"Python_5","Pyt_H"
"110",109,0.16205,0.00095,0.0016,0.8354,"Python_5","Pyt_H"
"111",110,0.16425,8e-04,0.00185,0.8331,"Python_5","Pyt_H"
"112",111,0.1669,9e-04,0.00185,0.83035,"Python_5","Pyt_H"
"113",112,0.17005,0.00075,0.00185,0.82735,"Python_5","Pyt_H"
"114",113,0.17245,0.00065,0.00195,0.82495,"Python_5","Pyt_H"
"115",114,0.17465,0.00075,0.0016,0.823,"Python_5","Pyt_H"
"116",115,0.17675,7e-04,0.00145,0.8211,"Python_5","Pyt_H"
"117",116,0.17885,7e-04,0.00145,0.819,"Python_5","Pyt_H"
"118",117,0.18115,8e-04,0.0014,0.81665,"Python_5","Pyt_H"
"119",118,0.18325,0.00055,0.0014,0.8148,"Python_5","Pyt_H"
"120",119,0.1856,6e-04,0.00135,0.81245,"Python_5","Pyt_H"
"121",120,0.18825,6e-04,0.0013,0.80985,"Python_5","Pyt_H"
"122",121,0.1899,0.00075,0.0014,0.80795,"Python_5","Pyt_H"
"123",122,0.19205,6e-04,0.00145,0.8059,"Python_5","Pyt_H"
"124",123,0.1938,0.00075,0.00135,0.8041,"Python_5","Pyt_H"
"125",124,0.1955,0.00075,0.0015,0.80225,"Python_5","Pyt_H"
"126",125,0.19725,0.00075,0.00135,0.80065,"Python_5","Pyt_H"
"127",126,0.1995,0.00045,0.00155,0.7985,"Python_5","Pyt_H"
"128",127,0.20165,9e-04,0.00145,0.796,"Python_5","Pyt_H"
"129",128,0.2031,0.0012,0.00125,0.79445,"Python_5","Pyt_H"
"130",129,0.2047,0.00115,0.0014,0.79275,"Python_5","Pyt_H"
"131",130,0.20665,0.00125,0.00135,0.79075,"Python_5","Pyt_H"
"132",131,0.2092,0.0012,0.0014,0.7882,"Python_5","Pyt_H"
"133",132,0.2116,0.0011,0.0015,0.7858,"Python_5","Pyt_H"
"134",133,0.2134,0.0013,0.0016,0.7837,"Python_5","Pyt_H"
"135",134,0.21545,0.0014,0.00175,0.7814,"Python_5","Pyt_H"
"136",135,0.21785,0.0012,0.002,0.77895,"Python_5","Pyt_H"
"137",136,0.2199,0.00125,0.0022,0.77665,"Python_5","Pyt_H"
"138",137,0.2224,0.0011,0.00245,0.77405,"Python_5","Pyt_H"
"139",138,0.22435,9e-04,0.00265,0.7721,"Python_5","Pyt_H"
"140",139,0.2262,0.00125,0.00255,0.77,"Python_5","Pyt_H"
"141",140,0.22825,0.00155,0.00255,0.76765,"Python_5","Pyt_H"
"142",141,0.2302,0.00165,0.00255,0.7656,"Python_5","Pyt_H"
"143",142,0.2317,0.00185,0.00235,0.7641,"Python_5","Pyt_H"
"144",143,0.23345,0.00225,0.0025,0.7618,"Python_5","Pyt_H"
"145",144,0.2343,0.0024,0.00265,0.76065,"Python_5","Pyt_H"
"146",145,0.23585,0.00255,0.00275,0.75885,"Python_5","Pyt_H"
"147",146,0.2371,0.003,0.00265,0.75725,"Python_5","Pyt_H"
"148",147,0.23885,0.0028,0.00295,0.7554,"Python_5","Pyt_H"
"149",148,0.24085,0.00275,0.00335,0.75305,"Python_5","Pyt_H"
"150",149,0.24245,0.0026,0.00365,0.7513,"Python_5","Pyt_H"
"151",150,0.2443,0.00275,0.0037,0.74925,"Python_5","Pyt_H"
"152",151,0.24535,0.00275,0.004,0.7479,"Python_5","Pyt_H"
"153",152,0.24675,0.00295,0.00445,0.74585,"Python_5","Pyt_H"
"154",153,0.24765,0.00345,0.0048,0.7441,"Python_5","Pyt_H"
"155",154,0.24885,0.00355,0.0052,0.7424,"Python_5","Pyt_H"
"156",155,0.2502,0.0038,0.0051,0.7409,"Python_5","Pyt_H"
"157",156,0.2515,0.00395,0.00555,0.739,"Python_5","Pyt_H"
"158",157,0.25285,0.00415,0.0058,0.7372,"Python_5","Pyt_H"
"159",158,0.2535,0.00485,0.00585,0.7358,"Python_5","Pyt_H"
"160",159,0.25445,0.00545,0.00555,0.73455,"Python_5","Pyt_H"
"161",160,0.25565,0.00565,0.00545,0.73325,"Python_5","Pyt_H"
"162",161,0.25685,0.00525,0.00615,0.73175,"Python_5","Pyt_H"
"163",162,0.25715,0.0054,0.00705,0.7304,"Python_5","Pyt_H"
"164",163,0.2578,0.0059,0.0074,0.7289,"Python_5","Pyt_H"
"165",164,0.25815,0.00645,0.00735,0.72805,"Python_5","Pyt_H"
"166",165,0.2591,0.00655,0.00745,0.7269,"Python_5","Pyt_H"
"167",166,0.259,0.00725,0.00795,0.7258,"Python_5","Pyt_H"
"168",167,0.25955,0.00755,0.0087,0.7242,"Python_5","Pyt_H"
"169",168,0.26,0.0071,0.0096,0.7233,"Python_5","Pyt_H"
"170",169,0.2598,0.00785,0.01025,0.7221,"Python_5","Pyt_H"
"171",170,0.26025,0.0082,0.0108,0.72075,"Python_5","Pyt_H"
"172",171,0.26025,0.0082,0.0113,0.72025,"Python_5","Pyt_H"
"173",172,0.26065,0.00845,0.01145,0.71945,"Python_5","Pyt_H"
"174",173,0.26095,0.00885,0.0122,0.718,"Python_5","Pyt_H"
"175",174,0.2605,0.0094,0.01275,0.71735,"Python_5","Pyt_H"
"176",175,0.26025,0.0096,0.01415,0.716,"Python_5","Pyt_H"
"177",176,0.25965,0.01,0.0148,0.71555,"Python_5","Pyt_H"
"178",177,0.25745,0.0114,0.01475,0.7164,"Python_5","Pyt_H"
"179",178,0.2563,0.01285,0.0146,0.71625,"Python_5","Pyt_H"
"180",179,0.256,0.01295,0.0152,0.71585,"Python_5","Pyt_H"
"181",180,0.25505,0.01325,0.01625,0.71545,"Python_5","Pyt_H"
"182",181,0.25385,0.01405,0.0175,0.7146,"Python_5","Pyt_H"
"183",182,0.25155,0.0159,0.0178,0.71475,"Python_5","Pyt_H"
"184",183,0.25015,0.0164,0.01915,0.7143,"Python_5","Pyt_H"
"185",184,0.24895,0.01585,0.02125,0.71395,"Python_5","Pyt_H"
"186",185,0.24665,0.0163,0.02295,0.7141,"Python_5","Pyt_H"
"187",186,0.2435,0.0179,0.02395,0.71465,"Python_5","Pyt_H"
"188",187,0.2403,0.0192,0.02515,0.71535,"Python_5","Pyt_H"
"189",188,0.23715,0.02015,0.0269,0.7158,"Python_5","Pyt_H"
"190",189,0.23435,0.02095,0.0285,0.7162,"Python_5","Pyt_H"
"191",190,0.2314,0.0214,0.03015,0.71705,"Python_5","Pyt_H"
"192",191,0.227,0.02275,0.0305,0.71975,"Python_5","Pyt_H"
"193",192,0.22445,0.0228,0.0314,0.72135,"Python_5","Pyt_H"
"194",193,0.22105,0.0232,0.0328,0.72295,"Python_5","Pyt_H"
"195",194,0.2177,0.02365,0.0352,0.72345,"Python_5","Pyt_H"
"196",195,0.21445,0.0249,0.03565,0.725,"Python_5","Pyt_H"
"197",196,0.2105,0.0259,0.03585,0.72775,"Python_5","Pyt_H"
"198",197,0.2075,0.0262,0.03685,0.72945,"Python_5","Pyt_H"
"199",198,0.2032,0.02605,0.03835,0.7324,"Python_5","Pyt_H"
"200",199,0.2002,0.0249,0.0392,0.7357,"Python_5","Pyt_H"
"201",200,0.1972,0.02515,0.0405,0.73715,"Python_5","Pyt_H"
"202",201,0.1941,0.02645,0.0395,0.73995,"Python_5","Pyt_H"
"203",202,0.1912,0.026,0.0404,0.7424,"Python_5","Pyt_H"
"204",203,0.1867,0.0264,0.0401,0.7468,"Python_5","Pyt_H"
"205",204,0.18285,0.0267,0.0418,0.74865,"Python_5","Pyt_H"
"206",205,0.18105,0.026,0.0422,0.75075,"Python_5","Pyt_H"
"207",206,0.1785,0.02505,0.04395,0.7525,"Python_5","Pyt_H"
"208",207,0.17465,0.02605,0.04385,0.75545,"Python_5","Pyt_H"
"209",208,0.1707,0.02705,0.0448,0.75745,"Python_5","Pyt_H"
"210",209,0.1683,0.02665,0.04565,0.7594,"Python_5","Pyt_H"
"211",210,0.1647,0.02625,0.04655,0.7625,"Python_5","Pyt_H"
"212",211,0.1619,0.0262,0.046,0.7659,"Python_5","Pyt_H"
"213",212,0.1593,0.02605,0.0467,0.76795,"Python_5","Pyt_H"
"214",213,0.156,0.0274,0.0453,0.7713,"Python_5","Pyt_H"
"215",214,0.15475,0.02575,0.04675,0.77275,"Python_5","Pyt_H"
"216",215,0.1528,0.02455,0.0478,0.77485,"Python_5","Pyt_H"
"217",216,0.1494,0.02475,0.04805,0.7778,"Python_5","Pyt_H"
"218",217,0.14775,0.02415,0.0479,0.7802,"Python_5","Pyt_H"
"219",218,0.14505,0.02455,0.04635,0.78405,"Python_5","Pyt_H"
"220",219,0.1431,0.02535,0.04575,0.7858,"Python_5","Pyt_H"
"221",220,0.14245,0.0241,0.0449,0.78855,"Python_5","Pyt_H"
"222",221,0.1411,0.02355,0.0448,0.79055,"Python_5","Pyt_H"
"223",222,0.13975,0.0238,0.04315,0.7933,"Python_5","Pyt_H"
"224",223,0.139,0.0234,0.04265,0.79495,"Python_5","Pyt_H"
"225",224,0.13835,0.0231,0.042,0.79655,"Python_5","Pyt_H"
"226",225,0.13655,0.0223,0.0427,0.79845,"Python_5","Pyt_H"
"227",226,0.13515,0.0215,0.04325,0.8001,"Python_5","Pyt_H"
"228",227,0.13395,0.0214,0.04325,0.8014,"Python_5","Pyt_H"
"229",228,0.13335,0.02175,0.04175,0.80315,"Python_5","Pyt_H"
"230",229,0.1323,0.0212,0.0418,0.8047,"Python_5","Pyt_H"
"231",230,0.1303,0.02255,0.04115,0.806,"Python_5","Pyt_H"
"232",231,0.13035,0.0223,0.04025,0.8071,"Python_5","Pyt_H"
"233",232,0.13,0.0208,0.0405,0.8087,"Python_5","Pyt_H"
"234",233,0.1303,0.0201,0.04035,0.80925,"Python_5","Pyt_H"
"235",234,0.1307,0.02,0.0401,0.8092,"Python_5","Pyt_H"
"236",235,0.12985,0.01975,0.04095,0.80945,"Python_5","Pyt_H"
"237",236,0.1298,0.0188,0.04015,0.81125,"Python_5","Pyt_H"
"238",237,0.1294,0.01865,0.03995,0.812,"Python_5","Pyt_H"
"239",238,0.1297,0.0185,0.0396,0.8122,"Python_5","Pyt_H"
"240",239,0.13025,0.01825,0.03815,0.81335,"Python_5","Pyt_H"
"241",240,0.1317,0.01785,0.037,0.81345,"Python_5","Pyt_H"
"242",241,0.1318,0.018,0.0366,0.8136,"Python_5","Pyt_H"
"243",242,0.1324,0.0171,0.0365,0.814,"Python_5","Pyt_H"
"244",243,0.1327,0.01745,0.0365,0.81335,"Python_5","Pyt_H"
"245",244,0.13355,0.01695,0.0351,0.8144,"Python_5","Pyt_H"
"246",245,0.1342,0.0164,0.0347,0.8147,"Python_5","Pyt_H"
"247",246,0.13415,0.0165,0.03365,0.8157,"Python_5","Pyt_H"
"248",247,0.13595,0.0154,0.03355,0.8151,"Python_5","Pyt_H"
"249",248,0.13535,0.0153,0.0338,0.81555,"Python_5","Pyt_H"
"250",249,0.13685,0.0153,0.03295,0.8149,"Python_5","Pyt_H"
"251",250,0.1378,0.015,0.03095,0.81625,"Python_5","Pyt_H"
"252",251,0.13945,0.0142,0.03075,0.8156,"Python_5","Pyt_H"
"253",252,0.14125,0.0132,0.0311,0.81445,"Python_5","Pyt_H"
"254",253,0.14185,0.0133,0.03065,0.8142,"Python_5","Pyt_H"
"255",254,0.14425,0.01335,0.0295,0.8129,"Python_5","Pyt_H"
"256",255,0.1454,0.01315,0.0289,0.81255,"Python_5","Pyt_H"
"257",256,0.1472,0.0131,0.02915,0.81055,"Python_5","Pyt_H"
"258",257,0.14965,0.01225,0.02865,0.80945,"Python_5","Pyt_H"
"259",258,0.1504,0.01255,0.02805,0.809,"Python_5","Pyt_H"
"260",259,0.1512,0.01275,0.0286,0.80745,"Python_5","Pyt_H"
"261",260,0.1516,0.0139,0.0272,0.8073,"Python_5","Pyt_H"
"262",261,0.15355,0.01405,0.0269,0.8055,"Python_5","Pyt_H"
"263",262,0.1556,0.01375,0.02695,0.8037,"Python_5","Pyt_H"
"264",263,0.1559,0.01565,0.02485,0.8036,"Python_5","Pyt_H"
"265",264,0.158,0.01445,0.02475,0.8028,"Python_5","Pyt_H"
"266",265,0.1582,0.0148,0.0251,0.8019,"Python_5","Pyt_H"
"267",266,0.16,0.01425,0.0257,0.80005,"Python_5","Pyt_H"
"268",267,0.16205,0.014,0.0256,0.79835,"Python_5","Pyt_H"
"269",268,0.16265,0.01465,0.0258,0.7969,"Python_5","Pyt_H"
"270",269,0.16455,0.01495,0.0256,0.7949,"Python_5","Pyt_H"
"271",270,0.16575,0.0141,0.02625,0.7939,"Python_5","Pyt_H"
"272",271,0.1658,0.01465,0.0266,0.79295,"Python_5","Pyt_H"
"273",272,0.16685,0.01465,0.027,0.7915,"Python_5","Pyt_H"
"274",273,0.16765,0.01525,0.02675,0.79035,"Python_5","Pyt_H"
"275",274,0.1686,0.0148,0.0269,0.7897,"Python_5","Pyt_H"
"276",275,0.1692,0.0148,0.0274,0.7886,"Python_5","Pyt_H"
"277",276,0.1699,0.0148,0.02735,0.78795,"Python_5","Pyt_H"
"278",277,0.1717,0.0146,0.0279,0.7858,"Python_5","Pyt_H"
"279",278,0.17145,0.01545,0.0277,0.7854,"Python_5","Pyt_H"
"280",279,0.17295,0.01605,0.02805,0.78295,"Python_5","Pyt_H"
"281",280,0.17525,0.01625,0.0272,0.7813,"Python_5","Pyt_H"
"282",281,0.17745,0.0158,0.0267,0.78005,"Python_5","Pyt_H"
"283",282,0.1784,0.01565,0.02745,0.7785,"Python_5","Pyt_H"
"284",283,0.17925,0.0156,0.0269,0.77825,"Python_5","Pyt_H"
"285",284,0.18,0.016,0.02675,0.77725,"Python_5","Pyt_H"
"286",285,0.1801,0.01625,0.0272,0.77645,"Python_5","Pyt_H"
"287",286,0.1814,0.01685,0.0273,0.77445,"Python_5","Pyt_H"
"288",287,0.182,0.01645,0.0278,0.77375,"Python_5","Pyt_H"
"289",288,0.1831,0.0167,0.0272,0.773,"Python_5","Pyt_H"
"290",289,0.18305,0.0177,0.02785,0.7714,"Python_5","Pyt_H"
"291",290,0.18235,0.0187,0.0288,0.77015,"Python_5","Pyt_H"
"292",291,0.1829,0.0195,0.02895,0.76865,"Python_5","Pyt_H"
"293",292,0.18295,0.0186,0.0313,0.76715,"Python_5","Pyt_H"
"294",293,0.1826,0.01935,0.0313,0.76675,"Python_5","Pyt_H"
"295",294,0.1833,0.01855,0.03255,0.7656,"Python_5","Pyt_H"
"296",295,0.1821,0.0198,0.0332,0.7649,"Python_5","Pyt_H"
"297",296,0.18175,0.0203,0.0334,0.76455,"Python_5","Pyt_H"
"298",297,0.1825,0.02075,0.03295,0.7638,"Python_5","Pyt_H"
"299",298,0.18135,0.02105,0.033,0.7646,"Python_5","Pyt_H"
"300",299,0.18115,0.02165,0.0331,0.7641,"Python_5","Pyt_H"
"301",300,0.18135,0.0221,0.0343,0.76225,"Python_5","Pyt_H"
"302",301,0.18035,0.0225,0.03455,0.7626,"Python_5","Pyt_H"
"303",302,0.1803,0.02275,0.0344,0.76255,"Python_5","Pyt_H"
"304",303,0.1808,0.0223,0.0346,0.7623,"Python_5","Pyt_H"
"305",304,0.1798,0.0214,0.03605,0.76275,"Python_5","Pyt_H"
"306",305,0.17845,0.021,0.03755,0.763,"Python_5","Pyt_H"
"307",306,0.17715,0.02195,0.0375,0.7634,"Python_5","Pyt_H"
"308",307,0.17745,0.0215,0.0379,0.76315,"Python_5","Pyt_H"
"309",308,0.17615,0.022,0.0387,0.76315,"Python_5","Pyt_H"
"310",309,0.17565,0.0221,0.03915,0.7631,"Python_5","Pyt_H"
"311",310,0.17575,0.0208,0.0392,0.76425,"Python_5","Pyt_H"
"312",311,0.1748,0.02055,0.0398,0.76485,"Python_5","Pyt_H"
"313",312,0.1741,0.02125,0.03875,0.7659,"Python_5","Pyt_H"
"314",313,0.17225,0.0222,0.0389,0.76665,"Python_5","Pyt_H"
"315",314,0.17205,0.0227,0.03895,0.7663,"Python_5","Pyt_H"
"316",315,0.1715,0.02335,0.0381,0.76705,"Python_5","Pyt_H"
"317",316,0.1712,0.024,0.03785,0.76695,"Python_5","Pyt_H"
"318",317,0.1702,0.0241,0.039,0.7667,"Python_5","Pyt_H"
"319",318,0.169,0.02445,0.0402,0.76635,"Python_5","Pyt_H"
"320",319,0.16835,0.02485,0.0402,0.7666,"Python_5","Pyt_H"
"321",320,0.1689,0.0246,0.0405,0.766,"Python_5","Pyt_H"
"322",321,0.1685,0.02415,0.0411,0.76625,"Python_5","Pyt_H"
"323",322,0.16765,0.0244,0.041,0.76695,"Python_5","Pyt_H"
"324",323,0.16685,0.02455,0.0404,0.7682,"Python_5","Pyt_H"
"325",324,0.16725,0.0237,0.04055,0.7685,"Python_5","Pyt_H"
"326",325,0.16585,0.0238,0.0411,0.76925,"Python_5","Pyt_H"
"327",326,0.1646,0.02425,0.0416,0.76955,"Python_5","Pyt_H"
"328",327,0.164,0.0243,0.04175,0.76995,"Python_5","Pyt_H"
"329",328,0.1629,0.025,0.0428,0.7693,"Python_5","Pyt_H"
"330",329,0.16125,0.0255,0.04285,0.7704,"Python_5","Pyt_H"
"331",330,0.15945,0.02555,0.0428,0.7722,"Python_5","Pyt_H"
"332",331,0.1593,0.0245,0.04365,0.77255,"Python_5","Pyt_H"
"333",332,0.1588,0.02475,0.04415,0.7723,"Python_5","Pyt_H"
"334",333,0.15735,0.02455,0.0447,0.7734,"Python_5","Pyt_H"
"335",334,0.1574,0.0243,0.0438,0.7745,"Python_5","Pyt_H"
"336",335,0.15495,0.025,0.04385,0.7762,"Python_5","Pyt_H"
"337",336,0.1547,0.02455,0.04455,0.7762,"Python_5","Pyt_H"
"338",337,0.15495,0.0236,0.04595,0.7755,"Python_5","Pyt_H"
"339",338,0.1542,0.023,0.0467,0.7761,"Python_5","Pyt_H"
"340",339,0.1535,0.02325,0.0461,0.77715,"Python_5","Pyt_H"
"341",340,0.1521,0.0245,0.0457,0.7777,"Python_5","Pyt_H"
"342",341,0.1509,0.02465,0.0452,0.77925,"Python_5","Pyt_H"
"343",342,0.1509,0.0253,0.04485,0.77895,"Python_5","Pyt_H"
"344",343,0.15125,0.024,0.04525,0.7795,"Python_5","Pyt_H"
"345",344,0.15155,0.02315,0.045,0.7803,"Python_5","Pyt_H"
"346",345,0.1506,0.0232,0.04455,0.78165,"Python_5","Pyt_H"
"347",346,0.15035,0.023,0.04495,0.7817,"Python_5","Pyt_H"
"348",347,0.1505,0.024,0.04245,0.78305,"Python_5","Pyt_H"
"349",348,0.15075,0.0228,0.0441,0.78235,"Python_5","Pyt_H"
"350",349,0.15025,0.02235,0.0445,0.7829,"Python_5","Pyt_H"
"351",350,0.1509,0.0221,0.04485,0.78215,"Python_5","Pyt_H"
"352",351,0.1499,0.0222,0.04395,0.78395,"Python_5","Pyt_H"
"353",352,0.1501,0.02225,0.04305,0.7846,"Python_5","Pyt_H"
"354",353,0.1505,0.0226,0.04295,0.78395,"Python_5","Pyt_H"
"355",354,0.1503,0.02335,0.0423,0.78405,"Python_5","Pyt_H"
"356",355,0.1507,0.02235,0.0415,0.78545,"Python_5","Pyt_H"
"357",356,0.1506,0.0219,0.04155,0.78595,"Python_5","Pyt_H"
"358",357,0.15165,0.02125,0.04225,0.78485,"Python_5","Pyt_H"
"359",358,0.15195,0.0215,0.042,0.78455,"Python_5","Pyt_H"
"360",359,0.15175,0.02195,0.04145,0.78485,"Python_5","Pyt_H"
