"","step","S","E","I","R","simu","Langage"
"1",0,0.999,0,0.001,0,"Python_18","Pyt_H"
"2",1,0.99835,0.00065,0.001,0,"Python_18","Pyt_H"
"3",2,0.9979,0.0011,0.00095,5e-05,"Python_18","Pyt_H"
"4",3,0.99725,0.0014,0.0012,0.00015,"Python_18","Pyt_H"
"5",4,0.9964,0.00215,0.00125,2e-04,"Python_18","Pyt_H"
"6",5,0.99575,0.0024,0.00145,4e-04,"Python_18","Pyt_H"
"7",6,0.99435,0.0034,0.0017,0.00055,"Python_18","Pyt_H"
"8",7,0.99265,0.0045,0.0022,0.00065,"Python_18","Pyt_H"
"9",8,0.9907,0.00555,0.00285,9e-04,"Python_18","Pyt_H"
"10",9,0.98855,0.00655,0.0035,0.0014,"Python_18","Pyt_H"
"11",10,0.9851,0.0086,0.0047,0.0016,"Python_18","Pyt_H"
"12",11,0.9813,0.0108,0.00605,0.00185,"Python_18","Pyt_H"
"13",12,0.9768,0.0134,0.0074,0.0024,"Python_18","Pyt_H"
"14",13,0.9706,0.0176,0.0087,0.0031,"Python_18","Pyt_H"
"15",14,0.96415,0.0203,0.01135,0.0042,"Python_18","Pyt_H"
"16",15,0.9538,0.02635,0.01475,0.0051,"Python_18","Pyt_H"
"17",16,0.94125,0.0349,0.0177,0.00615,"Python_18","Pyt_H"
"18",17,0.9278,0.04185,0.0224,0.00795,"Python_18","Pyt_H"
"19",18,0.90795,0.0537,0.02855,0.0098,"Python_18","Pyt_H"
"20",19,0.88505,0.0679,0.0342,0.01285,"Python_18","Pyt_H"
"21",20,0.8577,0.08235,0.0438,0.01615,"Python_18","Pyt_H"
"22",21,0.82625,0.0982,0.05545,0.0201,"Python_18","Pyt_H"
"23",22,0.7867,0.11955,0.0677,0.02605,"Python_18","Pyt_H"
"24",23,0.7396,0.1432,0.0849,0.0323,"Python_18","Pyt_H"
"25",24,0.68685,0.1684,0.10345,0.0413,"Python_18","Pyt_H"
"26",25,0.6277,0.19395,0.1268,0.05155,"Python_18","Pyt_H"
"27",26,0.56065,0.22205,0.1524,0.0649,"Python_18","Pyt_H"
"28",27,0.49245,0.2473,0.18005,0.0802,"Python_18","Pyt_H"
"29",28,0.42635,0.26365,0.2127,0.0973,"Python_18","Pyt_H"
"30",29,0.35465,0.28045,0.2443,0.1206,"Python_18","Pyt_H"
"31",30,0.2879,0.2886,0.27835,0.14515,"Python_18","Pyt_H"
"32",31,0.2296,0.28405,0.313,0.17335,"Python_18","Pyt_H"
"33",32,0.1762,0.27365,0.3455,0.20465,"Python_18","Pyt_H"
"34",33,0.1321,0.2548,0.37265,0.24045,"Python_18","Pyt_H"
"35",34,0.09825,0.227,0.3931,0.28165,"Python_18","Pyt_H"
"36",35,0.0713,0.20105,0.40395,0.3237,"Python_18","Pyt_H"
"37",36,0.0525,0.1705,0.407,0.37,"Python_18","Pyt_H"
"38",37,0.0385,0.14175,0.4002,0.41955,"Python_18","Pyt_H"
"39",38,0.0288,0.11545,0.39155,0.4642,"Python_18","Pyt_H"
"40",39,0.0221,0.0937,0.3744,0.5098,"Python_18","Pyt_H"
"41",40,0.01825,0.07535,0.3502,0.5562,"Python_18","Pyt_H"
"42",41,0.01555,0.0605,0.32365,0.6003,"Python_18","Pyt_H"
"43",42,0.01465,0.0485,0.29515,0.6417,"Python_18","Pyt_H"
"44",43,0.0128,0.04005,0.27095,0.6762,"Python_18","Pyt_H"
"45",44,0.01285,0.03165,0.24485,0.71065,"Python_18","Pyt_H"
"46",45,0.0129,0.0242,0.22335,0.73955,"Python_18","Pyt_H"
"47",46,0.0131,0.02,0.20045,0.76645,"Python_18","Pyt_H"
"48",47,0.0133,0.01735,0.17935,0.79,"Python_18","Pyt_H"
"49",48,0.01405,0.0145,0.159,0.81245,"Python_18","Pyt_H"
"50",49,0.01515,0.0123,0.13865,0.8339,"Python_18","Pyt_H"
"51",50,0.01635,0.01035,0.12575,0.84755,"Python_18","Pyt_H"
"52",51,0.0182,0.00865,0.11275,0.8604,"Python_18","Pyt_H"
"53",52,0.0191,0.00795,0.1004,0.87255,"Python_18","Pyt_H"
"54",53,0.0208,0.0076,0.0893,0.8823,"Python_18","Pyt_H"
"55",54,0.0223,0.00705,0.07905,0.8916,"Python_18","Pyt_H"
"56",55,0.02445,0.00695,0.06955,0.89905,"Python_18","Pyt_H"
"57",56,0.0261,0.00655,0.06175,0.9056,"Python_18","Pyt_H"
"58",57,0.0282,0.0059,0.05475,0.91115,"Python_18","Pyt_H"
"59",58,0.03095,0.00505,0.04895,0.91505,"Python_18","Pyt_H"
"60",59,0.03365,0.00465,0.0444,0.9173,"Python_18","Pyt_H"
