"","step","S","E","I","R","simu","Langage"
"189",188,0.2416,0.01675,0.0245,0.71715,"Python_14","Pyt_H"
"190",189,0.23885,0.01815,0.02515,0.71785,"Python_14","Pyt_H"
"191",190,0.2362,0.0194,0.02595,0.71845,"Python_14","Pyt_H"
"192",191,0.23365,0.02035,0.02685,0.71915,"Python_14","Pyt_H"
"193",192,0.2307,0.0209,0.02885,0.71955,"Python_14","Pyt_H"
"194",193,0.22735,0.02195,0.0296,0.7211,"Python_14","Pyt_H"
"195",194,0.22455,0.02255,0.0309,0.722,"Python_14","Pyt_H"
"196",195,0.22045,0.02335,0.0327,0.7235,"Python_14","Pyt_H"
"197",196,0.2176,0.02455,0.0343,0.72355,"Python_14","Pyt_H"
"198",197,0.2144,0.0245,0.0345,0.7266,"Python_14","Pyt_H"
"199",198,0.21085,0.0253,0.03585,0.728,"Python_14","Pyt_H"
"200",199,0.2075,0.0261,0.038,0.7284,"Python_14","Pyt_H"
"201",200,0.20295,0.0272,0.0391,0.73075,"Python_14","Pyt_H"
"202",201,0.1996,0.02815,0.04025,0.732,"Python_14","Pyt_H"
"203",202,0.1943,0.02915,0.0411,0.73545,"Python_14","Pyt_H"
"204",203,0.19075,0.02895,0.04325,0.73705,"Python_14","Pyt_H"
"205",204,0.18635,0.0297,0.04495,0.739,"Python_14","Pyt_H"
"206",205,0.1825,0.0292,0.0473,0.741,"Python_14","Pyt_H"
"207",206,0.17795,0.02945,0.04795,0.74465,"Python_14","Pyt_H"
"208",207,0.17335,0.0304,0.04835,0.7479,"Python_14","Pyt_H"
"209",208,0.1712,0.0286,0.0483,0.7519,"Python_14","Pyt_H"
"210",209,0.16735,0.0279,0.0494,0.75535,"Python_14","Pyt_H"
"211",210,0.1641,0.0278,0.0511,0.757,"Python_14","Pyt_H"
"212",211,0.16135,0.02705,0.05065,0.76095,"Python_14","Pyt_H"
"213",212,0.15885,0.0264,0.05035,0.7644,"Python_14","Pyt_H"
"214",213,0.1553,0.02865,0.04905,0.767,"Python_14","Pyt_H"
"215",214,0.15255,0.02835,0.0494,0.7697,"Python_14","Pyt_H"
"216",215,0.14945,0.02775,0.0505,0.7723,"Python_14","Pyt_H"
"217",216,0.1469,0.028,0.049,0.7761,"Python_14","Pyt_H"
"218",217,0.14415,0.02665,0.0499,0.7793,"Python_14","Pyt_H"
"219",218,0.14175,0.0257,0.05105,0.7815,"Python_14","Pyt_H"
"220",219,0.13815,0.02655,0.05085,0.78445,"Python_14","Pyt_H"
"221",220,0.1366,0.02435,0.05035,0.7887,"Python_14","Pyt_H"
"222",221,0.1344,0.0237,0.05155,0.79035,"Python_14","Pyt_H"
"223",222,0.13225,0.0235,0.0512,0.79305,"Python_14","Pyt_H"
"224",223,0.1295,0.02435,0.05055,0.7956,"Python_14","Pyt_H"
"225",224,0.1285,0.0234,0.04955,0.79855,"Python_14","Pyt_H"
"226",225,0.1263,0.02445,0.0481,0.80115,"Python_14","Pyt_H"
"227",226,0.125,0.02465,0.0465,0.80385,"Python_14","Pyt_H"
"228",227,0.1241,0.02335,0.0466,0.80595,"Python_14","Pyt_H"
"229",228,0.12375,0.0218,0.04645,0.808,"Python_14","Pyt_H"
"230",229,0.12355,0.02105,0.04505,0.81035,"Python_14","Pyt_H"
"231",230,0.1231,0.0197,0.04495,0.81225,"Python_14","Pyt_H"
"232",231,0.1232,0.0189,0.0443,0.8136,"Python_14","Pyt_H"
"233",232,0.1235,0.0173,0.04415,0.81505,"Python_14","Pyt_H"
"234",233,0.1235,0.01725,0.0433,0.81595,"Python_14","Pyt_H"
"235",234,0.1243,0.0174,0.04145,0.81685,"Python_14","Pyt_H"
"236",235,0.12485,0.0168,0.0404,0.81795,"Python_14","Pyt_H"
"237",236,0.125,0.01655,0.03805,0.8204,"Python_14","Pyt_H"
"238",237,0.1263,0.01595,0.03745,0.8203,"Python_14","Pyt_H"
"239",238,0.12635,0.0156,0.0375,0.82055,"Python_14","Pyt_H"
"240",239,0.127,0.01665,0.0348,0.82155,"Python_14","Pyt_H"
"241",240,0.1271,0.0161,0.03455,0.82225,"Python_14","Pyt_H"
"242",241,0.1283,0.015,0.0336,0.8231,"Python_14","Pyt_H"
"243",242,0.1296,0.0151,0.0335,0.8218,"Python_14","Pyt_H"
"244",243,0.13025,0.01525,0.03225,0.82225,"Python_14","Pyt_H"
"245",244,0.13145,0.01615,0.0313,0.8211,"Python_14","Pyt_H"
"246",245,0.1318,0.01665,0.0306,0.82095,"Python_14","Pyt_H"
"247",246,0.1331,0.01625,0.0303,0.82035,"Python_14","Pyt_H"
"248",247,0.1339,0.01605,0.03005,0.82,"Python_14","Pyt_H"
"249",248,0.13485,0.0153,0.0302,0.81965,"Python_14","Pyt_H"
"250",249,0.13615,0.0136,0.0302,0.82005,"Python_14","Pyt_H"
"251",250,0.13745,0.01305,0.0301,0.8194,"Python_14","Pyt_H"
"252",251,0.1372,0.01375,0.0296,0.81945,"Python_14","Pyt_H"
"253",252,0.13795,0.0146,0.02865,0.8188,"Python_14","Pyt_H"
"254",253,0.1385,0.01455,0.0282,0.81875,"Python_14","Pyt_H"
"255",254,0.1403,0.0141,0.02765,0.81795,"Python_14","Pyt_H"
"256",255,0.14145,0.0144,0.02735,0.8168,"Python_14","Pyt_H"
"257",256,0.1437,0.0142,0.0259,0.8162,"Python_14","Pyt_H"
"258",257,0.14485,0.01335,0.0267,0.8151,"Python_14","Pyt_H"
"259",258,0.14665,0.01315,0.02705,0.81315,"Python_14","Pyt_H"
"260",259,0.14745,0.01365,0.02675,0.81215,"Python_14","Pyt_H"
"261",260,0.14815,0.0146,0.0263,0.81095,"Python_14","Pyt_H"
"262",261,0.14895,0.01535,0.0266,0.8091,"Python_14","Pyt_H"
"263",262,0.1502,0.0145,0.0269,0.8084,"Python_14","Pyt_H"
"264",263,0.1509,0.01405,0.02785,0.8072,"Python_14","Pyt_H"
"265",264,0.15255,0.01405,0.02775,0.80565,"Python_14","Pyt_H"
"266",265,0.153,0.01435,0.027,0.80565,"Python_14","Pyt_H"
"267",266,0.15405,0.0138,0.02685,0.8053,"Python_14","Pyt_H"
"268",267,0.1543,0.0135,0.0268,0.8054,"Python_14","Pyt_H"
"269",268,0.15535,0.01415,0.02575,0.80475,"Python_14","Pyt_H"
"270",269,0.15715,0.01375,0.0257,0.8034,"Python_14","Pyt_H"
"271",270,0.15785,0.0138,0.02575,0.8026,"Python_14","Pyt_H"
"272",271,0.15925,0.0143,0.02585,0.8006,"Python_14","Pyt_H"
"273",272,0.16,0.0146,0.02555,0.79985,"Python_14","Pyt_H"
"274",273,0.16175,0.0142,0.0254,0.79865,"Python_14","Pyt_H"
"275",274,0.16275,0.0137,0.0262,0.79735,"Python_14","Pyt_H"
"276",275,0.1636,0.0138,0.0269,0.7957,"Python_14","Pyt_H"
"277",276,0.16335,0.01535,0.02665,0.79465,"Python_14","Pyt_H"
"278",277,0.1656,0.01455,0.0266,0.79325,"Python_14","Pyt_H"
"279",278,0.1669,0.01385,0.02715,0.7921,"Python_14","Pyt_H"
"280",279,0.16805,0.0144,0.02705,0.7905,"Python_14","Pyt_H"
"281",280,0.16935,0.0144,0.02695,0.7893,"Python_14","Pyt_H"
"282",281,0.1713,0.0143,0.0272,0.7872,"Python_14","Pyt_H"
"283",282,0.1721,0.0155,0.026,0.7864,"Python_14","Pyt_H"
"284",283,0.17405,0.0159,0.0259,0.78415,"Python_14","Pyt_H"
"285",284,0.1753,0.0167,0.02625,0.78175,"Python_14","Pyt_H"
"286",285,0.1761,0.01735,0.02555,0.781,"Python_14","Pyt_H"
"287",286,0.17705,0.0181,0.0248,0.78005,"Python_14","Pyt_H"
"288",287,0.1778,0.01705,0.0262,0.77895,"Python_14","Pyt_H"
"289",288,0.17855,0.0166,0.0271,0.77775,"Python_14","Pyt_H"
"290",289,0.17935,0.01735,0.02625,0.77705,"Python_14","Pyt_H"
"291",290,0.1812,0.0161,0.027,0.7757,"Python_14","Pyt_H"
"292",291,0.1814,0.01645,0.02665,0.7755,"Python_14","Pyt_H"
"293",292,0.18185,0.01625,0.0274,0.7745,"Python_14","Pyt_H"
"294",293,0.1823,0.0158,0.0293,0.7726,"Python_14","Pyt_H"
"295",294,0.1814,0.0176,0.029,0.772,"Python_14","Pyt_H"
"296",295,0.18085,0.0183,0.0292,0.77165,"Python_14","Pyt_H"
"297",296,0.18105,0.01865,0.02915,0.77115,"Python_14","Pyt_H"
"298",297,0.18125,0.0188,0.0295,0.77045,"Python_14","Pyt_H"
"299",298,0.18155,0.0172,0.0309,0.77035,"Python_14","Pyt_H"
"300",299,0.1813,0.0177,0.03125,0.76975,"Python_14","Pyt_H"
"301",300,0.1806,0.0185,0.03175,0.76915,"Python_14","Pyt_H"
"302",301,0.1798,0.0201,0.03055,0.76955,"Python_14","Pyt_H"
"303",302,0.18085,0.019,0.03195,0.7682,"Python_14","Pyt_H"
"304",303,0.18105,0.0191,0.0324,0.76745,"Python_14","Pyt_H"
"305",304,0.18045,0.0199,0.03235,0.7673,"Python_14","Pyt_H"
"306",305,0.17985,0.02065,0.0324,0.7671,"Python_14","Pyt_H"
"307",306,0.17915,0.02145,0.0326,0.7668,"Python_14","Pyt_H"
"308",307,0.17895,0.0214,0.03405,0.7656,"Python_14","Pyt_H"
"309",308,0.1784,0.02155,0.0342,0.76585,"Python_14","Pyt_H"
"310",309,0.1776,0.0223,0.0346,0.7655,"Python_14","Pyt_H"
"311",310,0.17645,0.02265,0.03595,0.76495,"Python_14","Pyt_H"
"312",311,0.17565,0.0226,0.0364,0.76535,"Python_14","Pyt_H"
"313",312,0.17675,0.0221,0.03555,0.7656,"Python_14","Pyt_H"
"314",313,0.1763,0.02225,0.03625,0.7652,"Python_14","Pyt_H"
"315",314,0.177,0.0211,0.03675,0.76515,"Python_14","Pyt_H"
"316",315,0.177,0.0217,0.0372,0.7641,"Python_14","Pyt_H"
"317",316,0.17605,0.0229,0.0373,0.76375,"Python_14","Pyt_H"
"318",317,0.17575,0.0219,0.0389,0.76345,"Python_14","Pyt_H"
"319",318,0.17555,0.02115,0.04055,0.76275,"Python_14","Pyt_H"
"320",319,0.17445,0.022,0.04025,0.7633,"Python_14","Pyt_H"
"321",320,0.1731,0.0225,0.03965,0.76475,"Python_14","Pyt_H"
"322",321,0.17465,0.0214,0.04085,0.7631,"Python_14","Pyt_H"
"323",322,0.17295,0.02215,0.041,0.7639,"Python_14","Pyt_H"
"324",323,0.1733,0.0227,0.0402,0.7638,"Python_14","Pyt_H"
"325",324,0.1726,0.023,0.0408,0.7636,"Python_14","Pyt_H"
"326",325,0.17295,0.02285,0.0421,0.7621,"Python_14","Pyt_H"
"327",326,0.17155,0.02325,0.042,0.7632,"Python_14","Pyt_H"
"328",327,0.17025,0.0239,0.0419,0.76395,"Python_14","Pyt_H"
"329",328,0.16955,0.0239,0.0412,0.76535,"Python_14","Pyt_H"
"330",329,0.16895,0.0233,0.042,0.76575,"Python_14","Pyt_H"
"331",330,0.16705,0.0237,0.0432,0.76605,"Python_14","Pyt_H"
"332",331,0.1663,0.0236,0.0428,0.7673,"Python_14","Pyt_H"
"333",332,0.1654,0.0234,0.04245,0.76875,"Python_14","Pyt_H"
"334",333,0.164,0.02445,0.04295,0.7686,"Python_14","Pyt_H"
"335",334,0.1637,0.0231,0.04365,0.76955,"Python_14","Pyt_H"
"336",335,0.1634,0.02275,0.04395,0.7699,"Python_14","Pyt_H"
"337",336,0.16285,0.0238,0.04365,0.7697,"Python_14","Pyt_H"
"338",337,0.16155,0.02365,0.0437,0.7711,"Python_14","Pyt_H"
"339",338,0.1608,0.02425,0.04355,0.7714,"Python_14","Pyt_H"
"340",339,0.15965,0.02395,0.0439,0.7725,"Python_14","Pyt_H"
"341",340,0.15905,0.02325,0.04405,0.77365,"Python_14","Pyt_H"
"342",341,0.1576,0.0234,0.04435,0.77465,"Python_14","Pyt_H"
"343",342,0.1576,0.0233,0.04415,0.77495,"Python_14","Pyt_H"
"344",343,0.15655,0.0245,0.0435,0.77545,"Python_14","Pyt_H"
"345",344,0.156,0.02485,0.0434,0.77575,"Python_14","Pyt_H"
"346",345,0.15585,0.0245,0.0436,0.77605,"Python_14","Pyt_H"
"347",346,0.15495,0.02425,0.04385,0.77695,"Python_14","Pyt_H"
"348",347,0.15545,0.02375,0.04505,0.77575,"Python_14","Pyt_H"
"349",348,0.1547,0.02315,0.0449,0.77725,"Python_14","Pyt_H"
"350",349,0.15485,0.02315,0.04475,0.77725,"Python_14","Pyt_H"
"351",350,0.15415,0.02225,0.0465,0.7771,"Python_14","Pyt_H"
"352",351,0.1548,0.02155,0.04645,0.7772,"Python_14","Pyt_H"
"353",352,0.1525,0.02375,0.04575,0.778,"Python_14","Pyt_H"
"354",353,0.15305,0.02325,0.046,0.7777,"Python_14","Pyt_H"
"355",354,0.151,0.02385,0.0465,0.77865,"Python_14","Pyt_H"
"356",355,0.14975,0.02475,0.04655,0.77895,"Python_14","Pyt_H"
"357",356,0.14985,0.024,0.0468,0.77935,"Python_14","Pyt_H"
"358",357,0.1483,0.02425,0.0461,0.78135,"Python_14","Pyt_H"
"359",358,0.1469,0.0241,0.04635,0.78265,"Python_14","Pyt_H"
"360",359,0.1462,0.02395,0.0462,0.78365,"Python_14","Pyt_H"
