"","step","S","E","I","R","simu","Langage"
"151",150,0.24005,0.00315,0.00395,0.75285,"Python_23","Pyt_H"
"152",151,0.2415,0.00315,0.00445,0.7509,"Python_23","Pyt_H"
"153",152,0.2424,0.00365,0.0045,0.74945,"Python_23","Pyt_H"
"154",153,0.2436,0.00365,0.0048,0.74795,"Python_23","Pyt_H"
"155",154,0.24555,0.0032,0.00495,0.7463,"Python_23","Pyt_H"
"156",155,0.24665,0.00305,0.0057,0.7446,"Python_23","Pyt_H"
"157",156,0.24775,0.00385,0.0056,0.7428,"Python_23","Pyt_H"
"158",157,0.24905,0.00395,0.00565,0.74135,"Python_23","Pyt_H"
"159",158,0.25,0.00405,0.0055,0.74045,"Python_23","Pyt_H"
"160",159,0.2514,0.00435,0.00585,0.7384,"Python_23","Pyt_H"
"161",160,0.25215,0.0052,0.00585,0.7368,"Python_23","Pyt_H"
"162",161,0.2539,0.00505,0.00625,0.7348,"Python_23","Pyt_H"
"163",162,0.25495,0.00515,0.00635,0.73355,"Python_23","Pyt_H"
"164",163,0.25605,0.0051,0.00635,0.7325,"Python_23","Pyt_H"
"165",164,0.25705,0.00485,0.00665,0.73145,"Python_23","Pyt_H"
"166",165,0.2582,0.0048,0.00705,0.72995,"Python_23","Pyt_H"
"167",166,0.25865,0.00545,0.00715,0.72875,"Python_23","Pyt_H"
"168",167,0.2591,0.0058,0.0078,0.7273,"Python_23","Pyt_H"
"169",168,0.2599,0.00595,0.00825,0.7259,"Python_23","Pyt_H"
"170",169,0.2606,0.00585,0.00895,0.7246,"Python_23","Pyt_H"
"171",170,0.26165,0.00655,0.00905,0.72275,"Python_23","Pyt_H"
"172",171,0.2623,0.007,0.00925,0.72145,"Python_23","Pyt_H"
"173",172,0.2627,0.007,0.0096,0.7207,"Python_23","Pyt_H"
"174",173,0.26345,0.00755,0.0101,0.7189,"Python_23","Pyt_H"
"175",174,0.26345,0.00835,0.0105,0.7177,"Python_23","Pyt_H"
"176",175,0.2641,0.0082,0.0107,0.717,"Python_23","Pyt_H"
"177",176,0.2646,0.0081,0.01135,0.71595,"Python_23","Pyt_H"
"178",177,0.2646,0.0085,0.01165,0.71525,"Python_23","Pyt_H"
"179",178,0.264,0.00925,0.01195,0.7148,"Python_23","Pyt_H"
"180",179,0.26365,0.00975,0.0126,0.714,"Python_23","Pyt_H"
"181",180,0.26265,0.01025,0.0132,0.7139,"Python_23","Pyt_H"
"182",181,0.2622,0.011,0.014,0.7128,"Python_23","Pyt_H"
"183",182,0.26175,0.0108,0.0144,0.71305,"Python_23","Pyt_H"
"184",183,0.261,0.01065,0.0153,0.71305,"Python_23","Pyt_H"
"185",184,0.25975,0.01135,0.01655,0.71235,"Python_23","Pyt_H"
"186",185,0.2592,0.01215,0.0167,0.71195,"Python_23","Pyt_H"
"187",186,0.2587,0.01265,0.0172,0.71145,"Python_23","Pyt_H"
"188",187,0.2577,0.01405,0.0172,0.71105,"Python_23","Pyt_H"
"189",188,0.2568,0.0144,0.01825,0.71055,"Python_23","Pyt_H"
"190",189,0.2551,0.0156,0.0194,0.7099,"Python_23","Pyt_H"
"191",190,0.25395,0.0158,0.02045,0.7098,"Python_23","Pyt_H"
"192",191,0.2534,0.01505,0.0218,0.70975,"Python_23","Pyt_H"
"193",192,0.2508,0.01605,0.0231,0.71005,"Python_23","Pyt_H"
"194",193,0.24865,0.01715,0.0232,0.711,"Python_23","Pyt_H"
"195",194,0.24585,0.01875,0.02415,0.71125,"Python_23","Pyt_H"
"196",195,0.24335,0.02025,0.02495,0.71145,"Python_23","Pyt_H"
"197",196,0.24055,0.02085,0.02635,0.71225,"Python_23","Pyt_H"
"198",197,0.2385,0.0216,0.0273,0.7126,"Python_23","Pyt_H"
"199",198,0.2365,0.0221,0.02805,0.71335,"Python_23","Pyt_H"
"200",199,0.23295,0.02285,0.0296,0.7146,"Python_23","Pyt_H"
"201",200,0.22985,0.02415,0.03155,0.71445,"Python_23","Pyt_H"
"202",201,0.22755,0.02275,0.0332,0.7165,"Python_23","Pyt_H"
"203",202,0.225,0.0225,0.035,0.7175,"Python_23","Pyt_H"
"204",203,0.22085,0.02485,0.03555,0.71875,"Python_23","Pyt_H"
"205",204,0.2172,0.02605,0.0364,0.72035,"Python_23","Pyt_H"
"206",205,0.2148,0.0255,0.03735,0.72235,"Python_23","Pyt_H"
"207",206,0.21105,0.02605,0.04045,0.72245,"Python_23","Pyt_H"
"208",207,0.20675,0.02755,0.041,0.7247,"Python_23","Pyt_H"
"209",208,0.2028,0.02855,0.0422,0.72645,"Python_23","Pyt_H"
"210",209,0.19915,0.02895,0.04345,0.72845,"Python_23","Pyt_H"
"211",210,0.19565,0.02865,0.04455,0.73115,"Python_23","Pyt_H"
"212",211,0.191,0.02925,0.0455,0.73425,"Python_23","Pyt_H"
"213",212,0.1878,0.0291,0.04545,0.73765,"Python_23","Pyt_H"
"214",213,0.18375,0.02945,0.0455,0.7413,"Python_23","Pyt_H"
"215",214,0.18015,0.02985,0.0467,0.7433,"Python_23","Pyt_H"
"216",215,0.17625,0.0309,0.04825,0.7446,"Python_23","Pyt_H"
"217",216,0.1727,0.0311,0.0485,0.7477,"Python_23","Pyt_H"
"218",217,0.16845,0.03135,0.0499,0.7503,"Python_23","Pyt_H"
"219",218,0.1653,0.03165,0.0511,0.75195,"Python_23","Pyt_H"
"220",219,0.1621,0.0295,0.05425,0.75415,"Python_23","Pyt_H"
"221",220,0.15815,0.0301,0.05375,0.758,"Python_23","Pyt_H"
"222",221,0.15535,0.0301,0.0528,0.76175,"Python_23","Pyt_H"
"223",222,0.1515,0.0299,0.0529,0.7657,"Python_23","Pyt_H"
"224",223,0.14875,0.0282,0.05385,0.7692,"Python_23","Pyt_H"
"225",224,0.14565,0.0279,0.05385,0.7726,"Python_23","Pyt_H"
"226",225,0.14305,0.02735,0.0524,0.7772,"Python_23","Pyt_H"
"227",226,0.1401,0.0277,0.05145,0.78075,"Python_23","Pyt_H"
"228",227,0.13865,0.02685,0.0513,0.7832,"Python_23","Pyt_H"
"229",228,0.1362,0.02625,0.0517,0.78585,"Python_23","Pyt_H"
"230",229,0.1339,0.0269,0.05075,0.78845,"Python_23","Pyt_H"
"231",230,0.1335,0.0261,0.0498,0.7906,"Python_23","Pyt_H"
"232",231,0.1316,0.0242,0.0495,0.7947,"Python_23","Pyt_H"
"233",232,0.13035,0.0232,0.04855,0.7979,"Python_23","Pyt_H"
"234",233,0.1292,0.02215,0.04835,0.8003,"Python_23","Pyt_H"
"235",234,0.1281,0.02235,0.047,0.80255,"Python_23","Pyt_H"
"236",235,0.1268,0.0217,0.0465,0.805,"Python_23","Pyt_H"
"237",236,0.1271,0.0209,0.0453,0.8067,"Python_23","Pyt_H"
"238",237,0.1263,0.0208,0.0441,0.8088,"Python_23","Pyt_H"
"239",238,0.126,0.021,0.04345,0.80955,"Python_23","Pyt_H"
"240",239,0.12545,0.01965,0.0441,0.8108,"Python_23","Pyt_H"
"241",240,0.12545,0.0202,0.04195,0.8124,"Python_23","Pyt_H"
"242",241,0.12615,0.0194,0.04075,0.8137,"Python_23","Pyt_H"
"243",242,0.12475,0.01995,0.04,0.8153,"Python_23","Pyt_H"
"244",243,0.1256,0.01885,0.03995,0.8156,"Python_23","Pyt_H"
"245",244,0.1259,0.01745,0.0398,0.81685,"Python_23","Pyt_H"
"246",245,0.12615,0.01745,0.0394,0.817,"Python_23","Pyt_H"
"247",246,0.1264,0.0173,0.0384,0.8179,"Python_23","Pyt_H"
"248",247,0.1263,0.01605,0.03885,0.8188,"Python_23","Pyt_H"
"249",248,0.1264,0.01695,0.0372,0.81945,"Python_23","Pyt_H"
"250",249,0.1267,0.01715,0.03635,0.8198,"Python_23","Pyt_H"
"251",250,0.12625,0.0175,0.03555,0.8207,"Python_23","Pyt_H"
"252",251,0.12765,0.01655,0.0347,0.8211,"Python_23","Pyt_H"
"253",252,0.12815,0.01605,0.03375,0.82205,"Python_23","Pyt_H"
"254",253,0.12905,0.0155,0.0325,0.82295,"Python_23","Pyt_H"
"255",254,0.1308,0.0149,0.03235,0.82195,"Python_23","Pyt_H"
"256",255,0.13155,0.0144,0.03215,0.8219,"Python_23","Pyt_H"
"257",256,0.13275,0.01405,0.03145,0.82175,"Python_23","Pyt_H"
"258",257,0.134,0.0141,0.03035,0.82155,"Python_23","Pyt_H"
"259",258,0.13655,0.01295,0.0303,0.8202,"Python_23","Pyt_H"
"260",259,0.1374,0.0128,0.03005,0.81975,"Python_23","Pyt_H"
"261",260,0.1376,0.014,0.02845,0.81995,"Python_23","Pyt_H"
"262",261,0.139,0.01365,0.02815,0.8192,"Python_23","Pyt_H"
"263",262,0.141,0.01285,0.02865,0.8175,"Python_23","Pyt_H"
"264",263,0.14165,0.0135,0.0274,0.81745,"Python_23","Pyt_H"
"265",264,0.1435,0.0131,0.02755,0.81585,"Python_23","Pyt_H"
"266",265,0.1441,0.01375,0.0268,0.81535,"Python_23","Pyt_H"
"267",266,0.1456,0.01375,0.02665,0.814,"Python_23","Pyt_H"
"268",267,0.14675,0.0137,0.0266,0.81295,"Python_23","Pyt_H"
"269",268,0.1477,0.0136,0.0269,0.8118,"Python_23","Pyt_H"
"270",269,0.14825,0.0136,0.0265,0.81165,"Python_23","Pyt_H"
"271",270,0.1503,0.0129,0.02655,0.81025,"Python_23","Pyt_H"
"272",271,0.1524,0.0125,0.0267,0.8084,"Python_23","Pyt_H"
"273",272,0.15455,0.01235,0.02615,0.80695,"Python_23","Pyt_H"
"274",273,0.15485,0.0135,0.02535,0.8063,"Python_23","Pyt_H"
"275",274,0.1559,0.0141,0.0243,0.8057,"Python_23","Pyt_H"
"276",275,0.1574,0.01335,0.02485,0.8044,"Python_23","Pyt_H"
"277",276,0.15845,0.01365,0.02395,0.80395,"Python_23","Pyt_H"
"278",277,0.1602,0.01345,0.0242,0.80215,"Python_23","Pyt_H"
"279",278,0.1616,0.013,0.02485,0.80055,"Python_23","Pyt_H"
"280",279,0.1632,0.0129,0.02445,0.79945,"Python_23","Pyt_H"
"281",280,0.1646,0.01245,0.02445,0.7985,"Python_23","Pyt_H"
"282",281,0.1657,0.01275,0.0248,0.79675,"Python_23","Pyt_H"
"283",282,0.167,0.013,0.0251,0.7949,"Python_23","Pyt_H"
"284",283,0.16795,0.0142,0.0246,0.79325,"Python_23","Pyt_H"
"285",284,0.16915,0.0153,0.0246,0.79095,"Python_23","Pyt_H"
"286",285,0.1707,0.0154,0.02455,0.78935,"Python_23","Pyt_H"
"287",286,0.17235,0.01425,0.02545,0.78795,"Python_23","Pyt_H"
"288",287,0.1738,0.01455,0.02555,0.7861,"Python_23","Pyt_H"
"289",288,0.17425,0.01485,0.0264,0.7845,"Python_23","Pyt_H"
"290",289,0.1744,0.01475,0.02685,0.784,"Python_23","Pyt_H"
"291",290,0.1742,0.0152,0.02695,0.78365,"Python_23","Pyt_H"
"292",291,0.1752,0.01535,0.02695,0.7825,"Python_23","Pyt_H"
"293",292,0.1767,0.01605,0.0267,0.78055,"Python_23","Pyt_H"
"294",293,0.17765,0.01615,0.0273,0.7789,"Python_23","Pyt_H"
"295",294,0.178,0.01575,0.02765,0.7786,"Python_23","Pyt_H"
"296",295,0.17805,0.0167,0.027,0.77825,"Python_23","Pyt_H"
"297",296,0.17855,0.01705,0.02665,0.77775,"Python_23","Pyt_H"
"298",297,0.1807,0.01655,0.027,0.77575,"Python_23","Pyt_H"
"299",298,0.1812,0.01645,0.028,0.77435,"Python_23","Pyt_H"
"300",299,0.1801,0.018,0.02795,0.77395,"Python_23","Pyt_H"
"301",300,0.1812,0.0171,0.0293,0.7724,"Python_23","Pyt_H"
"302",301,0.18165,0.01785,0.02845,0.77205,"Python_23","Pyt_H"
"303",302,0.1825,0.0185,0.02895,0.77005,"Python_23","Pyt_H"
"304",303,0.1837,0.01875,0.02935,0.7682,"Python_23","Pyt_H"
"305",304,0.1831,0.01945,0.03025,0.7672,"Python_23","Pyt_H"
"306",305,0.18255,0.0202,0.0303,0.76695,"Python_23","Pyt_H"
"307",306,0.18235,0.01945,0.03145,0.76675,"Python_23","Pyt_H"
"308",307,0.1819,0.0197,0.0326,0.7658,"Python_23","Pyt_H"
"309",308,0.18145,0.01865,0.0344,0.7655,"Python_23","Pyt_H"
"310",309,0.181,0.0206,0.03395,0.76445,"Python_23","Pyt_H"
"311",310,0.1802,0.0216,0.0336,0.7646,"Python_23","Pyt_H"
"312",311,0.18,0.0223,0.03375,0.76395,"Python_23","Pyt_H"
"313",312,0.17905,0.0221,0.0352,0.76365,"Python_23","Pyt_H"
"314",313,0.1784,0.0221,0.0358,0.7637,"Python_23","Pyt_H"
"315",314,0.17915,0.02145,0.0364,0.763,"Python_23","Pyt_H"
"316",315,0.1783,0.02135,0.03655,0.7638,"Python_23","Pyt_H"
"317",316,0.1776,0.02135,0.037,0.76405,"Python_23","Pyt_H"
"318",317,0.1778,0.02165,0.03835,0.7622,"Python_23","Pyt_H"
"319",318,0.17715,0.0215,0.03885,0.7625,"Python_23","Pyt_H"
"320",319,0.17505,0.02275,0.0392,0.763,"Python_23","Pyt_H"
"321",320,0.17355,0.02315,0.03995,0.76335,"Python_23","Pyt_H"
"322",321,0.17315,0.0237,0.03955,0.7636,"Python_23","Pyt_H"
"323",322,0.17205,0.02275,0.0409,0.7643,"Python_23","Pyt_H"
"324",323,0.17035,0.02375,0.0409,0.765,"Python_23","Pyt_H"
"325",324,0.16935,0.02495,0.0412,0.7645,"Python_23","Pyt_H"
"326",325,0.16955,0.0239,0.0413,0.76525,"Python_23","Pyt_H"
"327",326,0.1678,0.02445,0.04155,0.7662,"Python_23","Pyt_H"
"328",327,0.1679,0.02475,0.0423,0.76505,"Python_23","Pyt_H"
"329",328,0.16715,0.02485,0.04225,0.76575,"Python_23","Pyt_H"
"330",329,0.1669,0.0246,0.0428,0.7657,"Python_23","Pyt_H"
"331",330,0.16705,0.0248,0.0421,0.76605,"Python_23","Pyt_H"
"332",331,0.16495,0.02595,0.04215,0.76695,"Python_23","Pyt_H"
"333",332,0.16375,0.02595,0.0429,0.7674,"Python_23","Pyt_H"
"334",333,0.16315,0.0251,0.0434,0.76835,"Python_23","Pyt_H"
"335",334,0.1634,0.02525,0.04325,0.7681,"Python_23","Pyt_H"
"336",335,0.1619,0.02585,0.04355,0.7687,"Python_23","Pyt_H"
"337",336,0.1595,0.0259,0.0428,0.7718,"Python_23","Pyt_H"
"338",337,0.15835,0.02605,0.04285,0.77275,"Python_23","Pyt_H"
"339",338,0.15905,0.0241,0.0446,0.77225,"Python_23","Pyt_H"
"340",339,0.1568,0.02485,0.0454,0.77295,"Python_23","Pyt_H"
"341",340,0.1558,0.02585,0.0445,0.77385,"Python_23","Pyt_H"
"342",341,0.1551,0.0271,0.0436,0.7742,"Python_23","Pyt_H"
"343",342,0.1536,0.02665,0.0443,0.77545,"Python_23","Pyt_H"
"344",343,0.1537,0.02595,0.04515,0.7752,"Python_23","Pyt_H"
"345",344,0.15455,0.02455,0.04565,0.77525,"Python_23","Pyt_H"
"346",345,0.15405,0.02345,0.04595,0.77655,"Python_23","Pyt_H"
"347",346,0.1543,0.0227,0.04545,0.77755,"Python_23","Pyt_H"
"348",347,0.15465,0.02255,0.04525,0.77755,"Python_23","Pyt_H"
"349",348,0.15335,0.024,0.0443,0.77835,"Python_23","Pyt_H"
"350",349,0.1533,0.0237,0.0439,0.7791,"Python_23","Pyt_H"
"351",350,0.15255,0.022,0.0458,0.77965,"Python_23","Pyt_H"
"352",351,0.1513,0.0223,0.0466,0.7798,"Python_23","Pyt_H"
"353",352,0.15135,0.02325,0.04525,0.78015,"Python_23","Pyt_H"
"354",353,0.15115,0.02415,0.0439,0.7808,"Python_23","Pyt_H"
"355",354,0.15135,0.02425,0.04415,0.78025,"Python_23","Pyt_H"
"356",355,0.15125,0.02405,0.0447,0.78,"Python_23","Pyt_H"
"357",356,0.1511,0.0232,0.04355,0.78215,"Python_23","Pyt_H"
"358",357,0.14945,0.0234,0.0429,0.78425,"Python_23","Pyt_H"
"359",358,0.14925,0.02365,0.04275,0.78435,"Python_23","Pyt_H"
"360",359,0.14915,0.0235,0.04185,0.7855,"Python_23","Pyt_H"
