"","step","S","E","I","R","simu","Langage"
"109",108,0.16055,0.00095,0.0033,0.8352,"Python_24","Pyt_H"
"110",109,0.16235,0.0012,0.003,0.83345,"Python_24","Pyt_H"
"111",110,0.16435,0.0015,0.00275,0.8314,"Python_24","Pyt_H"
"112",111,0.16625,0.0017,0.0028,0.82925,"Python_24","Pyt_H"
"113",112,0.1682,0.0016,0.00315,0.82705,"Python_24","Pyt_H"
"114",113,0.1702,0.0018,0.0029,0.8251,"Python_24","Pyt_H"
"115",114,0.1729,0.0017,0.00275,0.82265,"Python_24","Pyt_H"
"116",115,0.17555,0.00155,0.003,0.8199,"Python_24","Pyt_H"
"117",116,0.17835,0.0016,0.00285,0.8172,"Python_24","Pyt_H"
"118",117,0.18085,0.0017,0.00265,0.8148,"Python_24","Pyt_H"
"119",118,0.18265,0.0016,0.00285,0.8129,"Python_24","Pyt_H"
"120",119,0.185,0.0016,0.0028,0.8106,"Python_24","Pyt_H"
"121",120,0.18715,0.0016,0.0029,0.80835,"Python_24","Pyt_H"
"122",121,0.18925,0.00155,0.0028,0.8064,"Python_24","Pyt_H"
"123",122,0.1911,0.00175,0.00305,0.8041,"Python_24","Pyt_H"
"124",123,0.1931,0.00145,0.00325,0.8022,"Python_24","Pyt_H"
"125",124,0.19525,0.0015,0.0033,0.79995,"Python_24","Pyt_H"
"126",125,0.19745,0.0016,0.0032,0.79775,"Python_24","Pyt_H"
"127",126,0.2001,0.00155,0.0035,0.79485,"Python_24","Pyt_H"
"128",127,0.20235,0.00185,0.0035,0.7923,"Python_24","Pyt_H"
"129",128,0.20425,0.00185,0.0034,0.7905,"Python_24","Pyt_H"
"130",129,0.20615,0.00215,0.0034,0.7883,"Python_24","Pyt_H"
"131",130,0.20875,0.0022,0.00345,0.7856,"Python_24","Pyt_H"
"132",131,0.21045,0.0022,0.00365,0.7837,"Python_24","Pyt_H"
"133",132,0.21085,0.0025,0.0036,0.78305,"Python_24","Pyt_H"
"134",133,0.21295,0.0022,0.0034,0.78145,"Python_24","Pyt_H"
"135",134,0.2141,0.00185,0.00395,0.7801,"Python_24","Pyt_H"
"136",135,0.2157,0.0025,0.00375,0.77805,"Python_24","Pyt_H"
"137",136,0.21715,0.0026,0.00385,0.7764,"Python_24","Pyt_H"
"138",137,0.219,0.00245,0.0039,0.77465,"Python_24","Pyt_H"
"139",138,0.22035,0.00285,0.00415,0.77265,"Python_24","Pyt_H"
"140",139,0.2229,0.0028,0.0043,0.77,"Python_24","Pyt_H"
"141",140,0.22425,0.00295,0.00445,0.76835,"Python_24","Pyt_H"
"142",141,0.22545,0.00335,0.00465,0.76655,"Python_24","Pyt_H"
"143",142,0.22715,0.0034,0.00485,0.7646,"Python_24","Pyt_H"
"144",143,0.22815,0.0033,0.00525,0.7633,"Python_24","Pyt_H"
"145",144,0.22975,0.00365,0.0054,0.7612,"Python_24","Pyt_H"
"146",145,0.2311,0.00405,0.00515,0.7597,"Python_24","Pyt_H"
"147",146,0.23265,0.00435,0.00545,0.75755,"Python_24","Pyt_H"
"148",147,0.23395,0.00435,0.00575,0.75595,"Python_24","Pyt_H"
"149",148,0.2358,0.00455,0.0058,0.75385,"Python_24","Pyt_H"
"150",149,0.2366,0.0049,0.0061,0.7524,"Python_24","Pyt_H"
"151",150,0.2375,0.0052,0.00625,0.75105,"Python_24","Pyt_H"
"152",151,0.2386,0.0049,0.00685,0.74965,"Python_24","Pyt_H"
"153",152,0.2395,0.0052,0.00725,0.74805,"Python_24","Pyt_H"
"154",153,0.24045,0.0055,0.00765,0.7464,"Python_24","Pyt_H"
"155",154,0.242,0.00535,0.0078,0.74485,"Python_24","Pyt_H"
"156",155,0.2434,0.00535,0.00825,0.743,"Python_24","Pyt_H"
"157",156,0.2432,0.00635,0.00845,0.742,"Python_24","Pyt_H"
"158",157,0.2443,0.00655,0.00845,0.7407,"Python_24","Pyt_H"
"159",158,0.24585,0.00635,0.0087,0.7391,"Python_24","Pyt_H"
"160",159,0.2469,0.0068,0.0085,0.7378,"Python_24","Pyt_H"
"161",160,0.2472,0.0065,0.0094,0.7369,"Python_24","Pyt_H"
"162",161,0.2479,0.00705,0.0098,0.73525,"Python_24","Pyt_H"
"163",162,0.24815,0.0075,0.00965,0.7347,"Python_24","Pyt_H"
"164",163,0.2488,0.00775,0.0106,0.73285,"Python_24","Pyt_H"
"165",164,0.24905,0.0075,0.01085,0.7326,"Python_24","Pyt_H"
"166",165,0.24935,0.0071,0.0118,0.73175,"Python_24","Pyt_H"
"167",166,0.2499,0.00745,0.01235,0.7303,"Python_24","Pyt_H"
"168",167,0.2496,0.0084,0.0124,0.7296,"Python_24","Pyt_H"
"169",168,0.2504,0.0092,0.01265,0.72775,"Python_24","Pyt_H"
"170",169,0.25055,0.0092,0.0131,0.72715,"Python_24","Pyt_H"
"171",170,0.2505,0.00985,0.0128,0.72685,"Python_24","Pyt_H"
"172",171,0.2502,0.01025,0.01345,0.7261,"Python_24","Pyt_H"
"173",172,0.24925,0.0109,0.01445,0.7254,"Python_24","Pyt_H"
"174",173,0.2487,0.01095,0.0155,0.72485,"Python_24","Pyt_H"
"175",174,0.2485,0.01195,0.0161,0.72345,"Python_24","Pyt_H"
"176",175,0.24795,0.01195,0.0171,0.723,"Python_24","Pyt_H"
"177",176,0.24675,0.0131,0.01765,0.7225,"Python_24","Pyt_H"
"178",177,0.24535,0.01435,0.01795,0.72235,"Python_24","Pyt_H"
"179",178,0.24335,0.01555,0.01815,0.72295,"Python_24","Pyt_H"
"180",179,0.2422,0.0146,0.0202,0.723,"Python_24","Pyt_H"
"181",180,0.2403,0.01505,0.0212,0.72345,"Python_24","Pyt_H"
"182",181,0.2386,0.01525,0.02215,0.724,"Python_24","Pyt_H"
"183",182,0.23685,0.0165,0.02345,0.7232,"Python_24","Pyt_H"
"184",183,0.2348,0.0178,0.0237,0.7237,"Python_24","Pyt_H"
"185",184,0.2332,0.0178,0.0248,0.7242,"Python_24","Pyt_H"
"186",185,0.231,0.01845,0.02585,0.7247,"Python_24","Pyt_H"
"187",186,0.2279,0.0195,0.02725,0.72535,"Python_24","Pyt_H"
"188",187,0.225,0.0204,0.02855,0.72605,"Python_24","Pyt_H"
"189",188,0.22135,0.02135,0.03,0.7273,"Python_24","Pyt_H"
"190",189,0.21775,0.02265,0.03045,0.72915,"Python_24","Pyt_H"
"191",190,0.2135,0.0244,0.0315,0.7306,"Python_24","Pyt_H"
"192",191,0.2105,0.02435,0.03345,0.7317,"Python_24","Pyt_H"
"193",192,0.2093,0.0235,0.03565,0.73155,"Python_24","Pyt_H"
"194",193,0.2063,0.02405,0.0366,0.73305,"Python_24","Pyt_H"
"195",194,0.20295,0.0247,0.03755,0.7348,"Python_24","Pyt_H"
"196",195,0.19945,0.02635,0.03765,0.73655,"Python_24","Pyt_H"
"197",196,0.19595,0.02725,0.03775,0.73905,"Python_24","Pyt_H"
"198",197,0.1935,0.02605,0.0405,0.73995,"Python_24","Pyt_H"
"199",198,0.19085,0.02635,0.0415,0.7413,"Python_24","Pyt_H"
"200",199,0.18665,0.02705,0.04265,0.74365,"Python_24","Pyt_H"
"201",200,0.1835,0.0274,0.044,0.7451,"Python_24","Pyt_H"
"202",201,0.18005,0.02775,0.0442,0.748,"Python_24","Pyt_H"
"203",202,0.17635,0.02775,0.0453,0.7506,"Python_24","Pyt_H"
"204",203,0.1739,0.0275,0.04545,0.75315,"Python_24","Pyt_H"
"205",204,0.1703,0.0279,0.0461,0.7557,"Python_24","Pyt_H"
"206",205,0.167,0.0286,0.04775,0.75665,"Python_24","Pyt_H"
"207",206,0.1629,0.02865,0.048,0.76045,"Python_24","Pyt_H"
"208",207,0.158,0.0306,0.04765,0.76375,"Python_24","Pyt_H"
"209",208,0.15595,0.02935,0.0488,0.7659,"Python_24","Pyt_H"
"210",209,0.15265,0.02815,0.0511,0.7681,"Python_24","Pyt_H"
"211",210,0.14975,0.0281,0.05215,0.77,"Python_24","Pyt_H"
"212",211,0.1464,0.0282,0.0515,0.7739,"Python_24","Pyt_H"
"213",212,0.1437,0.027,0.0512,0.7781,"Python_24","Pyt_H"
"214",213,0.14145,0.02635,0.0519,0.7803,"Python_24","Pyt_H"
"215",214,0.138,0.02605,0.0521,0.78385,"Python_24","Pyt_H"
"216",215,0.1358,0.02575,0.0506,0.78785,"Python_24","Pyt_H"
"217",216,0.13355,0.02415,0.0508,0.7915,"Python_24","Pyt_H"
"218",217,0.13135,0.0241,0.0511,0.79345,"Python_24","Pyt_H"
"219",218,0.1295,0.02405,0.05095,0.7955,"Python_24","Pyt_H"
"220",219,0.12815,0.02305,0.04945,0.79935,"Python_24","Pyt_H"
"221",220,0.12645,0.0235,0.048,0.80205,"Python_24","Pyt_H"
"222",221,0.12665,0.0221,0.04795,0.8033,"Python_24","Pyt_H"
"223",222,0.12615,0.0219,0.04765,0.8043,"Python_24","Pyt_H"
"224",223,0.1249,0.0214,0.04705,0.80665,"Python_24","Pyt_H"
"225",224,0.12315,0.0218,0.0461,0.80895,"Python_24","Pyt_H"
"226",225,0.1232,0.01985,0.04545,0.8115,"Python_24","Pyt_H"
"227",226,0.12295,0.01945,0.04405,0.81355,"Python_24","Pyt_H"
"228",227,0.12295,0.01925,0.0429,0.8149,"Python_24","Pyt_H"
"229",228,0.123,0.0187,0.0428,0.8155,"Python_24","Pyt_H"
"230",229,0.1229,0.0187,0.04165,0.81675,"Python_24","Pyt_H"
"231",230,0.12435,0.01765,0.0408,0.8172,"Python_24","Pyt_H"
"232",231,0.12425,0.01765,0.03965,0.81845,"Python_24","Pyt_H"
"233",232,0.124,0.0177,0.0387,0.8196,"Python_24","Pyt_H"
"234",233,0.124,0.0167,0.03845,0.82085,"Python_24","Pyt_H"
"235",234,0.1243,0.0173,0.03755,0.82085,"Python_24","Pyt_H"
"236",235,0.12585,0.0156,0.0368,0.82175,"Python_24","Pyt_H"
"237",236,0.12705,0.01545,0.03525,0.82225,"Python_24","Pyt_H"
"238",237,0.12775,0.0149,0.03505,0.8223,"Python_24","Pyt_H"
"239",238,0.12805,0.01505,0.035,0.8219,"Python_24","Pyt_H"
"240",239,0.12855,0.01555,0.03305,0.82285,"Python_24","Pyt_H"
"241",240,0.1288,0.0158,0.03235,0.82305,"Python_24","Pyt_H"
"242",241,0.1294,0.0158,0.03215,0.82265,"Python_24","Pyt_H"
"243",242,0.13155,0.01535,0.0311,0.822,"Python_24","Pyt_H"
"244",243,0.13265,0.0157,0.031,0.82065,"Python_24","Pyt_H"
"245",244,0.13315,0.01615,0.0311,0.8196,"Python_24","Pyt_H"
"246",245,0.1337,0.01665,0.031,0.81865,"Python_24","Pyt_H"
"247",246,0.13625,0.016,0.03065,0.8171,"Python_24","Pyt_H"
"248",247,0.1376,0.0161,0.03,0.8163,"Python_24","Pyt_H"
"249",248,0.13925,0.01525,0.02995,0.81555,"Python_24","Pyt_H"
"250",249,0.14005,0.0157,0.02945,0.8148,"Python_24","Pyt_H"
"251",250,0.1419,0.01515,0.0293,0.81365,"Python_24","Pyt_H"
"252",251,0.1431,0.0151,0.02905,0.81275,"Python_24","Pyt_H"
"253",252,0.14495,0.0145,0.02845,0.8121,"Python_24","Pyt_H"
"254",253,0.1469,0.01335,0.0283,0.81145,"Python_24","Pyt_H"
"255",254,0.14915,0.01305,0.0285,0.8093,"Python_24","Pyt_H"
"256",255,0.15005,0.0132,0.02735,0.8094,"Python_24","Pyt_H"
"257",256,0.1512,0.01335,0.02635,0.8091,"Python_24","Pyt_H"
"258",257,0.15315,0.0135,0.02615,0.8072,"Python_24","Pyt_H"
"259",258,0.15505,0.0129,0.02625,0.8058,"Python_24","Pyt_H"
"260",259,0.1567,0.01175,0.02565,0.8059,"Python_24","Pyt_H"
"261",260,0.15825,0.0114,0.02565,0.8047,"Python_24","Pyt_H"
"262",261,0.16055,0.01185,0.02465,0.80295,"Python_24","Pyt_H"
"263",262,0.1621,0.0124,0.0245,0.801,"Python_24","Pyt_H"
"264",263,0.16325,0.01345,0.02315,0.80015,"Python_24","Pyt_H"
"265",264,0.1647,0.014,0.0219,0.7994,"Python_24","Pyt_H"
"266",265,0.16665,0.014,0.02285,0.7965,"Python_24","Pyt_H"
"267",266,0.16805,0.014,0.02385,0.7941,"Python_24","Pyt_H"
"268",267,0.16995,0.0141,0.0248,0.79115,"Python_24","Pyt_H"
"269",268,0.17015,0.01445,0.0253,0.7901,"Python_24","Pyt_H"
"270",269,0.17045,0.0156,0.02585,0.7881,"Python_24","Pyt_H"
"271",270,0.1714,0.01565,0.026,0.78695,"Python_24","Pyt_H"
"272",271,0.173,0.01455,0.02615,0.7863,"Python_24","Pyt_H"
"273",272,0.17405,0.0146,0.02575,0.7856,"Python_24","Pyt_H"
"274",273,0.1756,0.01455,0.0256,0.78425,"Python_24","Pyt_H"
"275",274,0.1757,0.01465,0.02525,0.7844,"Python_24","Pyt_H"
"276",275,0.17715,0.015,0.0246,0.78325,"Python_24","Pyt_H"
"277",276,0.1776,0.0156,0.02515,0.78165,"Python_24","Pyt_H"
"278",277,0.1786,0.0159,0.02595,0.77955,"Python_24","Pyt_H"
"279",278,0.1785,0.0159,0.02645,0.77915,"Python_24","Pyt_H"
"280",279,0.17875,0.01645,0.02665,0.77815,"Python_24","Pyt_H"
"281",280,0.1795,0.01675,0.02755,0.7762,"Python_24","Pyt_H"
"282",281,0.1801,0.01735,0.0279,0.77465,"Python_24","Pyt_H"
"283",282,0.18045,0.01675,0.02885,0.77395,"Python_24","Pyt_H"
"284",283,0.1803,0.01725,0.0302,0.77225,"Python_24","Pyt_H"
"285",284,0.18045,0.01765,0.0302,0.7717,"Python_24","Pyt_H"
"286",285,0.18115,0.01705,0.03115,0.77065,"Python_24","Pyt_H"
"287",286,0.18015,0.0185,0.03195,0.7694,"Python_24","Pyt_H"
"288",287,0.18035,0.0193,0.03185,0.7685,"Python_24","Pyt_H"
"289",288,0.1812,0.01925,0.0332,0.76635,"Python_24","Pyt_H"
"290",289,0.1813,0.02005,0.0329,0.76575,"Python_24","Pyt_H"
"291",290,0.18105,0.01985,0.03435,0.76475,"Python_24","Pyt_H"
"292",291,0.18035,0.01975,0.035,0.7649,"Python_24","Pyt_H"
"293",292,0.1796,0.0206,0.03585,0.76395,"Python_24","Pyt_H"
"294",293,0.17895,0.0215,0.0359,0.76365,"Python_24","Pyt_H"
"295",294,0.1793,0.0214,0.03565,0.76365,"Python_24","Pyt_H"
"296",295,0.1788,0.02175,0.0368,0.76265,"Python_24","Pyt_H"
"297",296,0.1783,0.02225,0.0382,0.76125,"Python_24","Pyt_H"
"298",297,0.17765,0.0231,0.03855,0.7607,"Python_24","Pyt_H"
"299",298,0.1758,0.02355,0.03935,0.7613,"Python_24","Pyt_H"
"300",299,0.174,0.0246,0.04055,0.76085,"Python_24","Pyt_H"
"301",300,0.1733,0.0243,0.0416,0.7608,"Python_24","Pyt_H"
"302",301,0.1711,0.02445,0.04305,0.7614,"Python_24","Pyt_H"
"303",302,0.16975,0.02525,0.0436,0.7614,"Python_24","Pyt_H"
"304",303,0.1683,0.0255,0.0439,0.7623,"Python_24","Pyt_H"
"305",304,0.16715,0.02565,0.04445,0.76275,"Python_24","Pyt_H"
"306",305,0.1649,0.02645,0.04405,0.7646,"Python_24","Pyt_H"
"307",306,0.1644,0.0267,0.0439,0.765,"Python_24","Pyt_H"
"308",307,0.16245,0.02695,0.04425,0.76635,"Python_24","Pyt_H"
"309",308,0.16115,0.0265,0.04575,0.7666,"Python_24","Pyt_H"
"310",309,0.15945,0.0272,0.0459,0.76745,"Python_24","Pyt_H"
"311",310,0.1584,0.0265,0.04705,0.76805,"Python_24","Pyt_H"
"312",311,0.15815,0.02695,0.04855,0.76635,"Python_24","Pyt_H"
"313",312,0.1571,0.02675,0.04935,0.7668,"Python_24","Pyt_H"
"314",313,0.15515,0.02675,0.0499,0.7682,"Python_24","Pyt_H"
"315",314,0.1535,0.0275,0.04925,0.76975,"Python_24","Pyt_H"
"316",315,0.15275,0.0286,0.049,0.76965,"Python_24","Pyt_H"
"317",316,0.15105,0.02685,0.0499,0.7722,"Python_24","Pyt_H"
"318",317,0.1504,0.02645,0.04865,0.7745,"Python_24","Pyt_H"
"319",318,0.1497,0.02675,0.04835,0.7752,"Python_24","Pyt_H"
"320",319,0.1492,0.02545,0.04895,0.7764,"Python_24","Pyt_H"
"321",320,0.14805,0.0256,0.04845,0.7779,"Python_24","Pyt_H"
"322",321,0.1464,0.0248,0.0485,0.7803,"Python_24","Pyt_H"
"323",322,0.14625,0.02485,0.0473,0.7816,"Python_24","Pyt_H"
"324",323,0.1458,0.02385,0.0466,0.78375,"Python_24","Pyt_H"
"325",324,0.14425,0.02515,0.0462,0.7844,"Python_24","Pyt_H"
"326",325,0.14355,0.0255,0.0462,0.78475,"Python_24","Pyt_H"
"327",326,0.14345,0.02375,0.0457,0.7871,"Python_24","Pyt_H"
"328",327,0.14395,0.0225,0.0453,0.78825,"Python_24","Pyt_H"
"329",328,0.14435,0.02245,0.04495,0.78825,"Python_24","Pyt_H"
"330",329,0.14445,0.023,0.04485,0.7877,"Python_24","Pyt_H"
"331",330,0.1438,0.0234,0.0434,0.7894,"Python_24","Pyt_H"
"332",331,0.1447,0.02195,0.04425,0.7891,"Python_24","Pyt_H"
"333",332,0.14555,0.0217,0.04375,0.789,"Python_24","Pyt_H"
"334",333,0.1458,0.02175,0.04385,0.7886,"Python_24","Pyt_H"
"335",334,0.1462,0.0222,0.04285,0.78875,"Python_24","Pyt_H"
"336",335,0.1487,0.02075,0.04265,0.7879,"Python_24","Pyt_H"
"337",336,0.14875,0.02125,0.04115,0.78885,"Python_24","Pyt_H"
"338",337,0.1495,0.022,0.03965,0.78885,"Python_24","Pyt_H"
"339",338,0.1495,0.0217,0.0396,0.7892,"Python_24","Pyt_H"
"340",339,0.1503,0.0213,0.0405,0.7879,"Python_24","Pyt_H"
"341",340,0.1516,0.0203,0.0415,0.7866,"Python_24","Pyt_H"
"342",341,0.15085,0.02115,0.0405,0.7875,"Python_24","Pyt_H"
"343",342,0.15265,0.0211,0.03995,0.7863,"Python_24","Pyt_H"
"344",343,0.1523,0.0219,0.03835,0.78745,"Python_24","Pyt_H"
"345",344,0.1516,0.022,0.0391,0.7873,"Python_24","Pyt_H"
"346",345,0.15345,0.0216,0.03845,0.7865,"Python_24","Pyt_H"
"347",346,0.15375,0.0208,0.0391,0.78635,"Python_24","Pyt_H"
"348",347,0.154,0.0205,0.0388,0.7867,"Python_24","Pyt_H"
"349",348,0.15465,0.01965,0.04015,0.78555,"Python_24","Pyt_H"
"350",349,0.15385,0.02105,0.0387,0.7864,"Python_24","Pyt_H"
"351",350,0.1544,0.02085,0.03865,0.7861,"Python_24","Pyt_H"
"352",351,0.15425,0.02085,0.03775,0.78715,"Python_24","Pyt_H"
"353",352,0.15505,0.0204,0.0371,0.78745,"Python_24","Pyt_H"
"354",353,0.15425,0.0213,0.03735,0.7871,"Python_24","Pyt_H"
"355",354,0.15495,0.0211,0.0372,0.78675,"Python_24","Pyt_H"
"356",355,0.15565,0.02105,0.038,0.7853,"Python_24","Pyt_H"
"357",356,0.15665,0.02045,0.0381,0.7848,"Python_24","Pyt_H"
"358",357,0.156,0.0218,0.0384,0.7838,"Python_24","Pyt_H"
"359",358,0.15715,0.0208,0.0382,0.78385,"Python_24","Pyt_H"
"360",359,0.15855,0.01905,0.03915,0.78325,"Python_24","Pyt_H"
