"","step","S","E","I","R","simu","Langage"
"1",0,0.999,0,0.001,0,"Python_1","Pyt_H"
"2",1,0.9983,7e-04,0.001,0,"Python_1","Pyt_H"
"3",2,0.99785,0.00115,0.00095,5e-05,"Python_1","Pyt_H"
"4",3,0.997,0.0018,0.00105,0.00015,"Python_1","Pyt_H"
"5",4,0.99605,0.0025,0.0011,0.00035,"Python_1","Pyt_H"
"6",5,0.9952,0.00305,0.00115,6e-04,"Python_1","Pyt_H"
"7",6,0.99445,0.00335,0.0016,6e-04,"Python_1","Pyt_H"
"8",7,0.9929,0.0042,0.0022,7e-04,"Python_1","Pyt_H"
"9",8,0.99035,0.00605,0.00265,0.00095,"Python_1","Pyt_H"
"10",9,0.98765,0.00765,0.00365,0.00105,"Python_1","Pyt_H"
"11",10,0.98525,0.0087,0.00445,0.0016,"Python_1","Pyt_H"
"12",11,0.98115,0.0108,0.00585,0.0022,"Python_1","Pyt_H"
"13",12,0.97575,0.01415,0.0073,0.0028,"Python_1","Pyt_H"
"14",13,0.96985,0.01775,0.0091,0.0033,"Python_1","Pyt_H"
"15",14,0.96285,0.02075,0.01235,0.00405,"Python_1","Pyt_H"
"16",15,0.9524,0.02765,0.0149,0.00505,"Python_1","Pyt_H"
"17",16,0.93955,0.0353,0.0188,0.00635,"Python_1","Pyt_H"
"18",17,0.9243,0.0437,0.0239,0.0081,"Python_1","Pyt_H"
"19",18,0.9051,0.05545,0.02915,0.0103,"Python_1","Pyt_H"
"20",19,0.8825,0.0681,0.0357,0.0137,"Python_1","Pyt_H"
"21",20,0.85525,0.08275,0.04415,0.01785,"Python_1","Pyt_H"
"22",21,0.8221,0.09955,0.056,0.02235,"Python_1","Pyt_H"
"23",22,0.78135,0.12225,0.06915,0.02725,"Python_1","Pyt_H"
"24",23,0.73625,0.14365,0.0854,0.0347,"Python_1","Pyt_H"
"25",24,0.68025,0.17285,0.10375,0.04315,"Python_1","Pyt_H"
"26",25,0.62205,0.19795,0.127,0.053,"Python_1","Pyt_H"
"27",26,0.55775,0.2223,0.15495,0.065,"Python_1","Pyt_H"
"28",27,0.4881,0.2487,0.1831,0.0801,"Python_1","Pyt_H"
"29",28,0.4132,0.273,0.2149,0.0989,"Python_1","Pyt_H"
"30",29,0.34475,0.28405,0.25115,0.12005,"Python_1","Pyt_H"
"31",30,0.2808,0.2859,0.29005,0.14325,"Python_1","Pyt_H"
"32",31,0.2194,0.2874,0.32055,0.17265,"Python_1","Pyt_H"
"33",32,0.16645,0.2766,0.34905,0.2079,"Python_1","Pyt_H"
"34",33,0.1257,0.25625,0.37305,0.245,"Python_1","Pyt_H"
"35",34,0.0943,0.2306,0.3876,0.2875,"Python_1","Pyt_H"
"36",35,0.07035,0.19755,0.40025,0.33185,"Python_1","Pyt_H"
"37",36,0.05175,0.16895,0.40315,0.37615,"Python_1","Pyt_H"
"38",37,0.0387,0.1417,0.3989,0.4207,"Python_1","Pyt_H"
"39",38,0.02935,0.1165,0.38695,0.4672,"Python_1","Pyt_H"
"40",39,0.0222,0.09485,0.3704,0.51255,"Python_1","Pyt_H"
"41",40,0.0181,0.07645,0.3471,0.55835,"Python_1","Pyt_H"
"42",41,0.0155,0.05875,0.3257,0.60005,"Python_1","Pyt_H"
"43",42,0.01275,0.0463,0.3009,0.64005,"Python_1","Pyt_H"
"44",43,0.0125,0.0344,0.27565,0.67745,"Python_1","Pyt_H"
"45",44,0.0123,0.0284,0.2486,0.7107,"Python_1","Pyt_H"
"46",45,0.01235,0.02275,0.22505,0.73985,"Python_1","Pyt_H"
"47",46,0.01285,0.0182,0.2023,0.76665,"Python_1","Pyt_H"
"48",47,0.01355,0.0152,0.1817,0.78955,"Python_1","Pyt_H"
"49",48,0.01465,0.0127,0.16275,0.8099,"Python_1","Pyt_H"
"50",49,0.0158,0.01105,0.1449,0.82825,"Python_1","Pyt_H"
"51",50,0.0173,0.0091,0.12875,0.84485,"Python_1","Pyt_H"
"52",51,0.01795,0.00805,0.11495,0.85905,"Python_1","Pyt_H"
"53",52,0.0193,0.0078,0.1017,0.8712,"Python_1","Pyt_H"
"54",53,0.0211,0.0078,0.09005,0.88105,"Python_1","Pyt_H"
"55",54,0.02225,0.0073,0.07965,0.8908,"Python_1","Pyt_H"
"56",55,0.02415,0.0072,0.0694,0.89925,"Python_1","Pyt_H"
"57",56,0.0259,0.00675,0.06135,0.906,"Python_1","Pyt_H"
"58",57,0.0285,0.0053,0.0546,0.9116,"Python_1","Pyt_H"
"59",58,0.0304,0.0048,0.0492,0.9156,"Python_1","Pyt_H"
"60",59,0.0323,0.0043,0.0441,0.9193,"Python_1","Pyt_H"
"61",60,0.0356,0.00435,0.03895,0.9211,"Python_1","Pyt_H"
"62",61,0.0375,0.0044,0.03425,0.92385,"Python_1","Pyt_H"
"63",62,0.0396,0.00425,0.03045,0.9257,"Python_1","Pyt_H"
"64",63,0.04165,0.00425,0.02755,0.92655,"Python_1","Pyt_H"
"65",64,0.0442,0.00405,0.0241,0.92765,"Python_1","Pyt_H"
"66",65,0.04625,0.004,0.0213,0.92845,"Python_1","Pyt_H"
"67",66,0.0493,0.0034,0.0188,0.9285,"Python_1","Pyt_H"
"68",67,0.05205,0.0036,0.01675,0.9276,"Python_1","Pyt_H"
"69",68,0.0553,0.00325,0.01575,0.9257,"Python_1","Pyt_H"
"70",69,0.05785,0.00325,0.01465,0.92425,"Python_1","Pyt_H"
"71",70,0.0613,0.00335,0.0132,0.92215,"Python_1","Pyt_H"
"72",71,0.064,0.00315,0.01205,0.9208,"Python_1","Pyt_H"
"73",72,0.0673,0.0033,0.0106,0.9188,"Python_1","Pyt_H"
"74",73,0.07065,0.00265,0.0101,0.9166,"Python_1","Pyt_H"
"75",74,0.07325,0.0025,0.0093,0.91495,"Python_1","Pyt_H"
"76",75,0.0763,0.00255,0.00805,0.9131,"Python_1","Pyt_H"
"77",76,0.07885,0.00255,0.00725,0.91135,"Python_1","Pyt_H"
"78",77,0.0817,0.0026,0.00665,0.90905,"Python_1","Pyt_H"
"79",78,0.08385,0.0027,0.0063,0.90715,"Python_1","Pyt_H"
"80",79,0.08635,0.0024,0.0061,0.90515,"Python_1","Pyt_H"
"81",80,0.08905,0.00235,0.0057,0.9029,"Python_1","Pyt_H"
"82",81,0.09155,0.0023,0.0049,0.90125,"Python_1","Pyt_H"
"83",82,0.09455,0.0023,0.0046,0.89855,"Python_1","Pyt_H"
"84",83,0.09695,0.0024,0.00455,0.8961,"Python_1","Pyt_H"
"85",84,0.09895,0.00215,0.00425,0.89465,"Python_1","Pyt_H"
"86",85,0.1017,0.002,0.0044,0.8919,"Python_1","Pyt_H"
"87",86,0.10395,0.00215,0.00415,0.88975,"Python_1","Pyt_H"
