"","step","S","E","I","R","simu","Langage"
"1",0,0.999,0,0.001,0,"Python_20","Pyt_H"
"2",1,0.9981,9e-04,0.001,0,"Python_20","Pyt_H"
"3",2,0.99725,0.00175,9e-04,1e-04,"Python_20","Pyt_H"
"4",3,0.9966,0.00205,0.0011,0.00025,"Python_20","Pyt_H"
"5",4,0.99515,0.00315,0.00125,0.00045,"Python_20","Pyt_H"
"6",5,0.9937,0.0041,0.00175,0.00045,"Python_20","Pyt_H"
"7",6,0.99225,0.00455,0.00255,0.00065,"Python_20","Pyt_H"
"8",7,0.9903,0.00555,0.0033,0.00085,"Python_20","Pyt_H"
"9",8,0.9874,0.0078,0.00355,0.00125,"Python_20","Pyt_H"
"10",9,0.98485,0.00935,0.0043,0.0015,"Python_20","Pyt_H"
"11",10,0.9809,0.01165,0.00535,0.0021,"Python_20","Pyt_H"
"12",11,0.976,0.0143,0.0068,0.0029,"Python_20","Pyt_H"
"13",12,0.9704,0.0175,0.0087,0.0034,"Python_20","Pyt_H"
"14",13,0.96315,0.0221,0.01065,0.0041,"Python_20","Pyt_H"
"15",14,0.95405,0.0271,0.01365,0.0052,"Python_20","Pyt_H"
"16",15,0.94265,0.0331,0.0178,0.00645,"Python_20","Pyt_H"
"17",16,0.92885,0.04085,0.02235,0.00795,"Python_20","Pyt_H"
"18",17,0.91185,0.05025,0.02795,0.00995,"Python_20","Pyt_H"
"19",18,0.8911,0.06235,0.034,0.01255,"Python_20","Pyt_H"
"20",19,0.8653,0.0768,0.04265,0.01525,"Python_20","Pyt_H"
"21",20,0.8341,0.0937,0.05315,0.01905,"Python_20","Pyt_H"
"22",21,0.7972,0.1136,0.0653,0.0239,"Python_20","Pyt_H"
"23",22,0.7517,0.13775,0.08115,0.0294,"Python_20","Pyt_H"
"24",23,0.70095,0.16315,0.09865,0.03725,"Python_20","Pyt_H"
"25",24,0.64765,0.1853,0.1197,0.04735,"Python_20","Pyt_H"
"26",25,0.588,0.21005,0.1427,0.05925,"Python_20","Pyt_H"
"27",26,0.52035,0.23825,0.1678,0.0736,"Python_20","Pyt_H"
"28",27,0.452,0.25905,0.1974,0.09155,"Python_20","Pyt_H"
"29",28,0.3825,0.27545,0.2318,0.11025,"Python_20","Pyt_H"
"30",29,0.3156,0.2849,0.26665,0.13285,"Python_20","Pyt_H"
"31",30,0.25335,0.28505,0.2995,0.1621,"Python_20","Pyt_H"
"32",31,0.19875,0.27625,0.332,0.193,"Python_20","Pyt_H"
"33",32,0.15465,0.2609,0.3564,0.22805,"Python_20","Pyt_H"
"34",33,0.1146,0.2365,0.3829,0.266,"Python_20","Pyt_H"
"35",34,0.0831,0.21005,0.401,0.30585,"Python_20","Pyt_H"
"36",35,0.06025,0.18255,0.40665,0.35055,"Python_20","Pyt_H"
"37",36,0.0456,0.1526,0.4047,0.3971,"Python_20","Pyt_H"
"38",37,0.03375,0.12535,0.3974,0.4435,"Python_20","Pyt_H"
"39",38,0.0261,0.10205,0.38395,0.4879,"Python_20","Pyt_H"
"40",39,0.0211,0.08085,0.36295,0.5351,"Python_20","Pyt_H"
"41",40,0.017,0.0652,0.33995,0.57785,"Python_20","Pyt_H"
"42",41,0.0144,0.05285,0.31535,0.6174,"Python_20","Pyt_H"
"43",42,0.01375,0.04225,0.28875,0.65525,"Python_20","Pyt_H"
"44",43,0.0131,0.03335,0.26415,0.6894,"Python_20","Pyt_H"
"45",44,0.0135,0.0278,0.2356,0.7231,"Python_20","Pyt_H"
"46",45,0.01385,0.0217,0.211,0.75345,"Python_20","Pyt_H"
"47",46,0.014,0.0177,0.19045,0.77785,"Python_20","Pyt_H"
"48",47,0.0144,0.0155,0.1691,0.801,"Python_20","Pyt_H"
"49",48,0.0153,0.0138,0.15125,0.81965,"Python_20","Pyt_H"
"50",49,0.01665,0.01265,0.13245,0.83825,"Python_20","Pyt_H"
"51",50,0.0178,0.01045,0.11815,0.8536,"Python_20","Pyt_H"
"52",51,0.01855,0.0098,0.10515,0.8665,"Python_20","Pyt_H"
"53",52,0.0198,0.0089,0.0929,0.8784,"Python_20","Pyt_H"
"54",53,0.02215,0.00765,0.08185,0.88835,"Python_20","Pyt_H"
"55",54,0.0239,0.0069,0.07165,0.89755,"Python_20","Pyt_H"
"56",55,0.0256,0.00615,0.06195,0.9063,"Python_20","Pyt_H"
"57",56,0.02755,0.00605,0.0554,0.911,"Python_20","Pyt_H"
"58",57,0.0304,0.0058,0.0494,0.9144,"Python_20","Pyt_H"
