timestamp,S,timestamp,E,timestamp,I,timestamp,R
45.2845, 0.163174,11.4821, 0.00469635,9.50818, 0.00341398,12.6796, 0.00433392
45.6401, 0.156963,11.7359, 0.00491328,9.76108, 0.00357253,12.9182, 0.00454071
45.9897, 0.151181,11.9899, 0.0051403,10.015, 0.00373908,13.1576, 0.0047573
46.3461, 0.145603,12.2563, 0.00538895,10.2691, 0.00391347,13.3978, 0.00498411
46.7024, 0.140333,12.5113, 0.0056378,10.5234, 0.00409601,13.6388, 0.00522157
47.057, 0.135381,12.7667, 0.00589833,10.7778, 0.00428709,13.8805, 0.00547013
47.4182, 0.13062,13.0223, 0.00617099,11.0323, 0.0044871,14.1227, 0.00573025
47.778, 0.126152,13.2783, 0.00645634,11.2869, 0.00469645,14.3656, 0.00600247
48.1437, 0.121876,13.5345, 0.00675497,11.5417, 0.00491557,14.6087, 0.00628695
48.5097, 0.117854,13.791, 0.00706749,11.7966, 0.00514492,14.8474, 0.00657854
48.8818, 0.114012,14.0494, 0.0073966,12.0516, 0.00538498,15.0874, 0.0068844
49.2551, 0.110399,14.3081, 0.00774014,12.3075, 0.00563691,15.3286, 0.00720515
49.6364, 0.10694,14.5674, 0.00809998,12.5637, 0.00590084,15.571, 0.00754139
50.0173, 0.10371,14.8268, 0.00847641,12.8201, 0.00617715,15.8143, 0.00789382
50.409, 0.100607,15.0866, 0.00887021,13.0767, 0.0064664,16.0586, 0.00826317
50.8017, 0.0977069,15.3465, 0.00928221,13.3335, 0.00676921,16.3037, 0.00865021
51.2011, 0.094963,15.6067, 0.00971327,13.5906, 0.0070862,16.5498, 0.00905573
51.6105, 0.0923496,15.8815, 0.0101885,13.8478, 0.00741803,16.7966, 0.00948053
52.0271, 0.0898861,16.1435, 0.010662,14.1053, 0.00776558,17.0441, 0.00992547
52.4531, 0.0875572,16.4059, 0.0111575,14.3637, 0.00813033,17.2924, 0.0103915
52.8852, 0.0853801,16.6687, 0.0116759,14.6225, 0.00851231,17.5413, 0.0108794
53.3273, 0.0833339,16.9319, 0.0122182,14.8815, 0.00891231,17.7908, 0.0113904
53.7761, 0.0814326,17.1996, 0.0127944,15.1409, 0.00933119,18.0409, 0.0119254
54.2355, 0.0796589,17.4655, 0.0133909,15.4006, 0.00976982,18.2914, 0.0124851
54.7178, 0.0779673,17.7326, 0.0140166,15.6606, 0.0102291,18.537, 0.013058
55.2045, 0.0764274,18.0001, 0.0146708,15.9217, 0.0107115,18.784, 0.0136594
55.6946, 0.075033,18.2679, 0.0153549,16.1834, 0.0112172,19.0324, 0.0142905
56.2129, 0.0737171,18.544, 0.0160912,16.4456, 0.0117469,19.2821, 0.0149527
56.7359, 0.0725434,18.8145, 0.016843,16.7082, 0.0123018,19.5329, 0.0156473
57.2736, 0.0714853,19.0867, 0.0176325,16.9713, 0.0128831,19.7848, 0.0163759
57.825, 0.0705455,19.3593, 0.0184577,17.235, 0.0134924,20.0379, 0.01714
58.4139, 0.069691,19.6335, 0.019324,17.4999, 0.0141324,20.292, 0.0179413
59.0163, 0.0689648,19.9095, 0.020231,17.7654, 0.0148031,20.547, 0.0187814
59.6417, 0.0683554,20.1881, 0.0211859,18.0315, 0.015506,20.803, 0.0196621
60.2931, 0.0678655,20.467, 0.0221834,18.2983, 0.0162426,21.0598, 0.0205846
60.958, 0.067504,20.7507, 0.0232413,18.566, 0.0170156,21.3175, 0.0215514
61.6527, 0.0672644,21.0525, 0.0244137,18.835, 0.0178275,21.5759, 0.0225645
62.3789, 0.0671514,21.3552, 0.0256423,19.1048, 0.0186788,21.8352, 0.023626
63.1395, 0.0671705,21.6584, 0.0269285,19.3754, 0.0195715,22.0949, 0.0247364
63.9326, 0.0673273,21.989, 0.0283909,19.6469, 0.0205075,22.3506, 0.0258775
64.7747, 0.0676318,22.298, 0.0298199,19.9201, 0.0214921,22.6081, 0.0270773
65.6557, 0.0680895,22.607, 0.0313112,20.1943, 0.0225251,22.8675, 0.0283384
66.5844, 0.0687097,22.947, 0.0330198,20.4697, 0.0236089,23.1288, 0.0296642
67.5691, 0.0695078,23.2613, 0.0346681,20.7461, 0.0247458,23.3918, 0.0310574
68.6103, 0.0704919,23.5814, 0.0364164,21.0127, 0.025891,23.6564, 0.0325211
69.7353, 0.0717002,23.9227, 0.0383548,21.2833, 0.0271035,23.9224, 0.0340571
70.9282, 0.0731284,24.2661, 0.0403882,21.5574, 0.0283847,24.1899, 0.0356696
72.2057, 0.0748048,24.6429, 0.0427108,21.8345, 0.0297365,24.4588, 0.0373621
73.5922, 0.0767767,24.9992, 0.0449989,22.1164, 0.0311723,24.7286, 0.0391353
75.0916, 0.0790646,25.383, 0.04756,22.401, 0.0326856,24.9944, 0.0409578
76.7648, 0.0817811,25.7701, 0.0502461,22.6881, 0.0342789,25.2632, 0.0428802
78.578, 0.084893,26.1959, 0.0533156,22.979, 0.0359651,25.5349, 0.0449078
80.5833, 0.0885038,26.6105, 0.0564183,23.2723, 0.03774,25.8089, 0.0470409
82.9013, 0.0928606,27.0859, 0.0601037,23.5676, 0.0396055,26.0853, 0.0492862
85.517, 0.0979675,27.5776, 0.0640527,23.8536, 0.0414899,26.3641, 0.0516498
88.5632, 0.104111,28.0897, 0.0682973,24.1464, 0.0434998,26.6448, 0.0541326
92.406, 0.112081,28.781, 0.0742007,24.4449, 0.0456358,26.921, 0.0566814
97.3015, 0.122471,29.7509, 0.0827105,24.7509, 0.0479181,27.2018, 0.0593814
104.625, 0.138276,31.1093, 0.0946641,25.0618, 0.050337,27.4863, 0.0622338
124.487, 0.181199,31.8827, 0.10125,25.3781, 0.0529028,27.7745, 0.0652477
134.238, 0.201859,32.5047, 0.106287,25.6833, 0.0554814,28.0661, 0.0684273
143.643, 0.221395,32.9722, 0.109851,25.9989, 0.0582565,28.3527, 0.0716848
153.039, 0.240481,33.4551, 0.113318,26.3262, 0.0612522,28.6445, 0.07514
163.151, 0.260536,33.8605, 0.115996,26.6622, 0.0644547,28.9421, 0.078812
173.073, 0.279694,34.3694, 0.119116,27.0042, 0.0678504,29.2446, 0.0827011
183.269, 0.298848,34.7381, 0.121158,27.3432, 0.0713499,29.5495, 0.086787
193.762, 0.317972,35.1424, 0.123042,27.6991, 0.0751692,29.8545, 0.0910446
204.274, 0.336515,35.5581, 0.12469,28.0686, 0.0792916,30.1664, 0.0955781
215, 0.354765,35.9367, 0.125918,28.4276, 0.0834521,30.4832, 0.100373
225.25, 0.371503,36.3405, 0.126949,28.8203, 0.0881726,30.7984, 0.10534
234.877, 0.386509,36.7327, 0.127622,29.223, 0.0931984,31.1235, 0.110671
243.912, 0.399829,37.0929, 0.127979,29.6497, 0.0987164,31.4537, 0.116306
251.888, 0.410801,37.4742, 0.128078,30.0779, 0.104452,31.7876, 0.122233
258.92, 0.419677,37.8605, 0.127885,30.5477, 0.110959,32.1297, 0.12855
265.127, 0.426701,38.209, 0.127453,31.0493, 0.118137,32.4752, 0.135182
270.669, 0.432133,38.576, 0.126744,31.6395, 0.126839,32.8306, 0.142272
275.576, 0.436095,38.959, 0.125732,32.3021, 0.13689,33.1952, 0.149828
279.985, 0.438805,39.3719, 0.124344,33.1881, 0.150643,33.5662, 0.157818
284.023, 0.440416,39.7875, 0.122648,34.9981, 0.178817,33.9473, 0.166336
287.698, 0.441011,40.2114, 0.120629,35.696, 0.18928,34.3386, 0.175413
291.094, 0.440691,40.649, 0.118263,36.3141, 0.198153,34.7407, 0.185086
294.272, 0.439514,41.1068, 0.11551,36.8487, 0.205439,35.1587, 0.195508
297.261, 0.437526,41.5938, 0.112306,37.3739, 0.212174,35.5894, 0.20663
300.084, 0.434771,42.135, 0.108463,37.8661, 0.218053,36.0474, 0.21887
302.78, 0.431266,42.6937, 0.104239,38.3488, 0.22336,36.5211, 0.231967
305.366, 0.427036,43.351, 0.0990203,38.8158, 0.228027,37.0193, 0.246195
307.879, 0.422058,44.2504, 0.0916087,39.2686, 0.232081,37.5485, 0.261794
310.324, 0.416356,45.9572, 0.0774309,39.7121, 0.235577,38.1185, 0.279106
312.728, 0.409901,46.6747, 0.0716516,40.1487, 0.238543,38.7431, 0.298627
315.116, 0.40265,47.2746, 0.0669754,40.5815, 0.241002,39.4555, 0.321506
317.525, 0.394504,47.8386, 0.0627366,41.013, 0.242968,40.2707, 0.348331
319.971, 0.385415,48.3588, 0.0589804,41.4462, 0.244448,41.3125, 0.383314
322.551, 0.375007,48.8265, 0.0557371,41.8834, 0.245441,44.7908, 0.500655
325.326, 0.36299,49.2667, 0.0528042,42.3281, 0.245939,45.8347, 0.53452
328.389, 0.348951,49.7073, 0.0499918,42.78, 0.245924,46.7911, 0.564487
332.773, 0.328011,50.1299, 0.0474074,43.2377, 0.245383,47.7024, 0.591916
338.539, 0.30045,50.5384, 0.0450185,43.6928, 0.244339,48.5862, 0.617352
341.579, 0.286559,50.9389, 0.0427764,44.1691, 0.242733,49.4519, 0.641059
344.06, 0.275804,51.331, 0.0406787,44.642, 0.240636,50.3127, 0.66339
346.296, 0.266663,51.7168, 0.0387081,45.1403, 0.23792,51.1825, 0.684659
348.408, 0.258568,52.098, 0.0368494,45.6544, 0.234615,52.0737, 0.70509
350.44, 0.251319,52.4762, 0.0350912,46.1944, 0.23064,52.9792, 0.724447
352.369, 0.244951,52.8496, 0.033436,46.7546, 0.22603,53.8981, 0.74265
354.304, 0.239071,53.1989, 0.0319584,47.349, 0.220663,54.8475, 0.759962
356.186, 0.233848,53.5564, 0.0305132,47.9892, 0.214411,55.8295, 0.776349
358.068, 0.229108,53.9199, 0.0291117,48.6942, 0.207064,56.8541, 0.791875
359.931, 0.224889,54.2859, 0.0277666,49.5127, 0.198066,57.9097, 0.806283
361.83, 0.221052,54.6457, 0.0265103,50.523, 0.186495,59.0124, 0.819726
363.741, 0.217652,54.9901, 0.025364,54.251, 0.143252,60.1789, 0.832289
365.678, 0.214655,55.3354, 0.024269,55.1091, 0.133829,61.4102, 0.843859
367.664, 0.212032,55.6969, 0.0231776,55.8773, 0.125687,62.7055, 0.854331
369.666, 0.209826,56.0477, 0.0221712,56.5837, 0.118476,64.0897, 0.863796
371.78, 0.207938,56.3999, 0.0212098,57.249, 0.111942,65.5698, 0.872173
373.922, 0.206459,56.7536, 0.0202911,57.8849, 0.105939,67.1662, 0.879447
376.149, 0.205349,57.112, 0.0194071,58.4972, 0.10039,68.9027, 0.885576
378.443, 0.204627,57.457, 0.0185976,59.0807, 0.0953145,70.8017, 0.890481
380.845, 0.204289,57.822, 0.0177832,59.6555, 0.0905191,72.9021, 0.894096
383.367, 0.204353,58.1495, 0.0170891,60.2185, 0.0860173,75.2538, 0.896317
386.018, 0.204837,58.5131, 0.0163548,60.7668, 0.0818169,77.9188, 0.896995
388.861, 0.205779,58.8771, 0.015658,61.3087, 0.0778419,80.9989, 0.895925
391.86, 0.207194,59.2314, 0.0150133,61.8403, 0.0741094,84.6186, 0.89281
395.073, 0.20913,59.6039, 0.0143698,62.3664, 0.0705745,89.008, 0.887169
398.599, 0.211684,59.9448, 0.0138108,62.8854, 0.0672384,94.5601, 0.878158
402.417, 0.214886,60.3187, 0.0132273,63.3965, 0.0640963,102.089, 0.86404
406.632, 0.218856,60.6949, 0.0126715,63.9059, 0.0611025,114.088, 0.839563
411.476, 0.223875,61.0589, 0.0121607,64.4105, 0.0582681,153.79, 0.75756
417.027, 0.230098,61.4388, 0.0116548,64.9101, 0.0555857,171.986, 0.721996
423.591, 0.237929,61.8215, 0.0111716,65.4046, 0.0530488,189.148, 0.689964
432.2, 0.248691,62.1941, 0.0107255,65.8999, 0.0506212,205.579, 0.66073
466.688, 0.292339,62.5744, 0.010293,66.3924, 0.0483154,221.086, 0.634505
475.267, 0.302317,62.9715, 0.0098648,66.8825, 0.0461248,235.267, 0.611821
483.058, 0.310779,63.3657, 0.00946206,67.3701, 0.0440439,247.704, 0.593166
490.064, 0.317765,63.7545, 0.00908547,67.8558, 0.0420652,258.24, 0.578548
496.566, 0.323624,64.1486, 0.00872306,68.339, 0.0401856,267.044, 0.567487
502.644, 0.328454,64.5609, 0.00836373,68.8209, 0.0383965,274.435, 0.55933
508.358, 0.332342,64.9743, 0.00802229,69.3013, 0.0366944,280.721, 0.553501
513.823, 0.335389,65.3998, 0.00768964,69.7809, 0.0350723,286.18, 0.549538
518.957, 0.33758,65.8064, 0.00738829,70.26, 0.0335263,291.002, 0.54713
523.909, 0.339018,66.2273, 0.00709246,70.7389, 0.0320515,295.33, 0.546059
528.715, 0.339722,66.66, 0.006804,71.2182, 0.0306434,299.268, 0.546169
533.296, 0.339714,67.1001, 0.00652629,71.6974, 0.0293007,302.911, 0.547358
537.799, 0.339027,67.5522, 0.00625595,72.1773, 0.0280178,306.325, 0.549567
542.277, 0.337651,67.9867, 0.00600997,72.658, 0.0267925,309.558, 0.552758
546.655, 0.335622,68.4522, 0.00576005,73.1397, 0.0256219,312.648, 0.55691
551.04, 0.332917,68.9104, 0.00552715,73.6227, 0.0245028,315.656, 0.562067
555.625, 0.329397,69.3883, 0.00529717,74.1065, 0.0234341,318.593, 0.568223
560.279, 0.325135,69.8698, 0.00507771,74.5916, 0.022413,321.535, 0.575531
565.324, 0.319822,70.3599, 0.00486651,75.0781, 0.0214371,324.488, 0.584018
570.953, 0.313198,70.8607, 0.00466201,75.5655, 0.0205055,327.569, 0.594059
578.023, 0.304171,71.3429, 0.00447564,76.0536, 0.0196165,330.815, 0.605846
593.974, 0.283487,71.8558, 0.00428777,76.5374, 0.0187768,334.427, 0.620193
599.699, 0.276794,72.3686, 0.0041098,77.0249, 0.0179704,338.872, 0.639142
604.646, 0.271588,72.8924, 0.00393786,77.5148, 0.0171981,352.373, 0.697576
609.289, 0.267273,73.4258, 0.00377188,78.0076, 0.016458,356.356, 0.71286
613.691, 0.263739,73.9417, 0.00361982,78.5032, 0.0157491,359.983, 0.725373
618.034, 0.260805,74.4835, 0.00346844,79.0007, 0.0150714,363.498, 0.736073
622.282, 0.258475,75.0323, 0.00332296,79.4991, 0.0144249,367.024, 0.745323
626.623, 0.256633,75.5474, 0.00319355,79.9942, 0.0138131,370.568, 0.753111
630.994, 0.255314,76.0977, 0.00306218,80.4943, 0.0132246,374.204, 0.759593
635.438, 0.254503,76.6806, 0.00293014,80.9982, 0.0126598,377.994, 0.764814
640.086, 0.254177,77.2364, 0.00281094,81.5052, 0.0121188,381.98, 0.768758
644.872, 0.254367,77.828, 0.00269061,82.0142, 0.0116018,386.239, 0.771405
649.957, 0.255086,78.4254, 0.00257537,82.5188, 0.0111137,390.818, 0.772677
655.426, 0.256392,78.9917, 0.00247185,83.0296, 0.0106432,395.819, 0.772487
661.294, 0.258318,79.5772, 0.00237021,83.5447, 0.0101917,401.376, 0.770685
667.813, 0.260986,80.2035, 0.00226701,84.0637, 0.00975855,407.638, 0.767063
675.395, 0.264641,80.8192, 0.00217087,84.5849, 0.00934473,414.883, 0.761277
684.605, 0.269646,81.4451, 0.00207834,85.1022, 0.00895374,423.562, 0.752745
698.636, 0.277879,82.072, 0.00199041,85.6265, 0.00857649,434.698, 0.740182
716.25, 0.288096,82.7285, 0.00190306,86.1555, 0.00821433,452.624, 0.718214
726.712, 0.293571,83.3544, 0.0018242,86.6888, 0.00786697,476.04, 0.689736
,,84.0131, 0.00174552,87.2238, 0.00753554,489.316, 0.675025
,,84.6654, 0.00167161,87.7565, 0.00722149,500.113, 0.664417
,,85.3501, 0.00159801,88.2968, 0.00691843,509.501, 0.656531
,,85.9983, 0.00153203,88.8426, 0.00662723,517.834, 0.650841
,,86.6823, 0.00146604,89.3913, 0.00634885,525.477, 0.646926
,,87.3527, 0.00140467,89.9341, 0.0060869,532.573, 0.644591
,,88.0642, 0.00134287,90.4861, 0.00583346,539.283, 0.643681
,,88.7634, 0.00128533,91.0452, 0.00558929,545.689, 0.644104
,,89.4472, 0.00123209,91.6091, 0.00535523,551.96, 0.645812
,,90.1791, 0.00117807,92.1653, 0.00513565,558.218, 0.648819
,,90.9151, 0.00112661,92.732, 0.00492281,564.608, 0.65321
,,91.6448, 0.00107827,93.3051, 0.00471822,571.39, 0.659207
,,92.4007, 0.00103083,93.8848, 0.00452149,579.048, 0.667349
,,93.0972, 0.00098952,94.4672, 0.00433372,589.343, 0.679754
,,93.8582, 0.000946704,95.0464, 0.0041562,606.663, 0.700675
,,94.616, 0.000906338,95.6371, 0.00398409,615.069, 0.70927
,,95.4395, 0.000864861,96.2352, 0.00381853,622.564, 0.715517
,,96.2804, 0.000824908,96.8218, 0.00366423,629.828, 0.720136
,,97.1677, 0.000785229,97.4249, 0.00351336,637.13, 0.72331
,,98.022, 0.000749385,98.0377, 0.00336774,644.631, 0.725111
,,98.9319, 0.000713514,98.6519, 0.00322924,652.587, 0.725537
,,99.9247, 0.000676809,99.2659, 0.00309766,661.201, 0.724509
,,100.965, 0.000640912,99.895, 0.00296962,670.83, 0.721859
,,102.027, 0.000606768,100.504, 0.00285184,682.129, 0.717233
,,103.162, 0.000572839,101.141, 0.00273492,696.985, 0.709572
,,104.359, 0.000539726,101.784, 0.00262276,,
,,105.497, 0.000510648,102.421, 0.00251728,,
,,106.798, 0.000479968,103.08, 0.00241376,,
,,108.178, 0.000450085,103.715, 0.00231893,,
,,109.64, 0.00042115,104.387, 0.00222361,,
,,111.189, 0.000393263,105.059, 0.00213344,,
,,112.828, 0.000366525,105.734, 0.0020473,,
,,114.554, 0.000341126,106.42, 0.00196432,,
,,116.478, 0.000315785,107.104, 0.00188583,,
,,118.532, 0.000291759,107.806, 0.00180953,,
,,120.802, 0.000268379,108.503, 0.00173767,,
,,123.205, 0.000246801,109.219, 0.00166761,,
,,126.022, 0.000224922,109.933, 0.00160142,,
,,129.115, 0.000204571,110.665, 0.0015372,,
,,132.421, 0.000186431,111.402, 0.00147585,,
,,136.547, 0.000167886,112.148, 0.0014171,,
,,141.349, 0.000151027,112.912, 0.00135998,,
,,147.514, 0.000135098,113.673, 0.00130633,,
,,155.341, 0.000121949,114.461, 0.0012536,,
,,158.5, 0.000118066,115.177, 0.00120825,,
,,160.561, 0.000116704,115.977, 0.00116025,,
,,163.501, 0.000114369,116.767, 0.00111527,,
,,165.596, 0.000113819,117.578, 0.00107175,,
,,169.15, 0.000112399,118.421, 0.00102882,,
,,171.277, 0.000112739,119.167, 0.000992998,,
,,173.854, 0.000112705,120.019, 0.000954159,,
,,175.893, 0.000113776,120.911, 0.000915729,,
,,178.353, 0.000114453,121.808, 0.000879451,,
,,180.275, 0.000116091,122.768, 0.000842813,,
,,182.861, 0.000117778,123.693, 0.000809627,,
,,184.998, 0.000120058,124.706, 0.000775614,,
,,188.164, 0.000123267,125.801, 0.000741081,,
,,190.239, 0.000126702,126.771, 0.000712511,,
,,193.216, 0.000131071,127.923, 0.0006808,,
,,195.32, 0.000135543,129.171, 0.000648692,,
,,203.16, 0.000154458,130.398, 0.00061971,,
,,210.346, 0.000179553,131.748, 0.000590105,,
,,215.034, 0.000201305,133.046, 0.00056377,,
,,219.345, 0.000225468,134.482, 0.000537149,,
,,223.274, 0.000252165,136.091, 0.000509661,,
,,226.862, 0.000281141,137.489, 0.00048785,,
,,229.919, 0.000309871,139.18, 0.000463899,,
,,232.156, 0.000333763,141.119, 0.000438852,,
,,234.677, 0.00036386,142.585, 0.000421883,,
,,236.849, 0.000392734,144.583, 0.000401076,,
,,239.007, 0.000424565,146.942, 0.000379029,,
,,240.755, 0.000453008,148.794, 0.000363762,,
,,242.661, 0.000486914,151.161, 0.000346862,,
,,244.337, 0.000519485,154.06, 0.000328804,,
,,246.027, 0.000555005,156.604, 0.000315199,,
,,247.544, 0.000589558,160.034, 0.000300352,,
,,249.082, 0.000627495,162.211, 0.000292656,,
,,250.498, 0.00066512,166.589, 0.000280462,,
,,251.753, 0.000700837,170.856, 0.000272833,,
,,253.289, 0.000747544,173.144, 0.000270301,,
,,254.53, 0.00078806,178.301, 0.000267905,,
,,255.678, 0.000827954,184.418, 0.000271006,,
,,256.754, 0.000867603,187.028, 0.000274611,,
,,257.781, 0.0009076,192.224, 0.000285128,,
,,258.775, 0.000948453,197.218, 0.000300301,,
,,259.912, 0.000997488,201.072, 0.000316214,,
,,260.816, 0.00103867,204.548, 0.000332968,,
,,261.752, 0.00108341,207.558, 0.000350864,,
,,262.706, 0.00113141,211.009, 0.000374022,,
,,263.669, 0.00118237,213.637, 0.000394843,,
,,264.634, 0.00123615,216.101, 0.000416648,,
,,265.687, 0.00129789,218.668, 0.00044238,,
,,266.637, 0.00135638,220.619, 0.000463972,,
,,267.591, 0.00141827,222.939, 0.000492333,,
,,268.547, 0.00148355,224.556, 0.000514035,,
,,269.502, 0.00155219,226.664, 0.000544751,,
,,270.454, 0.00162424,228.118, 0.000567832,,
,,271.544, 0.00171085,230.046, 0.000600712,,
,,272.464, 0.00178795,231.776, 0.000632945,,
,,273.395, 0.00186986,233.175, 0.000661013,,
,,274.328, 0.00195627,234.829, 0.000696568,,
,,275.262, 0.00204717,236.35, 0.000731899,,
,,276.317, 0.00215491,237.679, 0.000764838,,
,,277.229, 0.002253,239.142, 0.000803486,,
,,278.152, 0.00235707,240.502, 0.000842027,,
,,279.078, 0.00246682,241.627, 0.000875871,,
,,280.008, 0.00258268,242.908, 0.000916627,,
,,280.95, 0.00270512,244.138, 0.000958273,,
,,281.889, 0.00283337,245.166, 0.000995073,,
,,282.828, 0.00296802,246.324, 0.00103869,,
,,283.765, 0.00310922,247.477, 0.00108462,,
,,284.843, 0.00327933,248.424, 0.00112446,,
,,285.759, 0.00343135,249.512, 0.00117244,,
,,286.685, 0.00359243,250.622, 0.00122417,,
,,287.616, 0.00376223,251.717, 0.00127809,,
,,288.745, 0.00397728,252.647, 0.00132637,,
,,289.649, 0.00415877,253.713, 0.00138438,,
,,290.574, 0.00435272,254.78, 0.00144564,,
,,291.602, 0.00457831,255.839, 0.00150977,,
,,292.544, 0.0047938,256.887, 0.00157671,,
,,293.5, 0.00502282,257.924, 0.00164656,,
,,294.508, 0.00527524,258.949, 0.00171943,,
,,295.495, 0.00553226,259.983, 0.0017968,,
,,296.495, 0.00580441,261.001, 0.00187712,,
,,297.557, 0.00610673,262.01, 0.00196091,,
,,298.58, 0.00640911,263.009, 0.00204829,,
,,299.623, 0.00673096,263.999, 0.00213946,,
,,300.843, 0.00712302,264.98, 0.00223464,,
,,302.09, 0.00754228,265.968, 0.00233536,,
,,303.496, 0.00803698,266.951, 0.0024409,,
,,304.788, 0.00851095,267.926, 0.00255098,,
,,306.311, 0.00909286,268.893, 0.0026659,,
,,307.823, 0.00969544,269.854, 0.00278594,,
,,310.057, 0.0106211,270.809, 0.00291138,,
,,312.855, 0.0118326,271.777, 0.00304514,,
,,317.366, 0.0138397,272.738, 0.00318462,,
,,318.41, 0.0142949,273.692, 0.00333026,,
,,321.248, 0.0155107,274.64, 0.00348241,,
,,323.336, 0.0163498,275.583, 0.00364142,,
,,325.304, 0.0170818,276.537, 0.00381047,,
,,326.617, 0.0175205,277.486, 0.0039873,,
,,327.833, 0.0178943,278.431, 0.00417206,,
,,329.098, 0.0182447,279.371, 0.00436517,,
,,330.567, 0.0185944,280.308, 0.00456747,,
,,331.992, 0.0188752,281.254, 0.0047818,,
