step,S,E,I,R
0,0.999,0,0.001,0
1,0.9975,0.0014,0.001,1e-04
2,0.99675,0.00185,0.0012,2e-04
3,0.9956,0.0028,0.0013,3e-04
4,0.99405,0.0034,0.00205,5e-04
5,0.9922,0.00435,0.00265,8e-04
6,0.98865,0.0065,0.0037,0.00115
7,0.98455,0.00895,0.00485,0.00165
8,0.97935,0.0117,0.00625,0.0027
9,0.9727,0.0143,0.0093,0.0037
10,0.96475,0.01865,0.0115,0.0051
11,0.95315,0.02545,0.01425,0.00715
12,0.9383,0.0331,0.0195,0.0091
13,0.9207,0.04175,0.0256,0.01195
14,0.89755,0.0529,0.03415,0.0154
15,0.86825,0.06755,0.043,0.0212
16,0.83435,0.0828,0.05395,0.0289
17,0.7905,0.10235,0.0686,0.03855
18,0.7354,0.1263,0.08855,0.04975
19,0.6778,0.1472,0.1098,0.0652
20,0.61145,0.17085,0.1341,0.0836
21,0.5424,0.19385,0.15905,0.1047
22,0.4681,0.21255,0.1895,0.12985
23,0.3964,0.22375,0.2205,0.15935
24,0.3252,0.2364,0.24745,0.19095
25,0.26195,0.23255,0.27765,0.22785
26,0.20855,0.22145,0.2994,0.2706
27,0.16275,0.20545,0.31795,0.31385
28,0.12435,0.1843,0.33165,0.3597
29,0.0984,0.1603,0.33505,0.40625
30,0.0775,0.1376,0.33365,0.45125
31,0.0611,0.11745,0.32315,0.4983
32,0.0488,0.09705,0.311,0.54315
33,0.04125,0.0793,0.2958,0.58365
34,0.0344,0.06415,0.2776,0.62385
35,0.02885,0.0542,0.25755,0.6594
36,0.02535,0.0449,0.2379,0.69185
37,0.0233,0.0355,0.2181,0.7231
38,0.0217,0.02945,0.19905,0.7498
39,0.02115,0.02515,0.177,0.7767
40,0.0212,0.02065,0.15925,0.7989
41,0.0204,0.01785,0.14335,0.8184
42,0.02115,0.0151,0.12845,0.8353
43,0.02205,0.01305,0.1156,0.8493
44,0.02345,0.01135,0.10235,0.86285
45,0.02485,0.0101,0.09125,0.8738
46,0.02615,0.0083,0.08235,0.8832
47,0.0276,0.0082,0.07295,0.89125
48,0.0286,0.0078,0.0653,0.8983
49,0.0304,0.0066,0.0584,0.9046
50,0.03205,0.00595,0.05275,0.90925
51,0.0342,0.0056,0.0472,0.913
52,0.03645,0.005,0.0412,0.91735
53,0.0389,0.0046,0.0368,0.9197
54,0.0414,0.00445,0.0332,0.92095
