step,S,E,I,R
0,0.999,0,0.001,0
1,0.9972,0.0015,0.0012,1e-04
2,0.99635,0.00205,0.00135,0.00025
3,0.99455,0.00315,0.002,3e-04
4,0.99225,0.00455,0.0026,6e-04
5,0.9898,0.00575,0.00325,0.0012
6,0.98675,0.00755,0.0042,0.0015
7,0.98195,0.01065,0.0052,0.0022
8,0.975,0.01395,0.00805,0.003
9,0.9669,0.01835,0.0106,0.00415
10,0.9556,0.02435,0.01405,0.006
11,0.943,0.0307,0.01815,0.00815
12,0.9233,0.0423,0.02335,0.01105
13,0.9,0.0535,0.0312,0.0153
14,0.8709,0.06745,0.0415,0.02015
15,0.8333,0.0856,0.0543,0.0268
16,0.7895,0.10505,0.0709,0.03455
17,0.73685,0.1262,0.09015,0.0468
18,0.67465,0.1527,0.11255,0.0601
19,0.6059,0.176,0.14085,0.07725
20,0.5301,0.2,0.17005,0.09985
21,0.4514,0.22195,0.2,0.12665
22,0.3745,0.2377,0.23115,0.15665
23,0.30535,0.24025,0.2628,0.1916
24,0.24525,0.23325,0.29215,0.22935
25,0.19205,0.22125,0.3152,0.2715
26,0.14895,0.20155,0.3328,0.3167
27,0.11685,0.1787,0.3415,0.36295
28,0.08975,0.15475,0.34405,0.41145
29,0.07005,0.134,0.33405,0.4619
30,0.0554,0.11035,0.32755,0.5067
31,0.0451,0.09095,0.313,0.55095
32,0.03725,0.07505,0.29585,0.59185
33,0.03125,0.0618,0.2753,0.63165
34,0.02885,0.0497,0.253,0.66845
35,0.0259,0.0413,0.2324,0.7004
36,0.02425,0.03295,0.2122,0.7306
37,0.02285,0.02635,0.19295,0.75785
38,0.0224,0.0224,0.17445,0.78075
39,0.022,0.01875,0.1572,0.80205
40,0.0221,0.01595,0.14105,0.8209
41,0.0227,0.01265,0.1274,0.83725
42,0.02355,0.01045,0.11405,0.85195
43,0.0246,0.00925,0.1028,0.86335
44,0.0258,0.00885,0.09315,0.8722
45,0.0275,0.00745,0.08285,0.8822
46,0.0288,0.0068,0.07295,0.89145
47,0.03105,0.0064,0.06455,0.898
48,0.03265,0.00615,0.0573,0.9039
49,0.0342,0.00605,0.0508,0.90895
50,0.0365,0.00555,0.0453,0.91265
51,0.0388,0.0045,0.0407,0.916
52,0.04075,0.0042,0.03645,0.9186
53,0.0439,0.00375,0.0318,0.92055
54,0.04655,0.0036,0.02835,0.9215
55,0.04915,0.00315,0.0254,0.9223
56,0.05185,0.00325,0.02245,0.92245
57,0.0547,0.00245,0.02055,0.9223
58,0.0571,0.0027,0.0183,0.9219
59,0.05925,0.0027,0.01705,0.921
60,0.0628,0.00225,0.01545,0.9195
61,0.0647,0.0022,0.0136,0.9195
62,0.0673,0.00205,0.0126,0.91805
63,0.06965,0.0025,0.0115,0.91635
