step,S,E,I,R
0,0.999,0,0.001,0
1,0.9971,0.00175,0.001,0.00015
2,0.9956,0.00255,0.0016,0.00025
3,0.99415,0.0034,0.00195,5e-04
4,0.992,0.0046,0.00255,0.00085
5,0.98975,0.00575,0.0033,0.0012
6,0.98685,0.00715,0.00415,0.00185
7,0.9829,0.0094,0.0053,0.0024
8,0.97765,0.0117,0.0073,0.00335
9,0.97115,0.0152,0.0085,0.00515
10,0.9624,0.02005,0.0112,0.00635
11,0.95155,0.0256,0.01455,0.0083
12,0.9367,0.03315,0.0191,0.01105
13,0.91825,0.04215,0.02485,0.01475
14,0.89585,0.0522,0.0329,0.01905
15,0.86675,0.06655,0.04215,0.02455
16,0.83325,0.0813,0.05455,0.0309
17,0.78815,0.1039,0.069,0.03895
18,0.73495,0.1278,0.0883,0.04895
19,0.67605,0.1502,0.1096,0.06415
20,0.6063,0.1769,0.1339,0.0829
21,0.53295,0.2014,0.16375,0.1019
22,0.45935,0.21845,0.1956,0.1266
23,0.38735,0.22995,0.22615,0.15655
24,0.3146,0.23805,0.257,0.19035
25,0.25375,0.23215,0.28765,0.22645
26,0.199,0.22045,0.31195,0.2686
27,0.1568,0.20125,0.32705,0.3149
28,0.1209,0.1808,0.33505,0.36325
29,0.09365,0.1592,0.3377,0.40945
30,0.07135,0.13505,0.33495,0.45865
31,0.057,0.11175,0.32705,0.5042
32,0.04615,0.0936,0.3115,0.54875
33,0.0389,0.07585,0.29285,0.5924
34,0.03295,0.0609,0.27125,0.6349
35,0.02895,0.0497,0.2507,0.67065
36,0.02635,0.0393,0.23045,0.7039
37,0.02495,0.0315,0.2109,0.73265
38,0.0237,0.0266,0.18975,0.75995
39,0.0231,0.0227,0.1693,0.7849
40,0.02425,0.01755,0.1521,0.8061
41,0.0245,0.0146,0.137,0.8239
42,0.02535,0.01205,0.1227,0.8399
43,0.027,0.01,0.1111,0.8519
44,0.0279,0.0091,0.0986,0.8644
45,0.0284,0.0088,0.088,0.8748
46,0.0299,0.00755,0.07885,0.8837
47,0.03135,0.0065,0.0689,0.89325
48,0.03385,0.00585,0.06175,0.89855
49,0.035,0.0057,0.054,0.9053
50,0.0367,0.00555,0.04725,0.9105
51,0.0393,0.0048,0.0417,0.9142
52,0.04095,0.0046,0.0373,0.91715
53,0.04305,0.00445,0.0339,0.9186
54,0.0453,0.00445,0.03045,0.9198
55,0.04815,0.0037,0.0272,0.92095
56,0.05065,0.0039,0.0244,0.92105
57,0.0536,0.00355,0.02225,0.9206
58,0.0558,0.00355,0.02025,0.9204
59,0.05825,0.00315,0.01835,0.92025
60,0.0615,0.00275,0.01635,0.9194
61,0.06405,0.00255,0.0146,0.9188
62,0.0674,0.0021,0.01275,0.91775
63,0.06985,0.00205,0.01175,0.91635
64,0.0721,0.00185,0.01075,0.9153
65,0.07535,0.0022,0.0091,0.91335
66,0.0777,0.0023,0.00885,0.91115
67,0.08075,0.0019,0.00815,0.9092
68,0.08305,0.0017,0.00755,0.9077
69,0.08565,0.00165,0.0068,0.9059
70,0.08875,0.00115,0.00665,0.90345
71,0.0911,0.00115,0.00575,0.902
72,0.09465,0.00145,0.0054,0.8985
73,0.09735,0.0012,0.00495,0.8965
74,0.1006,0.0013,0.00465,0.89345
75,0.1037,0.00095,0.00395,0.8914
76,0.10665,0.0014,0.0039,0.88805
77,0.10935,0.0012,0.0038,0.88565
78,0.11185,0.00095,0.00355,0.88365
79,0.1145,8e-04,0.0034,0.8813
80,0.11685,0.00115,0.00315,0.87885
81,0.1193,0.00095,0.0034,0.87635
82,0.1218,9e-04,0.00315,0.87415
83,0.1248,9e-04,0.00275,0.87155
84,0.12705,0.00115,0.00225,0.86955
85,0.13,0.001,0.0019,0.8671
86,0.13255,0.00075,0.00215,0.86455
87,0.1348,7e-04,0.0019,0.8626
88,0.13685,0.00075,0.002,0.8604
89,0.13905,8e-04,0.0019,0.85825
90,0.1411,7e-04,0.00165,0.85655
91,0.1441,6e-04,0.0017,0.8536
92,0.1461,0.00075,0.0014,0.85175
93,0.1485,0.00075,0.00145,0.8493
94,0.1509,0.00065,0.0016,0.84685
95,0.15345,6e-04,0.0017,0.84425
96,0.15565,0.00085,0.0015,0.842
97,0.1582,7e-04,0.00145,0.83965
98,0.16005,0.00065,0.0014,0.8379
99,0.1623,5e-04,0.00155,0.83565
100,0.1646,8e-04,0.0015,0.8331
101,0.1675,0.00085,0.00145,0.8302
102,0.16995,0.00085,0.0015,0.8277
103,0.17225,0.00065,0.0014,0.8257
104,0.17475,6e-04,0.0015,0.82315
105,0.1767,0.00045,0.00135,0.8215
106,0.17885,0.00035,0.0012,0.8196
107,0.18135,0.00035,0.00115,0.81715
108,0.1843,3e-04,0.0011,0.8143
109,0.18645,4e-04,9e-04,0.81225
110,0.1886,0.00035,0.00085,0.8102
111,0.19145,0.00025,0.00075,0.80755
112,0.19405,2e-04,7e-04,0.80505
113,0.1966,2e-04,7e-04,0.8025
114,0.19845,3e-04,0.00065,0.8006
115,0.2014,0.00035,5e-04,0.79775
116,0.2038,3e-04,6e-04,0.7953
117,0.206,0.00025,0.00055,0.7932
118,0.2089,0.00035,0.00045,0.7903
119,0.2112,0.00025,5e-04,0.78805
120,0.21355,0.00025,0.00055,0.78565
121,0.2154,1e-04,0.00065,0.78385
122,0.21725,0.00025,0.00065,0.78185
123,0.2191,3e-04,6e-04,0.78
124,0.2211,3e-04,0.00065,0.77795
125,0.22385,3e-04,8e-04,0.77505
126,0.226,3e-04,0.00075,0.77295
127,0.22785,0.00045,5e-04,0.7712
128,0.2298,4e-04,5e-04,0.7693
129,0.2323,0.00035,6e-04,0.76675
130,0.2346,0.00045,0.00055,0.7644
131,0.23675,4e-04,5e-04,0.76235
132,0.23895,3e-04,4e-04,0.76035
133,0.24105,0.00035,0.00035,0.75825
134,0.2429,0.00035,4e-04,0.75635
135,0.24475,0.00035,0.00035,0.75455
136,0.24655,3e-04,5e-04,0.75265
137,0.24865,3e-04,0.00045,0.7506
138,0.25095,0.00025,0.00065,0.74815
139,0.25335,4e-04,6e-04,0.74565
140,0.25545,5e-04,0.00045,0.7436
141,0.2577,6e-04,0.00055,0.74115
142,0.2596,5e-04,7e-04,0.7392
143,0.26145,4e-04,8e-04,0.73735
144,0.26325,0.00045,0.00075,0.73555
145,0.2651,5e-04,0.00085,0.73355
146,0.26745,0.00035,0.00085,0.73135
147,0.26955,0.00045,7e-04,0.7293
148,0.27165,3e-04,0.00075,0.7273
149,0.27395,2e-04,8e-04,0.72505
150,0.2763,2e-04,8e-04,0.7227
151,0.27835,3e-04,7e-04,0.72065
152,0.28055,0.00035,6e-04,0.7185
153,0.2827,0.00045,4e-04,0.71645
154,0.2846,0.00035,5e-04,0.71455
155,0.28675,0.00045,0.00055,0.71225
156,0.28885,0.00055,5e-04,0.7101
157,0.2901,7e-04,6e-04,0.7086
158,0.2919,6e-04,0.00075,0.70675
159,0.29385,7e-04,0.00075,0.7047
160,0.29605,7e-04,0.001,0.70225
161,0.29745,0.00085,0.0011,0.7006
162,0.2991,0.00095,0.00095,0.699
163,0.30055,0.00095,0.00105,0.69745
164,0.30225,0.00085,0.001,0.6959
165,0.304,9e-04,9e-04,0.6942
166,0.3056,0.00075,0.0011,0.69255
167,0.30745,0.00075,0.0011,0.6907
168,0.3091,0.00085,0.00125,0.6888
169,0.31065,0.00095,0.00115,0.68725
170,0.31235,0.00105,0.00115,0.68545
171,0.3138,0.00105,0.00145,0.6837
172,0.31555,0.00095,0.00135,0.68215
173,0.31685,0.001,0.0015,0.68065
174,0.31875,0.00125,0.0017,0.6783
175,0.3202,0.00115,0.0019,0.67675
176,0.3219,0.00135,0.002,0.67475
177,0.3234,0.0014,0.0022,0.673
178,0.3243,0.0017,0.00245,0.67155
179,0.3259,0.0018,0.00245,0.66985
