step,S,E,I,R
0,0.999,0,0.001,0
1,0.99695,0.0017,0.00115,2e-04
2,0.9961,0.00205,0.00155,3e-04
3,0.99485,0.00265,0.00185,0.00065
4,0.9938,0.0031,0.00215,0.00095
5,0.99155,0.00455,0.0027,0.0012
6,0.9882,0.0064,0.00375,0.00165
7,0.9844,0.0084,0.00495,0.00225
8,0.9803,0.0104,0.00595,0.00335
9,0.97525,0.01225,0.00785,0.00465
10,0.96735,0.0162,0.0106,0.00585
11,0.95775,0.02085,0.0141,0.0073
12,0.94505,0.0274,0.01825,0.0093
13,0.9297,0.0352,0.0224,0.0127
14,0.9088,0.046,0.02845,0.01675
15,0.88335,0.0581,0.03735,0.0212
16,0.8525,0.0722,0.04805,0.02725
17,0.81305,0.09115,0.06025,0.03555
18,0.76505,0.11345,0.076,0.0455
19,0.70975,0.13715,0.09645,0.05665
20,0.647,0.16225,0.1193,0.07145
21,0.57855,0.18425,0.1468,0.0904
22,0.5033,0.206,0.1759,0.1148
23,0.42885,0.2217,0.2079,0.14155
24,0.35345,0.2341,0.2401,0.17235
25,0.28645,0.23535,0.2695,0.2087
26,0.23015,0.2248,0.29775,0.2473
27,0.1791,0.2144,0.3149,0.2916
28,0.1404,0.1939,0.3288,0.3369
29,0.1093,0.1709,0.33615,0.38365
30,0.08405,0.1509,0.3348,0.43025
31,0.06585,0.1254,0.33275,0.476
32,0.05275,0.1056,0.31705,0.5246
33,0.04475,0.08715,0.3009,0.5672
34,0.0369,0.07,0.28655,0.60655
35,0.0315,0.0576,0.26655,0.64435
36,0.02795,0.046,0.2473,0.67875
37,0.0248,0.03795,0.2261,0.71115
38,0.02335,0.0322,0.2062,0.73825
39,0.02355,0.0267,0.18565,0.7641
40,0.0226,0.02205,0.1693,0.78605
41,0.02275,0.0187,0.15315,0.8054
42,0.0227,0.0158,0.13755,0.82395
43,0.02325,0.01255,0.12205,0.84215
44,0.02455,0.01075,0.10895,0.85575
45,0.02605,0.00885,0.0962,0.8689
46,0.0271,0.0082,0.08645,0.87825
47,0.02865,0.00695,0.07655,0.88785
48,0.03025,0.0064,0.0673,0.89605
49,0.0324,0.00655,0.0602,0.90085
50,0.03395,0.0059,0.05305,0.9071
51,0.03675,0.0048,0.0478,0.91065
52,0.0393,0.0048,0.04225,0.91365
53,0.0409,0.0046,0.0383,0.9162
54,0.04385,0.0043,0.03365,0.9182
55,0.04605,0.00425,0.02935,0.92035
56,0.0489,0.00415,0.02585,0.9211
57,0.05125,0.0044,0.02335,0.921
58,0.05395,0.00345,0.0211,0.9215
59,0.0573,0.00285,0.0194,0.92045
60,0.0601,0.003,0.01715,0.91975
61,0.0631,0.00275,0.0152,0.91895
62,0.0655,0.00275,0.01345,0.9183
63,0.06815,0.0026,0.01265,0.9166
64,0.0706,0.00235,0.01115,0.9159
65,0.07395,0.0016,0.01035,0.9141
66,0.07655,0.0018,0.0092,0.91245
67,0.07915,0.0017,0.00825,0.9109
68,0.0821,0.00215,0.00735,0.9084
69,0.08465,0.00215,0.00655,0.90665
70,0.08745,0.00195,0.0063,0.9043
71,0.0897,0.0018,0.0058,0.9027
72,0.0923,0.00175,0.00515,0.9008
73,0.09495,0.0014,0.00545,0.8982
74,0.0986,0.00145,0.00505,0.8949
75,0.10075,0.00155,0.00465,0.89305
76,0.1025,0.00145,0.0045,0.89155
77,0.10455,0.0014,0.00395,0.8901
78,0.1072,0.0013,0.00405,0.88745
79,0.11065,0.00105,0.0038,0.8845
80,0.11305,0.0013,0.00365,0.882
81,0.11545,0.0015,0.00375,0.8793
82,0.1181,0.0014,0.00375,0.87675
83,0.1209,0.0016,0.00315,0.87435
84,0.12365,0.0014,0.00305,0.8719
85,0.1263,0.00135,0.00295,0.8694
86,0.12925,0.0014,0.00295,0.8664
87,0.13175,0.0013,0.0028,0.86415
88,0.1342,0.00135,0.00255,0.8619
89,0.1368,0.00105,0.00255,0.8596
90,0.13915,0.00075,0.0026,0.8575
91,0.1419,7e-04,0.0023,0.8551
92,0.1444,6e-04,0.0023,0.8527
93,0.14775,0.00055,0.002,0.8497
94,0.15015,6e-04,0.002,0.84725
95,0.1528,7e-04,0.0019,0.8446
96,0.15575,7e-04,0.00185,0.8417
97,0.15775,7e-04,0.00145,0.8401
98,0.1599,0.00065,0.0015,0.83795
99,0.16215,7e-04,0.0013,0.83585
100,0.1641,9e-04,0.00105,0.83395
101,0.1666,0.00065,0.0013,0.83145
102,0.1687,7e-04,0.00125,0.82935
103,0.1713,6e-04,0.0012,0.8269
104,0.1737,6e-04,0.00115,0.82455
105,0.17645,0.00045,0.001,0.8221
106,0.17885,5e-04,0.00105,0.8196
107,0.18155,5e-04,0.00095,0.817
108,0.1841,0.00045,0.00095,0.8145
109,0.18625,0.00055,8e-04,0.8124
110,0.1888,5e-04,0.00085,0.80985
111,0.19125,3e-04,0.00105,0.8074
112,0.1936,4e-04,0.00115,0.80485
113,0.1961,5e-04,0.00105,0.80235
114,0.19795,4e-04,0.0011,0.80055
115,0.20015,6e-04,0.0011,0.79815
116,0.2024,7e-04,0.00105,0.79585
117,0.20415,0.00075,0.00095,0.79415
118,0.20575,0.00085,0.0013,0.7921
119,0.20785,7e-04,0.0013,0.79015
120,0.21065,6e-04,0.0016,0.78715
121,0.212,8e-04,0.0017,0.7855
122,0.21465,8e-04,0.0016,0.78295
123,0.21725,0.00085,0.0017,0.7802
124,0.2198,0.001,0.0016,0.7776
125,0.22125,0.001,0.0016,0.77615
126,0.2232,0.00105,0.00155,0.7742
127,0.225,0.0012,0.0015,0.7723
128,0.22725,0.00115,0.00145,0.77015
129,0.22925,0.00115,0.0013,0.7683
130,0.23165,9e-04,0.00145,0.766
131,0.2339,0.001,0.00125,0.76385
132,0.23515,0.00085,0.00135,0.76265
133,0.23685,8e-04,0.0015,0.76085
134,0.23855,7e-04,0.0015,0.75925
135,0.2403,8e-04,0.00135,0.75755
136,0.24225,0.00085,0.0012,0.7557
137,0.24445,8e-04,0.0013,0.75345
138,0.2465,0.00065,0.00145,0.7514
139,0.24865,6e-04,0.0015,0.74925
140,0.25075,5e-04,0.0014,0.74735
141,0.25275,0.00065,0.00155,0.74505
142,0.25465,0.00085,0.0016,0.7429
143,0.25655,9e-04,0.0017,0.74085
144,0.2587,0.00075,0.00155,0.739
145,0.26095,0.0012,0.00145,0.7364
146,0.2623,0.0011,0.00175,0.73485
147,0.26425,0.00125,0.0019,0.7326
148,0.26565,0.0011,0.00185,0.7314
149,0.2672,0.0012,0.0018,0.7298
150,0.2684,0.00115,0.0019,0.72855
151,0.27005,0.00125,0.00195,0.72675
152,0.2715,0.0014,0.00205,0.72505
153,0.2736,0.0012,0.00225,0.72295
154,0.27585,0.0011,0.00225,0.7208
155,0.27795,0.0011,0.0022,0.71875
156,0.27995,0.0012,0.00215,0.7167
157,0.2812,0.00135,0.00225,0.7152
158,0.2828,0.0013,0.0024,0.7135
159,0.28425,0.0011,0.00225,0.7124
160,0.286,0.0013,0.00225,0.71045
161,0.2879,0.00145,0.0023,0.70835
162,0.2898,0.00185,0.00225,0.7061
163,0.29155,0.002,0.0022,0.70425
164,0.29285,0.0018,0.0025,0.70285
165,0.29455,0.0014,0.0029,0.70115
166,0.2956,0.002,0.00305,0.69935
167,0.29645,0.00205,0.0032,0.6983
168,0.2974,0.00235,0.00345,0.6968
169,0.29885,0.0023,0.0035,0.69535
170,0.29965,0.00275,0.00355,0.69405
171,0.3008,0.00285,0.00405,0.6923
172,0.3016,0.00335,0.0046,0.69045
173,0.30255,0.0034,0.0049,0.68915
174,0.3035,0.00325,0.00535,0.6879
175,0.3038,0.00395,0.00525,0.687
176,0.3047,0.004,0.00565,0.68565
177,0.30565,0.0039,0.00555,0.6849
178,0.30685,0.0043,0.00585,0.683
179,0.30725,0.0046,0.00625,0.6819
180,0.3071,0.0049,0.00675,0.68125
181,0.3078,0.00455,0.00725,0.6804
182,0.30735,0.00565,0.00745,0.67955
183,0.3078,0.0056,0.0078,0.6788
184,0.3077,0.00605,0.0083,0.67795
185,0.308,0.0062,0.0087,0.6771
186,0.3075,0.007,0.00885,0.67665
187,0.30705,0.0074,0.0097,0.67585
188,0.3069,0.0079,0.01,0.6752
189,0.30695,0.00805,0.01075,0.67425
190,0.3071,0.00815,0.0112,0.67355
191,0.3073,0.0087,0.0118,0.6722
192,0.30655,0.0092,0.0121,0.67215
193,0.3056,0.0097,0.01285,0.67185
194,0.3048,0.0101,0.0137,0.6714
195,0.30285,0.01145,0.0149,0.6708
196,0.30085,0.01115,0.01575,0.67225
197,0.2994,0.01135,0.0164,0.67285
198,0.2974,0.0124,0.01715,0.67305
199,0.2956,0.01305,0.0172,0.67415
200,0.294,0.01305,0.01855,0.6744
201,0.292,0.01415,0.0194,0.67445
202,0.28875,0.01495,0.0214,0.6749
203,0.28525,0.0159,0.02285,0.676
204,0.28325,0.015,0.0237,0.67805
205,0.2794,0.017,0.025,0.6786
206,0.276,0.01785,0.0263,0.67985
207,0.27175,0.01855,0.0281,0.6816
208,0.26705,0.0198,0.0293,0.68385
209,0.26305,0.02055,0.0312,0.6852
210,0.25865,0.0217,0.0325,0.68715
211,0.25465,0.0216,0.0337,0.69005
212,0.2501,0.02255,0.0338,0.69355
213,0.24485,0.02375,0.03545,0.69595
214,0.2406,0.02425,0.03605,0.6991
215,0.2358,0.0243,0.03785,0.70205
216,0.2325,0.0248,0.0384,0.7043
217,0.2282,0.02465,0.03985,0.7073
218,0.2225,0.0257,0.04115,0.71065
219,0.2185,0.025,0.04255,0.71395
220,0.21425,0.02525,0.043,0.7175
221,0.2095,0.02535,0.0432,0.72195
222,0.2043,0.02575,0.04475,0.7252
223,0.2001,0.02495,0.0458,0.72915
224,0.1965,0.02405,0.04645,0.733
225,0.19045,0.02565,0.0474,0.7365
226,0.18685,0.025,0.0471,0.74105
227,0.18285,0.02415,0.04795,0.74505
228,0.17965,0.02385,0.04775,0.74875
229,0.17475,0.0241,0.04795,0.7532
230,0.1712,0.02375,0.0473,0.75775
231,0.16785,0.0239,0.0465,0.76175
232,0.16445,0.0235,0.04795,0.7641
233,0.16225,0.02235,0.0477,0.7677
234,0.16035,0.02055,0.0483,0.7708
235,0.1591,0.02,0.047,0.7739
236,0.1584,0.0192,0.04625,0.77615
237,0.15745,0.01895,0.0437,0.7799
238,0.15715,0.0179,0.04135,0.7836
239,0.1563,0.0173,0.04,0.7864
240,0.15585,0.01635,0.04,0.7878
241,0.15375,0.0165,0.03845,0.7913
242,0.15265,0.0164,0.03805,0.7929
243,0.1523,0.01635,0.03725,0.7941
244,0.1509,0.01615,0.0372,0.79575
245,0.15035,0.0167,0.03585,0.7971
246,0.15025,0.0156,0.03495,0.7992
247,0.15135,0.01455,0.0343,0.7998
248,0.15045,0.01535,0.03185,0.80235
249,0.15115,0.01465,0.03065,0.80355
250,0.15105,0.0139,0.03105,0.804
251,0.1525,0.0133,0.02955,0.80465
252,0.1535,0.0133,0.028,0.8052
253,0.1543,0.01285,0.0276,0.80525
254,0.1546,0.0133,0.0274,0.8047
255,0.1557,0.0125,0.02725,0.80455
256,0.1565,0.0119,0.0266,0.805
257,0.1568,0.01185,0.0266,0.80475
258,0.15945,0.0108,0.0254,0.80435
259,0.16045,0.0112,0.0256,0.80275
260,0.16115,0.0104,0.0252,0.80325
261,0.16215,0.01045,0.0247,0.8027
262,0.16365,0.00995,0.0241,0.8023
263,0.1655,0.0099,0.0232,0.8014
264,0.16685,0.01005,0.0219,0.8012
265,0.16915,0.0091,0.0215,0.80025
266,0.17,0.0094,0.0208,0.7998
267,0.17225,0.0097,0.0198,0.79825
268,0.1738,0.0091,0.02,0.7971
269,0.1748,0.0093,0.01905,0.79685
270,0.1764,0.00925,0.0189,0.79545
271,0.17765,0.00895,0.01885,0.79455
272,0.17925,0.0091,0.01875,0.7929
273,0.1805,0.0096,0.01855,0.79135
274,0.1817,0.01,0.0187,0.7896
275,0.1832,0.00975,0.0195,0.78755
276,0.1854,0.01005,0.01875,0.7858
277,0.1867,0.01025,0.0182,0.78485
278,0.1897,0.00945,0.0181,0.78275
279,0.19095,0.0093,0.01905,0.7807
280,0.1931,0.00885,0.0189,0.77915
281,0.1948,0.0094,0.0177,0.7781
282,0.19585,0.00875,0.0172,0.7782
283,0.19755,0.009,0.01715,0.7763
284,0.1985,0.009,0.0175,0.775
285,0.2006,0.00845,0.0172,0.77375
286,0.20285,0.00865,0.01675,0.77175
287,0.2035,0.00965,0.01555,0.7713
288,0.20595,0.00915,0.01585,0.76905
289,0.2064,0.0096,0.01605,0.76795
290,0.20745,0.0091,0.0168,0.76665
291,0.2091,0.00895,0.01655,0.7654
292,0.21125,0.00895,0.0171,0.7627
293,0.21195,0.00985,0.0179,0.7603
294,0.21295,0.00985,0.0177,0.7595
295,0.214,0.0099,0.0183,0.7578
296,0.21555,0.00975,0.01845,0.75625
297,0.21685,0.00955,0.019,0.7546
298,0.218,0.0095,0.0197,0.7528
299,0.21935,0.01005,0.0193,0.7513
300,0.2199,0.01,0.0201,0.75
301,0.2211,0.01035,0.0199,0.74865
302,0.2231,0.00985,0.0203,0.74675
303,0.22455,0.01085,0.0196,0.745
304,0.2262,0.0099,0.01985,0.74405
305,0.2275,0.01065,0.01975,0.7421
306,0.228,0.0121,0.02,0.7399
307,0.22835,0.0133,0.0201,0.73825
308,0.2289,0.0131,0.0213,0.7367
309,0.2299,0.0134,0.02125,0.73545
310,0.2292,0.01395,0.0227,0.73415
311,0.22975,0.01355,0.0237,0.733
312,0.2298,0.01345,0.02445,0.7323
313,0.2291,0.01395,0.02495,0.732
314,0.2281,0.0149,0.0253,0.7317
315,0.22705,0.01505,0.0257,0.7322
316,0.22615,0.0159,0.02575,0.7322
317,0.22575,0.016,0.0261,0.73215
318,0.22545,0.0169,0.02675,0.7309
319,0.225,0.0169,0.02845,0.72965
320,0.22495,0.01735,0.02825,0.72945
321,0.22495,0.01675,0.02855,0.72975
322,0.223,0.0175,0.02955,0.72995
323,0.2213,0.018,0.0302,0.7305
324,0.21945,0.018,0.03145,0.7311
325,0.2195,0.01825,0.0321,0.73015
326,0.21745,0.01935,0.0325,0.7307
327,0.2163,0.01905,0.0335,0.73115
328,0.21685,0.01815,0.03265,0.73235
329,0.2157,0.0184,0.03285,0.73305
330,0.21395,0.0193,0.0332,0.73355
331,0.21275,0.01985,0.0336,0.7338
332,0.21135,0.02,0.03345,0.7352
333,0.2102,0.02045,0.03435,0.735
334,0.20885,0.02015,0.0353,0.7357
335,0.2065,0.0206,0.03595,0.73695
336,0.20475,0.0204,0.0363,0.73855
