step,S,E,I,R
0,0.999,0,0.001,0
1,0.9972,0.0016,0.00105,0.00015
2,0.99625,0.0022,0.00125,3e-04
3,0.99495,0.0029,0.0018,0.00035
4,0.9935,0.0036,0.0023,6e-04
5,0.99145,0.0044,0.00315,0.001
6,0.98855,0.00625,0.00385,0.00135
7,0.985,0.008,0.00515,0.00185
8,0.9814,0.00935,0.0064,0.00285
9,0.9766,0.0119,0.0075,0.004
10,0.9703,0.01435,0.0098,0.00555
11,0.9622,0.0189,0.01175,0.00715
12,0.95035,0.025,0.0159,0.00875
13,0.9359,0.0328,0.01915,0.01215
14,0.9178,0.042,0.02465,0.01555
15,0.8967,0.0513,0.0323,0.0197
16,0.8671,0.06745,0.04095,0.0245
17,0.8316,0.0838,0.05265,0.03195
18,0.78765,0.10445,0.067,0.0409
19,0.73485,0.1275,0.0854,0.05225
20,0.6755,0.1512,0.1064,0.0669
21,0.61395,0.1721,0.1294,0.08455
22,0.5406,0.19655,0.1585,0.10435
23,0.47015,0.21165,0.189,0.1292
24,0.39515,0.22565,0.2209,0.1583
25,0.3256,0.23285,0.2505,0.19105
26,0.2647,0.22565,0.27895,0.2307
27,0.21035,0.2145,0.3013,0.27385
28,0.1626,0.20345,0.3165,0.31745
29,0.1273,0.18185,0.32815,0.3627
30,0.09725,0.16145,0.3333,0.408
31,0.07665,0.13805,0.33055,0.45475
32,0.0621,0.1155,0.3231,0.4993
33,0.04885,0.09815,0.31095,0.54205
34,0.0411,0.0797,0.2973,0.5819
35,0.0346,0.06415,0.2792,0.62205
36,0.02985,0.0534,0.25965,0.6571
37,0.027,0.0434,0.2371,0.6925
38,0.02495,0.03475,0.21765,0.72265
39,0.024,0.028,0.19555,0.75245
40,0.02305,0.02315,0.1764,0.7774
41,0.0225,0.0205,0.15795,0.79905
42,0.0227,0.01675,0.1408,0.81975
43,0.02345,0.0138,0.12675,0.836
44,0.0249,0.01185,0.1138,0.84945
45,0.02645,0.01015,0.10245,0.86095
46,0.0274,0.0091,0.0909,0.8726
47,0.02955,0.008,0.08115,0.8813
48,0.03095,0.0077,0.07315,0.8882
49,0.0319,0.007,0.06535,0.89575
