step,S,E,I,R
0,0.999,0,0.001,0
1,0.9981,9e-04,0.001,0
2,0.99725,0.0015,0.00115,1e-04
3,0.9964,0.00195,0.00155,1e-04
4,0.995,0.0027,0.00185,0.00045
5,0.99335,0.0033,0.0028,0.00055
6,0.991,0.00485,0.0033,0.00085
7,0.98675,0.0076,0.0044,0.00125
8,0.9831,0.00885,0.0064,0.00165
9,0.9776,0.0117,0.00805,0.00265
10,0.9712,0.0147,0.01045,0.00365
11,0.9627,0.01885,0.01345,0.005
12,0.951,0.02445,0.01775,0.0068
13,0.936,0.03215,0.02245,0.0094
14,0.9182,0.0414,0.0276,0.0128
15,0.89465,0.05315,0.03575,0.01645
16,0.8665,0.06585,0.04675,0.0209
17,0.82985,0.0842,0.05885,0.0271
18,0.79,0.10135,0.0737,0.03495
19,0.74095,0.12265,0.0913,0.0451
20,0.68135,0.1467,0.11625,0.0557
21,0.6142,0.17115,0.1432,0.07145
22,0.54245,0.19345,0.1732,0.0909
23,0.47085,0.2095,0.20645,0.1132
24,0.3933,0.22675,0.24215,0.1378
25,0.31925,0.2399,0.27185,0.169
26,0.25145,0.23915,0.3043,0.2051
27,0.1966,0.22715,0.3307,0.24555
28,0.153,0.20835,0.3495,0.28915
29,0.11565,0.1901,0.3596,0.33465
30,0.08825,0.1659,0.3629,0.38295
31,0.0662,0.14345,0.36005,0.4303
32,0.05045,0.11995,0.3539,0.4757
33,0.0407,0.0978,0.3394,0.5221
34,0.0337,0.07635,0.32435,0.5656
35,0.0289,0.06075,0.30145,0.6089
36,0.02565,0.0487,0.27935,0.6463
37,0.02265,0.039,0.2549,0.68345
38,0.02055,0.0317,0.23085,0.7169
39,0.01945,0.02535,0.20915,0.74605
40,0.01925,0.0199,0.19005,0.7708
41,0.0192,0.0163,0.1715,0.793
42,0.0197,0.01295,0.15275,0.8146
43,0.02065,0.0113,0.1357,0.83235
44,0.0211,0.01035,0.1191,0.84945
45,0.023,0.00905,0.1035,0.86445
46,0.0249,0.008,0.09255,0.87455
47,0.0256,0.0072,0.0837,0.8835
48,0.0267,0.0065,0.074,0.8928
49,0.02825,0.006,0.06505,0.9007
50,0.0307,0.00545,0.0589,0.90495
51,0.0323,0.00485,0.0513,0.91155
52,0.0348,0.0036,0.0463,0.9153
53,0.03735,0.0035,0.0408,0.91835
54,0.03995,0.0034,0.0361,0.92055
55,0.04275,0.00355,0.03135,0.92235
56,0.0463,0.00345,0.0279,0.92235
57,0.0491,0.0035,0.0248,0.9226
58,0.0516,0.0029,0.02225,0.92325
59,0.054,0.00275,0.0201,0.92315
60,0.05755,0.0025,0.0177,0.92225
61,0.06025,0.0025,0.0156,0.92165
62,0.06315,0.0021,0.01405,0.9207
63,0.0651,0.002,0.01275,0.92015
64,0.0677,0.002,0.0113,0.919
65,0.06985,0.00255,0.01045,0.91715
66,0.072,0.0025,0.0094,0.9161
67,0.07465,0.00195,0.00875,0.91465
68,0.0768,0.00215,0.00785,0.9132
69,0.08035,0.00205,0.00685,0.91075
70,0.08355,0.0017,0.00635,0.9084
71,0.0859,0.0014,0.006,0.9067
72,0.0891,0.00165,0.00465,0.9046
