step,S,E,I,R
0,0.999,0,0.001,0
1,0.9983,7e-04,0.001,0
2,0.99755,0.0013,0.00105,1e-04
3,0.99635,0.0023,0.00115,2e-04
4,0.99545,0.00265,0.0015,4e-04
5,0.9942,0.00305,0.00205,7e-04
6,0.99275,0.0037,0.00255,0.001
7,0.98975,0.0057,0.003,0.00155
8,0.9871,0.0068,0.0042,0.0019
9,0.9836,0.0085,0.00545,0.00245
10,0.9786,0.01105,0.0071,0.00325
11,0.97185,0.01435,0.00955,0.00425
12,0.96295,0.01965,0.01205,0.00535
13,0.9531,0.02405,0.0157,0.00715
14,0.93815,0.0323,0.0201,0.00945
15,0.92145,0.04045,0.02585,0.01225
16,0.9008,0.04955,0.03395,0.0157
17,0.8739,0.0633,0.04265,0.02015
18,0.84275,0.0767,0.0544,0.02615
19,0.80405,0.09365,0.06885,0.03345
20,0.75605,0.11505,0.0858,0.0431
21,0.701,0.1379,0.10625,0.05485
22,0.64065,0.15855,0.13215,0.06865
23,0.57095,0.18695,0.15725,0.08485
24,0.4985,0.2054,0.19025,0.10585
25,0.4238,0.2215,0.22475,0.12995
26,0.35255,0.2314,0.25625,0.1598
27,0.28575,0.2336,0.28575,0.1949
28,0.22565,0.23015,0.31225,0.23195
29,0.17395,0.21685,0.3342,0.275
30,0.13005,0.1979,0.3517,0.32035
31,0.09745,0.1747,0.3617,0.36615
32,0.0734,0.1475,0.36445,0.41465
33,0.0567,0.1241,0.35645,0.46275
34,0.04555,0.1016,0.3433,0.50955
35,0.03805,0.0839,0.323,0.55505
36,0.03135,0.0685,0.30345,0.5967
37,0.0268,0.0558,0.2789,0.6385
38,0.02365,0.0456,0.25735,0.6734
39,0.0226,0.0359,0.23595,0.70555
40,0.02105,0.0287,0.2161,0.73415
41,0.02055,0.0234,0.194,0.76205
42,0.02055,0.0188,0.17315,0.7875
43,0.0202,0.01565,0.15645,0.8077
44,0.0199,0.0138,0.1394,0.8269
45,0.02075,0.0117,0.1261,0.84145
46,0.02155,0.00905,0.11295,0.85645
