step,S,E,I,R
0,0.999,0,0.001,0
1,0.9981,9e-04,0.001,0
2,0.99735,0.00155,0.001,1e-04
3,0.99645,0.0017,0.0016,0.00025
4,0.9948,0.0028,0.00195,0.00045
5,0.99285,0.00395,0.00235,0.00085
6,0.99095,0.0045,0.00335,0.0012
7,0.9884,0.00545,0.0045,0.00165
8,0.9842,0.00805,0.0058,0.00195
9,0.97855,0.01165,0.0072,0.0026
10,0.9727,0.0146,0.0089,0.0038
11,0.96455,0.0187,0.01185,0.0049
12,0.9551,0.0229,0.0153,0.0067
13,0.9414,0.02995,0.0195,0.00915
14,0.92595,0.03605,0.0261,0.0119
15,0.9031,0.04815,0.03275,0.016
16,0.8765,0.06385,0.0389,0.02075
17,0.8452,0.07705,0.05185,0.0259
18,0.80655,0.0943,0.06665,0.0325
19,0.76275,0.11205,0.08365,0.04155
20,0.70795,0.13475,0.10375,0.05355
21,0.64335,0.1601,0.13105,0.0655
22,0.57315,0.1831,0.15955,0.0842
23,0.5015,0.2029,0.1902,0.1054
24,0.427,0.21955,0.2205,0.13295
25,0.35385,0.2314,0.2524,0.16235
26,0.28835,0.23275,0.284,0.1949
27,0.2321,0.223,0.3115,0.2334
28,0.1791,0.2118,0.33485,0.27425
29,0.13385,0.19585,0.3546,0.3157
30,0.1012,0.17415,0.36515,0.3595
31,0.07615,0.14885,0.36645,0.40855
32,0.0574,0.12555,0.3617,0.45535
33,0.04545,0.1024,0.3505,0.50165
34,0.0363,0.08475,0.33215,0.5468
35,0.0296,0.07025,0.31285,0.5873
36,0.0244,0.05645,0.2911,0.62805
37,0.02135,0.0457,0.26565,0.6673
38,0.0196,0.03525,0.2425,0.70265
39,0.01865,0.0283,0.22045,0.7326
40,0.01845,0.02235,0.19855,0.76065
41,0.01905,0.018,0.17895,0.784
42,0.01885,0.01495,0.16095,0.80525
43,0.01975,0.01135,0.14565,0.82325
44,0.02035,0.01045,0.1282,0.841
45,0.02245,0.0091,0.11375,0.8547
46,0.0237,0.00835,0.1022,0.86575
47,0.02525,0.0069,0.09205,0.8758
48,0.0264,0.00675,0.08165,0.8852
49,0.0282,0.00555,0.07235,0.8939
50,0.03035,0.00565,0.06455,0.89945
51,0.03175,0.00545,0.05675,0.90605
52,0.03415,0.0052,0.05095,0.9097
53,0.03555,0.0053,0.0455,0.91365
54,0.03775,0.00505,0.0403,0.9169
55,0.04035,0.0044,0.0364,0.91885
56,0.04315,0.00405,0.0324,0.9204
57,0.0455,0.0043,0.0291,0.9211
58,0.0484,0.00355,0.0262,0.92185
59,0.05055,0.0034,0.02395,0.9221
60,0.05365,0.003,0.02125,0.9221
61,0.05635,0.00335,0.0187,0.9216
62,0.0589,0.003,0.0169,0.9212
63,0.0615,0.00275,0.0154,0.92035
64,0.0639,0.00265,0.01415,0.9193
65,0.06525,0.003,0.0126,0.91915
66,0.0675,0.00295,0.0113,0.91825
67,0.0702,0.00235,0.0105,0.91695
68,0.07375,0.0019,0.0101,0.91425
69,0.0772,0.00165,0.00925,0.9119
70,0.07985,0.00155,0.0084,0.9102
71,0.08205,0.00205,0.00755,0.90835
