step,S,E,I,R
0,0.999,0,0.001,0
1,0.99835,0.00065,0.001,0
2,0.9979,9e-04,0.0011,1e-04
3,0.9972,0.00135,0.00115,3e-04
4,0.9962,0.00195,0.0012,0.00065
5,0.995,0.0024,0.00165,0.00095
6,0.9934,0.00325,0.00225,0.0011
7,0.9911,0.0044,0.00315,0.00135
8,0.9884,0.00605,0.0038,0.00175
9,0.98515,0.00755,0.0051,0.0022
10,0.98075,0.00965,0.00685,0.00275
11,0.9752,0.01285,0.00805,0.0039
12,0.9677,0.0163,0.0109,0.0051
13,0.9586,0.02075,0.01425,0.0064
14,0.9463,0.02755,0.01775,0.0084
15,0.93155,0.03465,0.02325,0.01055
16,0.91115,0.0441,0.0308,0.01395
17,0.885,0.0574,0.0391,0.0185
18,0.85605,0.0687,0.05145,0.0238
19,0.81885,0.08635,0.06375,0.03105
20,0.77545,0.1064,0.0782,0.03995
21,0.7194,0.1299,0.099,0.0517
22,0.661,0.15265,0.12235,0.064
23,0.5932,0.17765,0.1487,0.08045
24,0.521,0.20075,0.1782,0.10005
25,0.44685,0.21785,0.21215,0.12315
26,0.3739,0.22875,0.2455,0.15185
27,0.3019,0.23665,0.27775,0.1837
28,0.24,0.23515,0.3049,0.21995
29,0.1873,0.2202,0.33305,0.25945
30,0.1474,0.1997,0.3493,0.3036
31,0.11215,0.1784,0.3589,0.35055
32,0.08455,0.1585,0.35855,0.3984
33,0.06425,0.1326,0.35445,0.4487
34,0.0496,0.1123,0.3434,0.4947
35,0.03955,0.0931,0.3289,0.53845
36,0.03285,0.07405,0.31205,0.58105
37,0.02815,0.05975,0.2898,0.6223
38,0.0249,0.0475,0.26905,0.65855
39,0.02335,0.03695,0.2484,0.6913
40,0.0223,0.02985,0.22415,0.7237
41,0.02085,0.0248,0.20215,0.7522
42,0.02095,0.01975,0.18185,0.77745
43,0.0215,0.0157,0.1646,0.7982
44,0.02185,0.01285,0.1469,0.8184
45,0.02235,0.01065,0.1322,0.8348
46,0.02395,0.0093,0.116,0.85075
47,0.0258,0.0088,0.1015,0.8639
48,0.027,0.00825,0.08965,0.8751
49,0.0285,0.00735,0.08015,0.884
50,0.02925,0.00705,0.07155,0.89215
51,0.03135,0.00625,0.06325,0.89915
52,0.0338,0.0057,0.05515,0.90535
53,0.03565,0.00565,0.04805,0.91065
54,0.03785,0.0044,0.04355,0.9142
55,0.0402,0.00405,0.03945,0.9163
56,0.0426,0.00365,0.03555,0.9182
57,0.0462,0.0031,0.0319,0.9188
58,0.0482,0.0034,0.0284,0.92
59,0.0506,0.0034,0.0261,0.9199
60,0.05275,0.00275,0.02435,0.92015
61,0.0549,0.00315,0.0225,0.91945
62,0.0574,0.0026,0.02065,0.91935
63,0.05985,0.00255,0.019,0.9186
64,0.06265,0.0024,0.017,0.91795
65,0.0661,0.0022,0.01525,0.91645
66,0.0692,0.00205,0.01365,0.9151
67,0.07185,0.0019,0.01265,0.9136
68,0.07445,0.0018,0.0118,0.91195
69,0.0766,0.00175,0.0105,0.91115
70,0.0793,0.0016,0.00995,0.90915
71,0.0819,0.00195,0.0086,0.90755
72,0.0848,0.00205,0.00795,0.9052
73,0.08735,0.00165,0.00775,0.90325
74,0.09015,0.0016,0.00655,0.9017
75,0.0926,0.00195,0.0059,0.89955
76,0.0949,0.0018,0.0059,0.8974
77,0.0972,0.0019,0.0055,0.8954
78,0.1001,0.00165,0.00515,0.8931
79,0.10295,0.0017,0.0049,0.89045
80,0.10555,0.00175,0.00475,0.88795
81,0.10815,0.0015,0.0051,0.88525
82,0.11075,0.00125,0.00475,0.88325
83,0.11285,0.00105,0.00465,0.88145
84,0.1164,0.00105,0.00455,0.878
85,0.11975,0.00085,0.00415,0.87525
86,0.12255,0.00105,0.00365,0.87275
87,0.1255,0.00095,0.00355,0.87
88,0.12815,0.001,0.003,0.86785
89,0.1304,0.001,0.0028,0.8658
90,0.1326,0.001,0.0026,0.8638
91,0.13485,0.0012,0.0023,0.86165
92,0.13725,9e-04,0.00255,0.8593
93,0.1395,0.0012,0.0021,0.8572
94,0.14185,0.00145,0.002,0.8547
95,0.1441,0.00135,0.0018,0.85275
96,0.1463,0.0012,0.0017,0.8508
97,0.1485,0.0012,0.0018,0.8485
98,0.15075,0.00125,0.0021,0.8459
99,0.1528,0.00115,0.0024,0.84365
100,0.1551,0.001,0.0024,0.8415
101,0.15745,0.00095,0.0024,0.8392
102,0.15975,9e-04,0.0023,0.83705
103,0.1617,0.00085,0.00215,0.8353
104,0.1635,0.00085,0.00235,0.8333
105,0.16555,0.00105,0.0021,0.8313
106,0.16825,9e-04,0.0022,0.82865
107,0.1703,9e-04,0.00215,0.82665
108,0.1728,0.00105,0.0021,0.82405
109,0.17575,0.00085,0.0021,0.8213
110,0.17775,9e-04,0.00175,0.8196
111,0.1807,8e-04,0.00165,0.81685
112,0.18265,0.00105,0.0013,0.815
113,0.18425,0.00085,0.0015,0.8134
114,0.18645,0.00085,0.00165,0.81105
115,0.1879,9e-04,0.00165,0.80955
116,0.1902,8e-04,0.0019,0.8071
117,0.19215,9e-04,0.0019,0.80505
118,0.1942,8e-04,0.0019,0.8031
119,0.1963,6e-04,0.002,0.8011
120,0.1981,0.00045,0.00195,0.7995
121,0.2001,0.00095,0.0016,0.79735
122,0.2026,0.00075,0.00195,0.7947
123,0.20505,9e-04,0.0019,0.79215
124,0.20695,0.001,0.00185,0.7902
125,0.2088,0.00105,0.00175,0.7884
126,0.21045,0.0014,0.00155,0.7866
127,0.21205,0.0014,0.00175,0.7848
