step,S,E,I,R
0,0.999,0,0.001,0
1,0.99805,0.00095,0.001,0
2,0.9972,0.0015,0.001,3e-04
3,0.99605,0.00215,0.00135,0.00045
4,0.9946,0.00295,0.00195,5e-04
5,0.993,0.00365,0.0026,0.00075
6,0.9902,0.0054,0.0035,9e-04
7,0.9866,0.0074,0.0047,0.0013
8,0.98175,0.01,0.00615,0.0021
9,0.9761,0.0125,0.0085,0.0029
10,0.9703,0.0147,0.01095,0.00405
11,0.9615,0.0202,0.01275,0.00555
12,0.95065,0.0252,0.0171,0.00705
13,0.93545,0.0327,0.02265,0.0092
14,0.91745,0.0422,0.02845,0.0119
15,0.8937,0.0537,0.03735,0.01525
16,0.86325,0.0686,0.04765,0.0205
17,0.82665,0.08655,0.06105,0.02575
18,0.78345,0.10495,0.0772,0.0344
19,0.7321,0.1251,0.09835,0.04445
20,0.6731,0.14865,0.12015,0.0581
21,0.6062,0.17455,0.145,0.07425
22,0.53485,0.19735,0.17485,0.09295
23,0.46105,0.21705,0.20695,0.11495
24,0.38645,0.23045,0.2412,0.1419
25,0.3168,0.23595,0.27235,0.1749
26,0.2546,0.2356,0.2997,0.2101
27,0.20015,0.2262,0.3257,0.24795
28,0.15405,0.21055,0.3436,0.2918
29,0.11765,0.18395,0.36345,0.33495
30,0.08825,0.16235,0.3695,0.3799
31,0.06945,0.13655,0.36625,0.42775
32,0.0539,0.11365,0.3545,0.47795
33,0.0424,0.09345,0.3421,0.52205
34,0.03445,0.07475,0.3245,0.5663
35,0.0288,0.0606,0.3026,0.608
36,0.0257,0.0479,0.2804,0.646
37,0.02305,0.03825,0.25705,0.68165
38,0.0204,0.03125,0.23495,0.7134
39,0.01875,0.02635,0.21175,0.74315
40,0.0183,0.02115,0.19175,0.7688
41,0.0181,0.01655,0.17425,0.7911
42,0.01945,0.01375,0.15495,0.81185
43,0.01985,0.01205,0.13865,0.82945
44,0.02115,0.0108,0.1234,0.84465
45,0.023,0.0088,0.11045,0.85775
46,0.0242,0.00785,0.0991,0.86885
47,0.0256,0.00655,0.08875,0.8791
48,0.02725,0.0064,0.07755,0.8888
49,0.02865,0.0055,0.0684,0.89745
50,0.0304,0.00525,0.06085,0.9035
51,0.03275,0.00445,0.0549,0.9079
52,0.0353,0.00435,0.04755,0.9128
53,0.0375,0.00425,0.0428,0.91545
54,0.0393,0.0039,0.03865,0.91815
55,0.0411,0.0037,0.0343,0.9209
56,0.0427,0.0034,0.0305,0.9234
57,0.0448,0.0035,0.0278,0.9239
58,0.0478,0.003,0.025,0.9242
59,0.0511,0.00315,0.02235,0.9234
60,0.0535,0.0031,0.0201,0.9233
61,0.0559,0.0022,0.01835,0.92355
62,0.05865,0.0022,0.01645,0.9227
63,0.0613,0.0021,0.0148,0.9218
64,0.06425,0.0019,0.01335,0.9205
65,0.06665,0.0022,0.01155,0.9196
66,0.0692,0.002,0.0105,0.9183
67,0.07175,0.0021,0.00925,0.9169
68,0.0739,0.0021,0.00835,0.91565
69,0.0765,0.0021,0.00835,0.91305
70,0.08005,0.00235,0.00745,0.91015
71,0.0836,0.0019,0.0075,0.907
72,0.08665,0.00205,0.0067,0.9046
73,0.08975,0.00195,0.0064,0.9019
74,0.09255,0.00195,0.00575,0.89975
75,0.096,0.0018,0.00545,0.89675
76,0.0991,0.00165,0.0055,0.89375
77,0.1013,0.00155,0.00515,0.892
78,0.10475,0.0015,0.00465,0.8891
79,0.1078,0.0016,0.00415,0.88645
80,0.11005,0.00135,0.00405,0.88455
81,0.1133,0.00105,0.0041,0.88155
82,0.1156,0.001,0.0039,0.8795
83,0.1186,0.00105,0.0037,0.87665
84,0.12155,0.0012,0.00355,0.8737
85,0.1242,0.00115,0.00335,0.8713
86,0.12615,0.001,0.00345,0.8694
87,0.1282,8e-04,0.0034,0.8676
88,0.13085,0.00095,0.0031,0.8651
89,0.1333,9e-04,0.00295,0.86285
90,0.13615,0.00085,0.00275,0.86025
91,0.13885,0.00065,0.00255,0.85795
92,0.14205,0.00095,0.0023,0.8547
93,0.14405,9e-04,0.0021,0.85295
94,0.1468,0.00095,0.00185,0.8504
95,0.1491,0.00095,0.00195,0.848
96,0.15135,0.00085,0.002,0.8458
97,0.15365,0.00095,0.0019,0.8435
98,0.15575,0.00115,0.0018,0.8413
99,0.1585,0.00085,0.00195,0.8387
100,0.1611,9e-04,0.0018,0.8362
101,0.1632,0.00095,0.00185,0.834
102,0.1654,0.00095,0.0019,0.83175
103,0.1677,9e-04,0.0021,0.8293
104,0.1704,7e-04,0.002,0.8269
105,0.1719,8e-04,0.00205,0.82525
106,0.1741,9e-04,0.00195,0.82305
107,0.17645,7e-04,0.00195,0.8209
108,0.1785,0.00075,0.00165,0.8191
109,0.1806,0.00095,0.00135,0.8171
110,0.1827,9e-04,0.0015,0.8149
111,0.18485,8e-04,0.00145,0.8129
112,0.1873,8e-04,0.0016,0.8103
113,0.18905,0.00105,0.0017,0.8082
114,0.19175,0.0014,0.0018,0.80505
115,0.1936,0.00115,0.00195,0.8033
116,0.1954,0.0011,0.00195,0.80155
117,0.1975,0.0012,0.002,0.7993
118,0.19925,0.0012,0.00175,0.7978
119,0.20075,0.0012,0.0018,0.79625
120,0.2028,9e-04,0.0021,0.7942
121,0.20455,0.0012,0.00185,0.7924
122,0.2068,0.00115,0.00185,0.7902
123,0.20835,0.0013,0.0019,0.78845
124,0.2104,0.00125,0.00205,0.7863
125,0.2127,0.00115,0.002,0.78415
126,0.2145,0.00105,0.0021,0.78235
127,0.2163,0.00125,0.002,0.78045
128,0.21875,0.00135,0.0019,0.778
129,0.22055,0.0014,0.0018,0.77625
130,0.2223,0.00115,0.0019,0.77465
131,0.2249,0.0014,0.0019,0.7718
132,0.2269,0.0013,0.0022,0.7696
133,0.229,0.0013,0.0021,0.7676
134,0.2303,0.0014,0.0023,0.766
135,0.2325,0.00135,0.0026,0.76355
136,0.2346,0.0012,0.0028,0.7614
137,0.23655,0.00115,0.00285,0.75945
138,0.23795,0.00155,0.003,0.7575
139,0.2396,0.0015,0.00295,0.75595
140,0.2414,0.0016,0.00325,0.75375
141,0.24355,0.0016,0.0032,0.75165
142,0.2453,0.0021,0.00295,0.74965
143,0.24705,0.00245,0.0031,0.7474
144,0.2493,0.0024,0.0033,0.745
145,0.2506,0.00235,0.00335,0.7437
146,0.2524,0.00225,0.0035,0.74185
147,0.25355,0.0026,0.00355,0.7403
148,0.2549,0.00235,0.00395,0.7388
149,0.25585,0.0026,0.004,0.73755
150,0.2574,0.0025,0.00435,0.73575
151,0.2593,0.0023,0.00485,0.73355
152,0.26105,0.00235,0.005,0.7316
153,0.2628,0.00235,0.0052,0.72965
154,0.2645,0.00235,0.00555,0.7276
155,0.26595,0.00315,0.0054,0.7255
156,0.26695,0.00315,0.00565,0.72425
157,0.26805,0.00375,0.0058,0.7224
158,0.2687,0.00395,0.00635,0.721
159,0.2701,0.0042,0.00635,0.71935
160,0.27085,0.004,0.00655,0.7186
161,0.27135,0.0044,0.0068,0.71745
162,0.2713,0.00445,0.0078,0.71645
163,0.27095,0.00505,0.0082,0.7158
164,0.2714,0.0053,0.0088,0.7145
165,0.2714,0.0057,0.0093,0.7136
166,0.27115,0.00645,0.0097,0.7127
167,0.2724,0.0061,0.0105,0.711
168,0.27265,0.00605,0.01045,0.71085
169,0.27295,0.0061,0.0106,0.71035
170,0.27325,0.00655,0.0107,0.7095
171,0.273,0.00715,0.0115,0.70835
172,0.2728,0.00765,0.0126,0.70695
173,0.271,0.00895,0.01345,0.7066
174,0.27045,0.00965,0.01365,0.70625
175,0.2698,0.0101,0.01405,0.70605
176,0.2692,0.01015,0.0145,0.70615
177,0.26885,0.01005,0.01565,0.70545
178,0.26735,0.01095,0.01585,0.70585
179,0.26665,0.0116,0.01705,0.7047
180,0.2648,0.012,0.0182,0.705
181,0.26315,0.0124,0.0197,0.70475
182,0.2614,0.01335,0.02,0.70525
183,0.25965,0.01415,0.0202,0.706
184,0.2579,0.0139,0.0219,0.7063
185,0.25575,0.01395,0.02305,0.70725
186,0.25425,0.01505,0.02395,0.70675
187,0.252,0.01495,0.02625,0.7068
188,0.24895,0.01615,0.02735,0.70755
189,0.2461,0.01625,0.0284,0.70925
190,0.2433,0.0173,0.0289,0.7105
191,0.2398,0.01895,0.0298,0.71145
192,0.2364,0.02015,0.03065,0.7128
193,0.233,0.01985,0.03225,0.7149
194,0.2301,0.01995,0.03325,0.7167
195,0.22525,0.02085,0.03475,0.71915
196,0.22215,0.02045,0.03625,0.72115
197,0.21825,0.0209,0.0369,0.72395
198,0.21445,0.0199,0.0388,0.72685
199,0.21155,0.01965,0.03995,0.72885
200,0.20765,0.02035,0.0409,0.7311
201,0.2032,0.0213,0.041,0.7345
202,0.19965,0.0209,0.042,0.73745
203,0.1952,0.0228,0.04205,0.73995
204,0.1916,0.02375,0.04255,0.7421
205,0.18815,0.0228,0.04375,0.7453
206,0.18495,0.02265,0.0438,0.7486
207,0.181,0.0234,0.04435,0.75125
208,0.1778,0.0217,0.04525,0.75525
209,0.17525,0.0224,0.045,0.75735
210,0.1732,0.02175,0.04505,0.76
211,0.17015,0.02195,0.04515,0.76275
212,0.1679,0.02115,0.0454,0.76555
213,0.16555,0.02135,0.0446,0.7685
214,0.16245,0.02145,0.04425,0.77185
215,0.1604,0.02215,0.0433,0.77415
216,0.15785,0.021,0.04435,0.7768
217,0.1568,0.01935,0.0453,0.77855
218,0.1556,0.01815,0.0445,0.78175
219,0.15325,0.0186,0.0433,0.78485
220,0.1525,0.01665,0.0424,0.78845
221,0.15135,0.0168,0.04085,0.791
222,0.14975,0.01685,0.0407,0.7927
223,0.14805,0.01635,0.03905,0.79655
224,0.14805,0.0151,0.03905,0.7978
225,0.1474,0.01495,0.03845,0.7992
226,0.14715,0.01495,0.03755,0.80035
227,0.14655,0.01565,0.03595,0.80185
228,0.14715,0.01475,0.0363,0.8018
229,0.14725,0.01505,0.0347,0.803
230,0.14795,0.01385,0.03375,0.80445
231,0.148,0.01325,0.03375,0.805
232,0.1491,0.0136,0.0312,0.8061
233,0.14955,0.01385,0.03055,0.80605
234,0.15015,0.0133,0.0301,0.80645
235,0.15015,0.01335,0.0297,0.8068
236,0.1509,0.01295,0.0299,0.80625
237,0.1508,0.01215,0.02955,0.8075
238,0.15255,0.01145,0.0291,0.8069
239,0.1527,0.0119,0.02805,0.80735
240,0.15255,0.01205,0.02705,0.80835
241,0.15425,0.01075,0.02645,0.80855
242,0.15495,0.01115,0.02655,0.80735
243,0.15495,0.0116,0.0263,0.80715
244,0.15555,0.01175,0.0258,0.8069
245,0.1566,0.01145,0.0259,0.80605
246,0.1582,0.0114,0.0256,0.8048
247,0.1593,0.0119,0.02495,0.80385
248,0.16015,0.01225,0.0234,0.8042
249,0.1628,0.01135,0.0238,0.80205
250,0.16345,0.0117,0.02345,0.8014
251,0.1646,0.0117,0.02355,0.80015
252,0.16595,0.01165,0.02365,0.79875
253,0.167,0.011,0.0238,0.7982
254,0.1701,0.01005,0.02325,0.7966
255,0.17115,0.0102,0.0231,0.79555
256,0.172,0.01135,0.0222,0.79445
257,0.17345,0.011,0.0226,0.79295
258,0.1741,0.01075,0.02215,0.793
259,0.17565,0.0102,0.02235,0.7918
260,0.1773,0.0099,0.0225,0.7903
261,0.1792,0.0099,0.0221,0.7888
262,0.181,0.0099,0.02235,0.78675
263,0.18175,0.0111,0.0216,0.78555
264,0.1825,0.01155,0.02225,0.7837
265,0.18335,0.01165,0.02215,0.78285
266,0.18515,0.01115,0.0226,0.7811
267,0.1865,0.0111,0.0229,0.7795
268,0.18795,0.0105,0.02335,0.7782
269,0.1884,0.0108,0.02365,0.77715
270,0.18975,0.0107,0.0228,0.77675
271,0.19,0.01085,0.02315,0.776
272,0.18985,0.01165,0.02295,0.77555
273,0.1922,0.01075,0.0232,0.77385
274,0.1933,0.0112,0.02295,0.77255
275,0.1941,0.0123,0.02225,0.77135
276,0.19445,0.0123,0.0232,0.77005
277,0.1959,0.01235,0.0236,0.76815
278,0.19545,0.0128,0.024,0.76775
279,0.19645,0.01185,0.02525,0.76645
280,0.1981,0.0115,0.02545,0.76495
281,0.19855,0.0125,0.02555,0.7634
282,0.19855,0.01305,0.026,0.7624
283,0.1982,0.01395,0.02625,0.7616
284,0.19915,0.0136,0.02665,0.7606
285,0.1992,0.01365,0.027,0.76015
286,0.19955,0.01385,0.0276,0.759
287,0.1984,0.01505,0.0273,0.75925
288,0.1986,0.0152,0.02735,0.75885
289,0.19935,0.0152,0.028,0.75745
290,0.19945,0.01585,0.02765,0.75705
291,0.1996,0.0161,0.02945,0.75485
292,0.1997,0.0151,0.0306,0.7546
293,0.1982,0.01585,0.02995,0.756
294,0.1982,0.01545,0.02955,0.7568
295,0.19805,0.01555,0.02965,0.75675
296,0.19725,0.01605,0.0305,0.7562
297,0.19655,0.0168,0.03145,0.7552
298,0.19565,0.0174,0.0321,0.75485
299,0.19525,0.0169,0.03275,0.7551
300,0.1946,0.0166,0.0329,0.7559
301,0.19425,0.017,0.033,0.75575
302,0.1949,0.01645,0.0332,0.75545
303,0.1944,0.018,0.03245,0.75515
304,0.19405,0.0188,0.033,0.75415
305,0.19415,0.01945,0.0334,0.753
306,0.19295,0.0194,0.03395,0.7537
307,0.1935,0.018,0.03585,0.75265
308,0.1924,0.0181,0.03585,0.75365
309,0.1911,0.0184,0.0357,0.7548
310,0.19035,0.0175,0.03545,0.7567
311,0.1898,0.0179,0.0352,0.7571
312,0.19035,0.01755,0.03535,0.75675
313,0.1911,0.0169,0.03555,0.75645
314,0.1903,0.01785,0.03555,0.7563
315,0.1905,0.0165,0.0368,0.7562
316,0.1906,0.0166,0.0364,0.7564
317,0.1891,0.018,0.0363,0.7566
318,0.188,0.01815,0.03675,0.7571
319,0.1877,0.01885,0.0369,0.75655
320,0.1867,0.0184,0.03785,0.75705
321,0.18585,0.0185,0.03865,0.757
322,0.1861,0.017,0.0398,0.7571
323,0.18335,0.01835,0.0396,0.7587
324,0.1822,0.01915,0.03865,0.76
325,0.1806,0.0191,0.03815,0.76215
326,0.18,0.0199,0.03775,0.76235
327,0.18005,0.0186,0.03955,0.7618
328,0.1787,0.01795,0.0404,0.76295
329,0.1782,0.01855,0.0407,0.76255
330,0.177,0.0196,0.0402,0.7632
331,0.1772,0.01965,0.03945,0.7637
332,0.1759,0.01945,0.03965,0.765
333,0.17515,0.01965,0.0404,0.7648
334,0.1745,0.0195,0.0403,0.7657
335,0.17465,0.01975,0.03985,0.76575
336,0.1726,0.0204,0.04,0.767
