step,S,E,I,R
0,0.999,0,0.001,0
1,0.9983,7e-04,0.001,0
2,0.9975,0.0013,0.001,2e-04
3,0.9965,0.00195,0.00125,3e-04
4,0.99545,0.00255,0.00155,0.00045
5,0.9944,0.0026,0.0024,6e-04
6,0.99255,0.0038,0.00285,8e-04
7,0.99005,0.00535,0.0032,0.0014
8,0.98755,0.0065,0.0043,0.00165
9,0.98365,0.0085,0.00565,0.0022
10,0.97885,0.01075,0.00755,0.00285
11,0.9729,0.01365,0.0095,0.00395
12,0.9664,0.0161,0.01215,0.00535
13,0.957,0.02065,0.01555,0.0068
14,0.9442,0.0274,0.0196,0.0088
15,0.92945,0.03455,0.02485,0.01115
16,0.90825,0.04415,0.03295,0.01465
17,0.88385,0.0563,0.04085,0.019
18,0.8522,0.0714,0.0523,0.0241
19,0.81415,0.08845,0.06645,0.03095
20,0.7709,0.1073,0.08155,0.04025
21,0.718,0.12895,0.10185,0.0512
22,0.6552,0.1548,0.125,0.065
23,0.5852,0.1808,0.1531,0.0809
24,0.5133,0.20375,0.18295,0.1
25,0.4399,0.21995,0.21605,0.1241
26,0.368,0.22745,0.2519,0.15265
27,0.2994,0.2297,0.28595,0.18495
28,0.23555,0.22845,0.3158,0.2202
29,0.1806,0.2185,0.33995,0.26095
30,0.13625,0.20345,0.357,0.3033
31,0.1036,0.1794,0.3654,0.3516
32,0.07925,0.1525,0.37215,0.3961
33,0.0617,0.12865,0.367,0.44265
34,0.04645,0.11025,0.35375,0.48955
35,0.03655,0.0896,0.3371,0.53675
36,0.02945,0.0727,0.31515,0.5827
37,0.02515,0.0587,0.2919,0.62425
38,0.02255,0.0461,0.26945,0.6619
39,0.0205,0.03665,0.2465,0.69635
40,0.01855,0.02895,0.22605,0.72645
41,0.0182,0.0239,0.20235,0.75555
42,0.01765,0.02025,0.181,0.7811
43,0.0192,0.01565,0.1618,0.80335
44,0.0201,0.01285,0.1455,0.82155
45,0.02005,0.01205,0.13015,0.83775
46,0.02055,0.011,0.11615,0.8523
