step,S,E,I,R
0,1,0,0.001,0
1,0.99845,0.00155,0.001,0
2,0.9971,0.0023,0.0013,2e-04
3,0.99555,0.00315,0.00175,2e-04
4,0.99405,0.00355,0.0025,0.00045
5,0.99205,0.00445,0.00325,7e-04
6,0.98975,0.00585,0.0037,0.0011
7,0.98715,0.0066,0.00495,0.0017
8,0.9839,0.0078,0.00645,0.0022
9,0.9787,0.0112,0.00765,0.0028
10,0.97255,0.01345,0.01035,0.00395
11,0.96425,0.0184,0.0126,0.00505
12,0.9537,0.02345,0.0166,0.0065
13,0.93975,0.0292,0.02275,0.00855
14,0.9224,0.03875,0.02755,0.01155
15,0.905,0.0461,0.03425,0.0149
16,0.88115,0.05645,0.0436,0.01905
17,0.852,0.0698,0.0541,0.02435
18,0.81845,0.08375,0.06615,0.0319
19,0.7771,0.1018,0.08085,0.0405
20,0.7292,0.11995,0.0993,0.0518
21,0.67435,0.14035,0.12185,0.0637
22,0.6127,0.1597,0.1479,0.07995
23,0.54845,0.1799,0.1744,0.0975
24,0.4822,0.1946,0.20155,0.1219
25,0.4094,0.21385,0.2275,0.1495
26,0.3406,0.2198,0.26105,0.1788
27,0.277,0.2215,0.28835,0.2134
28,0.22325,0.21565,0.3114,0.24985
29,0.17305,0.20515,0.33185,0.2901
30,0.1342,0.1858,0.3469,0.33325
31,0.1047,0.162,0.357,0.37645
32,0.0819,0.1409,0.3572,0.4201
33,0.0641,0.11885,0.35065,0.4665
34,0.05115,0.1007,0.33665,0.5116
35,0.0407,0.083,0.31685,0.55955
36,0.0329,0.06925,0.2986,0.59935
37,0.02845,0.055,0.2785,0.6381
38,0.0248,0.0437,0.25775,0.6738
39,0.0213,0.03735,0.2336,0.7078
40,0.0204,0.03015,0.2122,0.7373
41,0.0206,0.02475,0.1917,0.763
42,0.02025,0.02005,0.17325,0.78645
43,0.02005,0.01695,0.15585,0.80715
44,0.0197,0.0153,0.13825,0.82675
45,0.0204,0.0125,0.12405,0.84305
46,0.02135,0.0099,0.11005,0.8587
47,0.02305,0.0077,0.09835,0.8709
48,0.02425,0.0071,0.0875,0.88115
49,0.02625,0.00715,0.0766,0.89
50,0.0281,0.00565,0.06965,0.8966
51,0.03005,0.0053,0.06185,0.9028
52,0.0314,0.00515,0.0544,0.90905
53,0.03395,0.0048,0.04775,0.9135
54,0.0359,0.0047,0.04205,0.91735
55,0.03815,0.00455,0.03665,0.92065
56,0.0395,0.0047,0.03275,0.92305
57,0.04215,0.0041,0.02945,0.9243
58,0.04495,0.00365,0.0271,0.9243
59,0.0483,0.0032,0.0244,0.9241
