step,S,E,I,R
0,1,0,0.001,0
1,0.9988,0.0012,0.001,0
2,0.99785,0.0017,0.00115,5e-05
3,0.99665,0.0025,0.00125,0.00015
4,0.9958,0.00305,0.0014,3e-04
5,0.9947,0.00315,0.0021,0.00045
6,0.9935,0.00325,0.00285,0.00075
7,0.9905,0.0051,0.00355,0.00115
8,0.9869,0.0069,0.00505,0.0014
9,0.9827,0.00925,0.006,0.0022
10,0.9783,0.01055,0.0082,0.00305
11,0.97285,0.0127,0.0105,0.00405
12,0.96455,0.01705,0.01315,0.00535
13,0.95515,0.02175,0.01575,0.00745
14,0.94315,0.02795,0.0191,0.0099
15,0.92905,0.0335,0.02515,0.0124
16,0.91155,0.0411,0.0315,0.01595
17,0.8877,0.05335,0.0394,0.01965
18,0.8615,0.06505,0.0484,0.02515
19,0.8304,0.07685,0.06135,0.0315
20,0.79265,0.0935,0.0733,0.0406
21,0.74725,0.11295,0.0894,0.05045
22,0.6988,0.1307,0.10895,0.0616
23,0.6426,0.1521,0.12955,0.07575
24,0.57995,0.17095,0.15745,0.09165
25,0.51045,0.193,0.1849,0.11165
26,0.44115,0.2071,0.21715,0.1346
27,0.37475,0.2161,0.2464,0.16275
28,0.31075,0.21705,0.27745,0.19475
29,0.24835,0.21895,0.30355,0.22915
30,0.19785,0.2059,0.32675,0.2695
31,0.15375,0.18975,0.34365,0.31285
32,0.11925,0.1708,0.35175,0.3582
33,0.093,0.1502,0.35335,0.40345
34,0.0704,0.13165,0.34965,0.4483
35,0.05365,0.1132,0.3377,0.49545
36,0.0432,0.0936,0.3242,0.539
37,0.03505,0.07585,0.30785,0.58125
38,0.0292,0.06115,0.2884,0.62125
39,0.0251,0.04965,0.2664,0.65885
40,0.02255,0.0412,0.2433,0.69295
41,0.02065,0.03335,0.223,0.723
42,0.0193,0.02785,0.2016,0.75125
43,0.01985,0.022,0.1837,0.77445
44,0.02035,0.01755,0.1668,0.7953
45,0.0214,0.01435,0.14985,0.8144
46,0.02165,0.01295,0.13305,0.83235
47,0.0221,0.01105,0.11865,0.8482
48,0.02335,0.01,0.1054,0.86125
49,0.02485,0.009,0.0933,0.87285
50,0.026,0.0078,0.08335,0.88285
51,0.0268,0.00685,0.07475,0.8916
52,0.0278,0.0066,0.06625,0.89935
53,0.02985,0.0056,0.0594,0.90515
54,0.0329,0.00485,0.05255,0.9097
55,0.03475,0.0044,0.0482,0.91265
56,0.03725,0.00425,0.04275,0.91575
57,0.04035,0.0037,0.0377,0.91825
58,0.0426,0.0037,0.03295,0.92075
59,0.04555,0.00345,0.0296,0.9214
60,0.0485,0.00375,0.02625,0.9215
61,0.0517,0.00365,0.0233,0.92135
62,0.0543,0.00305,0.0216,0.92105
63,0.05585,0.00285,0.01905,0.92225
64,0.05865,0.00285,0.0172,0.9213
65,0.0611,0.0028,0.0153,0.9208
66,0.06335,0.00275,0.0139,0.92
67,0.0657,0.00255,0.01295,0.9188
68,0.0682,0.0028,0.01155,0.91745
69,0.0712,0.00255,0.0107,0.91555
70,0.07465,0.0023,0.0098,0.91325
71,0.07685,0.00225,0.0086,0.9123
72,0.07955,0.002,0.0089,0.90955
73,0.082,0.00205,0.0082,0.90775
74,0.0845,0.00225,0.0072,0.90605
75,0.0877,0.002,0.00695,0.90335
76,0.0904,0.00165,0.00655,0.9014
77,0.0934,0.00155,0.0059,0.89915
78,0.0961,0.00145,0.00595,0.8965
79,0.0988,0.0015,0.00565,0.89405
80,0.10115,0.00155,0.0046,0.8927
81,0.1045,0.0012,0.00455,0.88975
82,0.10775,0.00115,0.0039,0.8872
83,0.11065,0.00085,0.0037,0.8848
84,0.11265,0.0012,0.0035,0.88265
85,0.11515,0.0012,0.0031,0.88055
86,0.118,0.00095,0.003,0.87805
87,0.12105,0.00065,0.0028,0.8755
88,0.1239,0.00075,0.00265,0.8727
89,0.1269,0.00045,0.0025,0.87015
90,0.12995,5e-04,0.002,0.86755
91,0.13205,0.00065,0.002,0.8653
92,0.1343,6e-04,0.0018,0.8633
93,0.13705,6e-04,0.00175,0.8606
94,0.13925,6e-04,0.00145,0.8587
95,0.14175,5e-04,0.00145,0.8563
96,0.145,3e-04,0.00145,0.85325
97,0.1479,4e-04,0.0012,0.8505
98,0.15025,0.00045,0.00115,0.84815
99,0.15225,0.00045,0.00125,0.84605
100,0.15445,5e-04,0.0012,0.84385
101,0.15705,0.00045,0.00125,0.84125
102,0.1596,2e-04,0.00125,0.83895
103,0.1616,2e-04,0.0012,0.837
104,0.16395,2e-04,0.00105,0.8348
105,0.16625,2e-04,0.00095,0.8326
106,0.1685,0.00015,9e-04,0.83045
107,0.16975,0.00015,8e-04,0.8293
108,0.17235,4e-04,8e-04,0.82645
109,0.1744,0.00045,8e-04,0.82435
110,0.17685,5e-04,0.00085,0.8218
111,0.1791,5e-04,0.00085,0.81955
112,0.18125,5e-04,0.00095,0.8173
113,0.1838,6e-04,8e-04,0.8148
114,0.18585,4e-04,0.0011,0.81265
115,0.18805,0.00035,0.00115,0.81045
116,0.19035,0.00045,0.0012,0.808
117,0.1928,0.00025,0.00125,0.8057
118,0.1953,3e-04,0.0012,0.8032
119,0.1974,3e-04,0.0012,0.8011
120,0.2,0.00025,0.00095,0.7988
121,0.20195,0.00035,0.001,0.7967
122,0.2041,3e-04,0.00105,0.79455
123,0.20625,0.00035,0.001,0.7924
124,0.20815,0.00045,9e-04,0.7905
125,0.21095,0.00085,0.00095,0.78725
126,0.2124,0.00085,0.00105,0.7857
127,0.2148,6e-04,0.00125,0.78335
128,0.2164,0.00055,0.00125,0.7818
129,0.21815,8e-04,0.001,0.78005
130,0.21995,0.00085,0.00105,0.77815
131,0.2221,0.001,0.0011,0.7758
132,0.22405,7e-04,0.0013,0.77395
133,0.22565,0.001,0.0013,0.77205
134,0.22765,0.00085,0.00135,0.77015
135,0.22995,8e-04,0.00125,0.768
136,0.23245,5e-04,0.0014,0.76565
137,0.23415,0.00035,0.00125,0.76425
138,0.23655,5e-04,0.00095,0.762
