step,S,E,I,R
0,1,0,0.001,0
1,0.99865,0.00135,0.001,0
2,0.99775,0.00175,0.00135,0
3,0.9964,0.0024,0.0018,5e-05
4,0.9948,0.00325,0.00205,0.00025
5,0.99335,0.0036,0.00295,0.00035
6,0.991,0.0047,0.0039,0.00065
7,0.98755,0.0069,0.00465,0.00105
8,0.9841,0.00855,0.006,0.0015
9,0.9804,0.0094,0.0078,0.0025
10,0.9742,0.01275,0.0094,0.00375
11,0.96715,0.01545,0.01225,0.00525
12,0.958,0.02065,0.0145,0.00695
13,0.94835,0.02405,0.0188,0.0089
14,0.935,0.03175,0.0218,0.01155
15,0.9176,0.0394,0.029,0.0141
16,0.8983,0.048,0.036,0.0178
17,0.87375,0.0585,0.0453,0.02255
18,0.84625,0.06955,0.05605,0.02825
19,0.80745,0.08855,0.0677,0.0364
20,0.7665,0.104,0.0847,0.0449
21,0.71635,0.12455,0.1036,0.0556
22,0.66215,0.14385,0.12585,0.06825
23,0.6003,0.16495,0.1489,0.08595
24,0.53595,0.1817,0.17865,0.1038
25,0.46635,0.20255,0.203,0.1282
26,0.39935,0.21035,0.23445,0.15595
27,0.33385,0.2146,0.26485,0.1868
28,0.2708,0.2177,0.2923,0.2193
29,0.21295,0.21465,0.31415,0.2583
30,0.16745,0.2007,0.33185,0.30005
31,0.1282,0.1827,0.34715,0.342
32,0.09855,0.1603,0.35305,0.38815
33,0.07665,0.1398,0.34975,0.4338
34,0.06055,0.1151,0.3463,0.47805
35,0.0465,0.09515,0.33625,0.5221
36,0.0371,0.0794,0.3167,0.5668
37,0.03135,0.0647,0.29645,0.6075
38,0.02565,0.0532,0.27535,0.6458
39,0.0221,0.0449,0.25185,0.68115
40,0.02045,0.0352,0.2351,0.70925
41,0.01925,0.0288,0.214,0.73795
42,0.0197,0.0231,0.19325,0.76395
43,0.0194,0.01985,0.1726,0.78815
44,0.01955,0.01625,0.1571,0.8071
45,0.02015,0.01315,0.1408,0.8259
46,0.02125,0.011,0.1261,0.84165
47,0.02165,0.0092,0.1115,0.85765
48,0.0227,0.0087,0.09665,0.87195
49,0.0246,0.00745,0.08765,0.8803
50,0.02675,0.00695,0.07755,0.88875
51,0.02845,0.0068,0.0676,0.89715
52,0.0307,0.0061,0.06075,0.90245
53,0.0336,0.00545,0.05465,0.9063
54,0.0356,0.0048,0.048,0.9116
55,0.037,0.0049,0.0429,0.9152
56,0.0396,0.00455,0.03865,0.9172
57,0.0425,0.00435,0.035,0.91815
58,0.04435,0.0041,0.03205,0.9195
59,0.0465,0.00415,0.02825,0.9211
60,0.04925,0.00335,0.0264,0.921
61,0.052,0.00345,0.0234,0.92115
62,0.0549,0.00305,0.02055,0.9215
63,0.0574,0.00305,0.01835,0.9212
64,0.0599,0.00235,0.0171,0.92065
65,0.0619,0.00245,0.0152,0.92045
66,0.06435,0.0025,0.0137,0.91945
67,0.0675,0.00215,0.01265,0.9177
68,0.0695,0.0024,0.0117,0.9164
