step,S,E,I,R
0,1,0,0.001,0
1,0.99915,0.00085,0.001,0
2,0.9983,0.0015,0.00095,1e-04
3,0.9973,0.00205,0.00135,1e-04
4,0.9963,0.00255,0.00155,3e-04
5,0.9947,0.0034,0.002,0.00055
6,0.993,0.0041,0.00255,0.00075
7,0.99085,0.00495,0.0036,0.00095
8,0.98825,0.00615,0.0046,0.00135
9,0.9851,0.00795,0.00515,0.00215
10,0.9814,0.00985,0.0063,0.00275
11,0.97665,0.012,0.0081,0.00355
12,0.9702,0.0148,0.01075,0.0045
13,0.9621,0.0172,0.015,0.0059
14,0.9519,0.0226,0.0176,0.0081
15,0.938,0.02945,0.0219,0.0108
16,0.92105,0.0382,0.02745,0.0134
17,0.90335,0.04495,0.03475,0.01705
18,0.8806,0.0567,0.0412,0.0216
19,0.8534,0.06775,0.05145,0.0275
20,0.81975,0.082,0.06445,0.0339
21,0.77685,0.1036,0.0782,0.04145
22,0.7317,0.11835,0.09865,0.0514
23,0.6771,0.13905,0.11975,0.0642
24,0.61455,0.16205,0.14375,0.07975
25,0.54815,0.1825,0.171,0.09845
26,0.4812,0.19605,0.20165,0.1212
27,0.41125,0.2085,0.2323,0.14805
28,0.34335,0.21665,0.26205,0.17805
29,0.28005,0.21805,0.2897,0.2123
30,0.22125,0.2169,0.31115,0.25075
31,0.1727,0.20405,0.3315,0.2918
32,0.13405,0.1859,0.34525,0.33485
33,0.10155,0.1662,0.3525,0.3798
34,0.0789,0.1452,0.3496,0.42635
35,0.061,0.12285,0.3458,0.4704
36,0.04845,0.1021,0.33305,0.51645
37,0.03805,0.08565,0.3193,0.55705
38,0.03135,0.0717,0.2981,0.5989
39,0.0257,0.0581,0.27935,0.63685
40,0.0233,0.04395,0.25885,0.6739
41,0.02155,0.03535,0.2369,0.7062
42,0.01955,0.03015,0.2171,0.7332
43,0.01905,0.0234,0.1995,0.75805
44,0.01965,0.01835,0.17975,0.78225
45,0.02015,0.0148,0.16045,0.8046
46,0.02185,0.01225,0.1435,0.8224
47,0.02205,0.01075,0.12755,0.83965
48,0.02285,0.0099,0.1133,0.85395
49,0.02365,0.0088,0.1013,0.86625
50,0.0252,0.00745,0.0905,0.87685
51,0.0265,0.0065,0.0807,0.8863
52,0.02815,0.00595,0.07305,0.89285
53,0.02955,0.00575,0.06415,0.90055
54,0.0319,0.00535,0.05705,0.9057
55,0.03435,0.00515,0.05065,0.90985
56,0.0372,0.00455,0.04605,0.9122
57,0.03865,0.00415,0.0412,0.916
58,0.04145,0.0044,0.0361,0.91805
59,0.04375,0.004,0.03255,0.9197
60,0.0456,0.0039,0.02995,0.92055
61,0.04805,0.00395,0.02615,0.92185
62,0.05075,0.00365,0.02315,0.92245
63,0.05315,0.00335,0.02095,0.92255
