step,S,E,I,R
0,1,0,0.001,0
1,0.9994,6e-04,0.001,0
2,0.9984,0.0013,0.0011,1e-04
3,0.9974,0.00185,0.0014,1e-04
4,0.99635,0.00255,0.0013,0.00035
5,0.9951,0.00335,0.00165,4e-04
6,0.99405,0.00345,0.00215,7e-04
7,0.99265,0.00385,0.00285,0.00095
8,0.99025,0.00485,0.004,0.00115
9,0.98685,0.00695,0.00485,0.0016
10,0.98295,0.0089,0.00625,0.00215
11,0.97865,0.0109,0.00765,0.00295
12,0.97265,0.01415,0.009,0.0043
13,0.9659,0.0168,0.0117,0.00565
14,0.95665,0.022,0.01365,0.00775
15,0.94765,0.0254,0.0177,0.0093
16,0.9335,0.0321,0.02305,0.0114
17,0.9166,0.0402,0.0277,0.01555
18,0.89745,0.04885,0.0349,0.01885
19,0.87485,0.0574,0.0453,0.0225
20,0.8448,0.0706,0.0572,0.02745
21,0.80705,0.089,0.0695,0.0345
22,0.76465,0.10425,0.08755,0.0436
23,0.71325,0.12685,0.10465,0.0553
24,0.65345,0.1491,0.1279,0.0696
25,0.5917,0.17125,0.15175,0.08535
26,0.526,0.1881,0.1813,0.10465
27,0.45615,0.2065,0.208,0.1294
28,0.38825,0.21875,0.23725,0.1558
29,0.3238,0.2208,0.26685,0.1886
30,0.2629,0.2184,0.29435,0.2244
31,0.20865,0.2121,0.3163,0.263
32,0.16575,0.19695,0.3301,0.3072
33,0.1274,0.1826,0.338,0.352
34,0.0981,0.1596,0.3484,0.3939
35,0.07395,0.13925,0.34685,0.43995
36,0.05785,0.1149,0.3454,0.48185
37,0.045,0.09575,0.3332,0.52605
38,0.03435,0.0796,0.31805,0.568
39,0.02815,0.0648,0.29705,0.61
40,0.0243,0.05385,0.27395,0.6479
41,0.0219,0.042,0.2551,0.681
42,0.02055,0.0325,0.2335,0.71345
43,0.0194,0.0268,0.21145,0.74235
44,0.0187,0.0227,0.18985,0.76875
45,0.01875,0.01795,0.171,0.7923
