timestamp,value1,value2,value3,value4
0.0,0.999,0.0,0.001,0.0
1.0,0.9985228143788676,0.00040527165517319794,0.0009355409676767078,0.00013637299828250544
2.0,0.998047637875518,0.0006957379910996858,0.0009846511675587774,0.00027197296582350005
3.0,0.9975291181582607,0.0009414910954103928,0.001109614381832131,0.0004197763644967466
4.0,0.996933702222543,0.001184444355561415,0.0012924677943451143,0.0005893856275503945
5.0,0.9962349028657973,0.0014471752926099074,0.0015295359671019916,0.0007883858744907179
6.0,0.9954053860537562,0.0017478798327820423,0.0018221124105331497,0.0010246217029286225
7.0,0.9944164502908931,0.0021004920989690923,0.0021767054117561913,0.0013063521983815382
8.0,0.9932362611271109,0.0025167590545813836,0.002604205810557708,0.0016427740077499073
9.0,0.9918256277108876,0.003013195637366786,0.0031159113262228975,0.002045265325522639
10.0,0.9901403351294459,0.0036050963355118335,0.0037278460898216422,0.002526722445220595
11.0,0.9881288170993267,0.004308803405629517,0.004460107002330266,0.003102272492713494
12.0,0.9857283985418656,0.005146083984662243,0.0053350245832342125,0.0037904928902379328
13.0,0.9828644238851483,0.006145273271319028,0.006376538541764619,0.00461376430176803
14.0,0.9794503074883097,0.007337616086546941,0.007613735259467006,0.005598341165676191
15.0,0.9753917467142807,0.008744769591118917,0.009090797606104036,0.00677268608849621
16.0,0.9705738228669091,0.010399484693127951,0.010854016750144954,0.00817267568981792
17.0,0.9648595387992663,0.01234802334617539,0.01295024380434407,0.009842194050214149
18.0,0.9580898189136475,0.014650158549370915,0.015426889825740758,0.011833132711240719
19.0,0.9500843104798102,0.017374640058163596,0.01833493667148483,0.014206112790541296
20.0,0.9406580961586097,0.020550515427906913,0.02176600468556602,0.017025383727917336
21.0,0.9296076680268525,0.024206651385520674,0.025820254884102396,0.02036542570352446
22.0,0.9166967664056177,0.028407107469541573,0.03057748057183199,0.024318645553008604
23.0,0.9016562257277358,0.0332519167404979,0.036096300320251795,0.028995557211514443
24.0,0.8842118316412364,0.038834532291992005,0.04243315650225622,0.03452047956451529
25.0,0.8641614896456354,0.04506387091596915,0.04977045276663017,0.0410041866717652
26.0,0.8413088151417368,0.05187669504104891,0.05823680849687833,0.048577681320335804
27.0,0.815444391981186,0.05930285683624678,0.06784941675299364,0.05740333442957337
28.0,0.7863549695513743,0.06745227446957854,0.07852017537314189,0.0676725806059053
29.0,0.7540248984917398,0.07614810876570169,0.09028447026602406,0.07954252247653441
30.0,0.7186439325382451,0.08494090361227982,0.10328619863743838,0.09312896521203673
31.0,0.6804320782396686,0.09357619316674287,0.11741546325948515,0.1085762653341035
32.0,0.6396350014321723,0.10201815902384644,0.13228620240931777,0.1260606371346635
33.0,0.5967258685049077,0.11001572780801629,0.14755746702271386,0.14570093666436224
34.0,0.5525175786203591,0.11684557680156138,0.16315762482381535,0.16747921975426414
35.0,0.5077774009642162,0.1221168464427407,0.17872485296304652,0.1913808996299966
36.0,0.46319842021514335,0.12582748947745256,0.19356855946444324,0.2174055308429609
37.0,0.4195789753639389,0.12782779267893554,0.20714917509571623,0.24544405686140935
38.0,0.37778756968145466,0.12770663707882876,0.21928817304818876,0.2752176201915279
39.0,0.3384531976658329,0.12548858549316172,0.22958911808266308,0.30646909875834244
40.0,0.3019680167638748,0.1216097745457574,0.23745298664286157,0.3389692220475062
41.0,0.26867659076240125,0.11625296164093142,0.24271846137960248,0.3723519862170648
42.0,0.23878372867216022,0.10953915476155443,0.24549492265674422,0.40618219390954113
43.0,0.2122847298156304,0.10186594135889691,0.24574302774283754,0.44010630108263504
44.0,0.1890122695424209,0.09378220617785421,0.243380933759375,0.47382459052034986
45.0,0.16879401898309745,0.08549258430204076,0.2387554111320143,0.5069579855828474
46.0,0.15138639535101842,0.07720520535614617,0.23222787787055696,0.5391805214222785
47.0,0.1365042950876555,0.0691799349498479,0.22406429530481495,0.5702514746576817
48.0,0.12384589764412395,0.06164824845519651,0.2145211057127423,0.5999847481879372
49.0,0.1131415271222432,0.05466302096478221,0.20399486319265314,0.6282005887203215
50.0,0.1041264637234704,0.048292002005057566,0.19278943669446244,0.6547920975770097
51.0,0.0965703533634393,0.04255695238932421,0.181187127549155,0.6796855666980817
52.0,0.09027770672760352,0.0374299591843411,0.16945424756394387,0.7028380865241115
53.0,0.08506859341285826,0.032874982234548794,0.15781130971384819,0.7242451146387447
54.0,0.08077985136628216,0.02888915350876578,0.14637696102749248,0.7439540340974595
55.0,0.07727790776393617,0.0254317429358855,0.13527514137049945,0.7620152079296789
56.0,0.07445796400111326,0.022415295214181723,0.12465244449529797,0.778474296289407
57.0,0.07222952154582014,0.019766824852780494,0.11460615919163222,0.7933974944097671
58.0,0.07050616684892101,0.017476585740460904,0.10512855893472524,0.8068886884758928
59.0,0.06921861454018251,0.01551021837653251,0.09622946051684304,0.8190417065664419
60.0,0.0683118025767801,0.013810430906299043,0.08793926442431454,0.8299385020926063
61.0,0.06774119753535661,0.012316072784491419,0.08028476613083571,0.8396579635493163
62.0,0.06746273458543631,0.0110163676888108,0.07322140132138061,0.8482994964043723
63.0,0.06744016968351216,0.009894090800506516,0.06671182415047232,0.855953915365509
64.0,0.06764358502707847,0.0089219328179001,0.06073314045948286,0.8627013416955386
65.0,0.06804908610765022,0.008064067519378644,0.05527486864242274,0.8686119777305484
66.0,0.06863419499138006,0.0073044442705950926,0.05030172271020816,0.8737596380278168
67.0,0.06937884854163404,0.0066369322210612595,0.04576841416668457,0.8782158050706202
68.0,0.07026607635848692,0.006050255323443089,0.04163992463350377,0.8820437436845663
