timestamp,value1,value2,value3,value4
0.0,0.9990000000000001,0.0,0.001,0.0
0.1,0.9989506310566048,4.7929510382662086e-05,0.0009873217618510267,1.4117671161601909e-05
0.2,0.9989015932177479,9.461538639114335e-05,0.0009756519836616917,2.813941219922052e-05
0.30000000000000004,0.9988530446387688,0.00013934009991852493,0.000965596092399043,4.201916891353413e-05
0.4,0.9988049809664252,0.0001821115111058865,0.0009571493358767567,5.5758186592084364e-05
0.5,0.9987573548370464,0.00022301414707149425,0.0009502609978217733,6.937001806029727e-05
0.6000000000000001,0.998709998104544,0.0002623480881111548,0.0009447510300491554,8.290277729563092e-05
0.7000000000000001,0.9986628959518462,0.0003001397773692276,0.0009406035666716306,9.636070411279295e-05
0.8,0.9986161931557148,0.0003361391788633078,0.0009379652954014118,0.00010970237002042138
0.9,0.9985692585897736,0.0003714362762462409,0.0009361967594417308,0.0001231083745382826
1.0,0.9985224801530457,0.0004053611504495703,0.0009356909778075892,0.00013646771869705289
1.1,0.9984757914376184,0.0004380274235477577,0.0009363817333233936,0.00014979940551030678
1.2000000000000002,0.9984291052715092,0.0004695767784795325,0.0009381895695276745,0.0001631283804834405
1.3,0.9983823454906412,0.0005001360219409295,0.0009410420486604507,0.00017647643875735308
1.4000000000000001,0.9983354395227269,0.0005298271066316561,0.0009448690231066343,0.00018986434753477305
1.5,0.9982883147954787,0.0005587719852514191,0.0009496003452511386,0.00020331287401842896
1.6,0.9982408987366099,0.000587092610499926,0.000955165867478876,0.0002168427854110493
1.7000000000000002,0.9981931416259839,0.0006148667345039566,0.0009615233308141706,0.0002304683086977193
1.8,0.9981450520917444,0.000642059252295198,0.000968701684200647,0.0002441869717595173
1.9000000000000001,0.9980965915443101,0.0006687263873093517,0.0009766722523305033,0.0002580098160498508
2.0,0.9980477175694438,0.0006949317606216137,0.0009854016923071102,0.000271948977627223
2.1,0.9979983877529087,0.0007207389933071808,0.0009948566612338376,0.0002860165925501369
2.2,0.9979485596804674,0.0007462117064412491,0.0010050038162140566,0.0003002247968770957
2.3000000000000003,0.9978982043480972,0.0007713830841746309,0.0010158306801154489,0.0003145818876125735
2.4000000000000004,0.9978473022318217,0.0007962647939646586,0.0010273395263846073,0.00032909344782885633
2.5,0.9977958204864098,0.0008208987382841561,0.0010395119011206682,0.0003437688741851937
2.6,0.9977437262167579,0.0008453269328003484,0.0010523292728233475,0.0003586175776182114
2.7,0.9976909865277626,0.000869591393180461,0.001065773109992361,0.0003736489690645352
2.8000000000000003,0.9976375686430637,0.0008937337648945435,0.0010798251663964365,0.0003888724256451714
2.9000000000000004,0.9975834449368408,0.0009177796360245136,0.0010944795694137332,0.00040429585772081174
3.0,0.99752858713222,0.0009417566243837939,0.001109728882338344,0.000419927361057744
3.1,0.9974729647985351,0.0009656990624773555,0.0011255604942124874,0.00043577564477500136
3.2,0.9974165475051197,0.0009896412828101697,0.0011419617940783815,0.00045184941799161657
3.3000000000000003,0.9973593048213077,0.0010136176178872072,0.001158920170978245,0.00046815738982662267
3.4000000000000004,0.99730120719406,0.0010376595799969324,0.0011764252062541583,0.0004847080196888741
3.5,0.9972422323237112,0.0010617753730166814,0.0011944846000792935,0.0005015077031926596
3.6,0.9971823537144805,0.001085986684866105,0.0012130955707847183,0.000518564029868623
3.7,0.9971215433681547,0.0011103200314645616,0.0012322515836481198,0.000535885016732555
3.8000000000000003,0.9970597732865211,0.00113480192873141,0.0012519461039471845,0.0005534786808002464
3.9000000000000004,0.9969970154713668,0.0011594588925860092,0.001272172596959599,0.000571353039087488
4.0,0.9969332419244791,0.0011843174389477172,0.0012929245279630498,0.0005895161086100709
4.1000000000000005,0.996868424647645,0.0012094040837358933,0.001314195362235224,0.0006079759063837858
4.2,0.9968025371631396,0.0012347386004711608,0.0013359842149652963,0.0006267400214240323
4.3,0.9967355580104175,0.0012603185146606158,0.0013583088444562921,0.000645814630465676
4.4,0.9966674615832841,0.001286159735139618,0.0013811716043783083,0.0006652070771979549
4.5,0.9965982217752555,0.0013122803892099224,0.0014045729893985468,0.0006849248461360234
4.6000000000000005,0.9965278124798475,0.001338698604173285,0.0014285134941842091,0.000704975421795037
4.7,0.9964562075905758,0.0013654325073314605,0.0014529936134024958,0.0007253662886901501
4.800000000000001,0.9963833810009566,0.0013925002259862049,0.0014780138417206086,0.000746104931336518
4.9,0.9963093066045057,0.0014199198874392728,0.0015035746738057485,0.0007671988342492952
5.0,0.9962339569706635,0.0014477049492128008,0.0015296821972086091,0.0007886558829149779
5.1000000000000005,0.9961573030016218,0.0014758629887348823,0.0015563495419280463,0.0008104844677152369
5.2,0.9960793176148164,0.0015044086908462405,0.0015835813255845996,0.0008326923687526698
5.300000000000001,0.9959999737798269,0.0015333569242876916,0.0016113819455460627,0.0008552873503392653
5.4,0.9959192444662327,0.001562722557800051,0.0016397557991802288,0.0008782771767870113
5.5,0.995837102643613,0.0015925204601241355,0.0016687072838548916,0.0009016696124078962
5.6000000000000005,0.9957535212815474,0.0016227655000007606,0.001698240796937844,0.0009254724215139091
5.7,0.9956661775521781,0.0016545534089459277,0.0017289145944035253,0.0009503544444723198
5.800000000000001,0.9955804082517891,0.001685368929236457,0.001759443846931598,0.0009747789720426728
5.9,0.9954929075507759,0.0017167648603652204,0.0017906296373028023,0.0009996979515558516
6.0,0.9954036754491385,0.0017487412023322185,0.001822471965517138,0.0010251113830118564
6.1000000000000005,0.9953127119468772,0.0017812979551374518,0.0018549708315746057,0.0010510192664106874
6.2,0.9952200170439914,0.0018144351187809192,0.001888126235475205,0.0010774216017523442
6.300000000000001,0.9951255907404815,0.0018481526932626218,0.0019219381772189361,0.0011043183890368272
6.4,0.9950294330363474,0.0018824506785825588,0.001956406656805799,0.0011317096282641359
6.5,0.9949315405585839,0.0019173302544484945,0.0019915328911030957,0.0011595962958642848
6.6000000000000005,0.9948318299548217,0.0019528205733328812,0.002027346950855107,0.0011880025209902265
6.7,0.9947302652860966,0.001988934204880139,0.0020638618016366648,0.0012169387073863872
6.800000000000001,0.9946268465524091,0.002025671149090267,0.0021010774434477688,0.0012464048550527675
6.9,0.9945215737537588,0.0020630314059632664,0.0021389938762884178,0.0012764009639893666
7.0,0.9944144468901459,0.0021010149754991363,0.002177611100158613,0.0013069270341961848
7.1000000000000005,0.9943054659615704,0.0021396218576978775,0.0022169291150583546,0.0013379830656732223
7.2,0.9941946093789343,0.0021788603630876137,0.0022569549461346834,0.0013695753118433062
7.300000000000001,0.994081694626771,0.002218800749347367,0.0022977479843816,0.001401756639499882
7.4,0.9939666803291451,0.002259458943769505,0.002339321693633073,0.0014345390334521192
7.5,0.9938495664860567,0.0023008349463540276,0.0023816760738891033,0.0014679224937000186
7.6000000000000005,0.9937303530975057,0.002342928757100936,0.002424811125149691,0.0015019070202435798
7.7,0.9936090401634919,0.002385740376010229,0.002468726847414836,0.0015364926130828026
7.800000000000001,0.9934856276840157,0.0024292698030819074,0.002513423240684538,0.0015716792722176877
7.9,0.9933616699811803,0.0024729449255109412,0.0025583698274057923,0.0016070152659028714
8.0,0.9932330991846653,0.002518263039574838,0.0026049549387930607,0.001643682836966723
8.1,0.9931023643856147,0.0025643226870744476,0.00265234271986212,0.0016809702074485067
8.200000000000001,0.992969425405819,0.00261113865675163,0.0027005468831107944,0.0017188890543184186
8.3,0.992834242067068,0.0026587257373482448,0.0027495811410369075,0.0017574510545466519
8.4,0.992696774191152,0.0027070987176061535,0.0027994592061382833,0.0017966678851034019
8.5,0.9925569815998609,0.0027562723862672154,0.0028501947909127467,0.0018365512229588632
