0,0.99900000000000011,0,0.001,0
1,0.99852248015304568,0.00040536115044957031,0.00093569097780758922,0.00013646771869705289
2,0.99804771756944377,0.00069493176062161374,0.00098540169230711019,0.00027194897762722298
3,0.99752858713222003,0.00094175662438379388,0.001109728882338344,0.00041992736105774398
4,0.99693324192447907,0.0011843174389477172,0.0012929245279630498,0.00058951610861007091
5,0.99623395697066353,0.0014477049492128008,0.0015296821972086091,0.00078865588291497787
6,0.99540367544913855,0.0017487412023322185,0.001822471965517138,0.0010251113830118564
7,0.99441444689014591,0.0021010149754991363,0.002177611100158613,0.0013069270341961848
8,0.99323309918466529,0.0025182630395748379,0.0026049549387930607,0.001643682836966723
9,0.9918202790393732,0.0030151534525786521,0.0031177613532256225,0.0020468061548223025
10,0.9901351543333905,0.0036061983688641251,0.0037304167522806018,0.0025282305454645722
11,0.98812111563215255,0.0043113353910001163,0.0044629936969124463,0.0031045552799348702
12,0.98571677077369491,0.0051513645821789581,0.0053379001228737811,0.0037939645212522566
13,0.98284877209260035,0.0061507237142991115,0.0063820897878490426,0.0046184144052514777
14,0.97943380282296988,0.0073368385846675904,0.007626307142629944,0.0056030514497324461
15,0.97536860341642195,0.0087434735517706585,0.0091083149334486042,0.0067796080983587399
16,0.97054158700419502,0.010406746315212181,0.010868938973035189,0.0081827277075573711
17,0.96481524572172228,0.012369963091332013,0.012958577867564918,0.0098562133193805489
18,0.95803607080031494,0.014680028567665154,0.015433759684758134,0.011850140947261495
19,0.95002980194838493,0.017388204928551927,0.018358873007030194,0.014223120116032644
20,0.94060084176820602,0.020549302914715368,0.021806350314820675,0.017043505002257715
21,0.92952746556990651,0.024220929355853359,0.02585761032167723,0.020393994752562688
22,0.91658235275112232,0.028460855172755498,0.030595964625556336,0.024360827450565475
23,0.90152238629957915,0.033312834504692045,0.0361163327973264,0.02904844639840215
24,0.88409583574122907,0.038815026342242598,0.042518930658953069,0.034570207257574877
25,0.86405911398150581,0.044995882703323858,0.049887384811418932,0.041057618503751135
26,0.84116982167538734,0.051877124724868724,0.058299420652166277,0.048653632947577234
27,0.81523960738047974,0.059420409304840195,0.067835414695067736,0.057504568619611944
28,0.78615366274540643,0.067533040143542375,0.078538438388263535,0.067774858722787198
29,0.75387815891355514,0.076078329230267278,0.090405237710503683,0.079638274145673538
30,0.71848751121284327,0.084885673266632225,0.1033899040137162,0.093236911506807893
31,0.68022659473445379,0.09367169579956848,0.11737158142286169,0.10873012804311558
32,0.63942451678129741,0.10218112164742921,0.13218427028336993,0.12621009128790298
33,0.59660596455836956,0.11001283922460904,0.14756731760568551,0.14581387861133535
34,0.55245003653779878,0.11679041709822267,0.16318873466104228,0.16757081170293572
35,0.50768645126880041,0.12217749496434911,0.17865471109944953,0.19148134266740044
36,0.46342237356721783,0.12581843373732879,0.19331745227959068,0.2174417404158622
37,0.41957382875193611,0.12773365404443848,0.20722681617339095,0.24546570103023402
38,0.3778306819373603,0.12759653215179959,0.21935982418967712,0.27521296172116255
39,0.33849410999867258,0.12553612765882988,0.22949866822335299,0.30647109411914403
40,0.30203929481284936,0.12167223673375724,0.23736026876356309,0.33892819968982985
41,0.26878711548585277,0.11624597723402789,0.24273728300996902,0.37222962427014983
42,0.23889380473279728,0.1095628893248722,0.24553488009039148,0.40600842585193864
43,0.21234745890734338,0.10199199659257985,0.24576694094171084,0.43989360355836549
44,0.18904142465764256,0.093867498302941346,0.24353644448683173,0.47355463255258401
45,0.16881454761381132,0.085488190973948872,0.23900302757030831,0.50669423384193102
46,0.15139815934943623,0.077176737099878004,0.23244065629057598,0.5389844472601093
47,0.13649103955860234,0.069211140529490789,0.22418653958353674,0.57011128032836955
48,0.12381745083903588,0.061712850794868962,0.21458561684343588,0.59988408152265893
49,0.11310593526934848,0.054738840813190075,0.20402330451825743,0.62813191939920343
50,0.10409851808060616,0.0483466600778183,0.19281784607224872,0.65473697576932621
