timestamp,value1,value2,value3,value4
0.0,0.999,0.0,0.001,0.0
1.0,0.9985005,0.0004995,0.0008571428571428572,0.00014285714285714284
2.0,0.9980729626037183,0.0007609287857142858,0.0009011938775510205,0.00026491473301649423
3.0,0.9976239597758835,0.0009570144787666969,0.0010260948236151604,0.0003929309217346966
4.0,0.9971132079084365,0.0011498380430313778,0.0011985146750685602,0.0005384393734636166
5.0,0.9965171556786107,0.0013640861015457265,0.0014105776405930347,0.0007081805792506144
6.0,0.9958162634902419,0.001612223143497626,0.0016637619162616529,0.0009077514499988349
7.0,0.9949903498931213,0.0019032160163929392,0.001963489357009197,0.0011429447334765303
8.0,0.9940166547673844,0.002245637158766293,0.002317396216234101,0.0014203118576150905
9.0,0.992868780815432,0.0026488566564933365,0.002734885333503708,0.0017474771945709187
10.0,0.9915158772908113,0.003123595571035141,0.003227139647548576,0.0021333874906049135
11.0,0.9899218420886562,0.0036822771467463033,0.00380731822157716,0.002588562543020176
12.0,0.9880444603071682,0.004339325164824886,0.004490841334076809,0.0031253731939299696
13.0,0.9858344475223264,0.005111458894343113,0.005295734293674132,0.003758359289656203
14.0,0.983234385751278,0.006017997908710046,0.00624302045459696,0.004504595885414898
15.0,0.980177550918914,0.007081174796760851,0.007357159692557886,0.005384114591767143
16.0,0.9765866405332102,0.008326444582425936,0.008666528478255615,0.006420386406108144
17.0,0.9723724226671204,0.009782771020783147,0.010203934508837269,0.007640871803259041
18.0,0.9674323443029245,0.011482859606736128,0.012007153252597755,0.009077642837741541
19.0,0.9616491603474919,0.01346329394760665,0.014119465513995833,0.01076808019090553
20.0,0.9548896758590113,0.015764515376449163,0.016590163661198646,0.012755645103340811
21.0,0.9470037348314522,0.018430564918077735,0.019474978739843798,0.015090721510626182
22.0,0.9378236404727495,0.02150848207991609,0.022836360559225357,0.017831516888109
23.0,0.9271642545462753,0.02504722745067791,0.026743517363117572,0.021045000639929156
24.0,0.9148240954123149,0.02909596830374541,0.03127209069956484,0.024807845584374717
25.0,0.9005878310696054,0.033701543245437574,0.03650330527230405,0.029207320412652817
26.0,0.8842306348645025,0.03890491175798638,0.0425223951247398,0.034342058252771174
27.0,0.8655249204767781,0.04473641005721154,0.04941607116910576,0.04032259829690449
28.0,0.8442499728143669,0.0512096939059319,0.05726876911639926,0.04727156416330185
29.0,0.8202049055642446,0.058314374322104096,0.06615741435412904,0.05532330575952206
30.0,0.7932251583686042,0.0660075674444209,0.07614447993471674,0.06462279425225805
31.0,0.7632023485424249,0.07420490354050262,0.08726921956837369,0.07532352834869867
32.0,0.7301066777084935,0.08277197235869208,0.09953715604829737,0.08758419388451687
33.0,0.6940102632485804,0.09151768606128186,0.11290821978000938,0.10156383091012819
34.0,0.6551087886533407,0.10019152237374768,0.1272843694509115,0.11741531952200002
35.0,0.6137379199175048,0.10848690279191059,0.14249806222536385,0.13527711506522064
36.0,0.5703803099993252,0.11605283401250871,0.15830349712380587,0.15526335886436007
37.0,0.5256590901829802,0.12251515489006598,0.1743729898245746,0.17745276510237912
38.0,0.4803148885503288,0.12750714351854664,0.19030094767013356,0.20187702026099089
39.0,0.43516578704147013,0.13070695158129883,0.20561747917582052,0.22850978220141038
40.0,0.3910529951617677,0.1318768137983804,0.21981253743970766,0.2572576536001441
41.0,0.3487786350811303,0.13089705143553987,0.23236968430968574,0.287954629173644
42.0,0.3090447612095042,0.12778749162090924,0.24280636560110108,0.3203613815684854
43.0,0.2724034459860904,0.1227106787192761,0.25071557248410403,0.35417030281052947
44.0,0.23922588262930888,0.11595501209970675,0.25580262170232404,0.3890164835686603
45.0,0.20969437723661366,0.10790064537761934,0.2579110607304657,0.4244939166553013
46.0,0.18381612463739128,0.0989750132162343,0.2570335052757961,0.4601753568705783
47.0,0.16145342761889578,0.08960679356503685,0.2533061041656176,0.4956336746504497
48.0,0.14236275872022616,0.08018643175385524,0.24698844904458928,0.5304623604813292
49.0,0.12623510176678257,0.0710385996582457,0.23843319547998065,0.5642931030949909
50.0,0.11273179092041542,0.06240838578682773,0.22805084363082723,0.5968089796619295
51.0,0.10151259400367223,0.054459880536259206,0.2162749469458421,0.6277525785142263
52.0,0.09225514864055388,0.047283902465412316,0.20353181946566534,0.6569291294283682
53.0,0.08466652534566053,0.04091103077255188,0.19021714607808868,0.6842052978036987
54.0,0.07848854799833657,0.03532653292483444,0.17668027832445043,0.7095046407523783
55.0,0.07349870707635096,0.030484711202703674,0.16321574953875947,0.7328008321821856
56.0,0.06950830730638069,0.026321214084600624,0.15006078429126649,0.7541096943177519
57.0,0.0663591257088387,0.022762711610977343,0.13739726742071434,0.7734808952594693
58.0,0.06391947017886454,0.01973392234439595,0.12535665689760475,0.7909899505791345
59.0,0.062080200387731564,0.0171623137757416,0.11402653716988843,0.8067309486666381
60.0,0.06075102702638754,0.014980937655673966,0.1034578031184849,0.8208102321994533
61.0,0.059857238286427486,0.01312987566712019,0.093671762843926,0.833341123202526
