timestamp,value1,value2,value3,value4
0.0,0.999,0.0,0.001,0.0
1.0,0.9985364813018591,0.0003804643928571429,0.0009505969387755102,0.00013245736650824711
2.0,0.998064779745259,0.0006679293455945047,0.0010002236992724316,0.0002670672098741512
3.0,0.9975467967994901,0.000918112118684916,0.0011203644838386488,0.000414726597986389
4.0,0.9969531124874543,0.0011649845499748573,0.0012980507039415223,0.0005838522586293017
5.0,0.9962575897190974,0.001430910617106219,0.001529570703951268,0.0007819289598451457
6.0,0.9954340715906821,0.001732405037610974,0.0018170615406258904,0.0010164618310811004
7.0,0.9944541977568349,0.0020834614373689505,0.0021667290613727836,0.00129561174442351
8.0,0.9932857902460946,0.0024975390352290337,0.002587998282870057,0.0016286724358063158
9.0,0.9918914957397229,0.0029888166665492585,0.0030932065094946394,0.002026481084233198
10.0,0.9902275041064798,0.003573054067019127,0.003697624849856596,0.0025018169766445504
11.0,0.9882422387236296,0.004268248788359716,0.0044196900491813565,0.0030698224388293026
12.0,0.9858749593355958,0.0050951903418014,0.005281381359164827,0.00374846896343796
13.0,0.9830542482760097,0.00607796152971468,0.006308705018512735,0.0045590851757628505
14.0,0.9796963751435326,0.00724440352333533,0.007532261868630001,0.00552695946450203
15.0,0.9757035596483702,0.00862653620461077,0.008987876925118732,0.006682027221900274
16.0,0.9709621819320631,0.010260902630897049,0.010717265833898353,0.008059649603141464
17.0,0.9653410280561903,0.012188782420252408,0.012768702889917948,0.009701486633639298
18.0,0.958689708953258,0.014456191003744004,0.015197638550866248,0.011656461492131679
19.0,0.9508374567174556,0.01711354884869566,0.01806719050188853,0.013981803931960211
20.0,0.9415925841743141,0.020214867191978535,0.021448400616627773,0.016744148017079487
21.0,0.9307429910871646,0.023816257020736982,0.025420110388327834,0.02002064150377053
22.0,0.9180582073012495,0.02797353190717756,0.030068260604983948,0.023900000186588912
23.0,0.9032935660985142,0.03273865374891423,0.03548437063146809,0.028483409521103408
24.0,0.8861971753230745,0.038154781007120164,0.04176290594550079,0.033885137724304466
25.0,0.8665203601775795,0.044249746700543616,0.04899721251263457,0.040232680609242295
26.0,0.8440321349393773,0.05102794946944092,0.057273703375620086,0.04766621221556161
27.0,0.8185379544504053,0.05846091733528519,0.06666405437018233,0.05633707384412706
28.0,0.7899024354463958,0.0664772202583237,0.07721533547699493,0.06640500881828545
29.0,0.7580748878448669,0.07495295115762694,0.08893830353908917,0.0780338574584169
30.0,0.7231153945028865,0.08370459236389935,0.10179452665649544,0.09138548647671854
31.0,0.6852179828312598,0.09248657814302838,0.11568357935985121,0.10661185966586047
32.0,0.6447264529339654,0.10099601198059852,0.1304321589321489,0.12384537615328711
33.0,0.6021381026817468,0.10888652168263388,0.1457874698528866,0.14318790578273255
34.0,0.5580913712598229,0.11579193595248716,0.16141738468880892,0.16469930809888092
35.0,0.5133355629506985,0.1213583815300514,0.17691948773629035,0.18838656778295962
36.0,0.4686841310015419,0.12528093930807557,0.19184000776224136,0.21419492192814105
37.0,0.4249567579579665,0.12733892774960595,0.20570192215627284,0.24200239213615457
38.0,0.38291850684193385,0.12742308611343736,0.2180395127873429,0.2716188942572857
39.0,0.3432254975611109,0.12554899110925946,0.2284349363661044,0.302790574963525
40.0,0.3063853133029978,0.12185386139807636,0.23655152538389668,0.335209299915029
41.0,0.2727369992991459,0.11657763660456887,0.2421589132577132,0.3685264508385719
