step,S,E,I,R
0,0.999,0,0.001,0
1,0.9974,0.0013,0.0012,1e-04
2,0.9965,0.00205,0.0012,0.00025
3,0.9946,0.00305,0.00195,4e-04
4,0.99215,0.00445,0.00275,0.00065
5,0.98975,0.0058,0.0034,0.00105
6,0.98575,0.00845,0.0043,0.0015
7,0.9809,0.0108,0.0063,0.002
8,0.97445,0.01375,0.00875,0.00305
9,0.96425,0.02005,0.0117,0.004
10,0.95415,0.02485,0.0147,0.0063
11,0.94205,0.0304,0.0185,0.00905
12,0.9239,0.0406,0.023,0.0125
13,0.89985,0.05335,0.03105,0.01575
14,0.87145,0.0664,0.04135,0.0208
15,0.8357,0.0839,0.05265,0.02775
16,0.79325,0.1027,0.0677,0.03635
17,0.73965,0.12685,0.08645,0.04705
18,0.68265,0.15015,0.1064,0.0608
19,0.61385,0.17695,0.1313,0.0779
20,0.54475,0.1965,0.16085,0.0979
21,0.472,0.215,0.18995,0.12305
22,0.3975,0.22755,0.22105,0.1539
23,0.32575,0.23415,0.25435,0.18575
24,0.26065,0.23315,0.28275,0.22345
25,0.2037,0.22365,0.30805,0.2646
26,0.1584,0.2071,0.32625,0.30825
27,0.12345,0.1843,0.338,0.35425
28,0.0955,0.16005,0.34105,0.4034
29,0.0742,0.13815,0.33605,0.4516
30,0.0609,0.1145,0.32615,0.49845
31,0.05,0.09565,0.3093,0.54505
32,0.0435,0.0758,0.2938,0.5869
33,0.03685,0.06185,0.27695,0.62435
34,0.03125,0.0525,0.2544,0.66185
35,0.028,0.04365,0.2318,0.69655
36,0.02665,0.0349,0.2097,0.72875
37,0.02455,0.03035,0.1909,0.7542
38,0.0232,0.02605,0.17075,0.78
39,0.02375,0.02165,0.1536,0.801
40,0.02405,0.0167,0.13915,0.8201
41,0.0247,0.0129,0.1246,0.8378
42,0.0267,0.01145,0.11065,0.8512
43,0.0278,0.01015,0.09765,0.8644
44,0.02915,0.00895,0.08815,0.87375
45,0.0304,0.00705,0.0788,0.88375
46,0.03125,0.00675,0.07005,0.89195
47,0.0317,0.00705,0.0628,0.89845
48,0.03395,0.006,0.0563,0.90375
49,0.03615,0.0055,0.04935,0.909
50,0.0393,0.0039,0.0446,0.9122
51,0.0419,0.00385,0.0396,0.91465
52,0.04425,0.00375,0.03445,0.91755
53,0.04705,0.0036,0.03065,0.9187
54,0.04955,0.0036,0.02725,0.9196
55,0.0522,0.00335,0.02435,0.9201
56,0.055,0.00295,0.0216,0.92045
57,0.05715,0.00325,0.01895,0.92065
58,0.05945,0.00285,0.01675,0.92095
59,0.06215,0.0024,0.0152,0.92025
60,0.0648,0.0026,0.01365,0.91895
61,0.0672,0.0021,0.01245,0.91825
62,0.0696,0.0018,0.0111,0.9175
63,0.07235,0.0017,0.01005,0.9159
64,0.076,0.0013,0.0092,0.9135
65,0.0784,0.0017,0.00815,0.91175
66,0.08125,0.001,0.008,0.90975
67,0.0849,0.0012,0.00675,0.90715
68,0.0879,0.00095,0.0061,0.90505
69,0.09095,0.00095,0.00535,0.90275
70,0.09345,0.00105,0.00455,0.90095
71,0.0962,0.0013,0.004,0.8985
72,0.09855,0.0013,0.0039,0.89625
73,0.1016,0.0012,0.0036,0.8936
74,0.104,0.0011,0.00355,0.89135
75,0.1066,0.001,0.0031,0.8893
76,0.1088,8e-04,0.00295,0.88745
77,0.11165,0.00095,0.00255,0.88485
78,0.1144,0.0011,0.0025,0.882
79,0.1176,0.001,0.0024,0.879
80,0.1196,7e-04,0.0024,0.8773
81,0.1226,0.00065,0.00235,0.8744
82,0.12505,0.00085,0.0022,0.8719
83,0.1278,0.001,0.002,0.8692
84,0.12965,0.00085,0.00185,0.86765
85,0.13255,7e-04,0.0016,0.86515
86,0.13515,6e-04,0.00175,0.8625
87,0.1377,5e-04,0.00165,0.86015
88,0.1399,0.00075,0.0013,0.85805
89,0.14215,0.00065,0.0012,0.856
90,0.1447,0.00045,0.00125,0.8536
91,0.1474,4e-04,0.0013,0.8509
92,0.14995,4e-04,0.0012,0.84845
93,0.1523,6e-04,0.00125,0.84585
94,0.1542,5e-04,0.0013,0.844
95,0.15715,4e-04,0.00115,0.8413
96,0.15945,0.00045,0.0013,0.8388
97,0.1619,5e-04,0.0012,0.8364
98,0.1642,0.00055,0.001,0.83425
99,0.1662,0.00055,0.0011,0.83215
100,0.1689,0.00045,0.00105,0.8296
101,0.17125,0.00035,0.00115,0.82725
102,0.1742,0.00055,0.001,0.82425
103,0.1769,5e-04,0.0012,0.8214
104,0.1792,3e-04,0.00135,0.81915
105,0.18175,4e-04,0.0013,0.81655
106,0.18435,0.00055,0.0011,0.814
107,0.1866,5e-04,0.00105,0.81185
108,0.18865,0.00035,0.00105,0.80995
109,0.1905,7e-04,0.00105,0.80775
110,0.1933,6e-04,0.0012,0.8049
111,0.19595,6e-04,0.00105,0.8024
112,0.1976,0.00075,8e-04,0.80085
113,0.19925,0.00075,9e-04,0.7991
114,0.2017,8e-04,0.0011,0.7964
115,0.2036,6e-04,0.00115,0.79465
116,0.2051,0.00085,0.0011,0.79295
117,0.2069,9e-04,0.00115,0.79105
118,0.2089,0.00105,0.00105,0.789
119,0.21085,0.001,0.00125,0.7869
120,0.2127,0.00095,0.0012,0.78515
121,0.2153,0.00105,0.001,0.78265
122,0.21755,0.0012,0.0011,0.78015
123,0.21985,0.00115,0.00125,0.77775
124,0.2219,0.00095,0.00155,0.7756
125,0.22335,0.00095,0.0017,0.774
126,0.2254,0.00105,0.0016,0.77195
127,0.22755,0.00085,0.0015,0.7701
128,0.22975,0.00075,0.00165,0.76785
129,0.2313,0.00075,0.00145,0.7665
130,0.23385,5e-04,0.00165,0.764
131,0.23605,0.00065,0.0013,0.762
132,0.2377,0.00085,0.00135,0.7601
133,0.2395,0.00075,0.0014,0.75835
134,0.2412,8e-04,0.00145,0.75655
135,0.24325,8e-04,0.00135,0.7546
136,0.24485,8e-04,0.0014,0.75295
137,0.24685,0.00105,0.0014,0.7507
138,0.2486,0.00095,0.00155,0.7489
139,0.25025,0.001,0.0015,0.74725
140,0.2524,0.00105,0.00155,0.745
141,0.2541,0.00095,0.00165,0.7433
142,0.25545,0.0011,0.00175,0.7417
143,0.25725,0.0012,0.00185,0.7397
144,0.25895,0.0011,0.00175,0.7382
145,0.26125,0.00105,0.0019,0.7358
146,0.2637,0.00085,0.0019,0.73355
147,0.26505,0.00105,0.0019,0.732
148,0.2664,0.0012,0.0021,0.7303
149,0.2679,0.0016,0.00225,0.72825
150,0.26985,0.0019,0.00225,0.726
151,0.27125,0.0019,0.00235,0.7245
152,0.27285,0.00185,0.0027,0.7226
153,0.2739,0.00215,0.0028,0.72115
154,0.27505,0.00205,0.0031,0.7198
155,0.277,0.00165,0.0035,0.71785
156,0.2785,0.0021,0.0035,0.7159
157,0.27945,0.00225,0.0039,0.7144
158,0.28065,0.0026,0.00375,0.713
159,0.2821,0.00255,0.0038,0.71155
160,0.28315,0.00235,0.00435,0.71015
161,0.2854,0.0022,0.00445,0.70795
162,0.28675,0.00265,0.0047,0.7059
163,0.28785,0.0029,0.00445,0.7048
164,0.2894,0.0033,0.00465,0.70265
165,0.28995,0.0033,0.0052,0.70155
166,0.29115,0.0032,0.0055,0.70015
167,0.29145,0.004,0.00575,0.6988
168,0.2928,0.00375,0.00615,0.6973
169,0.29315,0.00395,0.0063,0.6966
170,0.29385,0.00415,0.0064,0.6956
171,0.29535,0.0046,0.0061,0.69395
172,0.2968,0.0044,0.0064,0.6924
173,0.29685,0.00535,0.0069,0.6909
174,0.2967,0.0058,0.00695,0.69055
175,0.2974,0.00595,0.00715,0.6895
176,0.29805,0.00635,0.0073,0.6883
177,0.2975,0.00665,0.00815,0.6877
178,0.2974,0.0069,0.009,0.6867
179,0.29775,0.00735,0.00945,0.68545
180,0.29795,0.0076,0.0101,0.68435
181,0.29725,0.0076,0.0107,0.68445
182,0.29685,0.0083,0.0118,0.68305
183,0.2962,0.00865,0.0123,0.68285
184,0.29615,0.00835,0.0132,0.6823
185,0.29565,0.009,0.01295,0.6824
186,0.2952,0.0091,0.0137,0.682
187,0.29425,0.0095,0.0148,0.68145
