step,S,E,I,R
0,0.999,0,0.001,0
1,0.99735,0.0013,0.0012,0.00015
2,0.99625,0.00205,0.0015,2e-04
3,0.9942,0.00355,0.0018,0.00045
4,0.99245,0.0042,0.0027,0.00065
5,0.9891,0.00605,0.0037,0.00115
6,0.9846,0.009,0.00495,0.00145
7,0.97915,0.0113,0.0071,0.00245
8,0.97225,0.01475,0.0095,0.0035
9,0.96385,0.01895,0.0124,0.0048
10,0.9531,0.02425,0.01585,0.0068
11,0.9388,0.03225,0.01985,0.0091
12,0.92015,0.0418,0.0257,0.01235
13,0.8957,0.054,0.0336,0.0167
14,0.8683,0.06615,0.04305,0.0225
15,0.831,0.0842,0.0549,0.0299
16,0.78625,0.1045,0.07075,0.0385
17,0.73365,0.1281,0.08835,0.0499
18,0.6738,0.15285,0.1092,0.06415
19,0.608,0.17485,0.1345,0.08265
20,0.5352,0.19735,0.1639,0.10355
21,0.4585,0.21685,0.19665,0.128
22,0.3841,0.22985,0.22845,0.1576
23,0.31375,0.23495,0.2591,0.1922
24,0.2504,0.2324,0.2873,0.2299
25,0.19885,0.22115,0.3085,0.2715
26,0.15595,0.2033,0.32475,0.316
27,0.12245,0.1796,0.3342,0.36375
28,0.09565,0.1543,0.33885,0.4112
29,0.07485,0.1322,0.33785,0.4551
30,0.05845,0.113,0.32755,0.501
31,0.0473,0.0934,0.31445,0.54485
32,0.03965,0.0757,0.29795,0.5867
33,0.03415,0.06275,0.27775,0.62535
34,0.0299,0.0515,0.25795,0.66065
35,0.02585,0.04305,0.23665,0.69445
36,0.0247,0.03465,0.21615,0.7245
37,0.0228,0.02915,0.19815,0.7499
38,0.0223,0.02395,0.17655,0.7772
39,0.0216,0.0191,0.1615,0.7978
40,0.02175,0.01595,0.14655,0.81575
41,0.02185,0.01375,0.1324,0.832
42,0.02335,0.0111,0.11845,0.8471
43,0.02435,0.0099,0.1049,0.86085
44,0.0258,0.0087,0.09255,0.87295
45,0.027,0.0075,0.08205,0.88345
46,0.0282,0.0061,0.0727,0.893
