step,S,E,I,R
0,0.999,0,0.001,0
1,0.9978,0.00105,0.001,0.00015
2,0.99705,0.00155,0.0011,3e-04
3,0.99625,0.00185,0.0015,4e-04
4,0.995,0.0027,0.00175,0.00055
5,0.9931,0.00385,0.00205,0.001
6,0.99005,0.00555,0.00315,0.00125
7,0.98705,0.0069,0.00435,0.0017
8,0.98305,0.0093,0.00535,0.0023
9,0.9783,0.011,0.00725,0.00345
10,0.97145,0.01535,0.0087,0.0045
11,0.9642,0.0181,0.01175,0.00595
12,0.95295,0.02375,0.01555,0.00775
13,0.93875,0.03235,0.0185,0.0104
14,0.92085,0.0411,0.02495,0.0131
15,0.898,0.05205,0.03315,0.0168
16,0.8692,0.06675,0.04265,0.0214
17,0.83415,0.0842,0.0535,0.02815
18,0.79085,0.10325,0.0701,0.0358
19,0.7392,0.12655,0.0872,0.04705
20,0.68045,0.1492,0.109,0.06135
21,0.61155,0.17685,0.1332,0.0784
22,0.53885,0.20185,0.15865,0.10065
23,0.46105,0.22385,0.19,0.1251
24,0.3892,0.23435,0.2195,0.15695
25,0.32125,0.23615,0.2522,0.1904
26,0.2589,0.2301,0.2794,0.2316
27,0.20585,0.21905,0.29935,0.27575
28,0.16335,0.20175,0.31645,0.31845
29,0.1279,0.18035,0.3277,0.36405
30,0.1008,0.1567,0.33245,0.41005
31,0.0805,0.1339,0.32805,0.45755
32,0.0643,0.1137,0.3181,0.5039
33,0.05175,0.0962,0.30575,0.5463
34,0.04255,0.07915,0.2914,0.5869
35,0.0348,0.066,0.27385,0.62535
36,0.031,0.0536,0.25545,0.65995
37,0.0286,0.04265,0.2367,0.69205
38,0.02655,0.0349,0.21575,0.7228
39,0.02465,0.03005,0.19415,0.75115
40,0.0236,0.0245,0.17675,0.77515
41,0.02305,0.0201,0.15915,0.7977
42,0.02345,0.0168,0.14215,0.8176
43,0.0249,0.01415,0.12755,0.8334
44,0.0259,0.01135,0.11395,0.8488
45,0.02655,0.0102,0.1023,0.86095
46,0.02755,0.00915,0.09145,0.87185
47,0.0285,0.0082,0.0808,0.8825
48,0.0298,0.0072,0.07235,0.89065
49,0.03115,0.0067,0.06455,0.8976
50,0.03275,0.00585,0.05775,0.90365
51,0.03505,0.00505,0.052,0.9079
52,0.0371,0.00495,0.0468,0.91115
53,0.0391,0.00475,0.04205,0.9141
54,0.04055,0.00485,0.0367,0.9179
55,0.04305,0.0041,0.0342,0.91865
56,0.04515,0.00425,0.03065,0.91995
57,0.0469,0.00405,0.02795,0.9211
58,0.04905,0.00435,0.02525,0.92135
59,0.05155,0.00345,0.023,0.922
60,0.05455,0.0036,0.0202,0.92165
61,0.0572,0.00335,0.018,0.92145
62,0.0604,0.00225,0.0169,0.92045
63,0.06265,0.00245,0.01505,0.91985
64,0.06525,0.0025,0.0135,0.91875
65,0.068,0.0022,0.01235,0.91745
66,0.0707,0.00185,0.011,0.91645
67,0.073,0.00215,0.00995,0.9149
68,0.0755,0.0022,0.0092,0.9131
69,0.07845,0.0022,0.00805,0.9113
70,0.08085,0.0016,0.0076,0.90995
71,0.08405,0.00135,0.0071,0.9075
72,0.087,0.00135,0.00635,0.9053
73,0.09035,0.0017,0.00565,0.9023
74,0.09305,0.00145,0.0048,0.9007
75,0.09585,0.0013,0.0041,0.89875
76,0.099,0.00125,0.00345,0.8963
77,0.10205,9e-04,0.00345,0.8936
78,0.10445,0.0011,0.003,0.89145
79,0.1073,8e-04,0.00285,0.88905
80,0.11035,6e-04,0.00275,0.8863
81,0.11325,6e-04,0.00245,0.8837
82,0.1154,0.00095,0.0023,0.88135
83,0.11865,8e-04,0.00215,0.8784
84,0.1218,5e-04,0.0021,0.8756
85,0.12445,0.00065,0.0019,0.873
86,0.12715,7e-04,0.00155,0.8706
87,0.13025,7e-04,0.0017,0.86735
88,0.13305,6e-04,0.0018,0.86455
89,0.13555,0.00065,0.00155,0.86225
90,0.13785,0.00065,0.00125,0.86025
91,0.1411,0.00065,0.0011,0.85715
92,0.14365,7e-04,0.0012,0.85445
93,0.1458,0.00065,0.0012,0.85235
94,0.1479,0.00065,0.0013,0.85015
95,0.15055,0.00075,0.00105,0.84765
96,0.15275,0.00045,0.00125,0.84555
97,0.15475,3e-04,0.0013,0.84365
98,0.15665,5e-04,0.0012,0.84165
99,0.15925,2e-04,0.0015,0.83905
100,0.1609,0.00025,0.00135,0.8375
101,0.1632,0.00025,0.0013,0.83525
102,0.16585,0.00035,0.0012,0.8326
103,0.1692,3e-04,8e-04,0.8297
104,0.17185,0.00035,0.00085,0.82695
105,0.17475,2e-04,0.00075,0.8243
106,0.1777,3e-04,6e-04,0.8214
107,0.18005,0.00035,0.00065,0.81895
108,0.1818,0.00045,0.00075,0.817
109,0.1842,5e-04,6e-04,0.8147
110,0.18655,5e-04,5e-04,0.81245
111,0.18855,4e-04,5e-04,0.81055
112,0.1914,0.00035,6e-04,0.80765
113,0.19415,0.00035,5e-04,0.805
114,0.19645,3e-04,0.00045,0.8028
115,0.19835,4e-04,0.00045,0.8008
116,0.2006,0.00035,0.00065,0.7984
117,0.203,4e-04,0.00075,0.79585
118,0.20465,4e-04,0.00085,0.7941
119,0.20725,5e-04,0.00085,0.7914
120,0.2102,5e-04,0.00085,0.78845
121,0.21235,4e-04,0.00095,0.7863
122,0.2148,0.00035,0.00095,0.7839
123,0.21695,0.00045,9e-04,0.7817
124,0.21905,5e-04,0.00095,0.7795
125,0.2209,0.00055,9e-04,0.77765
126,0.2228,0.00065,9e-04,0.77565
127,0.22485,0.00055,0.00095,0.77365
128,0.2266,7e-04,8e-04,0.7719
129,0.2287,7e-04,0.00095,0.76965
130,0.2311,0.00065,0.00085,0.7674
131,0.2336,6e-04,0.00085,0.76495
132,0.23605,0.00045,0.00095,0.76255
133,0.2381,0.00045,0.00085,0.7606
134,0.2401,0.00045,0.00095,0.7585
135,0.2421,0.00035,0.00105,0.7565
136,0.2441,7e-04,0.001,0.7542
137,0.2457,0.00075,0.00095,0.7526
138,0.2473,0.00055,0.00105,0.7511
139,0.24935,7e-04,0.0011,0.74885
140,0.2509,0.00075,0.00115,0.7472
141,0.2532,0.00055,0.0012,0.74505
142,0.2548,6e-04,0.00115,0.74345
143,0.2571,0.00055,0.0012,0.74115
144,0.25895,6e-04,0.00125,0.7392
145,0.261,0.00075,0.0012,0.73705
146,0.2627,7e-04,0.00105,0.73555
147,0.2649,8e-04,0.0011,0.7332
148,0.26675,0.00055,0.0012,0.7315
149,0.26855,5e-04,0.0011,0.72985
150,0.26995,6e-04,0.0011,0.72835
151,0.2714,9e-04,0.00095,0.72675
152,0.27295,7e-04,0.00105,0.7253
153,0.2746,9e-04,0.00105,0.72345
154,0.27635,8e-04,0.0012,0.72165
155,0.27755,0.0011,0.0013,0.72005
156,0.2797,0.0014,0.0011,0.7178
157,0.2818,0.0015,0.0011,0.7156
158,0.28305,0.00135,0.0014,0.7142
159,0.28465,0.00135,0.0016,0.7124
160,0.2859,0.0015,0.0019,0.7107
161,0.288,0.0016,0.00195,0.70845
