step,S,E,I,R
0,0.999,0,0.001,0
1,0.9981,0.00085,9e-04,0.00015
2,0.9973,0.00155,0.00095,2e-04
3,0.99665,0.0019,0.00085,6e-04
4,0.9957,0.00245,9e-04,0.00095
5,0.9948,0.003,0.00105,0.00115
6,0.9934,0.00355,0.0017,0.00135
7,0.99205,0.00405,0.0023,0.0016
8,0.9888,0.0057,0.0035,0.002
9,0.98545,0.00755,0.00455,0.00245
10,0.98195,0.0091,0.0054,0.00355
11,0.9766,0.01225,0.007,0.00415
12,0.9705,0.01455,0.00965,0.0053
13,0.9609,0.02,0.0126,0.0065
14,0.94875,0.0267,0.01585,0.0087
15,0.934,0.0336,0.02115,0.01125
16,0.913,0.0454,0.0273,0.0143
17,0.88695,0.0575,0.03725,0.0183
18,0.8551,0.0733,0.0471,0.0245
19,0.81805,0.0908,0.05815,0.033
20,0.7726,0.1123,0.07305,0.04205
21,0.7178,0.13475,0.09225,0.0552
22,0.658,0.15705,0.11365,0.0713
23,0.58935,0.1827,0.1383,0.08965
24,0.5158,0.2015,0.17205,0.11065
25,0.44315,0.21875,0.20065,0.13745
26,0.36995,0.2322,0.23075,0.1671
27,0.30015,0.23505,0.26385,0.20095
28,0.23915,0.22935,0.29175,0.23975
29,0.1871,0.217,0.31265,0.28325
30,0.14555,0.19615,0.3322,0.3261
31,0.1123,0.1725,0.3416,0.3736
32,0.08795,0.14995,0.3372,0.4249
33,0.0707,0.12615,0.33035,0.4728
34,0.0553,0.1059,0.31975,0.51905
35,0.04505,0.0872,0.30565,0.5621
36,0.0385,0.06975,0.28945,0.6023
37,0.03345,0.05575,0.2709,0.6399
38,0.02865,0.04595,0.25115,0.67425
39,0.0262,0.03835,0.22845,0.707
40,0.024,0.03215,0.2084,0.73545
41,0.02205,0.02795,0.18675,0.76325
42,0.0222,0.02225,0.16905,0.7865
43,0.02285,0.01775,0.1518,0.8076
44,0.02235,0.0151,0.1362,0.82635
45,0.0224,0.01345,0.12225,0.8419
46,0.02355,0.01135,0.1083,0.8568
47,0.02525,0.0104,0.0963,0.86805
48,0.02625,0.0094,0.08585,0.8785
49,0.02815,0.00765,0.0762,0.888
50,0.0303,0.0067,0.06815,0.89485
51,0.0327,0.00675,0.0602,0.90035
52,0.0347,0.00595,0.05435,0.905
53,0.03635,0.005,0.04835,0.9103
54,0.03845,0.00495,0.0425,0.9141
55,0.0409,0.00465,0.03825,0.9162
56,0.0439,0.0036,0.0344,0.9181
57,0.04545,0.0039,0.0303,0.92035
58,0.04785,0.00375,0.02695,0.92145
59,0.05,0.0034,0.02355,0.92305
60,0.0527,0.0028,0.02105,0.92345
61,0.05525,0.00275,0.0183,0.9237
62,0.0571,0.0026,0.01635,0.92395
63,0.0592,0.00275,0.0143,0.92375
64,0.0616,0.0026,0.0131,0.9227
65,0.06455,0.0021,0.0124,0.92095
66,0.06745,0.0018,0.0113,0.91945
67,0.07075,0.00185,0.0105,0.9169
