step,S,E,I,R
0,0.999,0,0.001,0
1,0.9973,0.0015,0.001,2e-04
2,0.99655,0.0017,0.0014,0.00035
3,0.99555,0.00215,0.0016,7e-04
4,0.99325,0.0035,0.0023,0.00095
5,0.991,0.0048,0.00285,0.00135
6,0.98795,0.00635,0.0039,0.0018
7,0.9842,0.00835,0.00505,0.0024
8,0.97915,0.01095,0.00655,0.00335
9,0.97255,0.01455,0.0085,0.0044
10,0.96315,0.0197,0.01175,0.0054
11,0.95115,0.0252,0.01615,0.0075
12,0.93545,0.0326,0.0211,0.01085
13,0.91765,0.0407,0.0273,0.01435
14,0.89365,0.05305,0.035,0.0183
15,0.86425,0.0689,0.0432,0.02365
16,0.8262,0.08815,0.05515,0.0305
17,0.78205,0.1066,0.0719,0.03945
18,0.73105,0.12815,0.08975,0.05105
19,0.67045,0.153,0.1104,0.06615
20,0.602,0.1781,0.1375,0.0824
21,0.5265,0.20175,0.16765,0.1041
22,0.44945,0.22125,0.2008,0.1285
23,0.3768,0.23495,0.23015,0.1581
24,0.30735,0.23725,0.26055,0.19485
25,0.24385,0.2342,0.29105,0.2309
26,0.19295,0.21985,0.3135,0.2737
27,0.14945,0.20345,0.3289,0.3182
28,0.11485,0.1788,0.33955,0.3668
29,0.0877,0.15435,0.34245,0.4155
30,0.06865,0.13025,0.33925,0.46185
31,0.0548,0.10835,0.3287,0.50815
32,0.0445,0.0883,0.31505,0.55215
33,0.036,0.07315,0.2969,0.59395
34,0.0303,0.0597,0.27595,0.63405
35,0.02695,0.0473,0.25265,0.6731
36,0.024,0.0381,0.23,0.7079
37,0.0217,0.03035,0.2095,0.73845
38,0.0216,0.02415,0.1892,0.76505
39,0.02115,0.02005,0.1697,0.7891
40,0.0216,0.0171,0.1514,0.8099
41,0.02215,0.01445,0.1371,0.8263
42,0.02295,0.01245,0.12295,0.84165
43,0.0242,0.01065,0.11075,0.8544
44,0.02535,0.0094,0.098,0.86725
45,0.0265,0.0087,0.08725,0.87755
46,0.02805,0.0075,0.07835,0.8861
47,0.02945,0.00695,0.0698,0.8938
48,0.0317,0.00595,0.0627,0.89965
49,0.0335,0.00485,0.05625,0.9054
50,0.0361,0.00475,0.0495,0.90965
51,0.03845,0.00445,0.04325,0.91385
52,0.03985,0.0046,0.03885,0.9167
53,0.042,0.00425,0.0356,0.91815
54,0.0444,0.00365,0.03165,0.9203
55,0.0473,0.0032,0.02745,0.92205
56,0.0501,0.0032,0.0246,0.9221
57,0.05335,0.00325,0.02145,0.92195
58,0.05605,0.00285,0.0194,0.9217
59,0.0587,0.00275,0.0173,0.92125
60,0.0617,0.00235,0.0161,0.91985
61,0.06445,0.00205,0.015,0.9185
62,0.06655,0.0022,0.0131,0.91815
63,0.0687,0.00235,0.01195,0.917
64,0.07225,0.00195,0.01085,0.91495
65,0.0748,0.0021,0.00965,0.91345
66,0.07795,0.00175,0.0091,0.9112
67,0.08045,0.00145,0.00865,0.90945
68,0.0832,0.0017,0.0078,0.9073
69,0.0855,0.0015,0.0074,0.9056
70,0.0887,0.00165,0.00655,0.9031
71,0.0906,0.0018,0.00595,0.90165
72,0.093,0.0014,0.00565,0.89995
73,0.0962,0.00105,0.0053,0.89745
74,0.0992,0.00105,0.0049,0.89485
75,0.1018,0.0011,0.00445,0.89265
76,0.10425,0.0012,0.0043,0.89025
77,0.10705,0.0014,0.00395,0.8876
78,0.10925,0.00145,0.00365,0.88565
79,0.11165,0.00145,0.0033,0.8836
80,0.11365,0.0012,0.00325,0.8819
81,0.116,0.00115,0.003,0.87985
82,0.119,0.00105,0.0029,0.87705
83,0.12215,0.001,0.00265,0.8742
84,0.12445,7e-04,0.0027,0.87215
85,0.1271,0.00095,0.00235,0.8696
86,0.1298,0.00065,0.00255,0.867
87,0.1327,7e-04,0.00265,0.86395
88,0.13495,8e-04,0.00245,0.8618
89,0.13685,0.001,0.00205,0.8601
90,0.1388,9e-04,0.00205,0.85825
91,0.14155,0.00075,0.00195,0.85575
92,0.14335,5e-04,0.00195,0.8542
93,0.14605,0.00055,0.00205,0.85135
94,0.14875,0.00055,0.00155,0.84915
95,0.1512,0.00065,0.00125,0.8469
96,0.15445,0.00055,0.00145,0.84355
97,0.1573,5e-04,0.00155,0.84065
98,0.15945,6e-04,0.00145,0.8385
99,0.1623,6e-04,0.00125,0.83585
100,0.1656,4e-04,0.0015,0.8325
101,0.16745,0.00045,0.0014,0.8307
102,0.1699,0.00055,0.0012,0.82835
103,0.1724,5e-04,0.0011,0.826
104,0.17565,5e-04,0.00115,0.8227
105,0.1783,0.00035,0.00135,0.82
106,0.1807,0.00035,0.0014,0.81755
107,0.18325,0.00015,0.00145,0.81515
108,0.18555,2e-04,0.0012,0.81305
109,0.18775,3e-04,0.001,0.81095
110,0.19035,4e-04,8e-04,0.80845
111,0.19285,4e-04,9e-04,0.80585
112,0.1949,4e-04,0.00075,0.80395
113,0.1973,0.00035,0.00075,0.8016
114,0.1993,3e-04,9e-04,0.7995
115,0.20165,0.00045,8e-04,0.7971
116,0.204,5e-04,0.00085,0.79465
117,0.20605,6e-04,9e-04,0.79245
118,0.2082,6e-04,0.001,0.7902
119,0.21005,8e-04,9e-04,0.78825
120,0.2123,8e-04,0.00085,0.78605
121,0.215,0.00085,0.00085,0.7833
122,0.2175,0.00065,0.0011,0.78075
123,0.21905,9e-04,0.00105,0.779
124,0.2214,0.00075,0.00105,0.7768
125,0.2241,6e-04,0.00115,0.77415
126,0.227,6e-04,0.00125,0.77115
127,0.2293,6e-04,0.0012,0.7689
128,0.2317,0.00085,0.0011,0.76635
129,0.2333,0.00075,0.0011,0.76485
130,0.23475,0.00055,0.0011,0.7636
131,0.23655,6e-04,0.00115,0.7617
132,0.23845,0.00065,0.00105,0.75985
133,0.24045,0.00075,0.001,0.7578
134,0.2426,0.00065,0.00115,0.7556
135,0.2445,0.00085,0.0013,0.75335
136,0.2468,0.00065,0.00155,0.751
137,0.24895,0.00075,0.00135,0.74895
138,0.25055,0.00075,0.00135,0.74735
139,0.25235,0.00085,0.00135,0.74545
140,0.25395,0.00095,0.0014,0.7437
141,0.25555,0.00115,0.00125,0.74205
142,0.25665,0.00105,0.00155,0.74075
143,0.2584,0.00115,0.00145,0.739
144,0.25995,0.00105,0.00135,0.73765
145,0.26155,0.0011,0.00145,0.7359
146,0.2633,0.00105,0.00165,0.734
147,0.2649,0.0013,0.00175,0.73205
148,0.26655,0.00125,0.00185,0.73035
149,0.26875,0.001,0.00215,0.7281
150,0.2709,0.00095,0.0022,0.72595
151,0.2733,0.00095,0.00225,0.7235
152,0.2753,0.0012,0.00215,0.72135
153,0.2764,0.00135,0.0022,0.72005
