step,S,E,I,R
0,0.999,0,0.001,0
1,0.9973,0.00145,0.00105,2e-04
2,0.99605,0.00235,0.0013,3e-04
3,0.99425,0.0032,0.002,0.00055
4,0.99295,0.00385,0.0022,0.001
5,0.9905,0.0049,0.00315,0.00145
6,0.9873,0.0068,0.00405,0.00185
7,0.9825,0.0098,0.00555,0.00215
8,0.97715,0.0123,0.0074,0.00315
9,0.96855,0.0175,0.0094,0.00455
10,0.958,0.0227,0.013,0.0063
11,0.9452,0.0289,0.0178,0.0081
12,0.9292,0.0371,0.02305,0.01065
13,0.908,0.0471,0.02955,0.01535
14,0.88265,0.0592,0.03785,0.0203
15,0.85385,0.07325,0.0465,0.0264
16,0.8147,0.0914,0.06075,0.03315
17,0.7695,0.11115,0.07685,0.0425
18,0.7141,0.13625,0.0948,0.05485
19,0.65305,0.1594,0.11715,0.0704
20,0.58525,0.1838,0.1415,0.08945
21,0.51175,0.2047,0.1723,0.11125
22,0.436,0.22315,0.2042,0.13665
23,0.3639,0.2348,0.2335,0.1678
24,0.29425,0.2381,0.26355,0.2041
25,0.23625,0.22865,0.29025,0.24485
26,0.1888,0.21375,0.31,0.28745
27,0.1495,0.19345,0.3258,0.33125
28,0.11415,0.17585,0.32955,0.38045
29,0.0881,0.15125,0.33075,0.4299
30,0.07045,0.1297,0.3251,0.47475
31,0.05625,0.10845,0.3146,0.5207
32,0.04495,0.0896,0.30025,0.5652
33,0.0374,0.0755,0.2832,0.6039
34,0.0324,0.06125,0.2644,0.64195
35,0.0287,0.0503,0.24475,0.67625
36,0.02635,0.0399,0.22615,0.7076
37,0.02375,0.03325,0.2065,0.7365
38,0.02225,0.02665,0.1876,0.7635
39,0.0226,0.0211,0.1697,0.7866
40,0.02235,0.0187,0.1509,0.80805
41,0.0232,0.0148,0.13485,0.82715
42,0.02475,0.013,0.1208,0.84145
43,0.0256,0.01095,0.1085,0.85495
44,0.02705,0.0087,0.0972,0.86705
45,0.0283,0.00775,0.0866,0.87735
46,0.0299,0.00655,0.0766,0.88695
47,0.03085,0.00635,0.068,0.8948
48,0.03275,0.006,0.06005,0.9012
49,0.0345,0.0054,0.05255,0.90755
50,0.03575,0.0054,0.0469,0.91195
51,0.03835,0.00475,0.0421,0.9148
52,0.04035,0.0048,0.03705,0.9178
53,0.04315,0.0048,0.0326,0.91945
54,0.0457,0.0039,0.0295,0.9209
55,0.04935,0.0034,0.02655,0.9207
56,0.05165,0.0032,0.0237,0.92145
57,0.05385,0.00325,0.02135,0.92155
58,0.05595,0.0034,0.01925,0.9214
59,0.0583,0.003,0.01735,0.92135
60,0.06145,0.0022,0.0166,0.91975
61,0.06425,0.00245,0.0145,0.9188
62,0.0664,0.0019,0.0137,0.918
63,0.0692,0.0018,0.0123,0.9167
64,0.07245,0.00205,0.011,0.9145
65,0.07515,0.0018,0.01015,0.9129
66,0.0784,0.00195,0.00875,0.9109
67,0.08115,0.0024,0.0081,0.90835
68,0.08445,0.00215,0.00775,0.90565
69,0.08665,0.0021,0.00755,0.9037
70,0.08965,0.0018,0.00695,0.9016
71,0.0929,0.0018,0.00625,0.89905
72,0.09545,0.00145,0.00605,0.89705
73,0.09835,0.0015,0.00555,0.8946
74,0.1006,0.00185,0.0051,0.89245
75,0.10345,0.00185,0.00515,0.88955
76,0.1063,0.0017,0.0047,0.8873
77,0.109,0.00135,0.00445,0.8852
78,0.11205,0.00105,0.00435,0.88255
79,0.11465,0.00105,0.0037,0.8806
80,0.11715,0.00095,0.0035,0.8784
81,0.1198,9e-04,0.0033,0.876
82,0.1225,8e-04,0.00275,0.87395
83,0.12485,0.0011,0.00245,0.8716
84,0.128,0.001,0.00235,0.86865
85,0.13065,0.00095,0.00205,0.86635
86,0.133,9e-04,0.002,0.8641
87,0.1355,0.00095,0.0018,0.86175
88,0.13805,0.001,0.00195,0.859
89,0.14045,0.00095,0.00195,0.85665
90,0.14245,0.00095,0.00165,0.85495
91,0.14485,0.00075,0.00185,0.85255
92,0.14755,0.00065,0.00175,0.85005
93,0.14965,0.00075,0.0018,0.8478
94,0.15235,0.00065,0.0017,0.8453
95,0.154,6e-04,0.00165,0.84375
96,0.1565,0.00065,0.0017,0.84115
97,0.1587,7e-04,0.0017,0.8389
98,0.1605,0.00065,0.0017,0.83715
99,0.1633,0.00065,0.0016,0.83445
100,0.1653,0.00075,0.0015,0.83245
101,0.16785,6e-04,0.0015,0.83005
102,0.17055,0.00075,0.0016,0.8271
103,0.17245,0.00075,0.0017,0.8251
104,0.17435,0.00085,0.0016,0.8232
105,0.1772,6e-04,0.0017,0.8205
106,0.17895,8e-04,0.0014,0.81885
107,0.18115,9e-04,0.0012,0.81675
108,0.1836,8e-04,0.00115,0.81445
109,0.18605,0.00075,0.00115,0.81205
110,0.1888,6e-04,0.00145,0.80915
111,0.1909,6e-04,0.0014,0.8071
112,0.19275,0.00065,0.0015,0.8051
113,0.19545,7e-04,0.0015,0.80235
114,0.1978,0.00055,0.0015,0.80015
115,0.20025,5e-04,0.0013,0.79795
116,0.2032,4e-04,0.00135,0.79505
117,0.20545,3e-04,0.00115,0.7931
118,0.20725,6e-04,0.00105,0.7911
119,0.2095,0.00075,0.00095,0.7888
120,0.21125,8e-04,0.00095,0.787
121,0.2126,9e-04,0.001,0.7855
122,0.215,7e-04,0.00125,0.78305
123,0.2169,6e-04,0.00135,0.78115
124,0.2186,7e-04,0.0013,0.7794
125,0.22035,0.00075,0.0013,0.7776
126,0.2228,7e-04,0.0013,0.7752
127,0.2246,0.00045,0.0014,0.77355
128,0.22615,0.00035,0.00155,0.77195
129,0.22845,0.00035,0.0013,0.7699
130,0.23025,0.00045,0.0012,0.7681
131,0.2322,0.00065,0.0011,0.76605
132,0.23385,0.00085,0.001,0.7643
133,0.23605,8e-04,0.0011,0.76205
134,0.2377,0.00085,0.00115,0.7603
135,0.23985,0.00095,0.00125,0.75795
136,0.2421,9e-04,0.0012,0.7558
137,0.2443,0.00105,0.00125,0.7534
138,0.2467,0.00095,0.0013,0.75105
139,0.2488,0.00075,0.00145,0.749
140,0.25025,6e-04,0.00145,0.7477
141,0.2521,9e-04,0.0015,0.7455
142,0.2537,0.001,0.00155,0.74375
143,0.2552,0.0012,0.00175,0.74185
144,0.2562,0.00165,0.00175,0.7404
145,0.25825,0.00165,0.00175,0.73835
146,0.25995,0.0019,0.00175,0.7364
147,0.262,0.0017,0.002,0.7343
148,0.26365,0.002,0.00185,0.7325
149,0.26545,0.0014,0.0022,0.73095
150,0.2675,0.00145,0.0022,0.72885
151,0.2694,0.00125,0.00245,0.7269
152,0.2715,0.00145,0.00225,0.7248
