step,S,E,I,R
0,0.999,0,0.001,0
1,0.99725,0.00165,0.0011,0
2,0.99625,0.0023,0.00105,4e-04
3,0.99475,0.0031,0.0015,0.00065
4,0.99255,0.00435,0.00235,0.00075
5,0.98995,0.00595,0.00305,0.00105
6,0.9867,0.0075,0.0042,0.0016
7,0.9818,0.0101,0.0055,0.0026
8,0.97615,0.01245,0.00815,0.00325
9,0.96835,0.0172,0.01,0.00445
10,0.9577,0.0227,0.014,0.0056
11,0.9449,0.0294,0.01735,0.00835
12,0.92745,0.03875,0.0224,0.0114
13,0.9064,0.0484,0.02955,0.01565
14,0.87865,0.06175,0.0395,0.0201
15,0.8445,0.0795,0.0494,0.0266
16,0.80305,0.0987,0.064,0.03425
17,0.75385,0.1187,0.0822,0.04525
18,0.69645,0.1409,0.1035,0.05915
19,0.6341,0.164,0.12505,0.07685
20,0.5628,0.18865,0.15215,0.0964
21,0.492,0.20695,0.18155,0.1195
22,0.41705,0.22415,0.2102,0.1486
23,0.34595,0.23185,0.24205,0.18015
24,0.2814,0.23145,0.2703,0.21685
25,0.22285,0.2218,0.29945,0.2559
26,0.17605,0.20895,0.3144,0.3006
27,0.1358,0.1927,0.3234,0.3481
28,0.1018,0.1735,0.33035,0.39435
29,0.08,0.14285,0.33545,0.4417
30,0.0618,0.11885,0.3319,0.48745
31,0.05045,0.09825,0.31635,0.53495
32,0.04175,0.08145,0.2994,0.5774
33,0.0355,0.0652,0.28045,0.61885
34,0.03125,0.05375,0.25885,0.65615
35,0.02715,0.0455,0.2358,0.69155
36,0.0249,0.03615,0.2163,0.72265
37,0.0239,0.02885,0.19845,0.7488
38,0.023,0.0238,0.18015,0.77305
39,0.0226,0.0195,0.16005,0.79785
40,0.02345,0.01615,0.1428,0.8176
41,0.02395,0.01265,0.12975,0.83365
42,0.0245,0.0117,0.11475,0.84905
43,0.0255,0.01085,0.10445,0.8592
44,0.0264,0.00895,0.0939,0.87075
45,0.0282,0.008,0.0832,0.8806
46,0.0291,0.00705,0.0755,0.88835
47,0.0307,0.00655,0.06625,0.8965
48,0.0328,0.0058,0.0592,0.9022
49,0.035,0.0051,0.0523,0.9076
50,0.03665,0.0046,0.04635,0.9124
51,0.03865,0.00445,0.0407,0.9162
52,0.04035,0.0046,0.03555,0.9195
53,0.0432,0.0049,0.03175,0.92015
54,0.0459,0.004,0.0285,0.9216
55,0.04945,0.00315,0.0256,0.9218
56,0.05115,0.0032,0.02265,0.923
57,0.05425,0.0029,0.0206,0.92225
58,0.056,0.00325,0.01805,0.9227
59,0.05915,0.00295,0.01705,0.92085
60,0.0618,0.0025,0.01545,0.92025
61,0.064,0.0024,0.0135,0.9201
62,0.0673,0.0024,0.01165,0.91865
63,0.06995,0.002,0.01025,0.9178
64,0.07295,0.00155,0.00935,0.91615
65,0.07515,0.00145,0.0081,0.9153
66,0.07755,0.00175,0.00775,0.91295
67,0.0802,0.0018,0.0071,0.9109
68,0.0826,0.00175,0.0063,0.90935
69,0.08515,0.0017,0.0059,0.90725
70,0.08765,0.00145,0.00565,0.90525
71,0.0899,0.00135,0.00555,0.9032
72,0.0922,0.001,0.00505,0.90175
73,0.0947,0.0011,0.0041,0.9001
74,0.09735,0.0013,0.00355,0.8978
75,0.0996,0.00125,0.00315,0.896
76,0.10255,0.0011,0.0026,0.89375
77,0.1053,0.0011,0.00265,0.89095
78,0.10805,0.00095,0.0023,0.8887
79,0.11065,0.00085,0.00205,0.88645
80,0.11285,0.00085,0.00185,0.88445
81,0.11555,7e-04,0.00185,0.8819
82,0.1188,8e-04,0.0018,0.8786
83,0.1214,0.00095,0.00165,0.876
84,0.1237,0.00075,0.0018,0.87375
85,0.1259,0.00085,0.0015,0.87175
86,0.1287,0.00085,0.00135,0.8691
87,0.13145,0.00075,0.00115,0.86665
88,0.134,7e-04,0.0011,0.8642
89,0.13735,0.00055,0.00125,0.86085
90,0.1407,4e-04,0.00105,0.85785
91,0.1427,0.00055,0.00095,0.8558
92,0.1451,5e-04,0.00105,0.85335
93,0.1474,6e-04,0.00085,0.85115
94,0.1501,0.00035,0.00095,0.8486
95,0.15245,3e-04,0.00075,0.8465
96,0.1542,3e-04,0.00085,0.84465
97,0.15735,0.00015,0.00085,0.84165
98,0.1597,2e-04,7e-04,0.8394
99,0.1625,2e-04,7e-04,0.8366
100,0.1643,2e-04,7e-04,0.8348
101,0.16695,3e-04,0.00055,0.8322
102,0.16895,0.00035,7e-04,0.83
103,0.17155,2e-04,8e-04,0.82745
104,0.1737,1e-04,8e-04,0.8254
105,0.17615,0.00015,0.00065,0.82305
106,0.17885,0.00015,0.00065,0.82035
107,0.18095,1e-04,0.00065,0.8183
108,0.18345,0.00015,5e-04,0.8159
109,0.18535,0.00015,5e-04,0.814
110,0.1881,0.00025,5e-04,0.81115
111,0.1904,3e-04,0.00055,0.80875
112,0.19255,2e-04,6e-04,0.80665
113,0.1943,3e-04,5e-04,0.8049
114,0.1965,3e-04,0.00045,0.80275
115,0.1985,3e-04,0.00045,0.80075
116,0.20085,3e-04,5e-04,0.79835
117,0.20295,4e-04,0.00045,0.7962
118,0.20485,0.00055,5e-04,0.7941
119,0.20735,0.00065,4e-04,0.7916
120,0.20995,6e-04,0.00035,0.7891
121,0.21195,5e-04,0.00035,0.7872
122,0.2138,5e-04,4e-04,0.7853
123,0.2161,5e-04,0.00035,0.78305
124,0.2182,0.00045,3e-04,0.78105
125,0.2199,0.00045,0.00035,0.7793
126,0.2224,4e-04,0.00025,0.77695
127,0.22485,0.00025,5e-04,0.7744
128,0.2269,2e-04,0.00055,0.77235
129,0.22855,2e-04,6e-04,0.77065
130,0.23035,3e-04,0.00065,0.7687
131,0.2326,3e-04,0.00055,0.76655
132,0.23565,0.00025,0.00065,0.76345
133,0.2378,0.00025,8e-04,0.76115
134,0.2394,0.00035,8e-04,0.75945
135,0.2421,0.00035,0.00085,0.7567
136,0.2443,0.00035,0.00085,0.7545
137,0.2459,4e-04,0.00085,0.75285
138,0.24805,6e-04,0.00075,0.7506
139,0.24985,6e-04,0.00085,0.7487
140,0.25195,0.00075,7e-04,0.7466
141,0.25345,0.00055,9e-04,0.7451
142,0.2556,0.00045,0.00115,0.7428
143,0.2576,0.00045,0.0011,0.74085
144,0.2593,7e-04,0.001,0.739
145,0.26155,8e-04,0.00095,0.7367
146,0.26305,0.00065,0.0011,0.7352
147,0.26495,6e-04,0.00115,0.7333
148,0.26695,0.00065,0.001,0.7314
149,0.2688,6e-04,0.00115,0.72945
150,0.2705,0.00065,0.0014,0.72745
151,0.2717,9e-04,0.00145,0.72595
152,0.27355,0.00105,0.00165,0.72375
153,0.27565,0.00085,0.00185,0.72165
154,0.2775,0.00085,0.00185,0.7198
155,0.2789,0.00085,0.00165,0.7186
156,0.281,0.001,0.00155,0.71645
157,0.28275,0.00095,0.00175,0.71455
158,0.2847,0.0013,0.0018,0.7122
159,0.2863,0.0014,0.0018,0.7105
160,0.2876,0.0013,0.00215,0.70895
161,0.28925,0.0016,0.00225,0.7069
162,0.2909,0.00155,0.0023,0.70525
163,0.2926,0.0017,0.00255,0.70315
164,0.2935,0.002,0.0028,0.7017
165,0.2954,0.00215,0.0028,0.69965
166,0.29745,0.0021,0.003,0.69745
167,0.2985,0.00235,0.00335,0.6958
168,0.30015,0.0026,0.0035,0.69375
169,0.3018,0.00305,0.0034,0.69175
170,0.3033,0.0033,0.00345,0.68995
171,0.30405,0.00335,0.0039,0.6887
172,0.3053,0.00355,0.0041,0.68705
173,0.30625,0.00295,0.00475,0.68605
174,0.3069,0.00345,0.00465,0.685
175,0.30785,0.00365,0.00445,0.68405
176,0.3089,0.00355,0.0045,0.68305
177,0.3088,0.00395,0.00485,0.6824
178,0.30985,0.004,0.00515,0.681
179,0.3097,0.0046,0.00535,0.68035
180,0.3108,0.0048,0.00535,0.67905
181,0.31195,0.0045,0.00605,0.6775
182,0.3127,0.00485,0.00605,0.6764
183,0.3134,0.005,0.00655,0.67505
184,0.31425,0.00475,0.00695,0.67405
185,0.3142,0.00535,0.0077,0.67275
186,0.31395,0.00565,0.0086,0.6718
187,0.31345,0.00635,0.00865,0.67155
188,0.3121,0.007,0.01015,0.67075
189,0.31095,0.0079,0.0107,0.67045
190,0.3107,0.00825,0.0114,0.66965
191,0.30995,0.0088,0.0117,0.66955
192,0.30925,0.0085,0.0131,0.66915
193,0.30785,0.00915,0.01385,0.66915
194,0.30615,0.0102,0.0139,0.66975
195,0.30465,0.011,0.0144,0.66995
196,0.3039,0.01115,0.01545,0.6695
197,0.30195,0.0124,0.01605,0.6696
198,0.3007,0.0117,0.01735,0.67025
199,0.29875,0.01255,0.0176,0.6711
200,0.29725,0.0133,0.0172,0.67225
201,0.2943,0.01495,0.01755,0.6732
202,0.29175,0.01525,0.01915,0.67385
203,0.28945,0.0158,0.0193,0.67545
204,0.2862,0.0159,0.02185,0.67605
205,0.28355,0.0158,0.0231,0.67755
206,0.2804,0.01685,0.02485,0.6779
207,0.27585,0.01875,0.02565,0.67975
208,0.27255,0.0196,0.0266,0.68125
209,0.26925,0.02,0.0281,0.68265
210,0.2642,0.02125,0.03035,0.6842
211,0.2603,0.0214,0.03135,0.68695
212,0.2561,0.0217,0.0323,0.6899
213,0.2518,0.02205,0.0333,0.69285
214,0.24705,0.02275,0.0345,0.6957
215,0.2432,0.02225,0.0358,0.69875
216,0.23915,0.0225,0.0372,0.70115
217,0.23545,0.0223,0.0375,0.70475
218,0.23135,0.0225,0.0388,0.70735
219,0.2263,0.0243,0.03975,0.70965
220,0.22115,0.02515,0.0404,0.7133
221,0.2164,0.0234,0.0437,0.7165
222,0.2107,0.025,0.04395,0.72035
223,0.2053,0.026,0.04405,0.72465
224,0.20025,0.0259,0.04415,0.7297
225,0.19585,0.0253,0.04545,0.7334
226,0.1919,0.02595,0.0451,0.73705
227,0.18785,0.0253,0.04475,0.7421
228,0.18485,0.0249,0.04405,0.7462
229,0.18185,0.02345,0.04465,0.75005
230,0.1775,0.0244,0.0455,0.7526
231,0.17465,0.02285,0.0465,0.756
232,0.17055,0.0232,0.0463,0.75995
233,0.1685,0.0216,0.0455,0.7644
234,0.16565,0.021,0.0442,0.76915
235,0.16275,0.0211,0.0439,0.77225
236,0.16105,0.0205,0.04365,0.7748
237,0.1595,0.0202,0.0433,0.777
238,0.15685,0.01975,0.0421,0.7813
239,0.1559,0.0188,0.0429,0.7824
240,0.1547,0.018,0.0409,0.7864
241,0.1539,0.01715,0.04005,0.7889
242,0.15235,0.0165,0.03895,0.7922
243,0.15165,0.01695,0.03755,0.79385
244,0.1514,0.0168,0.03705,0.79475
245,0.1507,0.01575,0.03765,0.7959
246,0.1504,0.01495,0.03695,0.7977
247,0.15045,0.01455,0.03605,0.79895
248,0.14965,0.0152,0.0342,0.80095
249,0.1484,0.0148,0.03305,0.80375
250,0.14835,0.01465,0.0321,0.8049
251,0.14875,0.0145,0.03115,0.8056
252,0.14915,0.01385,0.0303,0.8067
253,0.14955,0.0136,0.02995,0.8069
254,0.15075,0.01285,0.0293,0.8071
255,0.15145,0.0126,0.0287,0.80725
256,0.15145,0.01235,0.0282,0.808
257,0.15305,0.01165,0.02655,0.80875
258,0.1532,0.0115,0.026,0.8093
259,0.1547,0.0114,0.0253,0.8086
260,0.1557,0.0113,0.0243,0.8087
261,0.1557,0.01155,0.024,0.80875
