step,S,E,I,R
0,4.995e-05,0,5e-08,0
1,0.999,0,0.001,0
2,0.99835,0.00065,0.00055,0.00045
3,0.99775,9e-04,8e-04,0.00055
4,0.99685,0.00135,0.0011,7e-04
5,0.9956,0.00215,0.00125,0.001
6,0.9947,0.0024,0.0016,0.0013
7,0.99315,0.0032,0.002,0.00165
8,0.9914,0.0038,0.00275,0.00205
9,0.98865,0.00505,0.00385,0.00245
10,0.985,0.00635,0.0052,0.00345
11,0.9802,0.0085,0.00695,0.00435
12,0.9747,0.0107,0.00915,0.00545
13,0.96735,0.014,0.01195,0.0067
14,0.95755,0.0186,0.01515,0.0087
15,0.94405,0.02465,0.0196,0.0117
16,0.9277,0.0311,0.026,0.0152
17,0.90265,0.0432,0.03535,0.0188
18,0.87365,0.05485,0.0474,0.0241
19,0.8359,0.0706,0.0619,0.0316
20,0.78795,0.08935,0.0808,0.0419
21,0.7331,0.10835,0.10325,0.0553
22,0.66785,0.1319,0.1297,0.07055
23,0.59835,0.1532,0.1568,0.09165
24,0.5216,0.1734,0.1874,0.1176
25,0.4471,0.1836,0.21935,0.14995
26,0.374,0.191,0.24975,0.18525
27,0.30485,0.19095,0.281,0.2232
28,0.24465,0.18475,0.30005,0.27055
29,0.19465,0.17095,0.3191,0.3153
30,0.15295,0.15525,0.32575,0.36605
31,0.12125,0.13585,0.32875,0.41415
32,0.09415,0.1199,0.3226,0.46335
33,0.07535,0.1,0.31485,0.5098
34,0.06095,0.08255,0.30065,0.55585
35,0.05135,0.06365,0.28945,0.59555
36,0.0419,0.05315,0.26785,0.6371
37,0.037,0.0443,0.24525,0.67345
38,0.033,0.0346,0.22575,0.70665
39,0.02945,0.03015,0.2021,0.7383
40,0.0293,0.0247,0.18235,0.76365
41,0.0284,0.02065,0.16275,0.7882
42,0.02795,0.0176,0.1449,0.80955
43,0.0285,0.0148,0.12995,0.82675
44,0.02885,0.01225,0.1159,0.843
45,0.0304,0.00975,0.1035,0.85635
46,0.03035,0.00955,0.09135,0.86875
47,0.0315,0.0077,0.08225,0.87855
48,0.0325,0.00655,0.0745,0.88645
49,0.03435,0.0055,0.06685,0.8933
50,0.03615,0.0052,0.0602,0.89845
51,0.0385,0.00455,0.0531,0.90385
52,0.0412,0.0039,0.0478,0.9071
53,0.043,0.0039,0.0427,0.9104
54,0.0452,0.0031,0.0376,0.9141
55,0.0481,0.00315,0.03275,0.916
56,0.0502,0.0031,0.02875,0.91795
57,0.05345,0.00305,0.025,0.9185
58,0.05555,0.0029,0.02225,0.9193
59,0.05745,0.00225,0.0198,0.9205
60,0.061,0.002,0.01735,0.91965
61,0.06485,0.0023,0.01565,0.9172
62,0.06735,0.0021,0.0136,0.91695
63,0.07025,0.00185,0.01245,0.91545
64,0.07295,0.00225,0.0107,0.9141
65,0.0751,0.00185,0.01015,0.9129
66,0.0783,0.00175,0.00925,0.9107
67,0.0809,0.0016,0.0083,0.9092
68,0.08325,0.00135,0.0077,0.9077
69,0.0853,0.0015,0.00645,0.90675
70,0.089,0.00105,0.0062,0.90375
71,0.09175,0.001,0.0057,0.90155
72,0.09455,0.0012,0.0052,0.89905
73,0.097,0.00135,0.0047,0.89695
74,0.09995,0.0011,0.00445,0.8945
75,0.1027,0.001,0.0041,0.8922
76,0.1053,0.00115,0.0036,0.88995
77,0.1079,0.00115,0.00355,0.8874
78,0.10985,0.001,0.00335,0.8858
79,0.1126,0.0011,0.0028,0.8835
80,0.11515,9e-04,0.00285,0.8811
81,0.11785,0.00075,0.0026,0.8788
82,0.12095,7e-04,0.0023,0.87605
83,0.1231,7e-04,0.002,0.8742
84,0.1258,0.00065,0.002,0.87155
85,0.1287,4e-04,0.002,0.8689
86,0.13135,4e-04,0.00195,0.8663
87,0.13395,4e-04,0.00175,0.8639
88,0.13635,4e-04,0.00115,0.8621
89,0.13885,0.00045,0.001,0.8597
90,0.1422,0.00035,0.00115,0.8563
91,0.1443,0.00035,0.00095,0.8544
92,0.14655,0.00055,9e-04,0.852
93,0.14995,3e-04,0.00075,0.849
94,0.15215,0.00025,0.00075,0.84685
95,0.15455,0.00035,0.00075,0.84435
96,0.15675,0.00035,0.00085,0.84205
97,0.1593,0.00045,0.00065,0.8396
98,0.16135,0.00035,0.00075,0.83755
99,0.16365,0.00015,0.00075,0.83545
100,0.1658,1e-04,0.00065,0.83345
101,0.1689,2e-04,6e-04,0.8303
102,0.1715,2e-04,0.00045,0.82785
103,0.17385,2e-04,0.00055,0.8254
104,0.1767,0.00015,6e-04,0.82255
105,0.179,2e-04,0.00045,0.82035
106,0.1807,2e-04,0.00055,0.81855
107,0.1831,0.00015,0.00065,0.8161
108,0.1857,3e-04,7e-04,0.8133
109,0.1885,2e-04,0.00075,0.81055
110,0.1905,0.00035,7e-04,0.80845
111,0.1935,0.00015,9e-04,0.80545
112,0.1954,0.00035,8e-04,0.80345
113,0.1978,0.00015,9e-04,0.80115
114,0.2002,0.00025,0.00085,0.7987
115,0.20205,0.00035,0.00085,0.79675
116,0.20455,3e-04,9e-04,0.79425
117,0.2061,0.00035,8e-04,0.79275
118,0.2086,4e-04,0.00065,0.79035
119,0.21005,3e-04,7e-04,0.78895
120,0.2124,0.00045,6e-04,0.78655
121,0.2144,3e-04,7e-04,0.7846
122,0.21705,0.00015,7e-04,0.7821
123,0.22,1e-04,6e-04,0.7793
124,0.2218,1e-04,5e-04,0.7776
125,0.22375,2e-04,0.00035,0.7757
126,0.2257,2e-04,0.00025,0.77385
127,0.22795,5e-05,0.00025,0.77175
128,0.23035,1e-04,0.00015,0.7694
129,0.23235,0.00015,0.00015,0.76735
130,0.23435,0.00015,2e-04,0.7653
131,0.23585,2e-04,0.00025,0.7637
132,0.2378,5e-05,4e-04,0.76175
133,0.23965,1e-04,3e-04,0.75995
134,0.2414,0.00015,0.00025,0.7582
135,0.2439,5e-05,0.00035,0.7557
136,0.2462,1e-04,0.00035,0.75335
137,0.24785,0,3e-04,0.75185
138,0.25045,1e-04,0.00025,0.7492
139,0.25205,0.00015,3e-04,0.7475
140,0.2539,0.00025,3e-04,0.74555
141,0.25645,0.00015,0.00035,0.74305
142,0.2586,0.00025,2e-04,0.74095
143,0.2605,0.00025,0.00025,0.739
