step,S,E,I,R
0,4.995e-05,0,5e-08,0
1,0.999,0,0.001,0
2,0.99825,0.00075,0.00085,0.00015
3,0.9976,0.0012,0.001,2e-04
4,0.99695,0.00145,0.00115,0.00045
5,0.99625,0.0016,0.0016,0.00055
6,0.99455,0.0027,0.00215,6e-04
7,0.99285,0.0034,0.00275,0.001
8,0.9901,0.0047,0.00375,0.00145
9,0.98585,0.0065,0.00575,0.0019
10,0.9799,0.00955,0.00735,0.0032
11,0.97315,0.01225,0.0103,0.0043
12,0.96505,0.01505,0.01375,0.00615
13,0.95415,0.02,0.01735,0.0085
14,0.9392,0.0268,0.0225,0.0115
15,0.92195,0.033,0.0299,0.01515
16,0.89675,0.04485,0.03765,0.02075
17,0.8681,0.05555,0.0493,0.02705
18,0.83125,0.0715,0.06155,0.0357
19,0.78865,0.0878,0.07725,0.0463
20,0.73765,0.10605,0.09565,0.06065
21,0.67965,0.12335,0.11915,0.07785
22,0.61595,0.1403,0.14545,0.0983
23,0.54275,0.15995,0.1748,0.1225
24,0.4699,0.17225,0.20535,0.1525
25,0.39615,0.18125,0.23795,0.18465
26,0.3267,0.1852,0.2656,0.2225
27,0.26475,0.1828,0.29005,0.2624
28,0.2111,0.1707,0.3111,0.3071
29,0.1639,0.15645,0.32475,0.3549
30,0.1291,0.1391,0.32985,0.40195
31,0.10005,0.1241,0.3248,0.45105
32,0.08005,0.10535,0.31565,0.49895
33,0.0653,0.0864,0.3045,0.5438
34,0.05365,0.07145,0.28705,0.58785
35,0.04585,0.0583,0.2695,0.62635
36,0.0397,0.0472,0.24945,0.66365
37,0.03565,0.03925,0.22605,0.69905
38,0.03365,0.0316,0.20665,0.7281
39,0.0311,0.02695,0.1862,0.75575
40,0.03015,0.02095,0.16975,0.77915
41,0.0296,0.01745,0.15205,0.8009
42,0.02935,0.0144,0.1365,0.81975
43,0.03015,0.01235,0.12285,0.83465
44,0.032,0.01035,0.10875,0.8489
45,0.03325,0.0084,0.1002,0.85815
46,0.03345,0.00815,0.08875,0.86965
47,0.03445,0.00705,0.07875,0.87975
48,0.03525,0.0069,0.06985,0.888
49,0.03655,0.0063,0.06285,0.8943
50,0.03845,0.00555,0.0554,0.9006
51,0.0404,0.005,0.04915,0.90545
52,0.042,0.0044,0.04485,0.90875
53,0.04435,0.0038,0.04045,0.9114
54,0.04605,0.00365,0.03665,0.91365
55,0.0482,0.0036,0.0324,0.9158
56,0.05065,0.00355,0.02875,0.91705
57,0.05355,0.00325,0.0263,0.9169
58,0.0558,0.00295,0.02305,0.9182
59,0.05855,0.0028,0.02075,0.9179
60,0.06095,0.00245,0.019,0.9176
61,0.06275,0.002,0.0176,0.91765
62,0.066,0.00175,0.01575,0.9165
63,0.0693,0.0017,0.0136,0.9154
64,0.0724,0.00175,0.01245,0.9134
65,0.0751,0.0018,0.0114,0.9117
66,0.07755,0.00175,0.01045,0.91025
67,0.07985,0.0017,0.0086,0.90985
68,0.0824,0.00155,0.00805,0.908
69,0.08505,0.0015,0.0074,0.90605
70,0.0868,0.0017,0.0067,0.9048
71,0.0897,0.0016,0.0059,0.9028
72,0.09285,0.0014,0.00565,0.9001
73,0.0952,0.00115,0.0053,0.89835
74,0.0982,0.00115,0.00475,0.8959
75,0.10095,0.00105,0.0041,0.8939
76,0.1039,0.00105,0.0035,0.89155
77,0.10635,9e-04,0.0036,0.88915
78,0.1091,9e-04,0.0032,0.8868
79,0.1113,0.00085,0.0028,0.88505
80,0.1144,7e-04,0.0027,0.8822
81,0.1164,0.00095,0.00225,0.8804
82,0.1195,0.00075,0.00215,0.8776
83,0.1232,0.00075,0.00195,0.8741
84,0.1256,0.00055,0.0018,0.87205
85,0.1279,4e-04,0.0017,0.87
86,0.1305,0.00055,0.00155,0.8674
87,0.13305,5e-04,0.00155,0.8649
88,0.1358,0.00055,0.0014,0.86225
89,0.13855,3e-04,0.0013,0.85985
90,0.14185,0.00045,0.001,0.8567
91,0.1447,0.00035,0.001,0.85395
92,0.1473,3e-04,0.00095,0.85145
93,0.15005,4e-04,8e-04,0.84875
94,0.15245,3e-04,8e-04,0.84645
95,0.15475,3e-04,0.00085,0.8441
96,0.15735,3e-04,0.00095,0.8414
97,0.1601,2e-04,0.001,0.8387
98,0.16295,4e-04,0.00075,0.8359
99,0.1654,0.00045,9e-04,0.83325
100,0.1681,5e-04,7e-04,0.8307
101,0.1703,5e-04,0.00065,0.82855
102,0.17265,0.00055,7e-04,0.8261
103,0.17535,4e-04,9e-04,0.82335
104,0.17835,0.00045,0.00065,0.82055
105,0.1804,0.00055,0.00075,0.8183
106,0.18325,0.00035,0.00085,0.81555
107,0.18515,7e-04,7e-04,0.81345
108,0.1873,0.00045,9e-04,0.81135
109,0.18975,0.00045,0.00115,0.80865
110,0.1921,3e-04,0.00135,0.80625
111,0.19395,0.00025,0.0015,0.8043
112,0.1962,0.00045,0.00135,0.802
113,0.19805,0.00075,0.00125,0.79995
114,0.20015,4e-04,0.0015,0.79795
115,0.2023,3e-04,0.0015,0.7959
116,0.2051,0.00045,0.0014,0.79305
117,0.2075,0.00075,0.0015,0.79025
118,0.21015,0.00055,0.00165,0.78765
119,0.21175,7e-04,0.00135,0.7862
120,0.21395,6e-04,0.00165,0.7838
121,0.2152,0.00045,0.0017,0.78265
122,0.217,0.00065,0.00155,0.7808
123,0.2193,7e-04,0.00135,0.77865
124,0.221,7e-04,0.00135,0.77695
125,0.22305,0.00075,0.00145,0.77475
126,0.22495,6e-04,0.00135,0.7731
127,0.2267,7e-04,0.00115,0.77145
128,0.2288,0.00045,0.00135,0.7694
129,0.23065,9e-04,0.00135,0.7671
130,0.232,0.00095,0.00145,0.7656
131,0.23415,0.00095,0.0014,0.7635
132,0.23625,9e-04,0.00135,0.7615
133,0.2372,0.00095,0.0016,0.76025
134,0.23895,0.00115,0.0015,0.7584
135,0.24055,0.0014,0.00165,0.7564
136,0.2425,0.00135,0.002,0.75415
137,0.24465,0.0013,0.002,0.75205
138,0.24645,0.0013,0.0021,0.75015
139,0.2478,0.00145,0.00215,0.7486
140,0.24945,0.00145,0.0022,0.7469
141,0.2509,0.0014,0.0023,0.7454
142,0.25315,0.00135,0.00245,0.74305
