step,S,E,I,R
0,4.995e-05,0,5e-08,0
1,0.999,0,0.001,0
2,0.9981,9e-04,0.00085,0.00015
3,0.99725,0.0013,0.0013,0.00015
4,0.996,0.002,0.0017,3e-04
5,0.99465,0.00265,0.00225,0.00045
6,0.99245,0.0038,0.003,0.00075
7,0.9902,0.0044,0.00405,0.00135
8,0.9863,0.0066,0.0052,0.0019
9,0.98185,0.0083,0.00715,0.0027
10,0.97645,0.01085,0.00895,0.00375
11,0.96925,0.0142,0.0111,0.00545
12,0.95965,0.01855,0.01445,0.00735
13,0.9475,0.02295,0.01985,0.0097
14,0.9324,0.0309,0.02325,0.01345
15,0.9138,0.0373,0.03205,0.01685
16,0.88885,0.0472,0.0413,0.02265
17,0.85805,0.05965,0.053,0.0293
18,0.82105,0.0747,0.06605,0.0382
19,0.77295,0.0934,0.084,0.04965
20,0.7162,0.1131,0.1064,0.0643
21,0.657,0.1298,0.13115,0.08205
22,0.5876,0.1509,0.1581,0.1034
23,0.51325,0.1689,0.1879,0.12995
24,0.437,0.1812,0.219,0.1628
25,0.36245,0.1912,0.2495,0.19685
26,0.2962,0.1875,0.2785,0.2378
27,0.2372,0.1809,0.2998,0.2821
28,0.1876,0.1672,0.316,0.3292
29,0.14755,0.1516,0.3225,0.37835
30,0.11565,0.13415,0.32595,0.42425
31,0.0906,0.1158,0.3224,0.4712
32,0.07215,0.09825,0.31205,0.51755
33,0.059,0.0831,0.29865,0.55925
34,0.0481,0.06805,0.28325,0.6006
35,0.04125,0.05445,0.2651,0.6392
36,0.03675,0.04295,0.24555,0.67475
37,0.03285,0.0359,0.2247,0.70655
38,0.0309,0.02945,0.20445,0.7352
39,0.0305,0.02415,0.18445,0.7609
40,0.0298,0.01965,0.168,0.78255
41,0.0288,0.01755,0.14995,0.8037
42,0.02815,0.0153,0.135,0.82155
43,0.0291,0.01315,0.1204,0.83735
44,0.0297,0.0112,0.1082,0.8509
45,0.03025,0.0097,0.0961,0.86395
46,0.03235,0.00785,0.08635,0.87345
47,0.0338,0.00685,0.07605,0.8833
48,0.0357,0.0058,0.06785,0.89065
49,0.03745,0.00485,0.06065,0.89705
50,0.03925,0.00495,0.0534,0.9024
51,0.04065,0.00445,0.0476,0.9073
52,0.0433,0.00405,0.0436,0.90905
53,0.04595,0.00365,0.03865,0.91175
54,0.04795,0.0036,0.0339,0.91455
55,0.05115,0.00345,0.0305,0.9149
56,0.0534,0.00305,0.0273,0.91625
57,0.05495,0.0033,0.02435,0.9174
58,0.05785,0.0032,0.0218,0.91715
59,0.06115,0.0026,0.0198,0.91645
60,0.0636,0.00315,0.0178,0.91545
61,0.0661,0.0028,0.01645,0.91465
62,0.0691,0.0027,0.0144,0.9138
63,0.0716,0.00295,0.01305,0.9124
64,0.0742,0.00285,0.01215,0.9108
65,0.07685,0.0027,0.0111,0.90935
66,0.08065,0.00185,0.01025,0.90725
67,0.08275,0.00145,0.00965,0.90615
68,0.0854,0.00135,0.00845,0.9048
69,0.0883,0.00135,0.0078,0.90255
70,0.09095,0.00135,0.00735,0.90035
71,0.09385,0.00135,0.00655,0.89825
72,0.0966,0.0011,0.00605,0.89625
73,0.099,8e-04,0.0055,0.8947
74,0.1007,0.00085,0.00525,0.8932
75,0.10305,9e-04,0.0047,0.89135
76,0.10545,0.00055,0.0042,0.8898
77,0.1081,9e-04,0.00345,0.88755
78,0.1107,0.001,0.00325,0.88505
79,0.1132,0.00065,0.003,0.88315
80,0.11605,6e-04,0.0028,0.88055
81,0.1192,7e-04,0.00265,0.87745
82,0.12195,7e-04,0.00245,0.8749
83,0.1246,0.00075,0.0025,0.87215
84,0.1267,0.00065,0.0022,0.87045
85,0.12965,7e-04,0.002,0.86765
86,0.13165,6e-04,0.00195,0.8658
87,0.1338,4e-04,0.00215,0.86365
88,0.13675,4e-04,0.00215,0.8607
89,0.13885,0.00075,0.00185,0.85855
90,0.14125,5e-04,0.0019,0.85635
91,0.1437,0.00065,0.0017,0.85395
92,0.14585,0.00055,0.00195,0.85165
93,0.14795,4e-04,0.00205,0.8496
94,0.15035,6e-04,0.0019,0.84715
95,0.153,0.00065,0.0017,0.84465
96,0.15535,0.00075,0.00175,0.84215
97,0.1579,0.00065,0.0017,0.83975
98,0.1601,6e-04,0.0017,0.8376
99,0.16215,5e-04,0.0016,0.83575
100,0.1649,3e-04,0.00185,0.83295
101,0.16775,4e-04,0.0016,0.83025
102,0.1702,6e-04,0.00155,0.82765
103,0.1726,5e-04,0.00175,0.82515
104,0.17485,6e-04,0.00185,0.8227
105,0.1771,0.00065,0.00195,0.8203
106,0.17985,0.00045,0.002,0.8177
107,0.18245,5e-04,0.0018,0.81525
108,0.1848,0.00075,0.0015,0.81295
109,0.18735,8e-04,0.00145,0.8104
110,0.1895,7e-04,0.0019,0.8079
111,0.19125,9e-04,0.0019,0.80595
112,0.19285,6e-04,0.00205,0.8045
113,0.1946,9e-04,0.00185,0.80265
114,0.19695,0.00065,0.00155,0.80085
115,0.19955,7e-04,0.00135,0.7984
116,0.2021,8e-04,0.00115,0.79595
117,0.20455,6e-04,0.00115,0.7937
118,0.2064,0.00085,0.0011,0.79165
119,0.209,6e-04,0.00115,0.78925
120,0.21135,5e-04,0.0012,0.78695
121,0.2136,5e-04,0.0012,0.7847
122,0.2152,0.00035,0.00135,0.7831
123,0.2173,0.00055,0.0011,0.78105
124,0.21995,4e-04,0.00115,0.7785
125,0.2224,0.00035,0.00135,0.7759
126,0.2245,2e-04,0.0014,0.7739
127,0.2268,0.00025,0.0014,0.77155
128,0.228,0.00055,0.0013,0.77015
129,0.2296,6e-04,0.0014,0.7684
130,0.2319,0.00075,0.0014,0.76595
131,0.23425,9e-04,0.0014,0.76345
132,0.23585,0.001,0.00155,0.7616
133,0.23825,9e-04,0.00175,0.7591
134,0.24075,9e-04,0.0019,0.75645
135,0.2421,0.0011,0.00165,0.75515
136,0.2435,0.00105,0.00185,0.7536
137,0.2456,0.0011,0.00215,0.75115
138,0.2475,9e-04,0.00235,0.74925
139,0.2487,0.001,0.00235,0.74795
140,0.2499,0.00135,0.002,0.74675
141,0.2519,0.00105,0.0024,0.74465
142,0.25435,8e-04,0.0024,0.74245
