step,S,E,I,R
0,4.995e-05,0,5e-08,0
1,0.999,0,0.001,0
2,0.99825,0.00075,0.00065,0.00035
3,0.99785,0.00085,0.00085,0.00045
4,0.99715,0.0013,0.00105,5e-04
5,0.99635,0.0016,0.00135,7e-04
6,0.9945,0.00275,0.0018,0.00095
7,0.9928,0.0032,0.0027,0.0013
8,0.99025,0.0044,0.00325,0.0021
9,0.98695,0.0062,0.0042,0.00265
10,0.9832,0.0076,0.0057,0.0035
11,0.9777,0.0102,0.008,0.0041
12,0.9709,0.01305,0.0106,0.00545
13,0.96095,0.01805,0.0137,0.0073
14,0.94845,0.0235,0.01825,0.0098
15,0.9327,0.02965,0.0239,0.01375
16,0.9145,0.0365,0.03105,0.01795
17,0.8893,0.04725,0.0401,0.02335
18,0.85645,0.0625,0.0503,0.03075
19,0.8214,0.07315,0.0662,0.03925
20,0.777,0.091,0.081,0.051
21,0.72255,0.1088,0.1036,0.06505
22,0.6615,0.1285,0.12615,0.08385
23,0.59315,0.14965,0.1522,0.105
24,0.5206,0.1636,0.18515,0.13065
25,0.4423,0.17885,0.21665,0.1622
26,0.37035,0.18635,0.2458,0.1975
27,0.3024,0.1873,0.273,0.2373
28,0.24475,0.1784,0.2955,0.28135
29,0.19585,0.1646,0.31115,0.3284
30,0.15635,0.1477,0.31885,0.3771
31,0.1252,0.13,0.3201,0.4247
32,0.0968,0.1159,0.31305,0.47425
33,0.07935,0.0972,0.30215,0.5213
34,0.0637,0.0837,0.28785,0.56475
35,0.05185,0.0698,0.27365,0.6047
36,0.04465,0.0559,0.2578,0.64165
37,0.0398,0.04485,0.2406,0.67475
38,0.036,0.0364,0.2204,0.7072
39,0.03315,0.02975,0.19965,0.73745
40,0.03155,0.024,0.1806,0.76385
41,0.03155,0.01915,0.1607,0.7886
42,0.03055,0.01635,0.14605,0.80705
43,0.0306,0.01395,0.1303,0.82515
44,0.03125,0.0118,0.11635,0.8406
45,0.0324,0.01,0.10375,0.85385
46,0.03335,0.00905,0.09135,0.86625
47,0.034,0.00755,0.08255,0.8759
48,0.03585,0.007,0.0726,0.88455
49,0.03755,0.00555,0.0656,0.8913
50,0.04005,0.00515,0.05765,0.89715
51,0.042,0.00535,0.0512,0.90145
52,0.0442,0.00515,0.0451,0.90555
53,0.04615,0.00445,0.04145,0.90795
54,0.0476,0.0038,0.03825,0.91035
55,0.05005,0.0041,0.0329,0.91295
56,0.05215,0.00405,0.02895,0.91485
57,0.05415,0.00375,0.0265,0.9156
58,0.0571,0.00315,0.0241,0.91565
59,0.0582,0.00345,0.0219,0.91645
60,0.06085,0.0028,0.0195,0.91685
61,0.0631,0.00255,0.01755,0.9168
62,0.0649,0.00265,0.01605,0.9164
63,0.06815,0.00265,0.01465,0.91455
64,0.0707,0.00235,0.0133,0.91365
65,0.0725,0.002,0.01205,0.91345
66,0.0761,0.0019,0.0109,0.9111
67,0.0788,0.0011,0.00985,0.91025
68,0.0817,0.0013,0.00845,0.90855
69,0.0844,0.0012,0.0078,0.9066
70,0.0867,0.0014,0.00675,0.90515
71,0.09,0.00105,0.00625,0.9027
72,0.093,0.00115,0.0056,0.90025
73,0.0956,0.00065,0.00545,0.8983
74,0.09815,7e-04,0.00485,0.8963
75,0.101,0.00065,0.00445,0.8939
76,0.1039,0.0011,0.00405,0.89095
77,0.10695,0.00075,0.004,0.8883
78,0.1095,0.00085,0.00375,0.8859
79,0.1123,9e-04,0.0038,0.883
80,0.1144,0.00075,0.00345,0.8814
81,0.1169,8e-04,0.00325,0.87905
82,0.12015,0.00055,0.00265,0.87665
83,0.1228,0.00055,0.0023,0.87435
84,0.12495,0.00065,0.0022,0.8722
85,0.1276,5e-04,0.0022,0.8697
86,0.13045,0.00065,0.00185,0.86705
87,0.133,5e-04,0.0018,0.8647
88,0.13555,5e-04,0.0017,0.86225
89,0.1387,5e-04,0.0016,0.8592
90,0.1411,4e-04,0.00155,0.85695
91,0.1441,3e-04,0.00155,0.85405
92,0.14715,0.00025,0.00135,0.85125
93,0.1492,6e-04,0.00115,0.84905
94,0.15145,0.00075,0.00115,0.84665
95,0.1537,7e-04,0.00095,0.84465
96,0.1567,0.00065,0.00105,0.8416
97,0.1588,5e-04,0.001,0.8397
98,0.16115,7e-04,0.00095,0.8372
99,0.16395,0.00065,0.00085,0.83455
100,0.16665,0.00055,0.00085,0.83195
101,0.16875,5e-04,0.00085,0.8299
102,0.1712,0.00045,8e-04,0.82755
103,0.17335,5e-04,7e-04,0.82545
104,0.176,0.00025,0.00085,0.8229
105,0.17825,0.00015,8e-04,0.8208
106,0.1812,0.00025,0.00065,0.8179
107,0.18375,0.00035,0.00055,0.81535
108,0.1861,3e-04,0.00065,0.81295
109,0.1884,3e-04,6e-04,0.8107
110,0.19105,2e-04,0.00055,0.8082
111,0.1932,0.00015,0.00045,0.8062
112,0.19515,0.00025,5e-04,0.8041
113,0.19725,1e-04,0.00075,0.8019
114,0.19995,2e-04,0.00075,0.7991
115,0.202,3e-04,0.00075,0.79695
116,0.20415,0.00025,9e-04,0.7947
117,0.20625,3e-04,0.00065,0.7928
118,0.20845,0.00035,7e-04,0.7905
119,0.21075,0.00035,8e-04,0.7881
120,0.2133,0.00035,0.00065,0.7857
121,0.21485,0.00025,7e-04,0.7842
122,0.21715,2e-04,7e-04,0.78195
123,0.21955,2e-04,7e-04,0.77955
124,0.2216,2e-04,7e-04,0.7775
125,0.2235,3e-04,7e-04,0.7755
126,0.2254,0.00015,8e-04,0.77365
127,0.2275,5e-05,9e-04,0.77155
128,0.22965,0.00015,8e-04,0.7694
129,0.23205,0.00025,0.00055,0.76715
130,0.23405,2e-04,5e-04,0.76525
131,0.2368,2e-04,0.00045,0.76255
132,0.23875,2e-04,4e-04,0.76065
133,0.2405,3e-04,4e-04,0.7588
134,0.24305,2e-04,0.00045,0.7563
135,0.2454,0.00015,0.00045,0.754
136,0.24835,1e-04,5e-04,0.75105
137,0.2503,0,5e-04,0.7492
138,0.2514,5e-05,0.00045,0.7481
139,0.2531,2e-04,0.00035,0.74635
140,0.2548,2e-04,0.00045,0.74455
141,0.2565,0.00025,0.00045,0.7428
142,0.2584,0.00015,5e-04,0.74095
