step,S,E,I,R
0,4.995e-05,0,5e-08,0
1,0.999,0,0.001,0
2,0.9981,9e-04,0.00095,5e-05
3,0.99685,0.0016,0.00135,2e-04
4,0.9959,0.0017,0.00195,0.00045
5,0.9943,0.00265,0.00215,9e-04
6,0.99195,0.00405,0.00295,0.00105
7,0.98875,0.00545,0.0044,0.0014
8,0.98525,0.00645,0.0058,0.0025
9,0.9802,0.0082,0.0081,0.0035
10,0.973,0.01225,0.0097,0.00505
11,0.9639,0.0166,0.0127,0.0068
12,0.95235,0.0215,0.01755,0.0086
13,0.9361,0.02985,0.0228,0.01125
14,0.91735,0.03715,0.03075,0.01475
15,0.8929,0.0473,0.03975,0.02005
16,0.86055,0.0617,0.05095,0.0268
17,0.8234,0.07605,0.0651,0.03545
18,0.77675,0.09235,0.08395,0.04695
19,0.718,0.11655,0.10425,0.0612
20,0.6553,0.13595,0.13055,0.0782
21,0.5846,0.15485,0.1597,0.10085
22,0.5093,0.17245,0.1914,0.12685
23,0.43065,0.18565,0.2244,0.1593
24,0.35775,0.19115,0.25395,0.19715
25,0.28885,0.1918,0.28235,0.237
26,0.2287,0.18705,0.30345,0.2808
27,0.18045,0.17155,0.3209,0.3271
28,0.1391,0.15705,0.32675,0.3771
29,0.11005,0.1312,0.33355,0.4252
30,0.0864,0.11305,0.3252,0.47535
31,0.06795,0.09625,0.31195,0.52385
32,0.0563,0.07925,0.2967,0.56775
33,0.04715,0.0641,0.2806,0.60815
34,0.0405,0.05125,0.2608,0.64745
35,0.0354,0.04035,0.24035,0.6839
36,0.0321,0.0328,0.21715,0.71795
37,0.0299,0.02775,0.19675,0.7456
38,0.0285,0.02235,0.1782,0.77095
39,0.0285,0.01815,0.15965,0.7937
40,0.02825,0.0154,0.14155,0.8148
41,0.02855,0.01225,0.12765,0.83155
42,0.0285,0.0107,0.11445,0.84635
43,0.0291,0.00925,0.1026,0.85905
44,0.02955,0.0086,0.09055,0.8713
45,0.03105,0.00715,0.08025,0.88155
46,0.032,0.00675,0.0717,0.88955
47,0.03395,0.006,0.06335,0.8967
48,0.03685,0.00545,0.05595,0.90175
49,0.03935,0.0054,0.04995,0.9053
50,0.04105,0.0042,0.0454,0.90935
51,0.04325,0.0038,0.03985,0.9131
52,0.0458,0.0036,0.03675,0.91385
53,0.047,0.0037,0.03175,0.91755
54,0.0493,0.00365,0.02905,0.918
55,0.0506,0.00365,0.0257,0.92005
56,0.0532,0.00375,0.02195,0.9211
57,0.05695,0.00265,0.02005,0.92035
58,0.0596,0.0022,0.01845,0.91975
59,0.06165,0.0021,0.01615,0.9201
60,0.0644,0.0016,0.0145,0.9195
61,0.0672,0.00145,0.0129,0.91845
62,0.06955,0.00105,0.01125,0.91815
63,0.072,0.0014,0.0102,0.9164
64,0.07485,0.00125,0.0096,0.9143
65,0.0779,0.00145,0.00835,0.9123
66,0.08095,0.0014,0.00755,0.9101
67,0.0847,9e-04,0.0067,0.9077
68,0.0879,8e-04,0.00625,0.90505
69,0.09,0.00105,0.0056,0.90335
70,0.09255,0.00085,0.00485,0.90175
71,0.09555,9e-04,0.00445,0.8991
72,0.0984,0.00095,0.0038,0.89685
73,0.1005,0.001,0.0035,0.895
74,0.103,9e-04,0.0032,0.8929
75,0.1056,9e-04,0.0028,0.8907
76,0.10815,0.00055,0.0028,0.8885
77,0.11085,0.00055,0.0025,0.8861
78,0.11415,0.00045,0.0021,0.8833
79,0.1169,6e-04,0.00185,0.88065
80,0.1204,4e-04,0.0018,0.8774
81,0.123,0.00035,0.0018,0.87485
82,0.1258,0.00035,0.0017,0.87215
83,0.12835,5e-04,0.0015,0.86965
84,0.1308,4e-04,0.00155,0.86725
85,0.13345,4e-04,0.00155,0.8646
86,0.13665,0.00055,0.0013,0.8615
87,0.1387,0.00045,0.0013,0.85955
88,0.1411,0.00035,0.00145,0.8571
89,0.1438,3e-04,0.001,0.8549
90,0.14645,2e-04,0.0011,0.85225
91,0.14935,2e-04,0.00095,0.8495
92,0.15145,0.00025,0.00095,0.84735
93,0.15435,2e-04,0.00105,0.8444
94,0.15705,0.00025,0.00105,0.84165
95,0.16005,0.00025,0.001,0.8387
96,0.1625,3e-04,0.00085,0.83635
97,0.165,0.00035,9e-04,0.83375
98,0.1681,0.00035,0.00075,0.8308
99,0.1705,0.00035,0.00085,0.8283
100,0.17305,0.00035,8e-04,0.8258
101,0.17605,2e-04,0.00085,0.8229
102,0.17785,2e-04,8e-04,0.82115
103,0.1799,2e-04,7e-04,0.8192
104,0.18255,0.00025,7e-04,0.8165
105,0.1848,0.00035,0.00035,0.8145
106,0.1874,0.00025,5e-04,0.81185
107,0.1901,5e-05,5e-04,0.80935
108,0.1924,0.00015,5e-04,0.80695
109,0.1951,0.00015,4e-04,0.80435
110,0.19725,1e-04,0.00045,0.8022
111,0.19965,1e-04,4e-04,0.79985
112,0.20235,0.00015,4e-04,0.7971
113,0.205,5e-05,0.00035,0.7946
114,0.207,2e-04,3e-04,0.7925
115,0.20915,1e-04,0.00035,0.7904
116,0.2115,1e-04,3e-04,0.7881
117,0.21405,1e-04,0.00025,0.7856
118,0.21695,0.00015,3e-04,0.7826
119,0.21875,1e-04,3e-04,0.78085
120,0.2208,1e-04,0.00025,0.77885
121,0.22275,1e-04,0.00025,0.7769
122,0.22525,5e-05,3e-04,0.7744
123,0.22695,0.00015,2e-04,0.7727
124,0.2288,5e-05,0.00025,0.7709
125,0.2305,1e-04,2e-04,0.7692
126,0.23215,2e-04,0.00025,0.7674
127,0.2333,1e-04,0.00045,0.76615
128,0.2351,1e-04,0.00045,0.76435
129,0.23705,0,0.00045,0.7625
130,0.23925,5e-05,0.00035,0.76035
131,0.2411,1e-04,0.00035,0.75845
132,0.2435,5e-05,4e-04,0.75605
133,0.2457,5e-05,0.00025,0.754
134,0.2474,0,0.00025,0.75235
135,0.24965,1e-04,2e-04,0.75005
136,0.2517,1e-04,2e-04,0.748
137,0.2541,2e-04,0.00015,0.74555
138,0.2558,1e-04,3e-04,0.7438
139,0.25815,1e-04,0.00025,0.7415
140,0.26005,0.00015,3e-04,0.7395
141,0.26215,0.00015,0.00045,0.73725
142,0.26415,0.00015,0.00035,0.73535
