step,S,E,I,R
0,4.995e-05,0,5e-08,0
1,0.999,0,0.001,0
2,0.99795,0.00105,0.00085,0.00015
3,0.9973,0.00135,0.0011,0.00025
4,0.9964,0.00185,0.0013,0.00045
5,0.99525,0.00235,0.00165,0.00075
6,0.99325,0.0033,0.0025,0.00095
7,0.9913,0.004,0.00325,0.00145
8,0.98805,0.00575,0.00395,0.00225
9,0.98505,0.0063,0.0058,0.00285
10,0.9797,0.0099,0.00635,0.00405
11,0.9736,0.01185,0.0097,0.00485
12,0.96565,0.015,0.01335,0.006
13,0.9533,0.02145,0.01705,0.0082
14,0.9387,0.0269,0.0231,0.0113
15,0.9207,0.0351,0.0284,0.0158
16,0.8987,0.0441,0.03695,0.02025
17,0.8708,0.0556,0.047,0.0266
18,0.83525,0.06945,0.061,0.0343
19,0.78995,0.0871,0.0778,0.04515
20,0.7346,0.10735,0.09955,0.0585
21,0.67185,0.129,0.1238,0.07535
22,0.60205,0.147,0.15455,0.0964
23,0.52895,0.16585,0.1833,0.1219
24,0.45315,0.18045,0.21555,0.15085
25,0.3839,0.1848,0.2459,0.1854
26,0.3127,0.18995,0.2721,0.22525
27,0.2533,0.182,0.29565,0.26905
28,0.2022,0.17055,0.3128,0.31445
29,0.15675,0.15705,0.3247,0.3615
30,0.1228,0.14195,0.3255,0.40975
31,0.0967,0.1231,0.3239,0.4563
32,0.0769,0.1031,0.3156,0.5044
33,0.06335,0.0849,0.30215,0.5496
34,0.0521,0.0701,0.2874,0.5904
35,0.04305,0.0576,0.26775,0.6316
36,0.03735,0.04775,0.24685,0.66805
37,0.0334,0.03885,0.22535,0.7024
38,0.03045,0.0319,0.20425,0.7334
39,0.02835,0.0256,0.1842,0.76185
40,0.02705,0.02015,0.16745,0.78535
41,0.02725,0.0154,0.1499,0.80745
42,0.02825,0.01315,0.13495,0.82365
43,0.0286,0.0118,0.1192,0.8404
44,0.029,0.00935,0.10655,0.8551
45,0.0306,0.0085,0.09465,0.86625
46,0.03175,0.0081,0.0836,0.87655
47,0.0325,0.00765,0.07545,0.8844
48,0.0332,0.0062,0.06825,0.89235
49,0.03525,0.0056,0.05965,0.8995
50,0.03765,0.00485,0.0532,0.9043
51,0.03945,0.0045,0.0475,0.90855
52,0.0422,0.0044,0.04255,0.91085
53,0.0439,0.00445,0.03845,0.9132
54,0.0463,0.00345,0.03495,0.9153
55,0.0487,0.0035,0.0313,0.9165
56,0.0517,0.0033,0.0278,0.9172
57,0.05415,0.0028,0.02555,0.9175
58,0.05635,0.0028,0.0226,0.91825
59,0.0594,0.0028,0.02,0.9178
60,0.06175,0.00245,0.01825,0.91755
61,0.0648,0.00215,0.01665,0.9164
62,0.0667,0.0026,0.01525,0.91545
63,0.06955,0.0022,0.01345,0.9148
64,0.07295,0.00235,0.0123,0.9124
65,0.07605,0.0022,0.01115,0.9106
66,0.07865,0.0023,0.0098,0.90925
67,0.0814,0.00215,0.0093,0.90715
68,0.0843,0.00205,0.0091,0.90455
69,0.0867,0.0018,0.0081,0.9034
70,0.089,0.00175,0.00735,0.9019
71,0.0919,0.0017,0.0069,0.8995
72,0.09495,0.0014,0.00605,0.8976
73,0.0971,0.0012,0.00535,0.89635
74,0.1007,0.001,0.005,0.8933
75,0.10345,9e-04,0.0043,0.89135
76,0.1063,8e-04,0.00415,0.88875
77,0.1078,0.001,0.00365,0.88755
78,0.1105,0.00075,0.00365,0.8851
79,0.1129,0.00065,0.0034,0.88305
80,0.11525,9e-04,0.0029,0.88095
81,0.1177,0.00065,0.0031,0.87855
82,0.12015,5e-04,0.00295,0.8764
83,0.1225,0.00055,0.0026,0.87435
84,0.1248,8e-04,0.0023,0.8721
85,0.1274,0.00095,0.00205,0.8696
86,0.13035,0.00065,0.0022,0.8668
87,0.1332,6e-04,0.0019,0.8643
88,0.13585,0.00035,0.002,0.8618
89,0.1389,0.00045,0.0018,0.85885
90,0.1417,5e-04,0.0017,0.8561
91,0.14415,0.00055,0.0014,0.8539
92,0.1462,7e-04,0.0011,0.852
93,0.1493,6e-04,0.0012,0.8489
94,0.1519,0.00055,0.00125,0.8463
95,0.15465,5e-04,0.00115,0.8437
96,0.157,2e-04,0.00125,0.84155
97,0.1586,0.00035,0.00095,0.8401
98,0.1611,4e-04,0.00085,0.83765
99,0.16375,4e-04,0.00085,0.835
100,0.16625,2e-04,9e-04,0.83265
101,0.1689,0.00025,0.00075,0.8301
102,0.1711,0.00025,0.00065,0.828
103,0.17375,3e-04,0.00055,0.8254
104,0.176,0.00015,6e-04,0.82325
105,0.17855,0.00025,5e-04,0.8207
106,0.18075,0.00015,6e-04,0.8185
107,0.1831,5e-05,0.00065,0.8162
108,0.18545,5e-05,0.00045,0.81405
109,0.18815,5e-05,0.00035,0.81145
110,0.1901,2e-04,0.00025,0.80945
111,0.193,2e-04,2e-04,0.8066
112,0.19555,0.00015,0.00025,0.80405
113,0.19825,2e-04,0.00025,0.8013
114,0.2007,2e-04,0.00035,0.79875
115,0.20285,0.00025,4e-04,0.7965
116,0.20515,0.00025,0.00035,0.79425
117,0.20735,0.00025,0.00035,0.79205
118,0.2092,2e-04,4e-04,0.7902
119,0.2122,0.00025,0.00045,0.7871
120,0.2143,0.00015,0.00055,0.785
121,0.21635,0.00025,4e-04,0.783
122,0.2186,5e-05,0.00055,0.7808
123,0.22075,5e-05,4e-04,0.7788
124,0.22295,0.00015,3e-04,0.7766
125,0.22555,5e-05,0.00035,0.77405
126,0.2276,0,0.00035,0.77205
127,0.22985,1e-04,2e-04,0.76985
128,0.23245,1e-04,0.00025,0.7672
129,0.23425,5e-05,0.00025,0.76545
130,0.2368,5e-05,0.00025,0.7629
131,0.23905,5e-05,0.00025,0.76065
132,0.2412,0,2e-04,0.7586
133,0.24355,1e-04,0.00015,0.7562
134,0.245,1e-04,0.00015,0.75475
135,0.2478,5e-05,1e-04,0.75205
136,0.25035,2e-04,1e-04,0.74935
137,0.2528,1e-04,2e-04,0.7469
138,0.2544,1e-04,0.00015,0.74535
139,0.25685,5e-05,2e-04,0.7429
140,0.25895,1e-04,0.00025,0.7407
141,0.26105,2e-04,0.00015,0.7386
142,0.2633,0.00015,0.00015,0.7364
