step,S,E,I,R
0,4.995e-05,0,5e-08,0
1,0.999,0,0.001,0
2,0.99795,0.00105,0.00085,0.00015
3,0.9969,0.00135,0.00155,2e-04
4,0.9954,0.00245,0.00155,6e-04
5,0.99375,0.00315,0.00205,0.00105
6,0.9913,0.0043,0.00285,0.00155
7,0.98785,0.00575,0.0044,0.002
8,0.98285,0.00825,0.00645,0.00245
9,0.9774,0.0109,0.0084,0.0033
10,0.971,0.01325,0.01095,0.0048
11,0.9613,0.0178,0.01395,0.00695
12,0.94935,0.0223,0.0192,0.00915
13,0.93425,0.02885,0.0251,0.0118
14,0.91465,0.03725,0.03165,0.01645
15,0.88945,0.04815,0.0407,0.0217
16,0.858,0.06025,0.05275,0.029
17,0.819,0.07765,0.0654,0.03795
18,0.7721,0.0952,0.08305,0.04965
19,0.71815,0.1126,0.1056,0.06365
20,0.6559,0.13245,0.12955,0.0821
21,0.5871,0.1545,0.1554,0.103
22,0.5153,0.1693,0.18785,0.12755
23,0.43995,0.1825,0.21775,0.1598
24,0.3673,0.18815,0.2483,0.19625
25,0.29875,0.18895,0.27735,0.23495
26,0.2365,0.18025,0.3078,0.27545
27,0.18645,0.16625,0.321,0.3263
28,0.1461,0.14955,0.32975,0.3746
29,0.115,0.1294,0.3311,0.4245
30,0.0902,0.11105,0.32645,0.4723
31,0.0706,0.09525,0.314,0.52015
32,0.05705,0.0798,0.2989,0.56425
33,0.04705,0.0662,0.2797,0.60705
34,0.04095,0.0528,0.2591,0.64715
35,0.0349,0.04205,0.2403,0.68275
36,0.03235,0.03445,0.21975,0.71345
37,0.0299,0.02785,0.20155,0.7407
38,0.02815,0.02345,0.18235,0.76605
39,0.0263,0.01835,0.1669,0.78845
40,0.02635,0.0158,0.14885,0.809
41,0.02645,0.01305,0.13395,0.82655
42,0.0268,0.0115,0.11815,0.84355
43,0.02675,0.0104,0.10595,0.8569
44,0.0283,0.00855,0.09325,0.8699
45,0.0292,0.0076,0.08205,0.88115
46,0.0311,0.00625,0.0726,0.89005
47,0.03305,0.0057,0.0632,0.89805
48,0.0352,0.00525,0.0563,0.90325
49,0.0374,0.00445,0.0505,0.90765
50,0.0394,0.00355,0.04495,0.9121
51,0.042,0.00365,0.04095,0.9134
52,0.04515,0.00305,0.03655,0.91525
53,0.0475,0.00295,0.03135,0.9182
54,0.05035,0.0029,0.0287,0.91805
55,0.0533,0.00255,0.02535,0.9188
56,0.056,0.00285,0.02235,0.9188
57,0.0587,0.0029,0.0205,0.9179
58,0.0609,0.0027,0.0188,0.9176
59,0.06345,0.00275,0.01655,0.91725
60,0.0657,0.0025,0.0148,0.917
61,0.06845,0.0025,0.0135,0.91555
62,0.0717,0.0019,0.01245,0.91395
63,0.07415,0.0023,0.01115,0.9124
64,0.0767,0.00145,0.01055,0.9113
65,0.0799,0.0015,0.00945,0.90915
66,0.0827,0.002,0.0077,0.9076
67,0.0856,0.00175,0.00735,0.9053
68,0.08885,0.0014,0.00685,0.9029
69,0.09205,0.00095,0.00625,0.90075
70,0.09485,8e-04,0.00585,0.8985
71,0.0969,0.001,0.00515,0.89695
72,0.0998,0.0012,0.0043,0.8947
73,0.10335,0.0011,0.00365,0.8919
74,0.1064,0.00095,0.00345,0.8892
75,0.10915,8e-04,0.00325,0.8868
76,0.1119,0.00055,0.00315,0.8844
77,0.11565,0.00055,0.00285,0.88095
78,0.11725,5e-04,0.00265,0.8796
79,0.1205,5e-04,0.00255,0.87645
80,0.1235,0.00065,0.0023,0.87355
81,0.1262,0.00055,0.0024,0.87085
82,0.1282,0.00045,0.0021,0.86925
83,0.1309,7e-04,0.0019,0.8665
84,0.1328,0.00065,0.00185,0.8647
85,0.13495,0.00055,0.00185,0.86265
86,0.1374,4e-04,0.0017,0.8605
87,0.14015,0.00045,0.00145,0.85795
88,0.143,4e-04,0.00135,0.85525
89,0.14515,5e-04,0.00125,0.8531
90,0.1478,0.00035,0.00145,0.8504
91,0.15055,3e-04,0.00135,0.8478
92,0.1532,0.00025,0.0015,0.84505
93,0.15605,0.00025,0.0013,0.8424
94,0.1585,0.00025,0.00125,0.84
95,0.16105,0.00025,0.0012,0.8375
96,0.163,4e-04,0.00105,0.83555
97,0.16545,5e-04,9e-04,0.83315
98,0.1672,0.00025,0.00125,0.8313
99,0.1699,2e-04,0.00125,0.82865
100,0.17185,5e-04,0.00105,0.8266
101,0.17415,6e-04,0.001,0.82425
102,0.1771,0.00025,0.00135,0.8213
103,0.1794,1e-04,0.00125,0.81925
104,0.18235,3e-04,0.00115,0.8162
105,0.18495,0.00025,0.0011,0.8137
106,0.18725,3e-04,0.00105,0.8114
107,0.18905,4e-04,0.00095,0.8096
108,0.19125,5e-04,9e-04,0.80735
109,0.19355,4e-04,0.00095,0.8051
110,0.1955,5e-04,8e-04,0.8032
111,0.19835,0.00035,0.00085,0.80045
112,0.20025,5e-04,0.00075,0.7985
113,0.20285,4e-04,9e-04,0.79585
114,0.20575,0.00045,0.00075,0.79305
115,0.2082,0.00035,0.00075,0.7907
116,0.2098,0.00045,8e-04,0.78895
117,0.2117,0.00035,9e-04,0.78705
118,0.2133,0.00045,0.00085,0.7854
119,0.2157,0.00045,0.00095,0.7829
120,0.21765,5e-04,0.001,0.78085
121,0.21975,4e-04,0.00105,0.7788
122,0.22185,0.00035,0.0011,0.7767
123,0.2239,4e-04,0.0011,0.7746
124,0.22615,4e-04,0.0011,0.77235
125,0.22815,0.00045,0.001,0.7704
126,0.2302,3e-04,9e-04,0.7686
127,0.23235,0.00045,0.00085,0.76635
128,0.2351,0.00055,0.00085,0.7635
129,0.237,0.00035,0.001,0.76165
130,0.23865,0.00035,8e-04,0.7602
131,0.24095,0.00035,0.00085,0.75785
132,0.24285,6e-04,0.00085,0.7557
133,0.2449,5e-04,0.00105,0.75355
134,0.2473,4e-04,0.00105,0.75125
135,0.2487,0.00045,9e-04,0.74995
136,0.2506,0.00055,8e-04,0.74805
137,0.2526,6e-04,0.00085,0.74595
138,0.25425,0.00065,0.0012,0.7439
139,0.25575,0.00055,0.0012,0.7425
140,0.2571,0.00075,0.00105,0.7411
141,0.25845,8e-04,0.00105,0.7397
142,0.25995,8e-04,0.0011,0.73815
